"Sentiment_Score","Tweets","Sentiment_level.score","Sentiment_level.text"
-10," you are an idiot and a liar and a poor excuse for a human  take your viagra fuck your whores spend hours on your hair and makeup it wont alter that you are weak and stupid  cant wait til you go down",Negative,
  0,"  the russians were in nc and va no not fake news the russians won you president not the american people no not fake news the russians",Neutral,
  3," im the product of chain immigration i have a phd and devoted my career to helping those with mental health issues you worship money your dad from germany where you were ashamed to say you were from",Positive,
  0," lets talk about who has been treated bad starting with the families of  victims in parkland enoughisenough",Neutral,
 -1," cant believe how stupid you are to think daca dreamers believe the democrats have the power to do anything and you ended daca",Negative,
 -1," you need to take the blame donald these young people deserve to be here more than you donald you are the antithesis of what it means to be an american",Negative,
  1," youre an evil person plain and simple",Positive,
 -1," deport them now",Negative,
 -1," cannot believe what a thoughtless human being you are unless of course your thoughts are of yourself",Negative,
  0," liarlairliar",Neutral,
  0," cant negotiate with a wall  you are the wall it covers so many issues i cant pick the most impt daca enoughisenough mueller trumprussia gunreformnow russiancollusion courtsmatter itsmuellertime immigrationreform implementrussiansanctions impeachtrump stormy",Neutral,
 -1," doing what exactly  holding it hostage for the wall",Negative,
  0," but your hair",Neutral,
 -1,"  the minute it runs out  deport them immediately ",Negative,
 -2," actually it is you that eliminated it scum  meet the likes of you in hell  or mexico jail savedaca",Negative,
  0," just how stupid are your followers",Neutral,
 -1," hey dummy let me tell you something before you came into office this place was far off better now that youve desecrated the daca program and slap the democrats in the face ive decided not to pay any federal taxes and i do not care if i go to jail jackass",Negative,
  0," stfu stop your damn finger pointing and start acting like an adult",Neutral,
  0," cannot believe how badly the man who sits in the white house treats daca recipients he just continues to blame everyone except heil donald",Neutral,
 -1," thats because if the democrats solved the daca issue they would have nothing else to try to divide the country with they have no platform and no ideas",Negative,
  1," dotard nothing is further from the truth",Positive,
 -1," the elite leftists new smear campaign to disrupt donald trumps personal life since collusion and obstruction of justice are failing hardi wonder what billionaire hasnt had extramarital affairs including women  ",Negative,
 -1," you dummy",Negative,
  0,"  fakenews",Neutral,
 -1," man up youre the blame",Negative,
 -1,"  youre an idiot lol",Negative,
  3," nice try you are the reason these young people are in their current situation you",Positive,
  1," you are in opposite land",Positive,
 -1," you literally ended daca you moron",Negative,
  2," the world for the st time laughs at the usa  as  long you are president  please go back to new york city we will need to rebuild our place in the world  community",Positive,
 -3," once more for the cheap seatsyouarethefuckheadwhoendedthedacaprotectionsyourpartycontrolsallthreebranchesofgovernmentdo i need to spell it out in crayon you colossal jackass are you actually this stupid or do you have to practicealso fuck you ",Negative,
 -1," that would be the same daca program that you ended last year  asshole",Negative,
 -1," let that sink in ",Negative,
  5,"  thank you a reasonable solution should not be that difficult  i think the daca recipients were happy with the r proposal  this should be a chance for rs to be heros and ds scrambling the next  years to win back their affection for votes",Positive,
 -2," you scumbag liar   i cant wait until youre gone",Negative,
  0," melanias parents why do they get to stay shes a grownup",Neutral,
  0," donald stop lying you ended daca and you rejected the bipartisan deal that would extend it",Neutral,
  0," why are the dems responsible for this its you trump the idiot who has the pen to do something about it   you failed",Neutral,
 -1," you disgustingthese are childrenit doesnt matter to youkarma is a bitch",Negative,
  0," you are the one who ended daca and put them in this horrible position in the first place you absolute babboon",Neutral,
 -2," you are a lying liar",Negative,
  0," u funny",Neutral,
  0," you arent doing anything to help them other than hurting the process with your ridiculous demands that dont make sense",Neutral,
 -1," if you care about the daca then why dont you accept the four or five deals the dems came to you with youre a fail",Negative,
 -1," shut the fuck up donny",Negative,
 -1," democratswrong party to blame donnie",Negative,
 -1," because its not true numb nuts ",Negative,
 -1," you are the cause wont sign what congress puts before you as you said you would you will go down in history as the worst ever",Negative,
 -1," again you lie and blame you made them the bargaining chips so again i say shut up just stop talking you sound so childish",Negative,
 -1," liar pos",Negative,
 -3," the democraps dont give one rats arse about anyone but themselves otherwise they would should concern about all the people killed by ms gangs obama imported into the usa under the pretense of being unaccompanied minors",Negative,
 -1,"  you are a liar  if you open your mouth then we know youre lying",Negative,
 -3," youre a joke traitori cant wait till youre rotting in prison",Negative,
  0," actually i think you were the one who end of the program",Neutral,
  1," dude really pull your head out of your ",Positive,
 -1," your a dip shit",Negative,
 -2," i told people you would block daca  blame the democrats for deporting all of them",Negative,
 -1," you have opposed every bipartisan agreement  you want to deport",Negative,
 -2," do not even try to blame democrats for your own failing  fail",Negative,
 -2," you fing idiot liar did putin tell you to say that putinspuppet gopsucks",Negative,
  0," russians",Neutral,
  0," you idiots dont know the definition of hard work especially you donnie are you off for another weekend of golf on our ",Neutral,
 -6," youre a lying sack of shit you are the animal tormenting the daca recipients and threatening them with likely deportation burn",Negative,
 -1," do not cave  stick to your gunsno wall no chain migration and no lottery or no daca",Negative,
  1," dude youre the one whos ending daca so you can use it as a bargaining chip for your stupid wall that you promised mexico would pay for",Positive,
 -1," hows stormy  what about that other hooker whats her name",Negative,
 -1," cannot believe how badly daca recipients have been treated by the potusput on the edge of deportation as a political football presidentclownshoes",Negative,
  2," im black and i do like u because all the others presidents lie for the black vote u let me no u dont like me not like the rest and u are a good business man thats all politics is",Positive,
  0," when are your inlaws showing us their papers",Neutral,
  0," what the hell are you smoking trump",Neutral,
  1," i totally u understand why your father didnt like you",Positive,
 -3," by you  you old stupid douche bag it would be finalized if you didnt refuse to sign it  screw you",Negative,
  0," so give them legal status stop holding them hostage for your stupid wall",Neutral,
  1," quizs trump aunque lo tildan de racista haga mas que los demcratas",Positive,
  1," omg enough",Positive,
 -3," your insane you ended it not them stop the blame game  and stop sleeping with everyone",Negative,
  0," do you even believe the words that come out of your mouth",Neutral,
  0," stop with that mess don making you sound too unstable man its a fact that you killed daca dang dude you made your own deal on that thats a fact and on paper so stop it this lie is plain silly even for you old man",Neutral,
 -2," cannot believe how badly you lie",Negative,
 -1," are you f serious",Negative,
  3," wheres all the russia bots oh thats right mueller got them just the trump tards left",Positive,
  0," seems to be it was you and the republicans that started deporting people and changing the program  dont put this on the democrats",Neutral,
  1," look how fast the kids of florida have left your mind  stop tweeting and do something",Positive,
 -1," no one is buying your line of bs  go find another porn star",Negative,
  5," the democrats are using daca to get people against pres trump and for there campaign for  its all about money  power with pelosi schumer  hillary they are for themselves what happened to the american citizens thank god it was donald trump he loves our nation",Positive,
  1,"  never showed any intention of supporting current immigration laws why pass another lawenforce current laws and close our bordersno amnesty these ppl had a chance to leave and enter legally they are not interested in abiding by our laws",Positive,
  0,"  so true but lets not forget also a trump ",Neutral,
  0," you tore the rug from under their feet",Neutral,
 -1," keep telling fake news as your lips move",Negative,
  1," it is your responsibility as potus to bring the parties together you are obviously not doing your job",Positive,
  0," mexico has taken over goshen indiana",Neutral,
  1," the american citizens have been treated badly by the democrats stop working for illegals and daca and start working for us ",Positive,
  1," i dont agree thedems let them in to start this problem getm out unless certain individuals are a benefit to us",Positive,
  2," talking and tweeting for the sake of talking and tweeting  you never have anything substantive and helpful to say",Positive,
 -2," still hoping for its passageour wall end to chain migration and lottery  im keeping the faith  this week some very dark days   dead and one lost soul responsible  could have been prevented  sad",Negative,
  0," we are all immigrants ",Neutral,
  2," ya blaming the dems again are you sure you didnt want to include hilarys email in that tweet",Positive,
 -3," liar liar pants on fire we all know you and the gop are against dreamers  and other immigrants its you",Negative,
 -2," cannot believe how ignorant your are when it comes to gun control saveourpeople",Negative,
 -1," you ended daca creamsicle you are a national embarrassment",Negative,
 -1," you are so full of crap you gaslighting piece of garbage",Negative,
  0," uh no dems are not ripping apart families and deporting people to countries they never knew as home thats all on you fakepresident",Neutral,
  0," you started this clusterfluck",Neutral,
  0," you havent worked hard a day in your lifestopresist resisttrump theresistance dotard fakepresident",Neutral,
 -3," since when do you give a rats ass about daca recipients you consider them rapists murderers and so on you based your entire campaign on that premise all you and your dunce supporters care about is the fucking wall",Negative,
 -1," another of your big fing lies  there was no daca problem until you created the problem last september overturning protections and arbitrarily setting the march th deadline  then you offered daca protections at the cost of paying for the wall you said mexico would pay for",Negative,
 -2," boo hoo  demo rats on a sinking dacadreamers  shiphow does it feel to get srewed   desfruita ",Negative,
 -3," stop fucking lying you worthless piece of shit republicans filibustered like they always have",Negative,
  0," can you go a day without speaking falsehoods",Neutral,
  1," you really are just totally fos besides you dont know the first thing about hard work and we all know it impeachtrumpnow guncontrolnow",Positive,
 -4," you reversed it this is your doingthe american people arent as dumb as donnie jr and your uninformed followers i grapple w whether you believe the outrageous things you say  tweeteither way youre a  sickman",Negative,
 -1," you are crazy",Negative,
 -2," with all due respectwhich can fit in a fleas armpityou are a fing moron you are the one that attacked daca while your rethuglican ms like gang cheered you onhows it feel to be the most despised man in america youre despised by many allies too biglyidiotpotus",Negative,
 -2," the potus is holding the daca program hostage before dt moved into the whthere was no problem",Negative,
  0," tell me why it is so easy for a russian mail order bride to get a visa  travel to the us but everyone south of the border needs to bend over backwards for the same visawe are obviously not all equal",Neutral,
  1," we patriots have noted that all the hate speech is coming from the liberal democrats",Positive,
 -1," i dont know if youre more disgusting or patheticyou stopped dacayou are holding dreamers hostage to make taxpayers pay for the wall you are incapable of making mexico pay for like you promisedyou are a disgrace",Negative,
 -1," you ended daca you created this mess fix it",Negative,
  1," you ruined daca by violating a government agreement no one can trust american word or agreements with you at the helm",Positive,
 -1," i think you are just plain stupid and you cant fix stupid resign",Negative,
 -1," says the man whos executive order shut down the program",Negative,
 -1," if the democratic party wants to act like thatthen we have to start a aggressive deportation now no time to delay",Negative,
 -1," you ended daca you started treating them badly everyone knows it you know it i know it",Negative,
 -1," you fucking asshole  the only ones who are believing your fucking lies are your own supporters and believe it your support is minimal at best minimal",Negative,
  0," priorities ",Neutral,
 -1," didnt you start this daca mess",Negative,
 -2," youre the one who decided to end daca because youre an asshole thats on you and your parentswho raised an asshole",Negative,
  0," shut up iidiot",Neutral,
  2," did you forget you terminated their program hypocrisy at the top level thats why the majority of americans dont trust you",Positive,
  1,"  president trump please say no to daca undo obamas unconstitutional legacy before more innocent us citizens are targeted",Positive,
 -2," you are the shit hole that canceled the program just to spite obama",Negative,
 -1," some day the dems will learn fool me once shame on me fool me twice you are a democrat wake up dems",Negative,
  2,"   n o   w a l l      n o   d a c awe must secure our southern border",Positive,
  3," nice try but the deflection wont work you are responsible",Positive,
  1," lol you ended daca and the pee tape is real af",Positive,
  0," youre the one trying to end daca ya schmuck not the democrats  stop tweeting and do something for our beautiful country",Neutral,
  0," liarinchief say whaaaaaaaaat",Neutral,
 -2," kiss my butt you lying snake oil salesman",Negative,
 -1," yea i cant believe the democrats rescinded daca  oh wait that was you",Negative,
  3," a real president tries their best to unite you do everything you can to manipulate truth",Positive,
  3," newsflash your eo stopped the program not the dems perhaps they can give you better pictures in your daily briefings so you can make educated decisions instead of your shoot then aim approach not working so well is it",Positive,
 -1," speaking of mental healthyou need help or prison",Negative,
  0," daca recipients are for  and the democrats and vote for the freedom and values theleft ownsdaca recipients know youre a fraud just like we the people doyou are your own worst enemysave america the shame of you resign magatrumprussia",Neutral,
 -3," the problem lies with you idiot",Negative,
 -1," you mean the program that you ended",Negative,
 -2," this is a lie this guy loves to lie to the american people he cant stop lying to the american people",Negative,
 -4," i think you have a serious mental problem i feel sorry for melania narcissist prick",Negative,
 -2," youre so full of shit if you thought you could deport them without the back lash youd have already done it that is why you axed obamas ex order right to pave the way for deportation of people who know no other country youre a dinkapuss",Negative,
  0," how is life in oppositeville",Neutral,
  0,"  nodaca sendthemhome",Neutral,
  0," libel the action or crime of publishing a false statement about a person that is damaging to a persons reputation",Neutral,
 -2," you are such a freaking liar and no one with half a brain believes you anymore",Negative,
 -1," you ended daca bitch ",Negative,
 -1," the lack of selfawareness and honesty in this tweet is literally stunning youre the one trying to deport them",Negative,
  1," president kkk",Positive,
 -4," you really believe your own filth dont you dont blame everyone else for your lies and decisions remember that bill you signed allowing people with mental health issues to buy guns or was that obamahillarythe fbi",Negative,
 -1," herr trumpf  you should be gone by now   you idiot    you are a failed apprentice president  you are fired ",Negative,
 -1," you want to deport the parents of the dreamers how they will agree with you if you only have hate stupid",Negative,
 -1," you are the most insincere dishonest president in the history of the usa",Negative,
 -2," what a bloomins liar you are you never quit working hard at maralago are you  at what ",Negative,
 -2," you ended daca shithead not democrats  quit lying",Negative,
 -1," you need to go on tv and let the dacas know what the dems r doing cuz they dont see your tweets",Negative,
 -2," the daca recipients would not be in this mess if you did not overturn obamas executive order",Negative,
 -1," this is a lie",Negative,
 -1," i cannot believe what a massive piece of shit you are",Negative,
  0,"  prisondo the math",Neutral,
 -1," roflmao at your lack of understand of what is happening  its the gop and you who is abandoning daca recipients  america is aware of the truth so stop spinning lies",Negative,
  0," you ended daca or did you forget you senile old man who has to pay porn stars for sex",Neutral,
  0," just saying words doesnt actually make them true protip fakenews",Neutral,
 -1," no one believes your bs but you",Negative,
 -1," not as long as you tie funding for your stupid boarder wall to their path to citizenship youpieceofshit  ",Negative,
 -3," do you really think anyone but the most stupid of your base similar intelligence to rocks or dry twigs and the dedicated russian bot armies really believe this bullshit dems put forth a compromise trying to placate your shit ego and you lay the blame at their feet horseshit",Negative,
 -1," does that mean you are extending the presidential order you rescinded",Negative,
 -1," but its your fault donny",Negative,
 -3," you dotard was the one to take the rug from under the daca recipients you punched them kicked them insulted them and now you pumpkin head has the gall to accuse others of treating them badly how much of a hypocrite are you just shut up will you please",Negative,
 -1," are you freakin kidding me  you and nobody else are solely to blame for the current situation for daca receipients  you created the crisis by ending the program  you created the stalemate by insisting on the wall  you created the march th deadline  accept responsibility",Negative,
 -2," youre a complete failure liddle dondon resign",Negative,
  0," liar liar wish your pants and the rest of you were on fire you are ending daca not the dems",Neutral,
 -1," i cant believe how badly americans are being treated under your regime",Negative,
 -2," hey alzheimers think again stupid is as stupid does  foresttrump  donaldtrumphatesdaca",Negative,
 -1," nonsensical comments like these spewed soley to mindfuck the country scream our president is a psychopath",Negative,
 -1," your such a total lier only your withering base would believe you",Negative,
  3," completely untrue pass a clean daca bill and save your histrionics for the rest of the immigration debate shameful",Positive,
  0,"  umm you ended the program  so thats on you",Neutral,
  0," you are so full of crap ",Neutral,
 -3," youre the one who killed the program you fucking hypocrite",Negative,
 -1," btw fuck you baldy",Negative,
  1," you moron you ended daca do you ever take responsibility for your actions  even once",Positive,
  1," working hard  seriously  tell congress to hold a vote for a clean daca bill it will likely pass without heavy negotiation  weakgop",Positive,
-14," lie lie lie lie lie lie lie lie lie lie dont you ever get tired of lying youre such a peice of shit its despicable ",Negative,
  1," you are so full of go change your depent diaper",Positive,
  0," ha",Neutral,
  2," youre the one that passed up a daca deal where dems even offered up funding for your stupid wall who is the brilliant negotiator now  sad",Positive,
 -5," you are the one who tried to end daca you and only you and now you have the audacity to blame the democrats for how they are treated are you really this stupid or do you just not give any fucks what you say or is it both man i seriously fucking hate you",Negative,
 -3," cannot believe that american children are used as collateral damage in your gun culture is it worth shaking hands with the parents of florida victims when you are willing to allow the weakest in your society access to guns  you should be ashamed this week utterly ashamed",Negative,
 -1," you created this problem",Negative,
 -2," really not in a position to point fingers when youre holding them hostage for a wall that you swore mexico was paying for dacahostagesituatuon",Negative,
 -1," can you ever stop lying",Negative,
 -4," you ended daca more mewling pathetic excuses from a weak and corrupt man",Negative,
  0," mr wall y sus mamadas",Neutral,
 -1," cannot believe how stupid youd have to believe anything that comes out of your mouth",Negative,
  3," repugs are on their way home for yet another break better most wont face their constituents especially after yet anothwr nra sanctioned mass school shooting you will deserve what those parents do to you i hope they shove it right up your rearend",Positive,
  0," does any one really believe this",Neutral,
 -1," you are the subhuman embodiment of a piece of shit ",Negative,
 -3,"  please stop lying we the people see through every lie you have uttered daca is stonewalled by you you have been given several bipartisan chances to sign a bill but you refuse you sir have let all of america down historically awful president",Negative,
 -2," once again your stupid ass ended daca",Negative,
 -1," outside of your blind followers no one believes this to be even close to true",Negative,
  2,"  please  the daca recipients are not innocent children and if they receive amnesty they bring millions in their wake",Positive,
  1," thats an interesting twist of the truth",Positive,
 -2," youre still so unbelievably pathetic",Negative,
  0," but you continue to deport them with out so much a second look so whos the real bad guy here",Neutral,
 -2," fixed it for ya cannot believe how badly daca recipients have been treated by me and republicanstotally abandoned democrats are still working hard  stopthetrumpcongame",Negative,
  1," cant believe how badly you have treated your wife over the years affaires  even while she was pregnant why does she even stay with such a lowlife man",Positive,
 -1," treasonous democrats",Negative,
 -4," you killed it dumb ass how stupid do you think the american public is not nearly as stupid as you are",Negative,
 -1," you mean the poor kids obama tried to protect and you decided must be gone starting  we see you potus rememberinnovember  bluetsunami  hurryupmueller ",Negative,
 -1," you have rejected bipartisan bills why",Negative,
  2," switch the words democrats with republicans and then boom that would be the correct statement",Positive,
  2," democrats are all talk no real result",Positive,
 -1," what you ended daca you are treating them badly",Negative,
 -1," ill just leave this here ",Negative,
 -2," liars all check the washington post there were not  school shootings  you lie about the rosenstine announcement when he states there were no americans involved in the collusion get real",Negative,
  1,"  you wont protect america because you are in bed with russia  impeachtraitortrump",Positive,
  1,"  why do you keep dividing our country focus on controlling the ownership of assault rifles",Positive,
  1," i cant believe youre the president but we have to deal with it  you deflect and try to spin the truth and only your base believes you i think a lot of them dont believe you but hate to admit they are wrong no wall muellertime",Positive,
  1," youre full of ",Positive,
 -4," donny you are such an idiot and the blood of those slain in florida is covering your little hands you should be ashamed of the things you do and say",Negative,
 -2," you fucking piece of shit do something that actually helps this country",Negative,
  2," badly  is that even an actual word",Positive,
 -2," lie lie lie hows that nra  don",Negative,
 -2," dont pretend to be a good guy all you do is deflect lie and spread propaganda",Negative,
 -1," so says the very person who pulled the trigger on daca what a fucking joke you are",Negative,
  4," you are doing a fantastic job you are in our prayers president trump",Positive,
 -2," you created this emergency for these poor kids were paying attention and we dont forget",Negative,
  4," what  you were the only one who ended their protections you donald trump  now youre going to say its the gop who want to help them give me a break luckily america is much smarter than you and knows the truth look that word up you obviously dont know its meaning",Positive,
  0," you cancelled it its on youdacadreamers liarinchief",Neutral,
 -3,"   where is the outrage at this act of war  where is the ban on russians travelling to usa  where are the sanctions impeachtraitortrump",Negative,
 -1," how did it become the dem responsibility you have the power make it happen fake moron",Negative,
 -4," wtf are you babbling about you ruined it no one else fucking liar",Negative,
 -1," idiot tweet you ended daca",Negative,
 -3," youre a lying idiot  one whose going to jail soon russia  is the beginning of the end for you",Negative,
  3," only your base believes your inaccurate spin on the daca situation  the rest of us know the truth it wont be enough this time to win the senate or house",Positive,
  0," we would like you to abandon them too",Neutral,
 -2," who do you imagine believes your spin certainly not latinos or dreamers who know you are the problem youre the one rejecting all bipartisan agreements on daca",Negative,
 -1," you clearly think everyone is as stupid as you and those you surround yourself withi have bad news were not",Negative,
 -3," shut up u idiot what an embarrassing fool",Negative,
 -1," arent you the  wanting to end daca",Negative,
 -1,"  shut up about daca when you have  people shot dead in florida and clearly you have long forgot about pr",Negative,
  2," oh what a bunch of bullshit lindsey graham and dick durbin came to you with a viable compromise bill that you said you would sign then you reneged how you can lie so effortlessly is truly amazing",Positive,
 -1," you gaslighting son of a bitch you ended daca",Negative,
  1," trump trumpistheworstpresidentever ",Positive,
  1," your so fully of crap democrats have been helping daca you havent done anything impeachtrumpnow",Positive,
 -2," get cornholed pussy grabber you are the only threat to daca and everyone knows it resign while you still can",Negative,
  1," trying very hard to convince the american people arent we  you are not worthy of our trust all you and your administration do is lie on a daily basis you are the boy that cried wolf the truth will come out one way or another",Positive,
 -1," absurd claims",Negative,
 -1," nicely stated considering you are the piece of  that killed it you are a disgrace of a joke",Negative,
  0," your pants are on fire",Neutral,
 -2," you dont give a shit politics bullshit",Negative,
 -2," fuck off badly",Negative,
 -2," who they fuck do you think youre fooling your the one who ended daca in the first place and started this crisis",Negative,
 -1," liar  you didnt get your wall",Negative,
 -4," deport them to republic of the congo their population is  black they are in dire need of diversity",Negative,
 -1," youre a russian puppet  muellertime ",Negative,
 -1," lol you are a fool but hey itsmuellertime",Negative,
 -1," newsflash asshole they were protected by obama you reversed it and caused this",Negative,
 -2," delusional as fuck ",Negative,
 -2," you ended it you dumb fuck",Negative,
  0," dont work hard to let in daca send them home",Neutral,
  0," you sound like a whiny schoolbrat tattling on his competitive classmate except its totally fictional bullshit accusations and we the usa are the teacher trying to send you to the principal while praying you get expelled ",Neutral,
  1," maga potus trump  go nuclear ",Positive,
 -2," you are the one who put the knife to daca  everyone in this country knows that  just shut up  go practice you lies somewhere else  maybe some of your guests at mar a  lago will be entertained  america is sick of you and your lies games and chaos",Negative,
 -2," how did dems abandon them the program was installed by a dem dismantled by you and the republicans have been ignoring the issue since then you tweets arent fooling anyone",Negative,
  0," you act like a nazi and pretend your the pope stick to hanging out with prostitutes as its the only thing you know how to do",Neutral,
 -1," you are the only one treating everyone badly  your wife your children and our country",Negative,
 -2," you fed them to the sharks the second you overturned president obamas executive order the shame is yours you will carry it for the remainder of your miserable wasted and degenerate life",Negative,
  0," itsmuellertime",Neutral,
  1," youre literally the one person responsible for this",Positive,
 -1," w h a t  omg seriously",Negative,
  0," stop it",Neutral,
 -1," you ended daca you moron very short memory",Negative,
 -1," kick the illegals out",Negative,
 -5,"  i am sorry but you are so full of   they are trying to fund your stupid wall which wont change a thing but put us more into debt  honestly should anyone even believe anything that comes out of your mouth  you lie and cheat on your wife in other words your scum",Negative,
 -1," you ended daca dont blame anybody but yourself",Negative,
 -1," yeah working hard to deport you guys to a place you never set foot into",Negative,
  0," did you make a private trip to colorado ",Neutral,
  1,"  maybe the daca recipients will finally realized they are in a losing battle and do the honorable thing and just leave the us",Positive,
 -1," uhhh you repealed it fuck face",Negative,
  0," republicans killed both plans even yours so you can stfu",Neutral,
 -1," says the ice man fuck you bigly",Negative,
  0," you truly are insane biggest liar con ever to enter that white house  cant stand you",Neutral,
 -1," fuck you potus",Negative,
  0," why are you even screwing with it to begin with leave daca alone",Neutral,
  1," i will remember that when election comes",Positive,
 -1," lol nice dogwhistle you fat loser",Negative,
 -1," you ended dacadid you forget",Negative,
 -3," lol  really really  what a fking joke you are you are the one you not the dems not even the reps its all you u big fat disgusting laughable king of stupidity and lies i hope they impeach you",Negative,
 -1," you ended it jerk trumpracist",Negative,
 -1," youre the one that didnt renew it how are they being damaged by democrats",Negative,
 -1,"  hard on what deporting them",Negative,
  0," yeah no",Neutral,
  5," how many massacres has happened during the trump wannabe presidential too many to count  just resigned at least have  have enough humanity to let someone who has political law knowledge and education to lead the united states of america",Positive,
  0," you are the one people know that has been trying to deport them and people are fed up  you even made it easier for guns to be sold to unstable  people the kind that follow your hateful talk you make america sick not great",Neutral,
 -2," wow you have to be the biggest liar ever you have won that contest therell never ever be another liar that lies more than you in politics impossible",Negative,
 -1," you ended the program slime bucket",Negative,
 -4," no they were treated badly by you you were the one who sent sessions because you are a coward to end daca and set the deadline we are not fooled by you and your fake presidency",Negative,
 -2," cant believe how badly gop has treated gun victims",Negative,
 -1," daca is illegal we want it and them gone we want our laws enforced we want americans to be protected not illegals the democrats dont care about america or americans",Negative,
 -1," arent you the fucker that invalidated and rescinded dacain   so what the fuck are you talking about here",Negative,
  0," you must have totally forgot you were the one ended daca you dickhead",Neutral,
  2,"  thank you mr president trumpmaga",Positive,
  2," except youyoure the one who rescinded their protection how exactly is that treating them good moroninchief racistinchief donaldkkktrump heiltwitler prevaricatorinchief dotarddonnie treasonousbastard donaldjtreason",Positive,
 -1," you are guilty",Negative,
  1," so much damage in america it was all riding on trumps presidency because he was already famous for the kind of person he branded himself to be ever one dis likes him and every problem in america is his fault not fair to him hang in there buddy hail from canada",Positive,
  2," right you are the one who revoked their status",Positive,
 -1," and your immigration bill got its ass whipped today",Negative,
  0," llllllliiiiiiiiiiiiiiiiiaaaaaaaaaaaaaarrrrrrrrrrrrrrrrrrrr",Neutral,
  1,"  thank you you for caring about everyone",Positive,
  2," you ended the daca program you are the reason they are terrified every day",Positive,
  1," have some respect for the people you represent which is sadly all of us not just the republicans",Positive,
  0," trust me believe me dems want rid of poor daca kids in my upside down world ",Neutral,
  1," sweetie everyone knows you pulled the plug on daca dont be a dotard",Positive,
  2," you are a joke  act like an adult  your the leader the buck stops with you but you do not know that because you cant grasp that",Positive,
 -3," youre a liar youre the one that ended the program i was wrong youre disgusting liar and i hope melania divorces you soon for cheating even more you just get more and more disgusting",Negative,
  0," cant believe your still in office",Neutral,
 -3," you are so stupid a tweet wont hide what you and the  are doing seems as if your dementia is worse today russiacollusion",Negative,
 -2," those of us who have a brain understand it is all about you getting that damn wall  dont blame the demo rats",Negative,
  1," you are the one setting conditions on daca you ended daca get real djt",Positive,
 -1," bigly fake news covfefe i tell ya",Negative,
  1," good thing that mueller is going to put an end to your gaslighting and lies soon enough",Positive,
 -2," fuck you ass wipe youre a skid mark on the butt of humanity  dumptrump trump",Negative,
  0," youre an absolute monster",Neutral,
 -2," i never get where you come up with these ideas you are the one that wont sign off on anything and you are the one started all this im really tired of your bs",Negative,
 -2," fake news brought on by fake people",Negative,
  0," you are the one who ended daca you asshat",Neutral,
 -2," what the fuck is wrong with you youre deporting them by the bus load",Negative,
  0," why did you ask for bln ",Neutral,
  0," you ended daca big baby boy",Neutral,
  0," remembertrumpsangels staythecoursetrumparmydacaisillegal do not legitimize itnoamenesty dealingwithdemsisafantasygameno funding for illegals after budget billamericansaredreamerstoo",Neutral,
 -3," omg you lie lie lie",Negative,
  0," working hard so does my washing machine",Neutral,
 -1," translation im hoping you will forget that i cancelled daca this entire thing is my fault i am using the dreamers as hostages to get what i want ",Negative,
  0," your stupidity is epic ",Neutral,
 -4," the majority of americans are not as stupid as your trumptard followers your fucking lies dont work on us you killed daca you are gearing up to deport dreamers you created this problem daca only existed because gop senate prevented dreamer legislation  years ago",Negative,
  1," get them out of my country  they do not belong here  the like all illegals are nothing but criminals",Positive,
 -6," stop the bs you messed this up as usual epa a mess daca a mess healthcare a mess education a hot mess transportation another mess all because of your incompetence stop nominating these unqualified ppl who dont know how to say no security clearances rock bottom ",Negative,
 -1," cant believe how easily you forget you ended daca ",Negative,
 -3," you fucking ended daca dumb fuck",Negative,
  1," you do remember the part where you ended daca right because the daca recipients do",Positive,
 -2," you sew more discord than a russian bot whos side are you on anyway i see those russian sanctions havent happened yet so i guess we have the answer traitor",Negative,
  2," fracturing america  doing russias work for them i see also just a friendly reminder that now is the time to talk about gun control or are you also proamerican children dying",Positive,
  3,"  they dont care about them all they care about are votes power and keeping people dependent they wont even work for a deal",Positive,
  1," how dare you lie to your followers  how do you even sleep at night  make america safe again vote democrats please",Positive,
  1," ay mate how about sorting the gun laws out in your shithole country",Positive,
  1," get off social media and be a president",Positive,
  2," the only working hard that republicans know is how to work hard at screwing the people and getting away with itbut alas that will end soon bluewave and then your term will end",Positive,
 -1," liar u stopped daca",Negative,
 -2," i am actually in shock that you could go this low you are the one who ended the daca program for absolutely no reason you are a horrible cheetocolored person",Negative,
 -2," shut up already you lying russian puppet",Negative,
 -1," wow democrats is a really weird way for you to spell me because we all know thats who has totally screwed them over istandwithdreamers heretostay dreamactnow",Negative,
  1," just astounds me that a single human entity could have so much dumb in them where was everyone else when they were giving it out sharethedumb",Positive,
 -4," such a lie god how can you face the world knowing you lie most every day do you write everything down so you can remember your lies you have to  your so pathetic i tweeted yesterday this was what you were gonna say about daca how sad is that  worst president ever",Negative,
  1," darn those heartless dems you might just have to issue an executive order to protect the dreamers",Positive,
  5," no amnesty they have to get in line not be on welfare programs and build the wall if we run out of labor then we are at full emloyment",Positive,
  0," no worries americaits fakenews  just a russian bot",Neutral,
 -5," remember this you broke it and blame everyone else for your gross incompetence coward",Negative,
 -2," daca by any other term is still illegal alien illegal aliens get deported not celebrated",Negative,
  0," hello upstairs any brain cells present  you ended daca not the dems  such an habitual liar",Neutral,
 -1," daca is not an american problem",Negative,
