"Sentiment_Score","Tweets","Sentiment_level.score","Sentiment_level.text"
 -1," hey melania how is stormy and mcdougal",Negative,
 -9,"  you are the biggest shit hole republican scum ever  you lie and steal from the poor  you are a hand puppet for the nra you are so stupid you cant see no one wants your bull shit impeachment is coming for you",Negative,
  3," you and flotus barbie should start thinking about the ones you didnt meet and will never be able to meet and why enough",Positive,
 -3,"   have you had enough embarassement or decided to wait for a few more playboy bunnies and porn stars to pop out of the bushes how can you still stand next to this disgusting old pussygrabber sad",Negative,
  2," im glad you had such a great time",Positive,
 -2," i hope she comes to her senses soon and serves you with divorce papers she could serve them quickly youll already be at the court house loser itmfa dumptrump sexualpredatortrump sexualpredatortrump sexualpredatortrump",Negative,
  3," yes you discoed the night away after standing for a group photo op with cheshire cat smile on your face no work on the real problem",Positive,
 -3,"  they wont forget you and your lack of action against assault rifles either",Negative,
  2," i think shes right if i were you mr president i would ashamed for the rest of my life ",Positive,
  2," if only those  people who died could have enjoyed the beautiful florida night  if only you cared  or even remembered  prayingforparkland heartbroken prayersforflorida neverforget",Positive,
  0," sirap hc ribeiropretogratidopapafrancisconascimentomeninojesus ",Neutral,
  2," you will forgetthats part of the conyou cant even remember what you tweeti think you eat the same thing everyday  out of fear and familiarityimpeachtrumpnow",Positive,
  0," how did you enjoy the anti gun rally or was your photo op all that mattered",Neutral,
  0," yes",Neutral,
 -1," talk is cheep the fbi can not scale to check those with mental health problems fix the problem and drive change for gun control",Negative,
  2," so proud of our potus and flotus  i pray for you",Positive,
 -2," for what  minutes hell obama spent hours with victims and their families you lose obama wins ",Negative,
  3," when will society realize that todays environment was started in the late sixties with protests and an educational system that emphasized self esteem more than discipline an actual hard work to get an education  it will take another generation or so to reverse this trend",Positive,
 -1,"  no respect this was friday evening at his studio  themed disco party are you freaking serious ",Negative,
 -2," you are literally the most worthless millionaire ironic isnt it",Negative,
  0," they will probably want to forget you though personally if i was present at a school shooting youd be the last person on earth that id want to see",Neutral,
  1," stop taking nra donations reinstate guncontrolnow",Positive,
 -1," did melania meet stormy",Negative,
  0," did you have record crowds you narcissistic pos",Neutral,
 -1," never forget why you were there in the st place",Negative,
 -1," gun control",Negative,
  0," were there people you met at the studio  party at maralago",Neutral,
  0," pathetic it was absolutely pathetic it was as if you thought it was a celebration give us pres obama back god please",Neutral,
  0," melania hates you right now",Neutral,
  1,"  were so glad u had a wonderful evening did u give out your stupid red hats to the victims did u ask who their parents voted for",Positive,
 -5," how pissed is she over your serial cheating  what does it feel like to know that your piece of shit husband was fucking and grabbing the pussy of anything that moved liar cheater obstructerofjustice felon",Negative,
 -2," you force poor melania to go she wants to get away from u",Negative,
  0," sound like you forgot the dead children already unbelievable",Neutral,
 -1,"  why would anyone there would want to shake your hand",Negative,
  0," gratido a raiz de meu paijos aurelio",Neutral,
  4," praying for you keep up the good work i see you have a lot of work ahead",Positive,
 -1," seems by your most recent tweets that they have been forgotten by pm ",Negative,
  0," you cant even remember that you are married when you met stormy daniels fakenews",Neutral,
 -1,"  how are the shooting victims doing  or is that off your radar",Negative,
  2," trump have you seen what the young people are saying",Positive,
  2," thank you president and first lady for your faithful hands at this very sad time robert dutton",Positive,
 -1," aaaaand youve forgotten them already",Negative,
 -2," what the fuck is wrong with you",Negative,
  1," you forgot them quite quickly as you and whoever at the moment is your significant other faithfulness thats for fools  went dancing  meanwhile the world is watching how insane you really are  thanks maga ",Positive,
 -6," youre such a phoney only apathetic heartless sociopaths would approach a tragedy as a photoop and a propagandaop to cloud his own nefarious corrupt highly criminal activity soon luke  will be realized",Negative,
 -1," liar those people didnt want you any where near them",Negative,
 -2," i think it would have been more memorable if you were one of those people that were cowering in a closet  while youre under attack by an assault rifle",Negative,
  0," what a grea presidentwe have",Neutral,
  0," what are the names of the victims  what is the name of the school",Neutral,
 -2," name one person you met you fucking asshole",Negative,
  0," get used to it  more years aholes",Neutral,
 -1," their blood is on your hands",Negative,
 -1," at the party you ate and drank while pur babies were buried",Negative,
 -2," poor melania im sure she had to hold her nose the whole time she had to be around your disgusting ass",Negative,
  0," you actually were with melania  shes been travelling separate from you quite about lately  is there something stormy going on in your rd marriage we should know about",Neutral,
  0,"  and then you went to a party",Neutral,
  0," thanks so much for going there",Neutral,
  4," sure you will probably have already keep putting money flowing to you the nra and many congressmen hope you all enjoy prison",Positive,
  5," you make it sound like you went down there for vacation  did you forget what happened there a few days ago  or are you just going to sweep it under the rug like everything else you dont want to give your attention to what if it happened at home in nyc then what sir",Positive,
  0," gonna play golf today",Neutral,
  0," meet and pornstars or playmates ",Neutral,
  0," was that at your disco party idiotinchief trumpisamoron",Neutral,
 -2," you have blood on your hands from this school shooting you have done nothing",Negative,
  2," im sure when melanie had sex with you she probably pretended that your one of those incredible people its your money tubby lard ass without it your nothing i mean look at you of course melanie is with you because your rich",Positive,
 -2," oh you mean that  minute photo op fuck you",Negative,
 -1," yeah your grinning faces for your photo ops with victims really says you care about the tragedy",Negative,
  0," you forgot the rest of the sentence and then we went to a studio themed party at maralago",Neutral,
 -1," did she wants a divorce yet ",Negative,
  2," yeah  you and melania im sure fun times all around ",Positive,
  3," i hope your photo op was worth it show you really care  by returning all the blood money you received  from the nra",Positive,
  1," the pentagon is saying that your military parade may cost  million dollars dollars that could go instead to securing our nations schools  what is more important to you the lives of our children or your selfaggrandizing parade  the answer ",Positive,
 -1," you spent six ni yams gave a thumbs up no compassion no understanding you werent wanted there and you knew it find a hole that is where you belong",Negative,
  2," or the evening will i forget the evening will i forget them or the evening or them ok them or the evening i have to choose evening or them evening no them no evening lets eat some burgers with lots of coke and go to sleep enjoy",Positive,
  0," how about a survey impromptu an anonymous survey given to the students at every junior high high school and college asking who in your school is most likely to pull off an attack like this",Neutral,
 -2," do something actions speak louder than words all children need to be safe in our schools  make this your mission",Negative,
  6," right just think about the  deceased ones youll never meet nor will any of the rest of us have the privilege of knowing their possible greatness all because you are a feckless president  bought and paid for by the nra",Positive,
  0," how was the mara lago studio  afterparty ",Neutral,
 -2," your rd wife is repulsed by you she will be the one to take you down and destroy you teammelania",Negative,
  1," yes  loves being seen next to the man who constantly disrespects herhow many times did you cheat on her is she really just a trophywife",Positive,
  0," lol you had to mention your disco party",Neutral,
  0," well not  adleast  seconds u piece of shit",Neutral,
 -2,"  your  min visit almost couldnt mean less how about another big smile and thumbs up donny want to blame the fbi how about you release the pic of you signing the eo making it easier for mentally ill to buy guns",Negative,
  0," mmmh melania",Neutral,
  0," comments that the fbi was too busy working on the russian election probe to catch the shooter in florida were uncalled for caddy and very unpresidental  childish would be too much of a complement  grow a pair  stop pointing fingers and do something about these gun laws",Neutral,
 -1," emma gonzalez had a few words for you did you hear ",Negative,
  2," great party eh do you think the parents of the dead kids also enjoyed the get together they will never forget their loved ones you dont forget the evening  they never wanted to meet you or watch the happy photo ops you are so devoid of humanity",Positive,
  0,"  never forgetis that why you went to a disco party at your resort after",Neutral,
 -1," nothing to say about gun control if this happened within your family the result would be different",Negative,
  2," swingers its good youre not meeting incredible people on your own anymore",Positive,
  2," just be glad noone had a ar when you were there",Positive,
  0," and u will do something about gun control",Neutral,
 -3,"  you already have forgotten about them  again youll do nothing you piece of shit  whore",Negative,
  1," trust me we wont forget it either especially you posing for a picture smiling like an imbecile giving a thumbs up wtf is wrong wyou",Positive,
  5,"  president trump you are doing a great job for the ppl  keep cleaning up washington dc",Positive,
 -3," you spent  minutes with victims of a horrible tragedy before going back to your golf resort you even gave them a thumbs up so presidential ",Negative,
  2,"  this is all fun and games for you isnt it you are a very deranged and dangerous person the day you are no longer potus will be our day of celebration and healing",Positive,
 -2," prove it rework gun legislation otherwise you are a disingenuous liar",Negative,
 -1," they are so embarrassed and mad at you  man you are the dumbest thing that ever walked",Negative,
 -1," melania hates you so do most of us",Negative,
 -3,"  cottonham keep your hatred aside and celebrate the sharp drop in unemployment rate amongst our black brothers its the hand work of mrtrump and its marvellous obama destroyed africa  libya  bought guns and rocket for terrorist to kill his enemy ghadaffi",Negative,
 -1," youre such a nasty  pos",Negative,
  1," now be a leader you claim you aredo something about the swamp and nras love of congress",Positive,
  2," keep up the great job",Positive,
  1," that was just a photo op for you wasnt it",Positive,
  0,"  its ture you went a party afterwards ",Neutral,
 -4," peoplereallyfukinghateyouthey know you were there for a thumbs up photo op nothing more nothing less psmelania hates your ass too",Negative,
 -1," it wasnt a ball you moron you have zero emotional intelligence",Negative,
  0," you should be in dc doing yo ur fake potus job",Neutral,
  9,"  i am so proud of you  your are my man what a guy you pay for sex  lets celebrate it all wonderful this president is strong willed and has women pee on him everyone should be proud as punch to have such a moral man yeah maga porn stars bunnies and russia make us great ",Positive,
  4," love you both i see the beauty in your heart mr president",Positive,
  0," quit taking money from  bowing to the nra  your trip to visit the victims was an excuse for another golfing weekend on our dime  enforce tougher gun laws",Neutral,
  1," but is a young woman in parkland who really really will not forget you and  families and me",Positive,
  0,"  you will be in prison soon",Neutral,
 -1," how about doing something to stop all these school shootings you can send all the condolences you want but changes need to be made to make our schools safer what are you going to do to protect our children",Negative,
  1," neither will they since no one wanted you to come here",Positive,
 -2,"  mins and you made quite an impression on them  that thumbs up in all the photos is crass and rude  grieving people will remember that",Negative,
  0," more shootings need to happen i guess since you had such a wonderful night",Neutral,
 -2,"  she doesnt want to be by your side or touch your tiny hands the world sees it why on earth would you cheat in such a beautiful woman shes gonna leave you eventually cant wait to read that book after she leaves you and gets a book deal so she can tell all ",Negative,
  3," the shortest vocabulary book is out nowtrumps dictionary me myself and i you will find it tremendously incredible how i made donald jtrump first  america comes eh whatever  seriously to all the victims of gun violencefight for life gunreformnow ",Positive,
 -1," melania wants a divorce",Negative,
  3," ive stopped replying to th avenue supporters they live in an alternate universe ruled by devotion to the facade of authorityits the one truth that trump has told they will never leave his side they very rarely have cogent arguments and easily breakdown to name calling",Positive,
 -1,"  stop defending gun violence",Negative,
 -3," the biggest elephant in the room is the gun isnt it have you met with the children who survived the massacre after all the blood is on your hands",Negative,
 -1," then do something put your phone down stop tweeting stop blaming others and actually do something",Negative,
 -2," yes we are but those cheshire cat grins were creepy and its a tragedy not another one of your nazi ralliesis there anyway you can do anything without it being about you",Negative,
  0," youre talking about maralago arent you",Neutral,
  0," the people you met said the same about you",Neutral,
 -1," it wasnt a party or a victory your smiles and thumbs up were abominable displays of your ignorance",Negative,
  0,"  stop deflectingget the ars and quick firing weaponsammo out of our society",Neutral,
  0," what were some of their names vladimir",Neutral,
  0," shame on you how much money did the nra contribute to you shame",Neutral,
  1," but you did forget your manners  let the woman walk first and hold her hand its called being a gentleman",Positive,
  2," it thought to be mr  president donal trump",Positive,
  2," mr trump  others when you wash the blood of innocents from your hands i hope you never forget the  who perished im sure they were incredible people who unfortunately were denied a full life of liberty and the pursuit of happiness",Positive,
  0," thanks",Neutral,
  0," did the disco party help you never forget ",Neutral,
  0," someone else write this for you  dotard",Neutral,
 -2," fake wife for a fake president how sad",Negative,
  1," did she like it when you were fucking stormi when she was home with your spawn or did she like it when you fucked the other pornstar",Positive,
 -2," unforgettable evening seriously a mentally challenged boy armed with an ar gunned down  students and teachers gunreformnow doyourjob",Negative,
  0," you have the left on the run",Neutral,
 -1,"  did u show them the photo of you reversing the obama regulation that kept the mentally ill from purchasing guns",Negative,
  4," thank you for caring sincerely for americans your actions are truth empty words are what were used to from politicians so refreshing to have a leader who loves his people  maga",Positive,
  2,"  erefsz trump kahpe trump ",Positive,
  0," yes it was all about meeting incredible peoplethey will never forget how you comforted them with your recognition of the first responders and your lack of recognition of the pain and suffering",Neutral,
  2," mr president what is next were you able to tell them that you will do everything in your power to stop the next school shooting please think about it",Positive,
  0,"  keep in mind executive orders can and will ne reversed in    they are weak",Neutral,
 -2," how many whores did you pick up at this function you normally bring one or two of them to your functions btwwhy do you refuse to wear your wedding ring",Negative,
 -2," yes best time had by all  as they are preparing for another day filled with grief and mourning tone deaf much",Negative,
 -1," yeah a real party donald did you throw them some paper towels while you were fake grieving with them",Negative,
 -1,"  and most of them hate you",Negative,
 -1," and then you went to a party at mar a lago classless",Negative,
 -3," nice of you to take time away from the whores to spend time with your mail order wife to make a sad situation worse  thumbs up  overly happy  yea im convinced this guy is retarded",Negative,
  2," love our president and first lady",Positive,
  2,"  gawd save us from this president",Positive,
  0," would love to forget you",Neutral,
 -2," within the next two minutes reply with their names  oh guess you have already forgotten them it is hard to care when it isnt all about you isnt it",Negative,
 -5," there were so many signs last year that you shouldnt have repealed that bill which banned the mentally ill from getting assault rifles but your need to undo everything by a taller biggerhanded smarter president just to stroke that tiny ego of yours had dire consequences",Negative,
  0,"  did you introduce your new affair",Neutral,
  3," public schools are just free loader babysitting indoctrination camps run by marxist public teachers unions time to break up paradigms and return the education to familiescommunities away from political handed looted money ",Positive,
  0,"  tell everyone not going to be solved by gun restriction  need to protect schools like courthouse one way in  out armed guard double fence at guardhouse get real could be territorial not deranged",Neutral,
  1," you know its not a celebrations right its not for you to go and take pictures smiling people are mourning and in pain act like a human being for once",Positive,
 -1," donald trump do you realize that the school shootings are your problem you are the leader of this country who would you blame if this had happen to you please challenge the people you have place to solve this problem please make all of us proud to here with you in charge",Negative,
  2," good job melania",Positive,
  1,"  thats good",Positive,
  1," flotus met with and felt compassion for the victims you were there for a photo opportunity and felt nothing you were too busy remembering that you lost the popular vote had smaller crowd than obama and thinking about the next affair to be reported",Positive,
 -1," sociopaths shouldnt tryi mean what in the actual duck are you trying to say here",Negative,
 -4," and your next  tweets are you crying about people treating you unfairly regarding russia you are a fucking piece of shit",Negative,
 -1,"  please stop pretending like you give a fuck",Negative,
  0," your sick grin for the cameras your focus on the record speed of first responders instead of the horrible loss of life showed all of the world that you have no heart or soul",Neutral,
 -2,"  stop lying you two dont give a shit",Negative,
 -2," donnie  has melania told you when she is going to trump your cheating ass i love how she quietly shuns you at every chanceshe doesnt even like walking next to your lying cheating fat ass",Negative,
  1," were there any adult film stars there to meet melania wouldnt put it past you",Positive,
  0," you mean your big smiling photo op take a lesson from  on how to be empathetic during a tragedy",Neutral,
  0," really what are their names",Neutral,
  1," will you remember the first responders suffering from ptsd after what they saw my husband goes in to save victims you dont even have the courage to meet victims youre fake and a coward neveragain",Positive,
 -3," melania is a whore and youre a fucking moron",Negative,
 -2," everyone sees through you youre a fake hows stormy",Negative,
  1," if the president wants to come up to me and tell me to my face that it was a terrible tragedy  im going to happily ask him how much money he received from the national rifle association  emma gonzalez",Positive,
  2," well were so fuckin happy to have enriched your lives with the deaths of children",Positive,
  1," how do you feel about the  incredible people you didnt get a chance to meet parkland you serve the peopleyou have a responsibility to the people to do something about these weaponsofmassdestruction stop being a pussy andor money whore",Positive,
  0," swingers",Neutral,
  3," mr trump used the system to be president he doesnt have the creditability of a leader",Positive,
 -2," youll forget them as soon as the nra  calls you you always do",Negative,
 -2,"  crawl back to your trump gutter no one is interested in your fake statistics moron",Negative,
 -1," are you still holding melania hostage",Negative,
  0," any of them playboy playmates",Neutral,
  0," u talking about the party you had after the hospital visit  those victims did not want you there gloating over them resign",Neutral,
 -1," you forgot them already  no mention of guns  the weapon of choice of this maga hat wearing murderer was a gun  im thinkin this sentiment is yet another lie",Negative,
  1,"  thank you for leaving pos",Positive,
  0," yes give me two names",Neutral,
 -3," they couldnt help meeting you they were a captive audience you little chicken sh boo boo bear",Negative,
 -1," wonder if youll forget all the innocent kids that died because you let the nra run this country  shame on you",Negative,
  2,"  still all about you  better see a doc about that npd surely you can afford it with the  donationsnraisaterroristorganization",Positive,
 -1," too bad they didnt feel the same way about you",Negative,
 -2," they wont forget you either ill bet especially the students parents and teachers who agree with emma gonzalez who calls out your bs",Negative,
  2," looking at this mornings tweets it appears you already forgot about random acts of kindness day so  forgive me for doubting your sincerity on the   parklandschoolshooting       neveragain  gunreformnow disgracefuldon votethemout",Positive,
 -1," oh really how bout meeting with the remaining students teachersschool personnel they have a lot to tellu",Negative,
  0,"  presidentsday ",Neutral,
  1," you are pathetic just another photo op for you you have no soul nor heart",Positive,
 -1," stop meeting people and set gun control",Negative,
  1," expel some of  their diplomats thats what a legitimate president would do but keep forgetting we have lance armstrong as our presidentsanctionsnow fdt",Positive,
  0," anything to get your picture taken",Neutral,
  0," you did not meet with the young people who were witnesses and survivors of this carnage did you you did not attend any of their memorials did you you did not interrupt your  weekend at maralogo any longer than necessary",Neutral,
  0," and you took the opportunity to have a smiling photo op and giving a thumbs up  what a sick person you are at this sad time",Neutral,
  2," do you know the number of incredible people dying everyday because this country wont implement any gun control to save them i am sure you and melania would have loved them but not half as much as their families and loved ones you have their blood on your hands",Positive,
 -3," u already have forgotten them as ur going to do nothing to halt the ongoing gun violence the nra owns u n the rhinos bought n paid for",Negative,
  0," whos melania",Neutral,
  1," if you will never forget them in broward county that lets stand up to gun lobby and make some good sense gun control  you mr trump who took m from them for  election",Positive,
  1," i like this guys",Positive,
 -1," thumbs up ring muscle",Negative,
  0," we had presidents who cheated on their wives before but weve never had a president who has russia as his side piece ",Neutral,
  0," was this at the party you went to after your dog and pony show with first responders",Neutral,
  0," too much hate  too much disrespect  i love our nation  i love our potus",Neutral,
 -1,"  did someone tell you it was a campaign rally pathetic ",Negative,
  0," are you referring to the party you threw in palm beach after visiting the victims families",Neutral,
 -1," you should not forget because your base is forgetting you",Negative,
  0," what the the discoparty at mara logo",Neutral,
 -1," please youve already forgotten them",Negative,
  2," i thought you went to an opening of a car dealership by the way you and your mailorder bride were smiling you are the worst president in us history",Positive,
  1," hope u enjoyed your disco party at maralago you disgrace  impeachtrump",Positive,
  2,"  and the party afterward was just the best",Positive,
 -5," pass gun legislation to protect our children impose the sanctions against russia  wear a condom when screwing whores  some basics for you fkn moron grifter",Negative,
 -2," i saw a high school student call you out at a rally for the complicit nra stooge that you are",Negative,
  4," you certainly pulled out all the stops last night  minutes maybe half hr tops melania even wore a nurses uniform nice touch",Positive,
  0,"    where is your loyalty to americas childrenwhy do you trumpfail while our children scream for life ",Neutral,
  1," studio  nightyou clown",Positive,
 -3," i hope melania    leaves your sorry ass  can only cheat on her so much dotard donny   i mean how many times have you cheated on her     hope she leaves you and takes every dime  youre an embarassment to the country and your family don jr and eric cause their scum ",Negative,
  1," as they are sweet people",Positive,
 -1,"   bs",Negative,
  0," im sure youll never forget your evening ",Neutral,
  1," what will you do to stop the school shootings",Positive,
 -2," you already forgot them by not mentioning the reason or trying to address the issue gun victims by white males you have looked the other way every time it very sad i have to write every time",Negative,
  1," but what are you going to do about it have you listened at all over the past three days to the students pleas for action now we know the nra gave you  million but its time to cut them out they are a terrorist organization action now ",Positive,
  2," melania doesnt even like you ahaha",Positive,
  5," did you happen to visit the student  demonstrators demanding a ban on assault rifles yeh didnt think so only a real man  leader would have the confidence  finesse to do that a president like barack obama but he didnt have to because he fought to protect us not the nra",Positive,
  2," yay its a celebration",Positive,
 -3,"  loser moron idiot",Negative,
 -2," the tragedy is sad and worst of all could of been avoided i do not understand why fbi did not investigate answers",Negative,
 -1," liar you went to a party wow it didnt impact your need to be admired by a crowd",Negative,
  2,"  you sound like you were at a party",Positive,
  1," nothing says sympathy and compassion like a thumbs up",Positive,
  0,"  you will forget about gun law reform broward neverforget massshootings guncontrol gunviolence sandyhook guncontolnow gunlobby",Neutral,
  0," watch the angry protesters tweetersgunreformnow guncontrolnow stop listening to the gun lobby lives are at stake resistnra   power stand up for whats right doyourjob our children deserve to be safe guncontrolnow gunreformnow",Neutral,
 -3," did you know you were visiting shooting victims what was with the thumbs up moron in chief",Negative,
  4," thank god you didnt attend any funerals or viewings you have no sense of decency or decorum",Positive,
  3," pity fo fl  they elect trump and he didnt do anything to curb school shootings hope more events might come there sine nra",Positive,
 -2," you failed to meet with victims parents or the children   coward",Negative,
 -4," u probably already have seeing that ur dementia is quite advanced u senile white milky puffy disgusting worthless slime ball have a shitty day",Negative,
  1," cest trs gnreux de ta part toi et ta dame",Positive,
  2,"  even deranged people dont run towards someone holding a gun so protect our schools with armed security and will stop this",Positive,
 -3," ill bet you have forgotten them alreadystanding there taking pics with thumbs up and smilingyou have no social graces no compassion hell you dont have a clueit always has to be about you  i cant even feel sorry for you anymore",Negative,
 -6," how about the children that witnessed this terroristic massacre using an ar  witnessed their peers being shredded by this military weapon how about the teachers desperately trying to shield their students from rapid fire dont you recognize the terror fear  blood shed",Negative,
 -1,"  go to hell",Negative,
 -1," yet you refused to meet with the survivors that have a strong message for you you are a coward",Negative,
 -2," resign florida cant waste time with a loser whose investigation is costing children their lives you arent worth it",Negative,
  2,"  good for you put the law back that president obama had on the books until you removed it getoutofbedwithnra",Positive,
  5," god bless our remarkable president trump",Positive,
 -1,"  bs",Negative,
  0," did you throw any paper towels their way",Neutral,
  1," regulate guns",Positive,
  0," see  and you thought  wouldnt buy a politician any more",Neutral,
 -1,"  they arent going to forget you either donniethey are calling bs on you and they will not forgive the blood you have on your hands",Negative,
 -1," photo ops with thumbs up and big smiles on everyones facesoops lets not forget that big party at maralago couple hours later unforgettablebullshit",Negative,
  0," which porn star was it you met",Neutral,
  1," all incredible people except the victims  your executive order taking away protection from mentally ill with guns caused this  flabloodontrumplittlehands",Positive,
 -2," ha ha the entire spectacle lasted no more than  minutes you fat bastard",Negative,
  2," we are able to secure our airports and government buildings why cant we secure our children at school the money allocated for books would better be spent on securitybecause now the books go unread by some so sad",Positive,
  6," it was an honor to meet the families in broward florida they are such amazing brave and wonderful families melania and i will pray for them not just today but in our future prayers and id like to ask all americans to remember this tragic loss ",Positive,
 -1," i think all trump supporters should stop trying to make his haters understand how we feel let them wallow in their own misery there is a lot of good in this country lets move on and move forward",Negative,
  0," too bad they didnt meet anybody incredible",Neutral,
  3," why arent you doing something to protect these nice people instead of going around have pictures taken at the hospital just to show your face everywhere with that same fake smile that you had when you took the  million from the nra",Positive,
  0," how much money did you raise off their tragedy  followthemoney",Neutral,
  0," did you meet emma gonzales",Neutral,
 -4,"  youll never forget because you immortalized it in a thumbs up photo op your a tiny tiny man ",Negative,
 -1," strange country ",Negative,
 -1," are you referring to the fake studio  disco dancing portion of the evening",Negative,
 -1," what part of the evening will you remember  oh you must mean your disco party at mar lago that you attended after stopping off at the school victims",Negative,
 -2," were any of them porn stars or playboy models potus is a delusional pathological liar",Negative,
  0," the victims family and friends were going to put you on blast so you avoided them like the pussy you are i dare you to hold a town hall in their town step up you asshole",Neutral,
  2,"  is going to leave your bold orange ass son enough and then she is going to go straight to get good bbc",Positive,
 -1,"   you photo op was disgustingblood pouring out of your hands or wherever you are a disgrace",Negative,
 -2," and hade big smiles photo up with you giving thumbs up despicable and totally youout of touch soulless heartless act  ",Negative,
 -1," you could have met more if you had a stricter gun control in place",Negative,
  0," did you see mcdougal ",Neutral,
  2," kudos to melania for holding down her food while acting like she can stand being in the same room with you",Positive,
  0," you should have visited the morgue to get a better view of what you  the fbi have done",Neutral,
 -1," because she filed for divorce",Negative,
  1," maybe if we got that  billion dollars back from iran we could send that the schools way for more security",Positive,
 -2," youll never forget them you say but its difficult to remember the victims of  gun massacres since your inauguration when youre swimming around in nra endorsement funds",Negative,
  2," what an embarrassment to this country and the world the more you open your mouth the more you incriminate yourself you will seal your own fatecountryoverparty",Positive,
  1," did you get any porn stars numbers",Positive,
  1," sir im so sorry everyone is always hating on you  what other president has went and seen people in the hosp exactly none but you did cause  you care  yes i voted for trump ",Positive,
 -3," their blood is on your hands youve incited a culture of hate in your uneducated base and somehow manage to drag a whole party behind you you are responsible for the murder of all of these people you pig ",Negative,
 -3," i talked to everybody in broward county and the told me that they couldnt wait for you to get the hell out of there  theyve already forgotten about you",Negative,
 -1," ok u said u will never forget them challenge accepted name  of the people that u met  just first names  im waiting ill make it easier name  of the deceased or wounded or st responders teachers  hell the principal foh",Negative,
  0," thanks for all you do",Neutral,
 -3," empty words from an empty vessel",Negative,
  1,"  why build a wall when thoughts and prayers seem to be your thing to get it done",Positive,
  1," mr president when a tragedy happens you dont say have a good time and you should never say that you had a good time people who are victims in shock of horror lost a human being like a family member its your honor to be in their company  you need to be humble  grateful",Positive,
  0,"  did the kids tell you what they were told to dowhen doors unlock run  if you hear shots theyre just shooting blanks",Neutral,
  3," oh im sure you wont accepting  million dollars from the  says everything about you and melania facts which are things you dont like show that you are politicizing the deaths of these innocent children for your own benefit have you no shame mr orange hair gorilla",Positive,
  0," did you see any playboy bunnies",Neutral,
 -1,"  shame on you",Negative,
 -2," push for gun control and term limits for congress and senators",Negative,
 -2," was it fun you fake coward everything is a photo shoot for you",Negative,
  1," it wasnt a gala buy some compassion with your billions",Positive,
  0," mr trump you again prove how isolated you are in the world once again saying inappropriate things like have a good time when you visited puerto rico i feel sad for you bc people think its intentional when its not you just disconnected you need a how to emote classes",Neutral,
  0," oh  at the party you went to",Neutral,
  1," didnt you order half staff flags and then went to a gala  lol wow",Positive,
 -3," yeah we saw your big thumbs up to the world disgraceful you show no class or compassionsorry for the loss of your soul",Negative,
 -1," you mean that party  in the ballroom",Negative,
 -2," perhaps you should honor these families and reinstate the gun restrictions for those with mental illness that you disbanded  also stop using this horrible tragedy to further your agenda to stop the russia investigation  please think of someone other than yourself",Negative,
 -1," you didnt bring stormy  or ivanka ",Negative,
  1," melania was willing to be in the same room with you",Positive,
  1," i bet you cant even name one of them",Positive,
 -3," she hates your fuckin gutsyou disgusting cheater when you became christian you didnt stop hooking up with porn stars yea ok",Negative,
  2," did you meet with the families of the victims to offer assurances that this wont happen again on your watch and to offer condolences or were you there for the photo op",Positive,
  2," are those people the same ones who are speaking out to improve gun safety laws so more kids arent murdered at school bless your heart",Positive,
  0,"  photo op over  back to golf",Neutral,
  0," dumptrump",Neutral,
 -1," they only let you around the few people who dont despise you",Negative,
  1," you werent there to have a good time",Positive,
  0," you are ",Neutral,
  1," okay but why did you make it easier for people with mental illness to get guns",Positive,
  0," nowoff to a disco party",Neutral,
  0," they should rename that high school  coach aaron feis high school ",Neutral,
  0," was the playmate of the year there",Neutral,
 -1,"  she must really hate you",Negative,
 -7," gun control get it  youre gun culture time is up dont be a coward and blame mental illness and say school safety youd rather turn schools into jails then pass strict gun laws coward",Negative,
 -1," we bet you were there for what  minutes and then passed out paper towels you caused this event stop sucking on the nra tit",Negative,
  1," how much did you pay her to come with you",Positive,
 -1," too bad you didnt get to meet the  people that the gop nra and you let die the other day innocently in school  too bad because they were incredible too",Negative,
  0," nrawhores",Neutral,
 -1," how was the cheesecake ",Negative,
 -1," should have met them while their kids were still alive such a shame you only come out when kids are dying",Negative,
 -3," at the studio  party at maralago you mean   insensitive jerk",Negative,
  3," hope you had a romantic valetines day  who was your date  and how much do you pay for your dates",Positive,
  2," glad it was the highlight of you day wtf",Positive,
 -2," emiel you discusting trump hater obama fucked us all before he left office by opening our borders and let all the scum of the earth into our society how do you account for that asshole",Negative,
  0,"  potus",Neutral,
 -4," you went to a disco party at maralago  spent a minimal amount of time with folks affected by the school massacre you can fool some of the people all of the time and all of the people some of the time but you cannot fool all of the people all of the timeabraham lincoln",Negative,
  2," how about putting your son in one of our public schoolswithout secret service would you do something then please do somethinganything to make our kids safe buildthewallaroundourschools",Positive,
 -4," the people you met in broward country are pleading and demanding strict gun control not your useless visits and prayers",Negative,
  0," are you talking about the disco themed party you attended",Neutral,
  2," i am sure those people will never forget the massacre their children endured  the kids that survived will now live with ptsd the parents that lost their child will grieve forever  do something about gun safety instead of talking about how the fbi did not do their job",Positive,
 -2," aw im so fucking happy for you   how fucking amazing of you you visit parkland then go out and party your such an amazing president in case your too dumb to realise this is sarcasm and you  are a fucking disgrace look after your country guncontrolnow",Negative,
 -2,"  your  minute photo op was disgusting you are a monster with no soul",Negative,
 -3," if all you gun haters put as much thoughtfulness and energy into the fact that it is a mental health issue then maybe something would get done  we need to address the real issue",Negative,
  0,"          before or after the party at maralago",Neutral,
  2," hope the two of you had fun",Positive,
