Sentiment_Score,Tweets,Sentiment_level.score
0, by doing what bullshit you will do nothing you are in the nras pocket,Neutral
-2, ban assault weapons,Negative
0, h without cheating i was right,Neutral
1, translation your guns are safe ,Positive
-1, to do what the shooter is in custody and the victims are dead,Negative
0, it is time to enact sensible gun laws to stop the slaughter of innocents mr president itstime,Neutral
2, lets go back to paper ballots on all elections no computerized elections and investigate all people that are counting the votes first before letting them work and count them this voter fraud has gotten to far paper ballets for voting,Positive
0, put unemployed armed vets in each school across america  stipulation forgo a thorough mental health eval and pass undoubtedly problem solved,Neutral
-4, if you dont do something about gun laws you are guilty of murder step down,Negative
-4, isnt it ironic that all of  these school shootings and plane crashes are happening all of a sudden again when the democrats and liberals are not getting their way  on the school shootings it is not the gun that kills it is the person behind it,Negative
1, you have a president who is a psychopath and all running around with a gun are not much better,Positive
1, you will be impeached,Positive
2, president trump build the wall will help with some of the problems with the school shootings and america to vote out the liberal democrats that want to harm the usa with this daca crap,Positive
-3, too bad you repealed the law keeping guns out of the hands of the mentally ill asshole,Negative
-1, youre guilty ,Negative
0, who brought the crayons,Neutral
-1, when you say you are working on the terrible florida school shooting do you mean that you are planning another one  seems that way ,Negative
-1, its the guns stupid,Negative
-1, shooter is one of yours  nazi coward,Negative
0, gun rights   to republican congress,Neutral
-1, again meaningless gesture alltalknoaction worthlesspresident onlylookingoutforhimself,Negative
-3, youre a greedy repulsive moron luckily mortality will release you to hell,Negative
0, with all due respect mr president but this was another terrorist attack by a us citizen please ban all guns enoughisenough ,Neutral
0, cl,Neutral
1, very sad banning guns will help,Positive
1, working closely in what way,Positive
1, working closely is that with thoughts and prayers,Positive
0, youtube know what in germany there are  school shotings since a few years and i have a feeling it has something to do with the non existent private weapon selling industry think about it,Neutral
0, when the next shooting takes place dont you dare offer your prayers  condolences to the victims  their families because the blood of them all will be on your hands i would say their blood will be on your conscience but while youre taking bribes from nra you dont have one,Neutral
1, people is saying that this is  trumps fault but obama and the democrats had more than enough power to get rid of these guns for a long time and they didnt do it so why is trump now getting blamed when hes hasnt been in  nearly the time that obama had to change this himself,Positive
1, im not sure the ar was what delegates had in mind when they drew up the second amendment in  you can fix it what a legacy that would be,Positive
0, youre full of shit,Neutral
3, just curiouswould  be doing if heaven for bid it was one of your children or any member of your family that perished in florida or vegas due to not pushing a bill to end all this for ever this should be a top priority your legacy make america great again,Positive
2, that will do it talk to the governor stand down everyone the president is talking to the law enforcement  all is well and true,Positive
0,  north americans are a trigger happy society   this is why you cant stop selling assault rifles to teenagers ,Neutral
-1, working close in what way the damage was already done your mental health statement is useless just like most of what you say about everything else you have failed this country as a whole for a small percentage your legacy will end up being a negative,Negative
3, bless and keep you yours israel our families our schools our nation our constitution our love for god,Positive
2, working closely you werent doing anything but tweeting you dont work at all,Positive
-1,  talk is cheap act to do away with assault weapons and bring background checks back and add age restrictions  the time for change is now  serve the people not just the nra,Negative
2, ill start a go fund me to raise money toward it uf you will help ,Positive
1, on the exterior walls n monutirs like have at airports please save our children for what you do for least of these you do for mejesus christ,Positive
1, you are working closely with the nranimrod,Positive
6, nomiremr presidenti respect you greatly you are best thing thats happened to this beautiful god created country ive never left its border never will im proud to be an americanbut please help us how bout bullet proof rooms on every floor of every school n bullet proof walls,Positive
-1, gun control you shithole,Negative
0, why neither of you want gun control what can either of you possibly have to actually talk about,Neutral
-2, and what better way to address mental health issues than by cutting coverage for millionsyoure an idiot,Negative
1, are you banning guns if not nothing you do will prevent this happening again,Positive
1, bet that was a great conversation ,Positive
0, you really need to get rid of people being able to have guns in your country as there is far to many shootings in america,Neutral
1, i am behind you you can drive the bad practice away,Positive
1, have are you trump ,Positive
0, maybe your policy stimulates violence,Neutral
3, working on what preventing mass shootings how common sense practical gun restrictions or you gonna put an armed soldier on every corner youre doing nothing you dont care,Positive
2, we should better see that life is good but war is no good,Positive
1, bullshit trump  damage is done   now change gunlaws and you will still be  years behind the civilized countries,Positive
1, many states gun laws are just not tough enough fl is an example,Positive
-2, take a page out of australia  do something about your gun laws mental issues are just part of the problem who needs a ar ak apart from military or policeuntil you address the gun issue this will continue to happen,Negative
0, why then  ,Neutral
-3, blood is on your hands yet again you despicable piece of shit,Negative
0, i hope youre discussing gun control or are you the nras bitch as well as putins,Neutral
0, you said that about las vegas nothing happened you continue and always will be an ignorant embarrassment to our country,Neutral
1, yep thats all youll do is talk,Positive
1, president trump you say you want to make america great againstop spending money on a fucked up wall and a military paradespend the money on the gun issuethats what you need to do thats how you can become someone who stopped gun violence in your country,Positive
-1,  last year     fbi     was notified like all the other terror attacks  is fbi for shootings appears so,Negative
-2, talking to that piece of shit governor rick scott is not going to solve any of the shooting problems thoughts and prayers do not work at all we want some real gun laws and gun safety laws universal background checks,Negative
1, should review those laws  shootings since  is it normal to accept it and dont change anything for years the world dont think so,Positive
2, where is your talk about the universal background checks making it illegal for wife abusers to have firearms putting parents in jail for having guns in the home registering guns when people free bulletproof vests for people like me and the other americans,Positive
-1, its not right how the sore loser hateful left bash president trump over these shootings why didnt obama do shit about it during his  years as president,Negative
-1, rick scott  the guy responsible for creating a breeding ground of hideous mass shootings  isnt that like calling the cockroaches about a pest problem,Negative
1, grow a brain,Positive
-1, change gun laws,Negative
0, always will be your fault,Neutral
-1, still your fault,Negative
-1, your fault again,Negative
1, your responsibility,Positive
-1, your fault,Negative
1, blood is on your hands again and you will do nothing again like always hopefully oneday its someone  close to you to wake  you up,Positive
1, im sure you and ricky will try and blame it on obama somehow,Positive
-7, donald trump why dont you bring back the assault weapons ban asshole the assault weapons ban would have worked better and bring some serious gun safety laws serious criminal background checks and serious mental health checks more security at the schools is a waste,Negative
1, i think if you and your mates want guns you should be allowed but inside an area with a biiiig wall the biggest wall and no you cant have children or schools because you and the nra have proven you cant be trusted with them you guys knock yourselves out literally,Positive
1, working on what exactly the perp is in custody the only thing you should be working on is gun legislation you fucktard,Positive
2, now how do you explain this mr president,Positive
0, i think you should say that i am working with people who gunswhy you need law enforcement or what they can do if  yrs are allowed to have gunsno force or security services can solve this as there is no clear enemy here its just common sense ban guns,Neutral
0, do something more than lip service,Neutral
1, do something for the kindergarten babies lost at schoolr schools should be guarded w metal detectors undercover militarytrained and armed to protect our children in schoolmake schools and colleges safe again dont worry about politicians just take care if gge people,Positive
0, save our families cps is stealing our kids and there is no due process in family courts our kidsarenotsale,Neutral
-3, you arent doing a fucking thing that matters you are working closely with law enforcement   fuck you change gun policy now,Negative
0, if fbi would have done their job and investigated instead of turning a blind eye this would have never happened ,Neutral
1, stop bending over for the nra  do your job,Positive
-2,  you stole tweet from soulja boy,Negative
-1, who are you going to listen to more victim families or the  ,Negative
1, youre working closely with the governor to do what  where were you during the ca mudslides  who were you working closely with then  locals are still getting together every weekend to join the bucket brigade to dig the mud out of peoples houses is ca not important,Positive
4, what work was that explicitly how could you help wout leading your party to pass lifesaving gun control laws as even most republicans have long wanted each needless death leaves more blood on your hands on those of every leader doing nras will at price of innocent lives,Positive
2, fo something for the innocent children shot school or parents wanting to educate themselves fear is real and something has a hold on our facilities so you have the power to protect the people  you must act now to know you have no choicegod help you decide ,Positive
1, yeah whatever like youre not bathing in nra campaign  keep tinyhandwaving,Positive
0, why dont you protect our schools for once  for alli  always try to make solutions instead of complain thereforepropose a military presence in all schools and college facilities clinicians clinics for the mentally ill asap,Neutral
1, weyou wont get anything done  perhaps the governor will  but not with you impeding himresistimpeachtrumpmolesterinchieftoddlerinchiefdenturedonaldpresidentsnowflake,Positive
0, gunreformnow ,Neutral
3, rick scott has an a rating from the nra  hes on the side of protecting unrestricted gun rights over innocent people in places like schools malls and churches,Positive
2, surely this is simple let them keep thier guns and semi rifles just ban or put restrictions on the bullets that are needed to make these weapons work,Positive
0, was hj resolution  part of that conversation,Neutral
0, no your not,Neutral
1, yup you sure did work hard you sure did asshole ,Positive
0, hahahahaha,Neutral
0, changethelaws gunreformnow hypocriticaltweets ,Neutral
-1, too late,Negative
-1, yeah really terrible,Negative
1, maybe fire the fbi agents that couldnt find him with his real name,Positive
6, god bless you and your family mr president in president trump we trust,Positive
0, how about that ,Neutral
-2, have trained and armed security at schools mass shooters start getting shot back at watch the shooting decrease,Negative
3, hi mrprresident i want you to know about myanmar country that there is not rohinjya in myanmar we believe president trump for that amarican goverment and people also shoud know truth  there is not rohinjya in myanmar ,Positive
-1, a  year old cant buy a beer but can buy a gun at least change the age to  to buy a gun schools should have the same security as the airports have i think backpacks or any kind of bags should be prohibited to students,Negative
-3, fucking murderer i hate you ,Negative
-2, you   are responsible for this school massacre you have done nothing to control guns you have sold yourselves to the gun manufacturers aka the nra  please explain to your grandchildren that you do not care if they get shot at school disgusting hypocrites  ,Negative
2, law abiding citizens are the responsible people to own guns a law abiding citizen will never murder or commit mass   killings,Positive
-1, rick scott friend of the gun lobby received an a  rating from ther nra hypocrisy,Negative
0, like allowing mentally unstable people to purchase guns,Neutral
-2, the only way to stop the mass shootings from evil murders is to abolish all gun laws cause the police and the fbi are  percent after the fact,Negative
-5, your lying words mean nothing you suck littlehands resign ,Negative
0,  you dont need to talk to the govyou know exactly what needs to be doneor do you,Neutral
0, gun laws kill innocent people and encourage murders,Neutral
-1, ban automatic guns,Negative
1, how closely and does this mean you will actually do something about it signed a grandmother who simply cannot believe this continues to occur,Positive
2,  shootings dear god what a nightmare till changes are  enforced please  install metal detectors security guards in all schools ,Positive
-1, spoke with him thats good but not good enough you should have gotten your ass down there right then bet you would have flown to florida immediately if stormy or putin offered you a piss party orgy on a golf course you are nowhere near merely inadequate,Negative
3, i wonder how many americans would prefer letsmakeamericasafeagain who cares if your great or not,Positive
-3, you can put foot down put metel detector in doorway this school we new that  year old friend of my granddother at here party that poor mom wants you trump get off your ass put in metel detector doorway s   or  maybe your nwo  with gorge soros want cut poplashion down,Negative
0, so what,Neutral
-2, over  separate gun attacks in schools in the last year in your country and dozens of innocent kids dead terrorist attacks guncompanydonations mr trump if only you promoted letsmakeamericasafeagain instead of great,Negative
0, common sense guns in usa should be banned period no reason for them fuck the gun industry banned goodnight goodbye,Neutral
-1, explain how states with stricter concealedcarry laws saw crime fall by  percent from  to  that drop is more than four times greater than the  percent decrease seen in righttocarry states,Negative
0, guncontolnow nraisaterroristorganization nrakills,Neutral
1, omg wow you spoke to the governor did that help stop further shootings probably not why dont you go play golf and keep using our tax money to not do your job you fuck youre ruining this country do your job,Positive
2, fixthe systemschool faculty need to be re educated on communicating and cooperating with dept of family children services in floridalack of communication and co operation  partnership failed this child they could have saved him and prevented this shooting,Positive
8, theoretical model of internal structure of the mind combined with observational analysis leads to pattern then predictive analytics amazingly accurate predictive analysis accomplished due to an understanding of internalexternal factors combined with mergingadvisory packet,Positive
-3,  you handed him that gun stop whining about kindness and mental illness you your senators and the nra are to blame,Negative
0, gov rich scott is in bed with the nra  gun mfgrs florida has no gun laws to protect the people i believe you took millions from them,Neutral
1, usa constitution and the nd amendment is what make usa citizens to live freely and not to live in fear like russian and other countries citizens where their leadership constantly goes after those that discriminates against them let us apply wisdom in discussing gun violence,Positive
1, this sort of thing proves time and time again that the militia is not well regulated  you are the commander in chiefget your membership and ordinance supply chains under control so that substandard individuals cant misuse the nd amendment against the general population,Positive
-2, what does working closely actually mean what are you trying to do together with law enforcement,Negative
1, nobody needs you coming and fukking things up or taking credit for all they do,Positive
-2, if incompetent dc does nothing else can you at least put metal detectors at school entrances  the way our government works tsa probably is not using all of the ones the citizens paid for,Negative
0, please tell us what youre doing,Neutral
1, its time to put god back into our schools and we need more access to mental healthcare please help us,Positive
-1, too late asshat,Negative
2, and by working closely i mean from the luxury of my private resort away from brown people or anyone who looks like they may know brown people,Positive
0, youre a fucking joke is what you will be remembered as,Neutral
-2, our tweet about students doing more is one of your most inane yes it is up to the students to prevent mass shootings it is not like they are at school to learn or anything blame the victim mentality what an idiot you are trumpet and scott  you are in the pocket of the nra,Negative
1, you people need a real leader who can take the reins not a fat conman who just takes your money christ you lot have a disease,Positive
-2,  get some balls and deal with the gun issues of america o and one other thing in the interim shove your prayers up your arse,Negative
0, scott got millions from nra crocodile tears,Neutral
-1, we  what are you doing to curb mass shootings answer nothing nada zero zip zilch you are in the pocket of the nra,Negative
0, metal detectores in all schools,Neutral
3, im sorry guy i love your country but youve become the laughing stock of the world its not funny though  wake up its not  anymore its   in the uk even out police arent routinely armed,Positive
0,  funny shit rick scott is a nra puppet just like you,Neutral
-5, dear trolls leave the politicians didnt shoot anyone the pieces of shit that have no regard for life and dont realize murder is illigal do they will hurt mane rape and kill regardless of any damn law you throw at them grow up and hire an unemployed vet or something morons,Negative
1, no you only work closely with the nra ,Positive
-2, to do what you fat orange idiot,Negative
1, youre useless just go watch more fox  friends,Positive
1, no way he bought those guns    investigate,Positive
0, hold congress responsible for those  lives they should have stopped violence on television and in video games decades ago,Neutral
0, start now by outlawing all violence on television and in video games weve been brainwashing our young people long enough and this is the result  dead,Neutral
2, whats this we shit and what exactly are you working closely to do make sure maralago is safe,Positive
-3, and you dont have the balls to stand up to the nra and do something about it another gutless coward in the swamp,Negative
0, notatragedybutafuckingterroristact,Neutral
0, bro ur mom,Neutral
2, working closely  you mean they do their job of cleaning up and you sit on your fatass tweeting about it,Positive
0, that same governor allowed this by signing  pro gun bills,Neutral
8, great presdent donald trump be of good cheer even in view of the florida shooting the enemies i mean satan and its host may break yours and our heart but they haveve failed to break your spirit and your will dear president remain resolute and determined god is with you sir,Positive
1, this is what happens when childrens grow up with guns and ammos instead toys and puzzles guncontrolnow,Positive
-4, every day there is inaction our government allows our students to be gunned down you  should be enacting laws to protect the people in todays world not clinging to archaic old world idealswhen it took  minutes to load a shot,Negative
3, getting your best thoughts and prayers together don how about some serious legislation instead do something proactive lives matter more than nra cash do the right thing although i doubt you know what that is,Positive
-1, whats it going to take  how many kids have to die by bullets in the usa before theres change,Negative
-1, there are no mass shootings in schools in australia why strict gun laws america bite the bullet and get real on gun control president trump is puppet of the nra these killings will continue unless gun controls are put in place,Negative
0, have you considered banning all guns,Neutral
-2, yeah to set up a golf date  you fat fuck  lol,Negative
1, aye mr trump fuck ya self,Positive
1, you are a bozo and the walls are closing in on u and you will finally be held accountable for your lifetime of criminal acts,Positive
-1, re try your statementi highly doubt  there is anything you are actually doing  are you there are you speaking with parents students or teachers nope just hiding by at your resort tweeting crap,Negative
1, if it was one of your kids would you still think guns were a good idea ,Positive
-1, oh thank jebus youre in the case fuckin idiot,Negative
1,  donal trump que hacemos con el chico que mato a los estudiantes en florida lo damos como enfermo mental porque usted es bueno para crear mentiras a su convenienciao que hacemos con el que mato en texas,Positive
0, fuck you trump  hope that greasy pornstar gave you and melania aids,Neutral
1, i know youre doing everything in your power to restore our nation reinstall law  orderthank you you are the only one that is man enough,Positive
0, working closely how what are you doing nothing fuck you,Neutral
1,  cares for americans this is what youth have not ever seen beforeyoung kids always need an idol to look up to youre it,Positive
-1, stop working closely and ban these assault weapons,Negative
-1, you and rick scott are bought and paid for by the nra you are worthless  fake president,Negative
0,                             ,Neutral
-3, yet the gop met today to relax the already loose florida background checks one day after the latest domestic terrorist act the nra and gop are domestic terrorist organizations,Negative
1, until you take the nra  out of the solution  they will always be a problem,Positive
0, you were working closely with law enforcement what were you doing exactly,Neutral
-2, i bet your presidency that youre doing no such thing you lying cunt,Negative
0, are you giving each pointers on how to wash the blood of your hands,Neutral
2, working on what the next apology letter,Positive
0, its extremely obvious to all americans not blinded by nra money that you dont care about children at all most of us do,Neutral
-4, kids are saying there was more than one shooter another very suspicious shooting like vegasetc that is suddenly distracting us from other issues and will insanely be forgotten how far would dems fbi obama clinton etc go,Negative
-1, during the last  years how much was a life worth to donny  in gun lobby donations divided by the  fatalities as a result of mass shootings,Negative
-1, your fault ,Negative
4, the solution is very easy mr president if schools are that dangerous just close all of them good side effect for you  more voters since they have adequate knowhow,Positive
-3, you fucking nra crony  why not have a set of balls and suggest gun restrictions for semi automatic weapons rather then you typical  thoughts and prayers  cause thats gonna bring those kids back you embarrassment to mankind,Negative
-3, go away we dont want or need your lying ass,Negative
-2, it doesnt fucking mean anything you fuckhead you and rick scott have the nra up your asses,Negative
1, how much money did the nra give your campaign,Positive
1, im sure u are ,Positive
-2, whos we  you care so much youre sitting on your ass with a big mac in your fat mouth,Negative
-1, the blood from yesterdays mass shooting is stained all over your hands donald trump for the whole world to see ,Negative
-1, youre doing nothing stop lying,Negative
-1, youre absolutely gutless instead of sucking the nras dick grow a pair and start doing your job i bet youd act different if it had happened to your kids spineless piece of orange shit,Negative
2,  again ill comment here id like my voice to be heard an for you to hear me out about this im a god fearing man an i think we can all agree that this shouldnt happen an i have a small idea that might help,Positive
0, seriously what are you working closely on,Neutral
3, that must of been an interesting conversation  guyscehi wang more guns available got ur stories straight,Positive
-2, wtf the st bill you ever signed as president made it easier for mentally ill people to buy guns now all you can say is we need to do more to keep guns from mentally ill people you are mental you should be locked up you are a total failure as a human beingdisaster as pres,Negative
0, why didnt you sign this,Neutral
-1, screw both of you nra licking bastards,Negative
-1, i know build walls around your schools instead of worrying about mexico then you fucking nut jobs can keep your guns,Negative
-2, you wont do shit you old fool fuck you donald youre a shithole president,Negative
8, wish i had access to multiple mass shootings patterns formed by the shooter are similar and tie into my theoretical model of the internal structure of the human mind correct theoretical models can lead to useful tools people exhibit same behavioral traits all the time,Positive
1, but i am sure as hell you are keeping all the nra money having lunch with them next week,Positive
-1, did you forget you did this ,Negative
-1, you own this nightmare for  plus families  sleep well with porno djour,Negative
-2, how exactly are you working closely with law enforcement on the terrible florida school shooting and what exactly do you expect the result of your close work will beyoure just an incompetent uncaring utterly duplicitous sleaze ball,Negative
-12, go to hell speak out against the domestic terrorist militia that trained the shooter you donald trump your refusal to take action against hate groups you own racist rhetoric is to blame for this violence resign racist loser,Negative
0, you mean the  rick scott who ran hca into the ground  paid m in medicare fraud fines you guys make such a nice pair rid this country of ak rifles grow a pair donothings,Neutral
0, why you tweeting everything,Neutral
0, pls explain to us why this is the th school shooting this year and were only in february guncontolnow gunreformnow parklandstrong,Neutral
0, please actually do something instead of empty promises,Neutral
-2, looks like you dont quite get it thats a gun thats a gun being fired guns being fired at children is not just a little issue you hide from guncontrolnow nonrapuppets nra nrakillschildren trumpkills nrabribemoney takeresponsibility ,Negative
2, fbi will just cover it up like lv and they did know this guy was a threat and did nothing,Positive
-1, its time to seize entire weapon in and out of country and safe lives im feeling sad how many more will loose life,Negative
5, what libs dont understand about gun control constitutional rightdesigned to protect normal people from libs tyrannical gov  like obama  cronies libs say you have to have a license to drive driving is not a constitutional right they want us to be week and depend on gov,Positive
1, so that constitutes standing around placing hands on hips clasping of hands then wringing them followed by more thumb twiddling ending with crossing of arms  all while evidence is being mishandled and crime scene is destroyed yup the status quo as usual,Positive
-2, why dont you return those millions that the nra gave you  demand gun laws that stop this absolute madness nratrump sellout milliondollarmurders chiefinchildshootings bloodonyourhands schoolshooting enoughisenough lawsagainstguns,Negative
0, rick scott and trump have blood on their hands,Neutral
-1,  anyone noticed that from all the shooting at shools the shooter was under the age of ,Negative
-1, breaking hezbollah involved yt   florida investigators know not kid in custodyescaped south     by florida maquis    you got to see this ,Negative
1, before or after you both counted the money from the nra,Positive
-1, you arent doing shit you do nothing,Negative
1, america is a great country with great people but useless president condolences from china,Positive
-1, teachers need to carry guns,Negative
-1,  lies from space man to agent orange,Negative
-1, what a crock of shit did the shooter use a  i guess not or we cannot mention   it is embarrassing to live in a country that claims to be the most important country in the world but grabs onto a out dated law to allow people have guns sorry ,Negative
0, there is only one solution  nra is going down,Neutral
0, you dont work on anything but fattening your ugly belly and your wallet,Neutral
-1, you and scott are doing nothing but spouting bs,Negative
0, say it american terrorists,Neutral
1, in the uk we call this shutting the stable door after the horse has bolted,Positive
10, hey mr president me and my others disabled veterans would love to take up arms and protect schools so not only does the students and teachers feel safe the parents and the public will as well i would love to meet you and shake a great leader and man i am proud my leader,Positive
0, what a joke you are,Neutral
0, jay sri narayan,Neutral
0, bet thats what you said last time too,Neutral
-4, how about passing fucking stricter gun laws you dickhead do something right for once instead of worrying about a fucking goddamn brick wall ,Negative
-3, what would you feel what would do if baron was the victim of this insane violence  please dont tow the line for the sake of nra lobby  you can make a difference this may be your legacy,Negative
-3,  people kill people quit blaming guns and blame the person,Negative
1,  ghostwriter off duty  we we we surprise not in all caps,Positive
4, and teach them self respect morals how to respect others etc,Positive
4, well lets see get gun owners to lock their guns up and never show anyone how to get in it start offering fun days when school is out open up the gym and play games at least they will learn how to play nice vets and others who want something to do can watch over them,Positive
-1, can you get automatic weapons from being sold legally  really why do you need to allow that please help here if you are so concerned,Negative
3, sadly the previous administration left us in this bad shape  dont even remember why there have been so many shootings in the past several years  president trump we cant on you to stop letting people to be able get hold of guns so easily,Positive
-2, its called gun control asshole,Negative
0, working closely is that code for sitting on the toilet and tweeting,Neutral
-2, how do you propose to predict the next one  according to reports the fbi already knew about his threats and still managed to let him slip though  where do you draw the line,Negative
1, that will help you dick,Positive
-1, who were the  men rushing sneaking  carrying something covered into an unmarked pickup truck check the video on that stop the falseflag crimes,Negative
-1, yo  agent orangethought this crap was gonna stop day one,Negative
-7, you are an asshole there arent words with a strong enough meaning for how ignorant vile repugnant and moronic you are a pile of of dog feces has more character than you you have no soul and no empathy for anyone but yourself your name and brand are worthless fuck you,Negative
3, time for better security  metal detectors in the public school system,Positive
2, not one police officer at schools todayand fbi did nothing with ,Positive
-2, you are the devil step down and play golf and play with hookers,Negative
2, thank you mr trump,Positive
0, when will i feel safe walking into school every morning im at my senior year and it still runs across my mind i could die stand up and fight for the safety of the children of the nation,Neutral
-4, what the fuck does that even fucking mean anymore working closely your words on this exact same fucking subject has meant shit take action,Negative
1, these guns are not killing its the finger behind the trigger if you take the guns away it would be pipe bombs or any kind of bomb or anything that will take a life get real people,Positive
-1, to do what welp this sucks eh rick people are just sick but hey lets give them guns to prove how many people they can kill,Negative
2, hirevetstoprotectschools a lot of us are homeless need a purpose again this would be perfect you trusted us to protect the nation the kids are the most valuable part of the nation they are the future,Positive
0, you have done nothing do the right thing end gun violence schoolshooting gunviolence gunreform protect our children   demand congress debate gun reform as immediate priority stop being a patsy for ,Neutral
-1, do something about assault weapons now,Negative
-2, hey you dumb fuck do something ,Negative
-4, wtf why law enforcement the shooting is done you need to speak to congress about people getting ar and how about that anti bump stock bill,Negative
-3, a little late to the party dont you think   failure,Negative
0, dammit  do something piss on the nra these are our countries babies,Neutral
0, in the late s va sterilized a woman in there nuthouse wrongfully in response to that all the people nationally where released rather than help them and thats where we are today,Neutral
0, why dont you actually do something,Neutral
-2, so what thats more than a dollar short and a day late you made it easier for mentally ill people to buy guns fuck off,Negative
3, on your deathbed you will realize you had a four year opportunity to make this world a better place the clock is ticking guncontrol,Positive
-1, better to tighten gun laws shooters more dangerous than immigrants take the wall  and increase gun regs and data bases,Negative
1,   want to truly help resign,Positive
0, who is we you aint doing nothing,Neutral
2, security of the school should be given picture of expelled student and question anyone unfamiliar entering the premises the problem is if the school is gun free zone therefore the guard are unarmed,Positive
0, fuck you and the nra you love,Neutral
-1, i dont think making a wall  is going to keep our home grown killers at bay  we need active gun control now,Negative
-1, what exactly are you doing to work closely with law enforcement words not deeds,Negative
0, go to hell all you can do is talk,Neutral
-1, its too late to work on anything except for banning those stupid semiautomatic weapons,Negative
1, do what they did in australia and look at the results no shootings  there is your answer  stop supporting the nra,Positive
3, how about we r working closely w congress on efforts  curtail future tragedies based on what weve learned from  many we do so w the courage  urgency that heroes in our schools have shown during these tragedies  the resolve of families who have had  bury their children,Positive
2,  working how please explain,Positive
-3, lies  all lies  you make me sick,Negative
-4, you mean the terrible terrorist attack,Negative
9, after a gunman opened fire in a rural texas church killing  trump issued a brief statement urging americans to pull together    join hands    lock arms    stand strong well that didnt help much  dude any other brilliant ideasplans of action hhhmm  guess not,Positive
5, working closely to do what working closely to do nothing to protect children you should be so proud of your presidency enough,Positive
1, mr president please act please forbid the sales of automatic and semi automatic guns please stop slaughter of innocent humans in usayou know you can do it if you want to it would be you and it will be your legacy,Positive
0, sure you are addressing all that mental illness,Neutral
-2, empty words you ,Negative
1, yeah we know how you  your fellow  whores work ,Positive
1, only the us among advanced nations has such regularly reoccurring horrific killingsthe reason is simple we are the only nation where almost anyone can buy combat weapons  nra is why,Positive
-2, a little late dont you think  we dont want you here stay in washington and pass a gun control law  do something useful you pos,Negative
0, yeah prayers seem to be reducing mass shootings,Neutral
0, trump ordered the flag on all government buildings lowered to halfmast in memory of the souls who were taken in the florida school shooting when you look at that flag remember it as a visible symbol of your utter failure to protect the innocent we voters will also remember,Neutral
-2, they are already dead you fuck,Negative
-3,  and weapons industry are complicit in mass murder  and  who take their money and hold the hands of their lobbyists are complicit toomanyguns banassaultweapons banautomaticrifles bansemiautomaticrifles do it fucking now now,Negative
-1, youre a loser,Negative
-1, moms emotional plea leaves anchor lawmaker in tears,Negative
3, please actually do something substantial about this its not about money its not about freedom its about the safety of americas children im pleading with you this is my first tweet to you that doesnt include ur a cunt so please dont be one act now,Positive
-8, is that possible ban gun inside school or campus  gun was use for hunting originally and school and college of cause is not a hunting ground  condolences for the victim omen ,Negative
-2, go to hell you scumbag this blood is on your hands,Negative
-1, fucking gun control right now,Negative
-3, uh its a little late traitor,Negative
1, remember last year revoking obama gun legislation to avoid people with mental illnesses to get a hold of a gun just saying because teleprompter trump say to be together as one and the real trump dont even mention gun control on his plan dont understand,Positive
1, maybe you give the survivors the million dollars you received from the nra,Positive
0, your a joke,Neutral
-3, it wasnt the guns it was the killer  ban guns and the idiots use bombs etc no one will stop murder,Negative
-2, you arent doing a damn thing you lazy corrupt clown,Negative
0, trump signs bill revoking obamaera gun checks for people with mental illnesses,Neutral
-3, fuck you and your worthless nazi bullshit,Negative
0, this is on you ,Neutral
1, you will do nothing this is not part of your agenda you are in bed with the nra,Positive
1, u r not working on anything scott is doing it all alone he cares about the children and president obama even spoke out about it and u can bet if he was yet in office he would hop on airforce  and been in florida to show he cares we know that you could care less  go play golf,Positive
0,  you and scott are endorsed by the deep pocket nra grow some balls and do something before you go to jail,Neutral
4, you been the best president so far you know how to control us population i strongly believe that was your man if  dies  others are employed huge fan respect,Positive
0, doing what exactly,Neutral
0, to do what group prayer,Neutral
0,    ,Neutral
0, the shooter has already been arrested you orange cumstain  wtf more is there to do  maybe pay for the shooters membership to the   fuck you ,Neutral
-2, honestly we need the death penalty you kill should not exist in this world straight to the point,Negative
1, i think all the school should have a metal detector the parents have to walk through before they can get into the school have them stand outside in line waiting to go through and then of course have their ids checked once their cleared,Positive
3, wow thats gonna work wonders,Positive
0, it was the guns solved it,Neutral
2, working on what  wtf could you possibly have to offer stfu resign and let america be great again,Positive
-3, really then start by banning assault rifles to civilians would your handling of this be any different if one of your grandchildren was killed with an assault rifle in a school shooting or would you pick the nra  over them,Negative
-3, all these chicken shit politicians and followers are too scared of losing their guns  actually they are nothing without their guns but they cant stop the masacers in this country no matter how big their arsenal is,Negative
0, really what are you doing how about arming teachers  school staff as st response,Neutral
0, did someone have to write this out for you telepromptertrump,Neutral
0, so doing nothing then,Neutral
0, if youre not taking weapons off the street youre doing nothing,Neutral
-2, if we want to win the war on terror we have to start with domestic terror terroristswhite nationalist extremist make american great remember,Negative
1, how is sitting on your hands helping tweety,Positive
0, what are you really doing donnie dumbass tossing out another gun law to make getting them even easier fo you soulless pos,Neutral
6, you should be working with congress on gunreformnowstop spewing alternativefacts to deflect and pivot away from talking about guncontrolreturn the nra donation money and prove to the american people that republicans are prolife even after a child is born,Positive
-3, two gun nazis who suck up to the nra  just what we dont need to solve this problem,Negative
1, like what why are ak semi auto sold to john q public,Positive
-1, what are you and ricky doing don the people are dead the shooting is solved the shooter is in custody and has confessed oh  are you guys throwing paper towel rolls again,Negative
