Sentiment_Score,Tweets,Sentiment_level.score
3, great news great news we are making america great again without trump as soon as he is out judge rules against trump in case over immigration program ,Positive
6, its not about not having a heart  they ie dreamer and daca had years to become or get theirs citizenship in the usa  now the parents that brought them here i havent heard anything about theirs status in all this if we are going to award this action just open up the,Positive
0, too bad they have to deal with you deal could have been done already so sad,Neutral
-1, that means both congress and the senate do you need to get moving in high gear along with the chief everybody has to be on board and on the same page i see where they are saying that the chief is the only obstacle to deca and thats a bunch of bs everybody needs to be on board,Negative
0, whatever comes of daca follow the law made,Neutral
5, you got some and homeboy paid the tab never had to pay him back now the woman has to legally said you never paid her for sex due to some secret contract bravo wish melania and children happy valentines ,Positive
2, build the mr president end daca deport illegals as fast as you can,Positive
2, mr president you must override these judges who have no authority to ban anything you do as long it its legal obama signed an executive order to start dacaso you should sign an executive order to stop daca period,Positive
0, happy vd day you syphillitic asshole ,Neutral
2, sanctuary cities should be abolished  law breakers illegals should not be given this benefit they should be exported,Positive
-1, fuck you ,Negative
-1,  arent you disgusted with yourself yet,Negative
-2, the dems want a deal on daca you want an absolutely useless wall you want to end daca but you cant because you have lost in court twice you want to deport locktrumpup trumpdictatorship,Negative
1, everyone doing your job while you play marbles you havent got a clue to a clue of anything worse president in us history,Positive
4, we are targeted by the splc in adl disingenuously labeled as a strategic form to suppress our natural pride and identity meanwhile boosting the posterity and racial solidarity amongst other peoples and other races this needs to stop the adl and splc who works on our behalf,Positive
-1, just here to remind you that youre a disgusting racist barely literate pig,Negative
1, how many came and went and when they went they took classified information you underqualified cronies has weakened our national security and that what putin wanted on his agenda traitortrump ,Positive
2, mark my words trump breaking this promise to americans will see the end of your presidency  the house  the senate  blue as a candidate trump repeatedly said he would never cut medicare or medicaid now he proposes cutting medicare by  billion  medicaid by   billion,Positive
-1, poor excuse for a leader ,Negative
1, hey man can i get  since i also did not have an affair with trump  i wont tell anyone either,Positive
1, then dont attach daca to any other legislation like a wall,Positive
0, hmmanything in the list strike you as being familiar at all donnie,Neutral
1, everybody knows that this tweet is the full extent of your grasp of policymaking you dont have any idea how to solve this because you dont have any ideas it wont get solved  because of you,Positive
2, this will not end dreamers united,Positive
-1, dear presidenthelpplease pay attention to the qianbao incident in nanjing chinaqianbao company was wrongednanjing government made a gross injusticethey forbid people to sound millions of investors in poverty depressed unable to survive,Negative
-3, your ideology on daca us to kick them all out no wonder avdeal wont be made you heartless racist psychopathic bigot,Negative
2, mr president i have a problem when are we as a nation going to go by the laws  we have major judges states not applying to the laws but never day citizens are being forced to apply by the laws  even with daca the law clearly been broken when will we take a stance,Positive
-6, lie lie lie lieyou do not careall you do is lie to stormy danielsporter is a good manbut an nfl player is an sob because he kneelsrussiansanctions impeachporn starspinocchioimpeachtrumpandpencenow,Negative
3, well donald trump i had an great idea that would stop an lot of people coming over  on our side of the rivers  i see we have an lot of shrubs they hide in why dont you just remove them  you can call it operation cleanup,Positive
-1, after these illegals receive their path to citizenship it is my opinion that borders should be closed to everyone for at least  years,Negative
0, its simple deport them all,Neutral
0, a disgusting waste of our hardearned money  all to make you feel like a powerful dictator  ,Neutral
0, traitortrump  putin puppet with no security clearance and handling our nations defense secrets places all of us at risk when they are placed in a susceptible position,Neutral
-2, hey old man whats going on up there wheres your wife you look so weak and ignorant,Negative
3, build the wallno amnestyno sanctuary cities  stand strong for americans,Positive
2, they laugh at white genocide miscegenation and displacement all the while its acceptable to be proud that your grandson is self hating and wishes be of another race sad to say pelosi as well has this indoctrinated whiteguilt xenophiliasupremacy ,Positive
1, you sure are tweeting a lot less frequently lately don generally when you go more than  hours without a tweet it means something big is about to drop youve gone more than  hours several times recently something on your mind ,Positive
1,  is more than  wanted to remind you oh and i didnt want to type your profile so i went though      and  none of them had promoted your name in weeks funny right had to go to ,Positive
-1, follow   for a follow back  followback follofollo folloforfolloback follome follobackinstantly follobackforfolloback follofolloback folllowthewhiterabbit breaking arynews alert blockfolio bbcfollowff fff,Negative
-2, trump is such an embarrassment for the country his pathological lying is despicable,Negative
2, get stephen miller out of there and do the right thing these are fellow human beings,Positive
0, send them home,Neutral
0, for  years the gop has blocked everything why would it change now,Neutral
1, then pelosi has the nerve to talk about disingenuously changing the character of a nation,Positive
0,  intergoverntal holdings public dept  total debt  total deposits excluding transfers net change in operating cash balance    total ftds total tax refnds,Neutral
1, maga  paid of  comfirmed today sweet dessert ,Positive
-2, no daca  dont fall for their bullshit  buildthewall maga,Negative
-1, more corruption around you teenyweeny traitortrump ,Negative
1, it would be great to have a bipartisan solution daca has nothing to do with a wall stop trying to use the dreamers to extort money for your wall,Positive
3, we r dreamers too we have a right to be alive n happy we must protect americans first by permanent solutions secure borders n an end to chain migration n visa lottery then fix daca lets stop drug smuggling human trafficking n all related illegal alienskillings n crimes,Positive
3,  immigration act lied and told all white americans that it wouldnt change the demographics in consequence change the destiny of the nation now we are maligned and attacked daily in the media being guilty of being white is acceptable thought for public forum,Positive
-2, i dont know how many ways you can talk out of both sides of your face and blatantly lie to the people of the us you know you have lost in court twice now on this issue and you will lose in the supreme court you dont care about these people you would happily deport them,Negative
-1,   never be another chance  how are you so stupid,Negative
4, thank you for sticking with your promises you are an excellent president,Positive
10, for those few that are receiving bonuses from their employers let make sure the taxpayers save that to pay for our dear leaders big beautiful parade let me guess that the m this will cost will end up being m of taxpayer money ,Positive
-1, you want to cut food stamps cut aid to israel you filthy cocksucker those parasites do nothing for us north korea isnt our enemy  you are you son of a bitch ,Negative
2, my wife participating in the oath today to become an american citizen shes doing it the oldfashioned way she earned it,Positive
0, not at the cost of you extorting money for your stupid wall,Neutral
1, what kind of a business genius pays k for a prostitute ,Positive
0, dems dont want to fix immigrationonly daca a non starter smhand they know it,Neutral
2, valentines day and not one word of express love to your wife the same would go for your anniversarynothing for birthday pathetic,Positive
0, i think its all lil bit to mutch,Neutral
2, happy valentines day donnie and jr  ive gotta father son combo special going on for valentines day  call mestormy ,Positive
-1, todays ruling shows that courts across the country agree that trumps termination of daca was not just immoral but unlawful as wellwhat a shocker,Negative
0, i would be great but the democrats wont let it happen because they need them for votes,Neutral
-5, it is not to your credit it is your fault  you set the dead line  your wait and see attitude sucks  this is our lives not your game show resign,Negative
0, no voting rightsno citizenshipwork permit okhowever bargaining with dem contrary to pre election promisemexico will pay for wallremember the alamoi am a deplorable latina,Neutral
0, how r u letting ur staff fb such lies he shook a baby to death now thats the truth ,Neutral
-5, you should introduce legislation to ban weapons war and abortion this country was built and continues to be successful because i accept the tired sick poor and rejected i have faith that you could be written in history as the president that ended hell on earth,Negative
-2, kick them asshole,Negative
-1, your own people are leaving you what does that tell you you suck,Negative
-2, we would listen but distracted by people discussing paying off your whores sleaziest prez ever,Negative
1, isnt true love sweetlets check out s valentine message to you  oh boy  can we repeat that kind of language on twitter,Positive
1, roses are redviolets are bluethe maga movement is deadwere turning the country bluevalentinesday motha fucka            courtesy william legate,Positive
-1, you were the one who screwed everything up  just stay out of the way resign now,Negative
1, dems  just flipped another senate seat come novemberyoure shit out of luck,Positive
-1, hey dumbass remember last september when you decided to end daca you created this imbroglio,Negative
-3, more government waste of our tax dollars from one of your appointed cronies traitortrump ,Negative
-1, it seems two judges see it otherwise you idiot,Negative
1, yes i am sure they can work something as long as your imbecilic self stays out of it  you showed your extreme ignorance on the topic on monday when you described the lottery as drawing names out of a hat  that isnt the way that works ignoramus,Positive
1, i have been a supporter of you from the moment you became our president  but if you drastically change our snap program you will lose a deplorable save our snap,Positive
-2,  stop trying to kill us,Negative
2, libs in congress pelosi  rest have offered no solutions all these years ever hear the song let em in by wings  more illegals  more democratic votesmaga,Positive
1, free melania,Positive
-1, only an idiot vxg cites brietbart as a sourcealso vxg the illegals that cross the border come through secure and monitored border crossings easily with just a little payoff to corrupt border security personnel,Negative
2, the reason you are supposed to act like an asshole is to not distract the country you are one hell of a distraction and have lost a lot of respect it is apparent you not the maker of the deal you are not good at finances you will not take advice,Positive
-1, wouldnt it be great if you actually enforced those fucking russia sanctions that congress passed traitor,Negative
3, both parents and  of  children served  in the middle east dad did korea and  tours in vietnam  silver stars bronze  purple hearts so yes we love this country and im sure they are spinning in their graves watching the attack coming on the the horizon trump kicks ass,Positive
0, if they dont give you the wall make it s military matters put a mine field and concertina wire up take it out of the politician hands,Neutral
2, if you or your friends feel the need to dole out another k for no reason let me know  id like to get in on that action,Positive
0, wheres the sanctions ,Neutral
0, russia,Neutral
5, we pray that the right decision will be made so grateful for you and vp pence thank you ,Positive
0, aal how are you,Neutral
0, daca was illegal and against our laws and constitution to begin with how can a judge rule in favor of an illegal program that has no legal merit,Neutral
0, note trump is playing with us dems when i said these negotiations were analogous to the evian conference it was in the cynicism trumps gop have painted targets on dreamers,Neutral
3, this will be our last chance there will never be another opportunity sounds like another cheesy infomercial to me lol call now,Positive
-1, send your inlaws back where they came its chain migration  only ok when your family does it youre a hypocrite of the worst kind fakepresident dumptrump liartrump,Negative
-1, ban immigration nativeamericansagainstimmigration,Negative
2, there will be an opportunity once you are locked up for treason good times,Positive
1, you can do it donald  nearly  hrs without a tweet  keep those pudgy fingers off the phone   just a few more hours,Positive
1, the buffalo niagara region has been over run with immigrants we are no longer the melting pot we have become the trash can please president dont let the demorats enslaved the taxpayers through taxation president trump stay the course dont let them stay,Positive
1, wouldnt it have been great if you hadnt interfered with daca in the first place,Positive
2, either the dems deal or we start deporting even more than obama,Positive
0, and you pay out k to a porn starsad,Neutral
-3, you dont care about daca people of color have no room in your country you blame obama for this and everything you cant do stop deflecting youre a racist pig,Negative
-3, sometimes the minor corruption gets lost in all of the bigger corruption so just in case posting here ,Negative
0, as if the moron even understands the first thing about it,Neutral
0, every sucker in donthecon camp prepare for a recession in the next year the likes of never seen before it is coming fuctrump mueller,Neutral
4, so trump faked his name as well as his birth place trump was born in pakistan no wonder he hates muslims he was born dawoodibrahimkhan in  june first ,Positive
0, pswemissobama   ,Neutral
0, the wives beater story is still alive  wellwhat would it take to make thislead storygo awayit would require amoral leaderto come out  say domestic abuse  sexual assault r not acceptablewhat does it take to continue making it thelead storyan immoral leader ,Neutral
2, i dont think trump will ever let kim jong un get away with what he wantskim the young buck has chosen the most merciless and horrifying warrior as for his first opponentso long kimdonald trumplife is a combat endless struggle with no clear victory is intolerable ,Positive
1, please stick to no deal without a wall,Positive
3, these are talented people due in large part to the american system why should we throw that away to other countries and let them benefit off of our nations sweat in raising these kids,Positive
-2, democrats all cops are pigs  pigs in a blanket fry em like baconalso democrats trump is a totalitarian dictator for daring to criticize the fbifbicorruption wray comey draintheswamp maga,Negative
0, why cant we all get along its so sad we all the same people  just  thing different dems an us i dont know why they bash u didnt do anything wrong are last presidents did nothing to help the american  people out but u one thing we all would like to know i cant put ,Neutral
-5, i pity you your secret agenda of conspiracy theorys never ends sadly a grown man of  cant tell the truth and panders to his dwindaling base stop with the lies you want the wall and are blackmailing daca kids if you eant it propose a clean bill and see but you lie sick,Negative
-5, thats your timeline you created this problem all because you are jealous of obamas legacy you are a despicable excuse for a human being stop blaming democrats we can all see through your lies and gops time is up,Negative
0, happy valentines day traitortrumpwhat did you get your boyfriend vladimirwhats thata countryoh youre such a treasonous sleaze,Neutral
1,  just leaving this here as a reminder,Positive
3, in congress can find it within themselves to get something done  a compromise or anything else so assuming that to be the case could you not just issue a presidential pardon to daca recipients it would allow them to stay and you would look like a hero to them,Positive
0, russiansanctions russiansanctionsnow russiansanctions complicitgop russia ,Neutral
-2, maybe your lawyer can bribe them with k of your moneyoops i mean his money ,Negative
2, what is this and intro for an episode of the apprentice  clearly you are not at all a factor in the deal just the brainless headliner and neverending mouthpiece of dumb hotairjust resign  live your whitenationalist oligarch dream in russia already,Positive
-1, except that the court system disagrees with your judgement donthecon,Negative
0,  people are waking up about the celestial objects coming from outer outer outer space it is gods reset button dr h to soon rip,Neutral
0, time for you to go theresistance ,Neutral
0, gowdy launches probe into rob porters white house employment  ,Neutral
3, mr president i think you and i do in fact see eyetoeye on daca i believe that these young people who came here illegally through no fault or doing of their own and are a product of our great american system should be able to stay that said im not sure that the folks,Positive
3, now available at the maga store trump valentines day cards ,Positive
-1, no wall funding no daca dont back down,Negative
-3, a little to stormy to be tweeting today little hands donnie you paid off a porn star cause you cheated on flotus and christians still support you how low have brought our great country dotard,Negative
-1, do you have a number i can call to report people that may be in the country illegally,Negative
0, dreamers just dreaming you cannot walk across a countrys border illegally why dont they understand that,Neutral
-2, putin scrambling to remove this shows the ties donnie and the russians have donald needs to be tried for treason along with the rest of his clan wake up trumptards ,Negative
-1, maga by holding the democrats feet  the fire we must enforce our laws that are already on the books stop illegal immigration once  for all weve been playing this democratic game for  years potus reagan was snookered by the dems in the s dont let them do it  u,Negative
-1, do you want to save the lives of hundred of thousands of true and productive americans caught in a bureaucratic limbo  or are you holding them up for ransom for your stupid wall simply because they are of a different color racist daca,Negative
-1, resign ,Negative
3, president trump when will concealed carry reciprocity be passed into legislation millions of legal gun ownervoters are awaiting you to fulfill your campaign promises betray us and you and the republican party will regret it during the midterms and next presidential election,Positive
3, since we have already educated these people that came in as children why dont you let it end and create your own form of daca just for the ones who have contributed in our country a winwin for everyone,Positive
3, happy valentines day welcomeneed best productokayall best product here ,Positive
-5, what happened to americansaredreamerstoo               its not americans fault if some poor kids idiot parents got rid of them in some other country its their parents fault send them back democrats see them as paper ballots not human beings dont fail us ,Negative
0, more lies from trumpthe democrats have been supporting daca  promoting a bill it now looks like republicans are getting on boardtrump no more distractions  lies  we are watching americans vote to take back america in ,Neutral
2, investigation after investigation  porn star payoffs wife beaters  pedophile supporter and home of a self described sexual predator  whats happened to the party of morals,Positive
0, we cannot let parents of dreamers moved to the front they have broken our laws and are the reason daca are put in thisposition,Neutral
2, this person really enjoyed negotiating with you right stormydaniels corruptgop ,Positive
1, i think they are now holding out for the court order they dont want you to take credit for giving more daca recipients a path to citizenship they would lose their voters,Positive
4, last chance means last chance march  needs to be enforced they are not kids anymore they are young adults with absolute hate toward the us we cant have harmony with them they threaten us with their country which proves they will never assimilatenodacaever,Positive
5, id add into any immigration deal that any immigrant turned citizen is required to wait  years until they can vote  it gives them time to learn what america is like before they start effecting our lives and partys wouldnt be able to take advantage of them,Positive
1, amazing ,Positive
1, fu and your lies fakepresident   so tired of your eviltrump ways  quit stealing our  and giving it to your ultra rich friends taking away our rights liberties and healthcare to enrich them more  so fu mad donald,Positive
0, obama could do anything he wanted including travel bans not a whimper we watched him ship in hugh numbers of muslim invaders excutive order destructive laws he could have raped a jew on the wh lawn and they would have scored his efforts but dont let potus save us really,Neutral
3, mr president dems have proved they are against you in all shapes and formsthey wont even vote with yoi if it benefits them dont let them eliminate your staff one by one tell them to pound sand weekly public infomercials would be great,Positive
4, no amnesty mr president  do not reward people who broke our laws even if brought here by parents if dems dont agree deport daca and families let them march and demand in those countriescorrupt mexico is not a good neighbor and is at fault for not caring for their citizens,Positive
3, isnt is amazing that the racistxenophobeinchief is so anxious to help the dreamers right now  i thought he wanted to deport every immigrant in this nation and build a big tall and beautiful wall to keep us safe from the evil illegals ,Positive
7, to deal or not to deal that is the question help them or set them free  please build the mighty wall,Positive
0, all of my greatgrand parents came to this country expecting nothing but hard work and the opportunities that hard work brings,Neutral
0, hey dontard it wasnt a problem until you made it one it was just you getting revenge against a great former president,Neutral
0, deport illegals build that wall  ,Neutral
-3, you would still be scum take your fascist ass and go away please,Negative
2, doesnt have to be last chance you could push out the daca deadline you should set the agenda instead of following democrats remember no citizenship legal status only for daca no dreamersnoamnesty maga,Positive
-2, impeach that ugly tub of lard,Negative
0, the courts are intervening in dreamers favor you illegally ended daca,Neutral
1, please do the world a favor and kill yourself and take pence out with you   would be your single grestestonly contribution to magacant believe imbeciles bought into that slogan,Positive
-1, if congress doesnt do anything about daca which by the way is illegal only congress can make it a law who in the heck do these judges think they are my god what is happening to america,Negative
2, it would be cheaper to just build a wall around you your lawyer michael cohen now says he paid stormy the hush  out of his own pocket and it wasnt for groceries an administration built on lies zero credibility,Positive
1, give up on the wall and youll have a deal,Positive
1, i wish you much success and no headaches cheers,Positive
1, you created this march th puzzle you dotard,Positive
0, noamnesty nodaca nochainemigration noamnesty nodaca nochainemigration,Neutral
0, the world is laughing at americas politicianshe looks at life as combat endless struggle with no clear victory is intolerable,Neutral
-1,  end the lefts transformation of america and end daca chain migration and diversity lottery deport them all,Negative
-2, fake christian fake president fake human ,Negative
-2, its a war just like when we had to best them down to tell them after  of owning slaves we were sick of being shouted down trying to stop them just like we potus got in and they were so agressive people were afraid to admit voting trump the party that killed lincoln,Negative
-1, pretty quiet puke boy are you a little scared the world is caving in around you and your rats that work for youthe end is coming for and your  more dump trump hes in jail talking to himself,Negative
4, why is russian president vladimir putin so grateful to his american counterpart donald trump because the latter diminishes the united states standing in the world making little russia look larger,Positive
0,  heres a dreamer build the wall deport them all ,Neutral
1, nodaca   its not a law pay those motherfuckers in pesos  americansfirst,Positive
4, this dreamers had a great opportunity to resolve their issue when trump offered a deal but dems turned it down dreamers still support dems,Positive
3, everything ok  youre not stormy like usual on twitter its like someone gave you  to stay quiet today ,Positive
0, lets defund ,Neutral
-2, if you are serious about fixing daca sign an eo and be done with it but u r not serious about this matter are you,Negative
1, keep general kelly,Positive
2, indians loves you so much and you screw us for some fu bikesthats not how you treat your friend,Positive
-2, drain the wh swamp its full of liars  america wake up ,Negative
8,  listen  don how about this  i want a top attorney in the country to represent me en gratis  completely free  and ivanka trump can have a child of this christ vessel in exchange for legal representation against people who rip off my intellectual,Positive
1, i get half of americas resources and nukes while you get our bagmati,Positive
1, hang in there president trump myself and my family stand behind you,Positive
3, porter geez man can you do anything right now that wacky budget that cuts medicare minority and child education benefits the arts etc yikes what are you doing and that weight gain get a grip man,Positive
1, dont allow them to have voting rights,Positive
1, yo make a deal with me,Positive
-5, did the adult day care take away your phone again i miss the stupid ass shit and the lies you tweet,Negative
-2, i thought mexico was paying for your walli thought you were going to release your taxes after being electedi thought the carried hedge fund interest loophole was being eliminated were you lying to us,Negative
-2, i cant believe what i just heard from chuck schumer saying all the daca is your problem he must be as stupid as he is deaf you sir offered more than they wanted  they wont accept it crazy democrats,Negative
-1, it would but your dealing with oh chucky boy and nancy i still cant get the way they acted at the state of union speech you gave out of my head  they looked ridiculous just like hillarys crazy ass,Negative
-2, our president is a traitor and allows our enemy russia to sabotage our democracy coward in chief ,Negative
2, keep up the good work,Positive
-1, my child who is now  and has had to have her back broken and pinned five times since  years old crys in her sleep from the pain yet is denied any financial assistance lost everything to theives so i am lucky to have a car to sleep in but we can give the invaders everything,Negative
0, evet biliyoruz iyi bir silah tuccarisiniz  sava  kararak silah satiyorsunuz sonra da bar  getirme bahanesiyle blgelerin  petroln altnlarndeerli neleri varsa alyorsunuzlen insanlar da hic umrunuzda degil evet cok adi  insanlarsiniz,Neutral
-2, its been over  hours since you lasted tweeted  youre finger must be getting itchy to get to your phone and start sending out more fakefacts and hyperbole  no,Negative
-1, chuck schumer is a broken record continuing to drone on  on about trump  daca but offers zero solutions timelimits termlimits,Negative
0, always remember the mexican farmer ,Neutral
0, you are the cause of this you could be the cure but you choose to place blame on dems  why do you think youre fooling everyone,Neutral
1, im sorry for your wife who gave baby  days later to a porn star hotel roomi will not for you no more,Positive
5, no tweets on how you would support larry nassar if he were on your staff as surgeon general or health dept or something hes a good person  a very good doctor  mr chief petty officer,Positive
1, yes sir,Positive
-5, and you think its solely the democrats fault that a deal cant be reached you and congress have nothing to do with it moron hypocrite orangeface racist liar pervert adultdaycare shithole potus,Negative
0, debate has taken place over the last  years hold the vote yes or no  then lets look at the vote record in order to know who to dump in the upcoming elections ,Neutral
0, send all the illegals back send a message to all demos  this is our country ,Neutral
2, what no k tweet were waiting with friends like that who needs lawyers,Positive
-2, deport that idiot kelly and thats coming from a retired marine,Negative
5, good job mr president god bless america ,Positive
3, are you happy to be ripping families apart  are you thrilled that u r destroying lives leaving children without a parent  a chemistry teacher was arrested in front of his young kids even tho he did nothing wrong a father was deported to mexicono crimes committed traitor,Positive
4, trump is now the traitorinchief and wont defend america from russia  because russia is still defending him republicans go along because they  are going to do anything to keep power white power,Positive
-2, hey     your leaders house is in shambles and he is so obligated to russia that he refuses to enact your sanctions he is also enabling their election tampering are you on our side or russias,Negative
1, well another shooting donnie your legacy will be the president in charge of the most fucked up nation on earth call the nra and get your commission check get selling those guns  year old nd amendmentout dated and stupid ,Positive
3, didnt they come to you with a bipartisan agreement on that and you shut it down  god help us all while youre still the president  you sexual predator pos,Positive
-3, bad prez bad prezwacha gonna dowacha gonna do muellers coming for youbad prez bad prezwho you gonna fireis it ag  rod oris it kelly the liar,Negative
1, donald trump the making of a world viewhis beliefs and his view of the role of america ,Positive
-1, am i the only one triggered to fix his grammar mistakes,Negative
3, wouldnt it also be great if you could finally after congress passed them overwhelming enforce russiansanctionsnow why are you not protecting our nationalsecurity whatistrumphiding ,Positive
5, thank you for your willingness to attempt negotiations with both sides i hope we can find middle ground on daca and figure out a solution that works for everyone maga,Positive
0, dont take your foot off the gas pedal   get daca done and put strong restrictions on illegal immigrationshow the country that democrats do not care ,Neutral
0, if we are going to allow a deal on daca then we should pardon all criminals whose parents were criminals because they were taught to break the law by their parents just as these daca illegals have also been taught this by their parents there is no excuse for breaking our laws,Neutral
3, most people will feel the pain when social security gets cut and medicare and medicade maybe then the base will understand what robbing the middle class to give to the rich means maybe not like deniro said in the deer hunter while holding a bullet this is this ie reality,Positive
1, its not your way or the highway perhaps know what negotiating means and not just your way only,Positive
3, what donald no big valentines proclamation for melania roses are red porn stars are blue donald must pay for someone to screw love you honey ,Positive
0, shut up donaldadults are talking,Neutral
2, the damages  who is a putin agent will cause america two decades wont be enough to repair,Positive
-4, shut those mooching scumbags down and im not talking about illegals im saying the liberal party is hell bent on destroying this country its a mental illness we can give everyone but our citizens the life of a king while my daughter crys in her sleep from the pain gets nothin,Negative
-1, is the weather in dc stormy today,Negative
4, happy valentines day president trump we love you   maga ,Positive
-4, we see you holding  innocents hostage for your unpopular and unwanted changes to immigration policy  you created the daca issue and you should be ashamedtrumpfailsagain,Negative
3, the dreamers are   american they dont even know how to speak spanish so if you are smart you will give them the citizenship,Positive
-1, trump is gutting the migratory bird act for polluters  these jackals really are such scumbags  the orks and sauromon are destroying the shire where are the hobbit heroes,Negative
3, be nice if we the american voters believe in miracles love your plan but democrate do not,Positive
-3, caroline o h agomichael cohen refused to answer questions about why he randomly paid  to stormy daniels a few weeks before the election  or whether he had made similar payments to other people over the years   ,Negative
3, you know sir if the dems would only read your tweets instead of yelling foul about them they would understand what it is you are doing to maga keep up the great work mr president,Positive
1, you could stop all of this if you wanted to mr trump what about your wife and her family werent they over here only because she married you to get them here on chain migration again its do as i say not as i do this makes you a looser,Positive
0, no daca no way,Neutral
-2, you had your lawyer pay for a hooker fucking idiot,Negative
1, we already know how it will end no wall  million plus more democrat voters continued chain migration and exploding welfare rolls and debt,Positive
1, never ever ever ever never nerver oh god the sky is falling ,Positive
-4, hmmm are u lying about this  calls from mexico   porter timeline  take ladies seriously  but yes both sides need to be heard,Negative
-3, you the buffoon of bedminister  caused this senseless crisis but we know your racist backside gets a kick out of the attention,Negative
3, the majority of the anti prosperity democrats under their current leadership choose to do no more than be the obstructionists they are and continue to engage in their overall ways of being so as to maintain their subtractive divisive and non beneficial results for all of usa,Positive
0,     if you do nothing you are a colluder,Neutral
1, the latest bout of turbulence is exacerbated by the administrations reputation earned over  chaotic months for flouting institutional norms and misrepresenting facts to the public  a culture set by you,Positive
1, maybe you werent the one with stormy daniels do you have a double or ripple youre falling behind buddy speed it up all kinds of things developing just listen to fox dogs  friends theyll fill you in if you want everything go to cnn,Positive
-3, kelly proved fbi above reproach screwed nunes and trump proving they lied about fbi didnt need dems memo trump you keep kelly in place you will lose most pub reps this fall you will be irrelevant in  we cant hardly wait to save are democracy and kick putins ass,Negative
0, no deal on daca send them all back across the border breaking the law doesnt entitle anyone to privileges if this is the case then all families of prison inmates should receive benefits just as illegals children do,Neutral
2, russiansanctions hey donnie quiet morning i see why no word on russian meddling they did ya know oh wait you do know russian asset and all ,Positive
2, this is the real trump ,Positive
2, do you support the president,Positive
8, and what about newbornshow about you fix it to where if the one parent is not a legal resident or a us citizen then the child will be given a born abroad birth certificate but must be registered in the parent country no benefits and they pay,Positive
-2,  bemoans that he and other members of congress actually have to do their jobs and draft legislation he whines and blames potus for rescinding the unconstitutional obama daca eo to make congress legislate poor cryin chuck has to work  brutal,Negative
0, smoke  mirrors people   november jobs report economy adds  jobs unemployment steady ,Neutral
1, the trumps know on what side their bread is buttered whats the russian word for butter   ,Positive
1, american citizens first we dream to,Positive
-2, heinous piece of shit,Negative
-1, erdogan calls on us to stop this theater with daesh in syria  gop unido erdogan syrianarmy syrianarabarmy,Negative
1, you havnt tweeted in a day thats a new record are you too busy enjoying valentinesday with the love your life trumprussia ,Positive
0, donald trump will receive a tax break of up to  million a year as a result of the republican tax plan he signed into lawmeanwhile president trumps budget would eliminate after school programs for more than  million children,Neutral
0, fudotard ,Neutral
-2, if we had term limits daca would have been solved already dems have a sordid history of abusing minoritieshuman beings to maintain their political status in our government,Negative
1, i hate hearing the democrats want a deal  this is the us government we should be doing whats right for the american people and not who has a better deal ,Positive
-1, not according to the courts asshole,Negative
1, youre not negotiating daca  you have no intent in keeping these kids here  its another con by the master con man,Positive
2, stop using human beings as a pawn to get the wall funded  you promised your feeble minded supporters that mexico would pay and now you are using human beings as a bargaining chip  if dreamers get deported its is all on trump trump rescinded the daca order now he owns it,Positive
-2, i still dont understand why obama didnt address issue when he was in office or was this a planned issue,Negative
0, made n turkey  made by tsk  ,Neutral
-2, dont forget to blow off your wife on valentines day,Negative
5, thats great  hopefully we can start building that wall because it wont matter how many m s  animals we deported they can always just cross back in theyll find a way as long as the wall is not there the wall is the most important factor in this matter mr president ,Positive
-1, hei your republican party lost again in hd florida another democrat flip tired of winning right sad ,Negative
2, stop babbling and explain where that money to stormy daniels came from where are the russiansanctions  where are your taxreturns  why do you have people with no clearance handling security docs unpresident,Positive
3, have you thought about shuttering our public schools you could save a lot of money for the wall,Positive
4, rawstory christian author flops after cnns chris cuomo asks him to prove trump goes to church and the answer ishells naw,Positive
0, netanyahuhu now  you soon,Neutral
-2,  let daca expire it is illegal,Negative
2, dreamers pay more in taxes than trump does,Positive
3, lets get the food stamps taken care of also stop lots of fraud and people will be healthy eating you want lobster and hostess work for it,Positive
1, you are full of it take an exlax,Positive
-1, never say never we never thought russia would interfere in our elections to get you would get elected and look what happened,Negative
-2, keep on keeping on true americans are with you the miss informed are against you,Negative
3, so wrong you are  when you are gone and that will be soon we will have daca and more  we will make america brown so better pack your bags,Positive
2, you can fix daca on your own  please do so and ask ice to stop deporting good people who are working and contributing to our economy,Positive
-1, apparently  courts disagree with you,Negative
1, the real puzzle is how a brain damaged orangutan became a us president lol ,Positive
2, glad to see you are giving up twitter for lent,Positive
2, i personally feel for the humans involved in the daca package but how can that large of number of humans students workers bright stupid and not to be forgotten criminals be grouped into one whole and given the same offerdeal can common sense prevail this once,Positive
1, so you put immigrants on the chopping block for your negotiations then decide that states will cover  of your infrastructure program now you want to decide what people eat by sending boxed food republican my ass what happened to your side getting rid of big gov,Positive
0, anani mexikalilar mi sikti ettinden tacos mu yapti yarak kpr yapsana gtn siktim duvar nedir aminagoyum,Neutral
3, cpi just erased tax relief  everything just went up oh except pay  and thanks for selling out republicans with the biggest proposed budget ever  i knew you were a ny democrat all along traitor trump,Positive
0,  trump  putin say russia didnt interfere in our electionsthe cia fbi our army navy air force  marine intelligence officers president obama clapper yates comeygeorge w  mueller say they didare you gonna believe  lying dictators or america i choose america,Neutral
5, youre not a man of your word  and you can not be trusted youre not doing a good job like you say youre a disgrace to our country we dont want you in white house,Positive
