"Sentiment_Score","Tweets","Sentiment_level.score","Sentiment_level.text"
  2," you do understand it was their money right",Positive,
 -4," you remind me of that whiny ass kid in school trying to put the blame on another kid",Negative,
 -2," dumb fuck",Negative,
  0," unlike your thuggish ways obama sent their money back to them quit deflecting donald",Neutral,
  3," obama has so much class when you go to prison he will probably be the only one who will pay you a visit seeing how you are so obsessed with him",Positive,
  0," until you sign an executive order banning ars and a plan for making schools safe from white american terroristsyou need to shut the fuck up ",Neutral,
  1," it was irans money to begin with or do you not know that",Positive,
 -1," also youre stupid and incredibly dishonest",Negative,
 -2," oh please shut the hell up fake man",Negative,
  1," it can be and still should be investigated anyone working in that particular area in the administration  maybeso much needs investigating yet nada id be pissed if i were you ",Positive,
  1," because it was legal",Positive,
  1," it  was  their  money  for the umpteenth time  the us had frozen some assets that iran owned in the us",Positive,
 -3," ooo oooo look over there obama did this hillary did that so many people who did wrong things that werent investigated yawn nice try america is watching your crime family going down",Negative,
 -2," dude so youre still jealous of obama  get s life or spend a evening with stormy",Negative,
  2," once you are gone we will fix all the things you broke except maybe how the rest of the world views us now not sure that can be repaired as easily",Positive,
  1," are you stupid that was money returned to iran they gave us that money years ago to  purchase planes then sanctions were enforced and the transaction was frozen  we were returning their money as it should be   whats the matter with you",Positive,
  1," i like how you say one point seven bill billion dollars dollars dumbass",Positive,
  1," deflect deflect deflect guess what trump no one is looking where youre pointing",Positive,
  4," you do know that was irans money to begin with right you just cant keep whats not yours a concept most of us learn in preschool",Positive,
  1," wake up the rest of you duped american liberals",Positive,
  0,"  neither have i",Neutral,
 -3," if its not obama its hillary or anyone you can blame when will you ever stand up for what is right and stop the blame game and whining like a little boy",Negative,
 -1," quit talking about obama  talk about you are doing  i am tired of you blaming others   if you want bipartisam it starts with you",Negative,
  2," do your job and ranting like a wife whos heard her husband is planning to divorce her and marry a side chick",Positive,
  3," ive lost count of the number of tweets that trump has sent out involving obama and clinton when will he realize that the eyes of the world are upon him and that we expect him to actually do his jobshitholecountries",Positive,
 -1," it was their moneyyou just throwing everything you can at this hoping people forget about treason",Negative,
 -2," lies lies and just more lies",Negative,
 -1," bitch please worryaboutyourself ",Negative,
  0," whoathis isnt your usual melt down seems your circuits are fryingticktock",Neutral,
  0," o be quiet fool",Neutral,
 -1," you stupid dude",Negative,
  1," another reason to fire jeff sessions firejeffsessions",Positive,
 -1," it was their own money you dumb fuck",Negative,
 -3,"  call it treason and arrest the bastard we the people are behind you",Negative,
  2," you havent gotten over the fact there is a president obama  he is black  was a far better president than you could ever possibly be gfy",Positive,
  2," the world will never get over the fact that you were elected history will record that you were the first potus to be incarcerated",Positive,
  0," it was there money we took it can you be this stupid",Neutral,
  1," it was their money ffs",Positive,
 -1," you me and half the country the other half of brainwashed idiots ehh crickets",Negative,
  1,"  go do some real work ass hat",Positive,
  1," it was their money that had been frozen tell the full story",Positive,
  1," your advisors will explain it for you  tell them to say it slowly so you can process it",Positive,
  2," you have been in office over a year and you still cant stop talkng about the best president that has ever served president obama cant call you that makes me throw up a little",Positive,
  0," it was their cash frozen in us banks since the last days of the shah",Neutral,
  0," could you stop tweeting about delusional ideas and begin to work for the country  you own fbi is investigating you accepted it and wait for the results  the doj  and the fbi are directed by people you appointed  have faith in the people you appointed",Neutral,
  0," waaaaa waaa wa wa waaaaaaaaaaaaaaaa",Neutral,
  2," you have the majority now  do it stop whining like a baby piglet youre not an outsider any longer  do your job or do you not have control of the gopidiotinchief",Positive,
  1," nor shall we mr president  can you order an investigation into the diversion of taxpayer dollars  we deserve to know why iran was given nearly   billion usd when we have gaping holes in our roads collapsing bridges hungry kids no health care etc  disgusting",Positive,
  1," thats because as we all know congress is full of cowards and the fbi leadership and the justice department are corrupt",Positive,
  1," it was irans money of course you never believed in paying your bills conartist trumpcrimefamily lyingliar",Positive,
  0," thats odd like maybe refunding money no longer sanctioned isnt illegal but colluding with russia is",Neutral,
  1," stopb lying it was not us money it was their money",Positive,
 -2," why dont u quit pinning for obamacare and take take of your own problems bc they r huge hahahahahaha",Negative,
 -2," its not a fact  are you just ignorant or are you intentionally lying sometimes its hard to tell",Negative,
 -1," you sound guilty to me traitor",Negative,
  0," stay focused dimwit",Neutral,
  3,"  this was already shown that the money was irans money that america held and released it during the time the  navy men were being held but it wasnt americas money that was paid i would think you would know that being that your the potus i forgot you dont read anything",Positive,
  1," look a squirrel nice try ",Positive,
  0," the president is really grasping at straws with this one",Neutral,
  3," presidents have broad powers it implement and ease sanctions as they see fit which you and your russian overlords are very aware of",Positive,
  0," stoptheirandealnow",Neutral,
 -3," youre such a joke  why arent implementing  the sanctions on russia youve denied this since day one and now you can deny no longer this is your job  quit throwing up smoke screenswere not buying it any longer",Negative,
 -2," blah blah blah it was under obama this first came to light  how was that obama investigations",Negative,
  0," god youre stupid",Neutral,
 -5," ive never forgotten the fact that a bunch of illiterate people and a lot of nra lies plus a few million russian bots got you elected by the way get off the obamairan thing it is getting old what you gonna do when mueller comes for you  knock knock",Negative,
 -9," you cant blame the black man forever floating fat man youre fragile little ego is next on the chopping block baron donald j harkonnen the noise is tightening around your flabby orange neck ",Negative,
  1," do you think about half of that  billion might have gone to obamas secret bank accounts who would ever know",Positive,
  1," i cant get over the fact that youre president",Positive,
 -2," hmm i a picture going around predicted this school gets shot up people demand congress to do something congress blames some bs other than what the nra pays them to avoid and lastly trump tweets something stupid that we in then focus on that not this time buddy",Negative,
  1," im  i havent even driven yet florida shooting survivor who lost  friends in the massacre ",Positive,
  0," because there was no need for one on the other hand you and your campaign  advisors cozying up to putin is as obvious as the orange on your face",Neutral,
 -3," dummy donald is spiraling today kids lets all sit back and watch a crazy old man as his fake life crumbles all around him",Negative,
 -3," your distraction techniques are getting old fat boy ",Negative,
  0," you should get someone to read that to you we know the best form of defence is attack but muelleriscoming no matter what deflections you try treasonoustrump ",Neutral,
 -2," it was irans money that was given back to them unlike you  your businesses the usa doesnt try to steal from others fortunately not everyone is as easily fooled as those youre trying to rally with this tweet you know is misleading  false",Negative,
 -2," never gotten over how stupid you are and what a liar you are",Negative,
 -2," so everthing that goes wrong in this country is obamas fault  how bout you get off obama period  your too friendly with russia",Negative,
  0," its time to move on",Neutral,
  1," nothing youve ever said about this topic suggests that you actually know what that  billion was for   it wasnt given to them  it was theirs and we gave it back  it was their money",Positive,
  0,"  neither have we patriots",Neutral,
 -1," you should call a press conference oh yeah they wont let you because youre a moron",Negative,
  0," you are who the world laughs at no one trust a you  you have damaged the countries standing in the world you cant blame anyone but yourself for that the big deal maker is hopeless",Neutral,
  0," why dont you focus on realtime problems get your house in order",Neutral,
 -4," what are you doing about your friends the russians attacking us troops this week or are you a weak pathetic little man who cant stand up to putin cause he owns your ass ",Negative,
  3," like a schoolyard bully when you have nothing intelligent to say you start calling people names and making up your own facts but like all bullies there is always someone bigger and more powerful in this case it is people of the us and our legal system they are coming for you",Positive,
 -4," your so ring stupid the shit u spew is inaccurate you dont read so this stuff just comes out of the  or  words you know you are the stupidest cheater alive shut it why u chicken that u will not have a news conference",Negative,
  1,"  billion to iraq in  wars and that did nothing in our nation building food distribution and rebuilding failed",Positive,
  2," sir that was done through congressional approval",Positive,
  0," would you please try and fact check before you tweet",Neutral,
 -2," spent  billion bull  they lost it and it was stolen  theres no accounting",Negative,
  2," dont let the facts get in the way had to give irani ts own money back courts would have ruled against the us and would have tacked on interest",Positive,
  2," its truely unbelievable why are the keepers of usa law always asleep at the wheel seems like they dont care enough to step up and do their jobs many more lawbreaking acts have been committed by the democrats but no action is being taken why not",Positive,
 -1," cant you just leave us alone on saturdays and sundays which are church days for many  leave us the hell alone when did you go to church liar",Negative,
  0," gaslighting again ",Neutral,
  3," my goodness you are a truly special kind of stupid arent you",Positive,
 -2," whats your point you fucking lunatic",Negative,
  1," everytime you lie about obama it proves that you are the lesser person he is a man you are a petulant child all you do is give obama more credibility",Positive,
  0," talk about fake history that is false on the frace of it",Neutral,
 -2," again stupid trump rears his fat ass hey russias calling they want you back and we have already packed your bags for you ",Negative,
  0,"  was a terrible president a disgrace and running joke in the history of this great nation",Neutral,
 -2," only a dictator and a person with something to hide would go after their predecessor  more lies  trumpcoverup",Negative,
 -1," cunt",Negative,
  1," maybe because everybody knows it was stolen money like you still are stealing money by your sanctions",Positive,
  0," that was their money you stupid russianagent",Neutral,
  1," it was irans money dude we had frozen it in accounts here in the states and we released it as part of the nuclear agreement as potus you should know that  fakepresident",Positive,
 -3," i think you keep forgetting that youre president and you need to own up to being a terrible person that damn alzheimers makes you forget sometimes",Negative,
 -1," ignore",Negative,
 -1," you can call for an investigation from your jail cell",Negative,
 -1," hmmm fraud",Negative,
 -2," pointing your tiny fingers at obama  you are sick",Negative,
  4," even you dont understand that it was giving them back their own money why dont we talk about current events",Positive,
  2," actually it was money owed to them you should know this being that you are somehow president and all",Positive,
  2," no matter how many times u say it its not true its their money maybe thats y its not looked into knowledgematters clown",Positive,
 -1," because it was their money we had frozen  releasing it was part of the negotiation over their nuclear program  gosh you are an idiot",Negative,
  0," god youre fing stupid",Neutral,
  2," you would have liked that money for yourself and your cronies",Positive,
  1," it was their money in our banks numbnuts  ",Positive,
  2," keep bringing up president obama and the peoples choice for potus hillary clintonwe see thru you idiot   you cant deflect what is truly happening",Positive,
  1," because it was their money ",Positive,
 -2," it was their money released from frozen accounts do frozen accounts scare you mueller is following the ",Negative,
  0," big god damn cry baby ",Neutral,
  3," you never understood that it was a legally required return of assets seized in the snow if were talking gifts we need to talk about ronald wilson reagans gifts to iran in the s  it included missiles and ordinance",Positive,
  2," whats the budget for security on all of your golf trips and trump family travelspiss off",Positive,
 -1," libs lack  logic ",Negative,
  0," returning their money dummy",Neutral,
  5," thank you for being a true blessing for the american people  thank god almighty for you",Positive,
  0," you are such a petulant child loser youll never make anything of your life",Neutral,
 -8," anyone who actually believes youre smart is a fucking moron you declared bankruptcy  times you fucking suckeddddd at business the producers of the apprentice picked you as a fucking joke its sad that so many fucking morons think youre a good businessman you fucking suck",Negative,
 -2," when are you going to enact the sanctions against russia unbelievable that you are protecting russia they must have a lot of dirt on you no wonder the dossier makes you so crazy",Negative,
  0," it was iranian money seized during the bush administration and it was returned to its rightful owner youd k ow that if you had any awareness of fucking anything outside your own depraved selfinterestscriminalpotus",Neutral,
  1," same shit different day mr president  when are you going to do something about it  your lips are moving and thats about it  talk is cheap",Positive,
  1," we see you are hard at deflection today its not working heres how a real president helps a nation grieve ",Positive,
  3," youre such a baby youre the king of misappropriating cash",Positive,
  0," hmmmim clocking  emotional maturity at about a  to  year old any other thoughts",Neutral,
 -3," there is something wrong with you you care about no one but yourself you have ruined this country i pray every night that this nightmare ends and muller and his men find the evidence to send you to jail",Negative,
 -1," ill never get over all the money youre wasting on a wall",Negative,
  1," ask him what was the reason he had ",Positive,
 -4," you really need to get over it one of your problems and only one is you cant get over stuff plus you dont bother to get your facts straight while youre still not over it sad sad sad",Negative,
  7," mr president can you find out who did the obama gave these cash to and why in  cash and not wire transfer like normal transactions people of iran have the right to know where did these money go",Positive,
  0," sir please have ag sessions and the doj do something anything about these treasonous criminals",Neutral,
  1," your bullshit train is coming off the tracks  only the stupid support you well and your lord and master putin of course",Positive,
  0," call for it",Neutral,
 -1," it was their money you dumb fuck ",Negative,
 -1," this country need to stop give money to other countries that why we a trillions of dollars in debt and we sent all our businesses out of the country and we are not making american products and investing in our own country",Negative,
  1," because djt who never researches fact  cannot stop lying former president obama was paying off former president bushs commitment to pay iran that money smh you are just addicted to lies  brainwashing the minority to believe your bs",Positive,
  2," its their money genius youre going to go to prison for laundering money for russianshows that",Positive,
  2," i see you still havent figured this one out even though its been widely published guess it wasnt on fox and friends",Positive,
  4," do you even know politics that billion was money that was owed back to them plus interest because the us didnt deliver on a fighter jet deal we made over  years ago",Positive,
  3," mr president the money belongs to iran the  billion was paid by iran for fs we failed to deliver the planes obama gave the back the for iran deal if you continue to send false out narratives you will lose me and your supporters",Positive,
  0," exactly",Neutral,
 -3," hey dumbass it was an approved payment years in the making stop pretending like you know what youre talking about you fucking idiot btw have you done any work today or are you sulking because you cant golf today due to those pesky kids getting mowed down by bullets",Negative,
  0," hey orange  man since youve surrounded yourself with incapable weasels  liars who tell you nothing we must tell you this money was owed to iran by the us in a legal settlement prior to the  revolution youre uniformed",Neutral,
  0," sick to death of you youre like a little brat of five years old blaming everything on president obama hes a real president youre the fake you lost bigtime nobody likes you and we all wish you would blast off into space grow up and be a tesla",Neutral,
  0," youve never gotten over the fact that you couldnt date ivanka",Neutral,
  0," because they know the truth about it not the fiction you and your fox buddies keep making up",Neutral,
  2," so youre admitting that you dont understand the privledges that come with the presidency youre a fucking idiot and so are your supporters you love idiots and you love spreadin misinformation obama was a constitutional law professor at harvard your daddy bought your degree",Positive,
 -1," disgusting leadership",Negative,
 -1," sicko  stop blaming everyone but your russian buddies  traitor",Negative,
  0," wahwahwah",Neutral,
  2," there was nothing to investigate it was their money",Positive,
  1," youll never look this good  ",Positive,
  1," did no one tell you it was a legal settlement for the  revolution duh",Positive,
  1," well ",Positive,
  4," even the fact that it was their money in the first place their money that we held up in banks in exchange for them not developing nukes",Positive,
  1," the money belonged to iran oops my badyou dont know that youre actually supposed to return things that belong to other people",Positive,
  2," mr president thats the most evil thing that president did and there are many deliberately helping terrorists with money not only doing deals with terrorists releasing them to kill more americans for a trader to this nation",Positive,
 -2," bitch stop talking bout obama its yo turn ",Negative,
 -3," still trying the old deflecting tactic no one is buying it bastard what is putin blackmailing you with shithole traitor",Negative,
  3," mr trump you obviously never seem to get over anything period  your consistently childish behavior to the point of often being infantile is just one of so many reasons why you are not fit to be president of the united states",Positive,
  0," how much have you paid into your coffers",Neutral,
 -3," stop trying to change the subject you buddied up to putin to steal the election stop just leave",Negative,
 -1," they were afraid they would get spied on too",Negative,
 -1," stop it  you are mean",Negative,
  1," why cant you investigate then",Positive,
 -1," it was money owed from a settlement going back to  holy shit dude get back to work you need a kick in the ass",Negative,
 -1," what is wrong with you youshitfatpieceofshit",Negative,
  0," maybe you should worie about what you doing not what obama did",Neutral,
 -1," damn obama",Negative,
  2," get your facts straight dotard donny worstpresidentever traitortrump dumptrump dotard liarinchief mullertime lockhimup",Positive,
  6,"  the iran nuclear deal  agreement reached in  between  iran and a group of world powers the p permanent members of the united nations security councilthe united states united kingdom russia france and chinaplus germany and european union",Positive,
 -4," sorry you are clueless ask people to brief you slow like the russia thing now  millon on parade that no one wants thats fwa  give it to  a program youre cutting cuz of rich tax breaks ",Negative,
  0," how about you stop obsessing about obama and get over yourself",Neutral,
  1," you dont understand your job at all do you you are a colossal failure",Positive,
  2," you got over the fact that your rich daddy got you out of the draft pretty quick",Positive,
 -1," with blaming other people you only try to hide your own weakness",Negative,
 -2," because  unlike you obama does not leave legitimate debts unpaid",Negative,
  0," america hasnt got over the fact that they voted in such a chump",Neutral,
 -1," he was a great potus get over it you fat fuck",Negative,
 -1," half of them was in on it is why most corrupt congress fbidoj ever",Negative,
  0," i understand that you are intellectually challanged but damn trumpanyone with half a brain knows the money was theirs obama simply returned their own money its called lifting frozen assets you moron",Neutral,
 -5,"  wtf is wrong wyou you have got to stop watching filth on     for your own mental healthchange channel releasing their frozen   isnt what they want narrative to bso they lie u know it u have intel but want to push lies",Negative,
  1," out of context  it was mostly interest on money belonging to iran in the first place that had been frozen in ",Positive,
 -3," this was the legal settlement from  revolution you fucking moron seriously youre a stupid as hammered shit you the most stupid president in history thats your greatness really",Negative,
  3,"  wow that number keeps getting bigger and bigger  in a week it will be ten trillion gazillion dollars  youve got zero credibility",Positive,
  1,"  they means they all got cash",Positive,
 -1," melania not likely to get over your serial adultery either mr presidunce",Negative,
  0,"  now im confused does that money fund hezbollah how is this not aiding americas enemies again",Neutral,
  0," you believe in sanctions does russia ring a bell ",Neutral,
 -1," never happened that way donnie you are really reaching feeling guilty donnie    notmypresident",Negative,
  3," would that be the current senate majority leader mitch mcconnell youre speaking about sir",Positive,
  0," waahhh   poor baby",Neutral,
  4," and they say mr potusthe truth will set you freegod bless mr trump and his family",Positive,
 -1," sanctions against russia",Negative,
  1," you clearly cant get over obama period",Positive,
  3," you do not realize this was irans money in the first place maybe we should have a literacy test to be president because either your willfully being dishonest or just dumber than a box of rocks",Positive,
  0," for the last time the money belonged to iran there wasis nothing to investigate you are the dumbest person alive stop spreading your fake news and your stupid narrative in fact resign and spend your life golfing and whatever else you do",Neutral,
  0," youre like a baby having a tantrum that doesnt get his way well america is having a tantrum and america wants you out america is not your base we outnumber your base  to  youre so stupid you do t get it all you think about is you",Neutral,
  1," that just shows you how uneducated you are that money was theirs",Positive,
  1," or help drugs coming in to america he didnt drop the ballhe threw the ball",Positive,
  1," truth",Positive,
  1," someone needs a happy meal",Positive,
  1," because it was this thing called diplomacy negotiation look it up",Positive,
  2," do you still hold pampers responsible for your first diaper rash stop bringing shit up that has no relevance to the treasonous crimes you have committed  you own this one and when you say you are the best russian spy we believe you already",Positive,
 -1,"  deflect distract stfu",Negative,
 -1," its called the swamp",Negative,
  0," its amazing what that administration got away with isnt it  its the globalists against the patriots    maga",Neutral,
 -1," you dimwit  that was approved by congress  lol  stupid",Negative,
  0," the money belonged to iran the whole time it was being held as part of a nuclear deal from the reagan era obama simply returned it to them when the time came there was no treason no terrorist involvement maybe do some research next time dotard",Neutral,
 -1," you are a little man",Negative,
 -3," what is wrong with you you act guilty as hell cant you see that",Negative,
  2," well past time to stop slinging the mud and start to deal with the real present day issues",Positive,
  0," get over the past and bangunsnow",Neutral,
  0," it was their",Neutral,
  2," gee i wonder why the republican congress never called for an investigation you idiot it was iranian money frozen in foreign accounts i can say this until im blue in the face rwers will keep ignoring it with trump facts dont matter anymore",Positive,
  3," what are you blathering about it was irans own money held in an account not even in usa obama did nothing more than release their own money back to them it wasnt our money should we have stolen it",Positive,
  1," it was their money read much ",Positive,
  2," if you dont know the real reason this money was sent  that it was not our money youre either lying again or being incompetent again",Positive,
 -1," you need to move on",Negative,
 -2," youre starting to sound a little desperate is there anything worrying you",Negative,
  0," ive never gotten over the fact your potus",Neutral,
  1," you seem to have missed the fact that this was in fact irans money you should acquaint yourself with the facts before you open your mouth you continue be to embarrass yoursrlf and us with your daily displays of ignorance",Positive,
 -1," are you fucking stupid  that money was irans in the first place for a deal never followed through with in the s  do your research before you spout lies",Negative,
  2," that money was iranian money we seized the assets froze them and it was never ours to keep",Positive,
  2," cadetbonespurs maybe because it never happened except in the fakefoxnews reports keep it up comrade youre making poppa putin proud ",Positive,
  1," never gotten over the fact that youre in the white house",Positive,
  0," you call for it then",Neutral,
  0," unlike you our country pays back those we owe money to that was their money already do your fucking homework before you pitch your petulant  yr old fits",Neutral,
  0," you dont even know how dumb you are do you",Neutral,
 -4," aww poor donnie are the nasty people investigating your illegal activities  are you scared that they will fall upon even more illegal activities if they do  so youre trying to deflect stupid donnie enjoy jail if youre lucky a nice guy will grab you by the pussy",Negative,
 -2," were not talking obama or iran were talking about your signed law that makes it easy for mentally sick deranged persons to buy killing machines",Negative,
  0," it would help your argument if you were close to accurate",Neutral,
  0," you raped a child  repeatedly",Neutral,
  1," um any news about the  children that just passed",Positive,
  1," dumbass he returned irans own money as part of a deal you must be lousy at negotiating if you dont understand carrot and stick",Positive,
  1," dude youve never gotten over the fact that your father didnt love you enough but thats all our problem now",Positive,
 -2," does it embarrass you at all to rant about things you know nothing about",Negative,
 -1," never forget you gave  million dollars in weapons to saudi arabia after  of the  terrorists who few the planes were saudi citizens",Negative,
 -1," it was their money you have lost touch with reality  so sad ",Negative,
  1," trust you me many many americans think the same thing",Positive,
  0," deflect deflectaw cant sleep poor baby",Neutral,
 -1," youre a moron ",Negative,
 -5," constantly trying  to blame others and ranting and raving that other people and entities are at fault and should be suspect distrusted and investigated is your well established habit  it is just one of so many examples or manifestations of your immaturity and desperation",Negative,
  1," never gotten over the fact that you have never gotten this right here is the fact checker  ",Positive,
  1," we will never get over the fact that everyone in your administration had meetings with russia and you still claim there was no collusion or that the election was real fakepresident",Positive,
 -1," thats one of many of your character flaws not getting over anything",Negative,
  0," investigate what you fool that money was meant for settling litigations and there was a long standing litigation with iran on the iranian money us illegally withheld",Neutral,
  0," hey moron grab some clothes and your toothbrush you are gonna spend some time in a locked psych unitthat money was owed to iran from way before our last real president obama ever took officeyou are clearly losing your fucking mind ",Neutral,
  0," get over it its your show now fix the gun situation that would impress americans",Neutral,
  2," never gotten over the fact that you dont know why he sent the money in the first place clearly you have never gotten an english book you also never gotten a search engine you must never gotten a news source other than fox you should have never gotten this far",Positive,
  5," president trump excellent question we americans citizens want to know the truth",Positive,
  0," sodamnpatheticyour tweets will be  part of your prosecution and  part of the data that psychologists will use to diagnose your mental illness",Neutral,
  2," it was their money donald by the way how is that  billion dollar weapons deal going with saudi arabia huh",Positive,
  0," you need to take a history class my friend for the leader of a country you are very poorly informed lol",Neutral,
 -2," it wasnt illegal dummy learnthefacts",Negative,
 -2," you are an idiot why are you trying to stuff these lies down your bases throats even though they no longer believe you things are being stepped up at gitmo as they get ready for the trumps and their flunkies ",Negative,
 -1," much of that money is funding hezbollah and interference in syria  and other terrorist orgs theyre getting uranium via russia  dump the deal",Negative,
  0," kamranghaderi",Neutral,
  1," it was their money being returned to them",Positive,
 -2,"  get over yourself you dumb ass",Negative,
  5," the left  independents of the obama administration always talked about trump  his rich friends the left wont talk about their hidden agenda of the rich  powerful people worldwide who were not happy when the democrats lost the election go figure",Positive,
  2," its amazing to read the responses and see how your uneducated followers like you are still blaming obama for everything get over it he was great youre not",Positive,
 -7," nigga fuck russia theyre not the ones killing americans theyre not the problem worry about the situations that happening here in the usa first instead of worrying about money and other bullshit money is not whats killing us this bullshit government is",Negative,
  0," russia russia russia",Neutral,
  1," it was their money dinkbrain",Positive,
  1," were not falling for your distracting lies and we do understand thawing frozen iranian assets from the s as an olive branch in the nuclear deali was amazed that hrc didnt highlight your absolute ignorance when you tried to fly this lead balloon in a debate",Positive,
 -1," whats worse is the liberals are ok with whatever he did",Negative,
 -2," you are so jealous of him sad",Negative,
 -3," ikr  the whole mess is sickening im tired of it and ill do something about in the voting booth i encourage all americans to do the same",Negative,
 -1," that was called obeying a court order i can understand how it confused you",Negative,
  4," thank you president trump  us deplorables ask that question daily ",Positive,
  1," do you have any proof to prove  billion dollars being done by obama evidence",Positive,
  2," he didnt send iran anything it was their money what is it with you and facts thats so hard to comprehend",Positive,
 -4," blame deflect insult repeat  tired of winning yet because we are tired of the whining",Negative,
  0," just unbelievable to me",Neutral,
 -1," i used to think you were lying about things like this but now im thinking you may really be that stupid",Negative,
  3," learn the facts that money was irans money you are ignorant",Positive,
  1," yeah you never got over that because you cant read that was a legitimate payment we owed them for decades maybe if you could read you wouldve googled that or you know seen it in security briefing and gotten over it when it happened",Positive,
 -2," its so serious it boggles the mind  complete lawlessness of the justice dept the fbi nsa omg are we totally screwed arrest them mr president ",Negative,
 -1," omg you are ridiculous it was their money whats to investigate you are sounding more desperate every day",Negative,
  0," is this considered an official meltdown what are you talking about you are reacting like a defendant rather than a president thats your downfall ",Neutral,
  2," you have google try to show some intelligence and actually educate yourself about things before you climb up on your soap box and look like a total idiot",Positive,
  3," it was their money  this is something you should know  or perhaps you do but dont care and think its better to mislead  know this  your actions will ultimately cause your failure something i hope occurs sooner than later",Positive,
  1," you continue to make yourself look stupid check your facts",Positive,
  1," never gotten over the fact that you were elected president",Positive,
  0," remember in february  the first bill the very first legislation you signed into law was to make it easier for mentally ill people to purchase guns your signed bill is how these mentally sick people have been able to legally buy and kill innocent people this is on you",Neutral,
 -1," resign ",Negative,
  2," it was their money you ignoramus  had it gone to court we would have had to pay them back more",Positive,
 -1," that was money the us owed you need betsy to find you a charter school specialising in american history since you have no clue obviously",Negative,
  0," read a hisory book maybe youll find the answer inside as to why their  was returned dodoinchief",Neutral,
  2," obama wasnt able to open this door on af mid flight he was such a weakling ",Positive,
  0," u were also being investigated what did you do",Neutral,
  2," what a find  bravo  how smart u are",Positive,
 -2,"  surely there must be other illegal transactions perhaps plenty this is why they want to impeach potus",Negative,
 -1," ill never get over the fact that you dont realize we are all in the same country wanting whats best for everyone just move to russia already and you can suck on putin whenever you want jeez",Negative,
 -7," youre mentally unstable go get fucking helpoh wait is this you panicking because muller is closing in on your treasonous actions against america slime",Negative,
 -1," obama is golden and untouchable congress doj fbi are afraid and cowed by him he must have a lot of dirt on them",Negative,
 -1," one thing we now know without a doubt is that obama and his fbi were epic failures",Negative,
  4," if you ever read anything youd know that was their money and did putin tell you why the russians are laughing or any of their three top intelligence chiefs you hosted a few weeks ago",Positive,
  0," unhinged",Neutral,
  2," your obsession with mr obama is getting out of hand you will never be as loved and admired  the longer you stay the more despised youll be deal with it",Positive,
 -1," get over it  leave the democrats alone  how about getting something done in your capacity as potus like gun control  you  your cronies have taken enough bribes from the nra  do what the americans want  no assault weapons no magazines for civilians ",Negative,
 -1," and how many millions of dollars of the tax payers money do you spend on mar largo every weekend",Negative,
  1," hey trumpyif youre bored you can always do thisif you dont happen to have a gun handy im sure the nra would gladly give you one ",Positive,
 -3," well thats part of the problem isnt it grandpa you are so thin skinned that you never get over any perceived slight to your bloated ego",Negative,
  1," its time to investigate",Positive,
  2," your a real piece of shit you just gotta try and project your bullshit on obama it doesnt work the majority of americans are too smart for your shit",Positive,
 -3," youve never gotten over the fact that obamaa black manexposed  embarrassed u at a public dinnerthat he is everything ull never besmartkindhonorablecharismatictalentedloved by americans  other nations ull forever b known as the corrupt traitor that stole an election",Negative,
 -2," go suck your thumb little donald",Negative,
  1," oh did you not read about that situation either its called learning",Positive,
 -3," that never happened you lie  ignore facts so much but you know the truth unless youre dumb which is it dirtydonald dishonest or dumb",Negative,
  3," well it was their money to begin with but dont let the facts get in the way of whatever stupid point you are trying to make i dont want to stop the the fun of reading grandpa grumpys daily tweet parade ",Positive,
  1," ill never get over it it is literally beyond comprehension apparently his race made him infallible any criticism of character ideology or action meant you were a racist  i could tell you stories friends m iran that would make your toes curl ",Positive,
  2," the us owed iran this money from before the revolution  but it does make sense you cant comprehend paying something back i mean you are the bankruptcy president bankruptcypresident",Positive,
  0," never gotten over the fact that you lost the popular vote but are still stinking up our white house",Neutral,
  1," why would they call for an investigation just to give them their money backyou really are that stupid",Positive,
  0," well since he was returning irans money back to them i guess youll have to take this disappointment to your grave",Neutral,
  2," god oh god see me smacking my head on the desk how embarrassing to have king of oval office blame others deflect blame its become boring no real man there real men own their mistakes take responsibility like a grown up sigh",Positive,
  1," you would have repudiated the algiers accords do you even know what they were and how they were carried out",Positive,
  4," why dont you focus on leading a nation that is desperately in need of leadership  whether you agree with his politics or not obama was a great leader and a steady hand in stormy seas hi n a time a national crisis real leaders dont stir the pot they calm the seas",Positive,
 -1," you dont understand old school history ever get ahold of fredrick douglas much less recent history kindly stfu about obama you racist youre undoing his amazing legacy what more do you need",Negative,
  0," and you want to spend  million on a parade",Neutral,
  0," he is not the president anymore as much as we wish he was but you are the president and you are under investigation and you are going to jail dotard small hands hows stormy and playboy karen",Neutral,
 -1," wondering how much of a kickback barrack hussein obama got in his swiss bank accounts this is some serious chicago gangsta shit  yes follow the money trail ",Negative,
 -1," nobody is distracted by this ticktock",Negative,
 -1," know your history idiot in chief that  billion was part of a decades old arbitration between the us and iran dating back to the iran hostage situation it was in fact irans money being returned to them obama acknowledged this to the american people",Negative,
  1," well im sure you payed more in hookers and porn stars loser",Positive,
 -1," you are showing your ignorance again  it was their money which had been frozen",Negative,
  1," maybe because it was their money   ",Positive,
  0,"  butthurt",Neutral,
 -2,"   guilty of treason  your guilty trump",Negative,
  1," you just can not stop blaming other people to get the spot light off of all your wrong doings grow up",Positive,
  0," it was iranian money that had been frozen for decades",Neutral,
  2," maybe it was part of the treaty maybe it was already their money maybe you could work on the treaty no solutions no answers",Positive,
