Sentiment_Score,Tweets,Sentiment_level.score
-1,  no gun legislation is a much bigger issue  out the nra out the gop out trump,Negative
-2,  schumer is a vile swamp dweller,Negative
4,  mr president i beg you to have ag sessions to step down and a good choice for replacement would be trey gowdy thank you and keep up the good work,Positive
2,  build that wall mr president keep the illegals out of  our country,Positive
1,  buildthewall no amnesty for illegals grant them permanent legal status at best end chained migration and the lottery system also ban all refugees so liberal courts stop ruling your travel ban is discriminatory against muslims,Positive
4,  hold your ground mr president your path to citizenship in  yrs is a compromise the rest is nonnegotiable weve all got to give a little i can live with that buildthewall endchain novisalottery winning redwaverising,Positive
-2,  your current wife worked here illegally then married you a dumb racist then brought here parents through chain migration you sending them packing,Negative
1,  what is the immigration status of the first ladys parents,Positive
-3,   kids are dead you fucking buffoon i guess barron would have to get shot while in school for you to even try and do something about gun control,Negative
-2,  you are the total catastrophe idiot with rick gates flipping hopefully we have moved  step closer to ending the abomination that is your presidency,Negative
6,  what are they thinking except more illegal votes cant we all just be logical about all this and secure america for americans we can help refugees where they are in improving their living conditions with un help and legal immigration,Positive
1,  schumerroundscollins bill must not pass if congress does send this to your desk please dont sign itkeep america safe,Positive
0,  president trump you have to stop schumer he is terrible and dose not care about the american peoples safety the voters need to get him out of there,Neutral
-1,  its americans that are the worst criminals,Negative
4,  well naturally they wouldnt want anything positive for america i wouldnt trust them any further than i could pitch them they are evilpeople buildthewall nodacaamnesty americansfirst,Positive
-1,  stop lying,Negative
0,  your existence is a total catastrophe,Neutral
-3,  so you allow mentally unstable people to buy guns and shoot kidsim sure u know what im wishing for but instead i wish u slip on ice and shatter your fat ass hip,Negative
-1,  youre a total catastrophe,Negative
0,  stand up to anything schumer is involved with hes out to harm america to advance the dems agenda,Neutral
2,  obama is beating you on likes on twitter obama is just better than youperiod,Positive
0,  nodaca noamnesty buildthewall,Neutral
7,  you are the devil in person cause you had free the weapons for people wich are psycos you are just interessted in money money money not in lifes not in people money money money,Positive
-1,  lets say no to idiots,Negative
-1,  i think you talk just to hear your own annoying voice and most of it is uneducated garbage bluewave,Negative
1,  cia agent and his friend guapa wants to kill kazakh students in perpignan france help please,Positive
0,  whataboutism is the typical defense when you are feel and look guilty and are too much of a shit to take responsibility  deflection works up to a point but we dont buy it any more as time goes on they cant blame everything on hillary obama chicago or mexico,Neutral
1,  no amnesty no chain migration or lottery no anchor babies commit a crime and they cant stay here  americans need you to defend us,Positive
-1,  shut the fuck up trumpmuellertime,Negative
-2,  no it would not yours would be with slimy miller the bigot running the show your administration including you are swamp dwellers,Negative
4,  real america and patriots support you we trust you to do whats best for america and not liberals feelings q,Positive
1,  no thank you,Positive
2,  you are the presidentofracism america knows you have no intention of allowing  brown people to remain in this country you dont love them you only love ,Positive
8,   okay then instead of giving your salary to a govt agency use it to set up a gofundme account for border security the american people will contribute we will raise the money needed and build our own damn wall  security to hell with congress,Positive
0,  your wife is a recent immigrant you fing idiot her family chain migrated after your mail ordered herdo you have a clue what the statue of liberty stands for or is everything a distraction from your russian collusiontrumprussiafakepresidenttheresistance,Neutral
0,  lolol keep america safe  what a joke we have to protect ourselves from you you are the plague the shooter wore your red maga hat you proud i cant wait until you chew on a bullet and break your dentures,Neutral
1,   i pray to god that the precedent of breaking the law to invade another country is not respected send all illegals home now with their offspring,Positive
1,  make it clear i wont sign it if you pass it,Positive
-1,  the wall is a horrible idea stop your bullcrap nonsense and let others try and do the right thing geez how many times do i have to tell you,Negative
1,  right on,Positive
-1,  cars just killed over  people yesterday  three thousand seven hundred  ban cars now,Negative
0,  dont give inscrew the illegals maga,Neutral
-1,  great donald i see you are moving on from the worst school shooting in american history  at least the children of this country know that you are there for them,Negative
-1,  let daca expire and dont renew it its a huge burden on tax payers sign into law after daca expires a new and reformed version of immigration policies the best suits the american people and economy the liberals dont own the executive branch the republicans do own it,Negative
-2,  i say let daca end  send all illegals back to their country of origin and let them apply to become citizens the right way and if theyre looking for someone to blame dont blame president trump blame your parents for breaking the law coming in the country illegally,Negative
6,  shut up  grow your raisins into balls the buck stops with you mr deal maker you created the pressure problem by removing the executive order go spend some time on venting wh staff as you clearly dont know how to handle classified information eat a burger and pay hush money,Positive
0,  stop taking focus off another white homegrown killer  had he been mexican you would have called for hanging,Neutral
3,  immigration does very thorough background checks and also biometrics etc so i dnt think that any criminals would be included since immigration does a very good job on keeping things strict for all these people js,Positive
3,  its getting harder and harder for you to hide your a racist  but when you said there were fine people on both sides thats your true color  you can couch the wall in what ever finery you wish its just a whitenig of america  keep that bigot  base happy,Positive
0,  you are the only one who wants to build a wall for billion where are your great negotiating skills you so often brag about you seem to be clueless most day,Neutral
-1,  you have home grown danger here stop this madness  not all american are criminals not all mexican are criminals you act like mexican is the only ones over here  your wife use to be in the same boat guess what your money and visa got her to stay you hypocrite,Negative
-2,  prevent school shootings by not taking up the fbis time with fake trumprussia bullshit  thanks libs,Negative
-1,   intentionally maliciously and unilaterally ended the obama policy on dreamers he could easily reverse his decision today,Negative
1,  collins mccain dem implants get busses ready for deports start enforcing fed laws they get paid to enforce do it you can start today,Positive
-1,  many of these dreamers you so badly want to deport have american children who will vote on the future karma will b a bitch,Negative
3,  this president feels nothing he talks about immigration  how families bring family members chain migration   who helped his wifes parents to come to this country and live now in washington dc,Positive
1,  dreamers are causing the american public to have nightmares,Positive
1,  send these socalled dreamers back they are taking law abiding citizens dreams away,Positive
-3,  dont believe anything that comes out of your mouth because you spew lies and inflammatory hyperboles,Negative
0,  chain migration isnt that what your inlaws used to get in,Neutral
0,  uh can i get a veto mr president,Neutral
0,  yep that shit wont work for me,Neutral
3,  everyone knew you would find an excuse to say no they worked very hard to come to that agreement the second one now that you trump has said no too you are the reason that there is no agreement on daca,Positive
1,  trump you are the biggest liar in the history of the united states,Positive
0,  can you concentrate on one issue that might actually make schools safer instead of tweeting out insults to those that are working towards doing good instead of those that dont agree with your idiotic bullshit step up and be a leader instead of a bully for once in your life,Neutral
0,  you would know about disasters ,Neutral
-2,  fucking moron  rex t ,Negative
-1,  to   endchainmigration endvisalottery  before its too late,Negative
0,  more hot sauce for your bullshit ,Neutral
0,  go screw yourself  u r a failure  save it ,Neutral
-1,  the coming daca crisis and inhumane roundup of dreamer kids at their schools and homes after march th is trumps doing trumps fault trump could have left the obamaera regulations on dreamers in place while he insisted congress act he did not,Negative
2,  go trump ftw and ft democrats and ft establishment republicans,Positive
1,  dont accept it mr president hold your ground americas counting on you,Positive
-1,  resign now we all know you have no idea what your doing and just being manipulated by some real idiots around you go back to stealing ,Negative
-1,  democrats are  year olds having fits me me me me,Negative
-1,  time to walk up fucker and do your job you fat fuck,Negative
0,  and see who the guilty ones are for not doing their job with all the fuckin technology we have these days and who fuckers can see this shit before it happens well shame on you and your fbi  what if it was one of your children  that was in the school,Neutral
0,  there are enough dangerous criminals in washington,Neutral
0,  daca is caca,Neutral
1,  the democrats could care less about daca nightmares all they want are props for the next election please dont fall for it real americans dont want amnesty real americans first,Positive
1,  spend as much time on gun reform as walls you idiot  we will vote you o out  save our children,Positive
1,  mr trump  i am so discuted with you and the fbi  what are you going to do about the guns and all these school shootings  the fbi knew about this kid back in october why didnt they do something then  i think that we the american people should put you and the fbi on the stand,Positive
-2,   liar resign ,Negative
2,  and dont forget your promise mexico will pay for it,Positive
1,  build the wall deport them all some other countries are doing it as well they need to come here the right way,Positive
-1,  and you are off to play golf and blow millions of taxpayer dollars to get there based on what i see of the families in parkland you are the last person they want to see,Negative
2,  do they live on another planet i think you should build a wall through california and declare them there own country call it cubafornia,Positive
3,  seriously please explain how measures like building a wall and ending immigration are going to solve any problem controlled immigration is good for the economy but you always cant have  good people in immigration people like his inlaws are always going to sneak in,Positive
0,  donald trump is the catastrophe ,Neutral
-2,  you are the one obstructing this with your stupid idea of a wall that only stokes your ego does nothing to keep us safe,Negative
1,  people are asking why the the schumerroundscollins bill got twice as many senate votes and nearly passed as the grassley bill that you supported and sank like stone,Positive
1,  this was a preplanned action to destroy the build a wall immigrant program where are the judges to intervene like beforethis is disgusting to watch,Positive
-1,   fbi asleep at the wheel when the miami murderer was identified as a person of interest are they more about potus and russia instead of crime,Negative
-2,  that idiot in florida was not an immigrant you moron screw a wall that said mexico would pay for liar,Negative
-3,  how about you not worry about the fucking wall and worry about the school shootings,Negative
-2,  immigrants are not dangerous guns are dangerous do the right thing gun control nowstateofourunion floridaschoolshooting gunreformnow,Negative
-2,  the dumbocrats need new voters they dont give a hoot about america maga,Negative
0,  was the florida shooter part of ms ,Neutral
3,  sirsiryour admistrstion is criminalyou work for the interests of the russians sir,Positive
0,   dont do it,Neutral
0,  buildthedamnwall nodaca noamnesty ,Neutral
0,  yes,Neutral
-2,  we  dont need the fuking wall   idiot besides what happened to whos going to build the wall  mexico  who  mexico  liar,Negative
-1,  dems are idiots listen to teddy ,Negative
1,  show us what a tough negotiator you are dont give an inch,Positive
-2,  dont give an inch the rinos and liberals are trying to steamroll a bucket of crap,Negative
0,  you got our backsmrpresidentmaga,Neutral
-1,  day  time to start focusing on resigningthere is no disgrace leaving a job you are illsuited forfirst release your tax returnsreleaseyourtaxes,Negative
-3,  your the catastrophe comrade we dont have an immigration problem we have a leadership problem molester get it straight in your small mind and we can move on to your impeachment,Negative
1,  everything you just just tweeted is a lie,Positive
-1,  why are they wasting everyones time in the senate voting on nonsense with a guaranteed veto  get serious or daca ends in march and it will be a yuge chain around the necks of the dems come november  bigger republican majority please,Negative
1,  criminals like cruz,Positive
0,  schumer motto  nope we can get even more dumb than that watch this,Neutral
-1,  youre the catastrophe in america,Negative
-1,  youre the problem,Negative
0,  forget the dangerous criminals who have so many other ways to enter us school killings exceed what those criminals do you bear responsibility for the deaths of school children,Neutral
-2,  we dont want any of that nonsense  ronald reagan should have built the wall would not be im this mess america needs to vote chucky and his left wing screwballs out,Negative
0,  you are a total catastrophe just go away,Neutral
-2,  resign you are incompetent,Negative
-1,  dont worry the nra has made sure that troubled white youths still have access to guns to shoot all those people but thoughts and prayers,Negative
5,  potus please use your executive privilege and build the wall then pass your immigration laws just like obama did with all the money sent to foreign countriesplease help children in school by putting metal detectors in every school,Positive
2,  stand strong donald no deal for illegals buildthewall nodaca noamnesty ,Positive
1,  the wall is a waste of effort and money when are you going to realize this,Positive
1,   keep deporting mr president until your version signed,Positive
5,  i would love to see you just walk away and tell them to go home its clear that they have no desire to work with you you hold all the chips dont give in,Positive
1,   sounds awesome,Positive
1,   help my school was threatened yesterday and i dont know what to do there are  officers at my school but im still on edge,Positive
-1,  thats a cute tweet mr drumpf but there are plenty of natives that do terrible things every day maybe you should pull your head out of your ass and step down so someone who actually knows what theyre doing can step up the only catastrophe is you as president,Negative
0,   isnt that another one of those intelligence agencies that you disbelieve,Neutral
0,  i would like to end immigration enforcement in america,Neutral
3,   did the voices tell you that  ps a white supremacist just murdered  kids on your alleged watch  i guess your next move is to call him a very good person on the other side parklandstrong,Positive
-2,  solve the problem deport schumer,Negative
0,   my family came over on the mayflower but thanks to your hate i get told to go back to mexico because of my name   hispanics have been in the us for hundreds of years as well much longer than you or two of your wives,Neutral
1,  remember  illegal immigrants are a main source of votes for the dummos  and repubs in sanctuary states  f   maga,Positive
1,  dhs is your own clown feeding back the lines that presidentmiller known racist feeds them through your mouth the bad ideas in your administration flow from one to another like the human centipede,Positive
1,   kick them out build the wall only let in the best end of story ,Positive
1,  mr president why cant the republicans go nuclearoption,Positive
-1,  liar does anything that come out of your mouth ever true,Negative
-1,  you are a total catastrophe  you never had any intention of approving daca bill despite that dog and pony show you put on from the cameras  your inlaws may be the poster family for chain migration,Negative
1,  my president stick to our principles,Positive
-2,  hate this orange bag of feces,Negative
0,   the dumbass,Neutral
0,  mr presidentput up that wall,Neutral
1,  you would know all about catastrophe as that is the word that best describes your presidency,Positive
0,  citizenship or passport stay ,Neutral
2,  you build it you want it and they will jump the stupid wall,Positive
-1,  dont need a wall dumbass these are your suppoeters  worstpresidentever ,Negative
1,  all further bills will no more pass the senate daca or no daca,Positive
-3,  this is very wrong this is a huge reason we have so much violence and crime in our country now we are permitted criminals to has no assets for the usa only terror and hate must be stopped,Negative
0,  no wall no wall no wall no wall no wall no wall no wall no wall no wall no wall no wall no wall no wall no wall no wall no wall no wall no wall no wall no wall no wall no wall no wall no wall no wall no wall no wall no wall no wall no wall no wall,Neutral
-2,  you know less about immigrants than you do about healthcare and we saw how badly that went resign lil don,Negative
3,  why would anyone believe anyone in any of your agencies nobody has a security clearance nobody has background of qualifications in the areas they are supposed to be working vote out entire gop ,Positive
-1,  je nes rien  dire par l  cet homme,Negative
-6,  if immigration enforcement is not valid for entry into the usa by passport you have a rogue nation  for piracy smuggling human trafficking gun running international corruption port contraband,Negative
2,   stay strong hold the fort and strike when the iron is hot  we only get to do this once,Positive
0,  another stupid tweet from trump ,Neutral
0,  walls wouldnt have kept the fla or vegas shooter out,Neutral
0,  schumer needs to go,Neutral
-1,  stand against these liberal pukes who do not care for the american people chuck the schmuck has got to go,Negative
0,   dumpster thinking by schumer,Neutral
-1,  no u r a total catastrophe,Negative
-2,  racist sexual assaulter putin puppet,Negative
0,  i see your numbers falling daily,Neutral
-1,  you crazy man,Negative
1,  with all due respect have you seen the list of the most recent mass shooters they were americans not immigrants,Positive
-2,  collins is nothing more than an arlen specter shes made a spectacle of herself it would be laughable if it wasnt true,Negative
-2,  say gun control is what we need  but you wont say it worstpresidentever,Negative
3,  libs dont care about helping dreamers more than anything they want to see prez trump fail   dont give in mr prez your deal is fair  everyone knows itgive in and libs will say see he never wanted the wall he wanted to give millions of people amnestywe winyou lose,Positive
-1,  im for the wall just because i dont want the drugs cartel coming to america i think it to late for the wall what we should do is man power on the border,Negative
3,  stfu you incompetent dolt the bill you influenced got the least amount of votes you better use your tiny brain and instruct republicans to compromise on an acceptable solution because come nov  the gop isnt going to be able to pass a single piece of legislation for years,Positive
1,  my god youre such an ahole,Positive
2,  if we continue to allow unskilled labor in country our children will never have their starter jobs those first jobs teenage unemployment,Positive
1,  pardon  me but fk that no way can this happen,Positive
0,  the catastrophe is you donald j trump the worlds laziest buffoon,Neutral
-3,   you sir are a total catastrophe look how many shooting deaths have occurred because you refuse to enact sensible gun safety laws and thats just one aspect of your miserable presidency shame on you,Negative
3,   the democrats are not interested in reforming immigration or even making the us safewhat the democrats want is more democrat voters through chain migrationthe lottery program and turning illegal alien criminals into good little democrats who they will teach to vote twice ,Positive
1,  is this really all you can talk about when children have just been murder get a fn clue,Positive
1,  how much will that wall cost tax payers who shouldnt be forced to pay for programs that help keep americans housed and fed,Positive
0,  the wall is never happening,Neutral
-1,   mexico has a wall between them and guatemala but a wall between us and mexico is wrong,Negative
1,  stay after them libs trump america first,Positive
5,  stay the corse mr president as you have said real american kids are dreamers too and youll find the money for the wall in the decrees in welfare payments seventy five  of illegals are on some form of welfare according to gov stats,Positive
2,  build the wall save the country as we know it,Positive
0,          ,Neutral
-2,  you know what donald fuck you stop concentrating on immigration and turn your big head to gun control and the victims of sandy hook and florida,Negative
-1,  stay strong against losing our country,Negative
-1,  these people are demonrats  they dont want a wall they want open borders  you need to realize that some people are blind all their lives and never see anything but themselves,Negative
-2,  will wall stop white supremacist terrorist wearing maga hats your hate rhetoric is the cause of craziness,Negative
7,  build the wall  the only people who dont want the wall can afford body guards for protection average citizens along border cant  a sensible solution to immigration is a must  stand your ground president trump we need you to be strong  praying for you every day,Positive
1,  mr trump just tell them either give you what you want or you will end daca and have mass arrest of every illegal and deport them do not let them dictate to you we the people have had enough,Positive
0,   never,Neutral
-2,  or your effort into us fostercare  poverty you seem to think we that work hard and still below  figures are lazy and stupid,Negative
4,  why do dems keep wasting time on bills trump will never sign besides he made a proposal that far exceeded the libs demand without ending chain migration the visa lottery and building a big beautiful wall trumps not signing and after march th he starts deporting,Positive
0,   no daca   yesamerican dreamersst  priority  maga ,Neutral
-1,  screw you you are a monster,Negative
-3,  we dont need a foolish costly wall its a th century defense mode resist,Negative
3,  stay strong mr president we are depending on you to continue to fight for and support the american people,Positive
-1,  chain migration  you mean your motherinlaw,Negative
0,  i cant wait until you are out of the white house i didnt vote for you i miss president obama,Neutral
-1,  trump made a mistake putting this idiot in office and now they have to live with it blame blame blame others cause trump cant lead,Negative
0,  potus  is a total catastrophe holiday when you are jailed,Neutral
2,  mr president buildthewall buildthatwall i am willing to donate   towards itmaga,Positive
-2,  you are an asshole and an idiot,Negative
1,  what are you trying to turn us into i believe in gun rights i do but not for people under  what happened to common curiosity  common sense rules,Positive
2,  what are these liberal nutbars smoking we need them out of office so that our country can move forward they are not in touch with reality and they dont know what the majority of americans want we want borders we want safety we want us children to dream,Positive
-2,  maybe you should start worrying about the home grown criminals shooting up our schools  unless the nra tell you not to,Negative
2,   stay strong potus  patriots of america will back you maga,Positive
-2,  yestheir plan is to only destroy americas ways and get votes from  concern for our people or country,Negative
2,  great job potus keep  ing pass it on,Positive
0,   buildthewall endchainmigration ,Neutral
0,  your an idiot sir,Neutral
0,  you donald are the end of safety and security in america not because of immigrants but because the nra is allowed to sell an ar to any homegrown american terrorist practically unconditionally,Neutral
0,   americafirst vote the democratsout,Neutral
-3,  our fbi dropped the ball again too busy covering their ass a man in mississipi notified the fbi months ago after seeing a video of the parkland shooter it was a  minute conversation fbi had the info and did nothingthe death of  people is on their hands,Negative
3,  how can republicans come up with a plan like that thank heavens you have veto power mr president maga buildthewall,Positive
-3,  please tell  to go nuclear against the filibuster so grassley immigration bill has a fighting chance to pass,Negative
-1,  stop with immigration already and start talking about gun control,Negative
0,  nodacanodeal buildthewall,Neutral
0,   you blame immigration but most of our terrorists attacks have been from white supremacists that you were endorsed by all the mass shootings in this country are from home grown terrorists but you and your party take money from the nra you and your part have blood on your hand,Neutral
0,  pornstars gates bannon porter wynning  so much wynning donny,Neutral
-1,  conservatives continue to pump fears into america and take advantage of the small minds of who fall for it,Negative
2,    trump doing what trump does bestlying,Positive
2,  this is not open house  family first  adopt all but under the laws that provides and protects  send dems to another country to live illegally and see how that works out for them,Positive
3,  you have no intention of signing any type of bipartisan bill  you have no idea what a compromise is and will probably never understand  how can someone who doesnt read doesnt understand science and colluded wit russia still be in office,Positive
0,  and  let you keep your wife and her parents,Neutral
7,  build the wall build the wall build the wall build the wall build the wall build the wall build the wall,Positive
1,  you caused this problem and i hope you and mcconnell will be out soon,Positive
0,  what about the dangerous white supremacists who are shooting up schools and running over people with cars whats the plan to deal with them,Neutral
-5,  and once again i believe you have got more serious problems than daca and illegal immigrants in your country you have blamed uk and germany for non existent terror acts  look to florida that is a problem and that is terror stop it and work on the nd amendment,Negative
-3,  we need to impeach you you are an idiot,Negative
0,  bull shit,Neutral
-2, youre a catastrophe resign,Negative
0,  the dems are for globalization that is one of their ways of getting it,Neutral
-1,   no wall lost my vote,Negative
1,  wow so you understand anything,Positive
-1,  disgraceful,Negative
0,  nowall  nomilitaryparade  saveourchildren,Neutral
0,  and you are all too familiar with catastrophes,Neutral
0,   dont ever cave mr president  send them all back if you must,Neutral
0,  trumps grandparents where german immigrants should have deported those fckers,Neutral
-2,  potus has laid on the table a daca deal that solves the immigration problem and gives shutdown schumer and polident pelosi more than they have been whining a out for daca but now they move the goal posts and want more thats their tactic crack the door open and then demand more,Negative
-1,  this is a disgracethey are not protecting americano common sensewhat happens when americans cross the border to mexico you go to jail,Negative
0,  cooking is a rino,Neutral
1,  a ridiculous wall cannot be your focus this must be your focus it can be your legacy going against your base to get the guns away from those who might use them to harm would make you a national hero reach out to those who know how to fix this do it now please ,Positive
-3,  you are the catastrophe  you are also a complete disaster let me also say that your lack of patriotism is carnage to all real americans and those dreaming to be,Negative
0,  they are so out of touch with americans and what we feel we need to protect ourselves,Neutral
0,  i wonder if you believe your own bs at this point,Neutral
-4,  we ban murder still happens we ban drugs country still has drug problem banning evils conduit into our world has never worked devil is too clever,Negative
0,  speaking of chain migration melania violated her visa send her and her chain migration parents back to slovenia,Neutral
0,   what happened to signing what was put in front of you too much miller time,Neutral
2,  take money out of mexico help a few billions every year like that mexico built the wall deduct a billion from egypt and japan and israel and give the contract to israel to do the same wall they have that stopped arab terrorists,Positive
2,  they have shown us that they are not americans at heart but globalists who have foreign masters may they have all power taken from themlord father stricken them with failure if it is your will in jesus i pray amen,Positive
-7,  i find it deeply offensive that you have so quickly changed the subject in order to promote your ridiculous wall   children and teachers were shot to death by someone born and raised within our borders we are a country in mourning pretend you care,Negative
2,  dont give in to the democrats on immigration please stand firm for protecting americans our taxes should not pay for illegals i want my tax dollars to pay for veterans,Positive
1,  unless your name is standing bear were all immigrants ,Positive
1,  build the wall  every country in the world has walls so does every democrat in both houses,Positive
-5,  stop destroying our democracy you orange face buffoon moron you already have destroyed the republican party you delusional pathetic pathological liar ,Negative
1,  no daca oh and you promised to address the crimes against humanity through vaccines,Positive
0,  funny that you bother talking all we hear is tweet tweet tweet with no truth and therefore no meaning,Neutral
-1,  continue to be a moron and embarrassment to this country  dotard  you will go down in history as the worst fake president history has ever seen  that should make barron proud of his daddy,Negative
-1,  that need to stop,Negative
-2,  immigrants arent the problem  homegrown americans are ban automatic weapons,Negative
-1,  shut the fuck up x,Negative
0,  dont do it,Neutral
0,  funny you mention chain migration how about your in laws,Neutral
1,  just change the low and let them stay remember that your wife milania was working with out visa in the usa,Positive
-1,  wrong,Negative
-1,  resign incompetentprez urdone trumpputinspuppet resignnow,Negative
0,  washingtons only business is bribes politicians take bribes to secure reelection increasingly from foreigners and are busy to write all laws to suit the donors who gave them bribes not the country not the people silence about hillarys  billion in bribes is deafenning,Neutral
2,   no dont cave the people want the wall you just go full force ahead and dont forget pray about it trust the lord and keep going,Positive
0,  just curious but how many dreamers have used an ak or ar rifle to shoot up a school church or any public place  oh yea those were americans bloods on your hands you rescinded obama rule you want crazy people to buy guns,Neutral
-1,  senator charlatan scammer represents decadence and wants to destroy the united states of america another phony career politician,Negative
-1,  anything with chucky boy schumers name attached to it only serves the democrats in office not the american people ,Negative
1,  headed for schumer clown shutdown part ,Positive
1,  pretty sad that to you a school shooting is just terrible and warrants no action but people not voting how you want is a catastrophe and you recommend a plan of action,Positive
-1,  screw thatbuild the damn wall and and lock those scumbags up and end dacaand destroy the illuminatithe new world order cannot survivethey will not take my guns or make me a slavefuckthenwo,Negative
-2,  what ever you are for i am against why because you have proven you are a sick sob,Negative
-1,  youre a catastrophe liarinchief,Negative
-2,  as american teenagers shoot up schools sad,Negative
0,  you have no credibility when it comes to judging catastrophes,Neutral
2,   everything democrats want open borders influx of immigrants and their distant families a lottery where ppl are never based on merit a globalist usa,Positive
-1,  the fact that you are still in the  is a catastrophe,Negative
1,  build wall charge mexico deport illegals rest,Positive
0,  no wall no daca please stick to your principles,Neutral
0,  reallyok lets assume you built the wall then what who is gonna protect kids in schools from gun violence act like a president and do something about gun violence instead of bull,Neutral
3,  why dont you do something about gun laws to keep them out of childrens hands and teenagers you have people right here in the united states that kills people with guns if you have to band guns do it you cant talk to young people they dont listen trump,Positive
-1,  hey douchebag in chief we dont want your stupid wall and we definitely dont want you  now go away nobody likes you,Negative
1,  my bill is the nextban gun posession in the entire united states  explanation anybody even without mental illness can commit murder the  reason can be for instance sudden upsetthe life of the people is the most important among anyone else,Positive
2,  the last time senators supported a grassley bill it was the one making it easier for people with mental illness to buy guns that turned out well,Positive
1,  visit me at ,Positive
3,  perhaps we should send a good number of illegals to shumers place let him live with em for a time be sure and add a few ms,Positive
-1,  hang in there,Negative
1,  way to focus on those dangerous criminals can we build a wall around our schools,Positive
0,  so sorry that a bipartisan bill didnt make you happy trumptydumpty,Neutral
-3,  what about the dangerous criminals that are americans  how do we contain them  did american born serial killers cross a border or wall illegally if we send them back where is that going to be,Negative
-4,  you are once again on the wrong side of history enough already in the last few days youve been wrong on domestic abuse dead children and gun control worst president ever,Negative
1,   such a lier no facts as usual,Positive
-1,  pass something then follow through with citizenship for the daca kids its time to shit or get off the pot define your presidency for something positive instead of decisiveness  racist rants be presidential,Negative
3,  lets have a real vote about that wall evey american should have a say on this nowwithout the caveat that mexico will pay  it,Positive
0,  stay the course   maga,Neutral
0,     ,Neutral
0,  i didnt vote for you but i still have to pay you oh wait so i can fire you too huh youre fired ,Neutral
1,   please dont change the gun laws because its our right to bare arms and if we get invited by another country this  amendment right will save us the invaders would have to fight our army and all military enforcement plus every house in america,Positive
-1,  fck your wall how about protecting our kids from crazy americans you guys act like immigrants are the only ones who commit crime when we have mass shootings done by american citizens when are you people going to wake the hell up,Negative
1,  nice,Positive
0,  leviticus ,Neutral
-1,   cheating on melania wasnt a one time thing huh ,Negative
0,  hey cadet bonespurstheres a bunch of kids dead in floridaquit talking about immigration for  min  pass some legislation to keep children safe enjoy your golfing moron,Neutral
1,  please hold to your promise,Positive
0,  please oh please dont let that happen,Neutral
3,  you have the power to reinstate daca you can fo the right thing trump so do it i wont be angry show america your genius,Positive
4,  the ceo of any company is a leader lets dump the hot air and start working with congress to implement positive changes gun control immigration new roads and bridges balanced budget     congress is all talk and no action  time to replace our political greed system,Positive
0,  i support anyone who is trying to remove   from the white house you and your party are killing our loved ones,Neutral
0,  who was the potus who stated on the record that whatever you people come up with i will sign they presented him with three different immigration proposals and he rejected all of them,Neutral
5,  we elected you mr president as our last hope to return our nation to us end chain migrationend visa lotterye verifybuild the wall no daca deal if the bill does not include the above voter id law  required americansaredreamerstoo,Positive
-1,  stop being so prejudice endhate,Negative
2,  listen to rounds when he says schumer had nothing to do with this bill  quit listening to trump tv and you might get the truth,Positive
0,  mueller please hurry up ,Neutral
-9,  speaking of catastrophe your a fast motion train wreckliar adulterer cheat thief con traitor felon pervert selfish idiot cheater etc your every despicable thing a human can be all rolled into one,Negative
-4,  youre a pathetic evil lying sob,Negative
1,  and sets free all the employees at maralogo ,Positive
1,   years trump,Positive
-2,  your still talking about a fucking wall when innocent kids are dying in your own country pathetic,Negative
0,  quisiera q me notifique en espaol muchas gracias,Neutral
-1,  shumer is an idiot you can tell him i said so,Negative
0,  you sir are the total disaster,Neutral
0,  this is all tve democraps and obamas fault they have continually diving american with their hateful comments all designed to cover up theor corruption just like country concert in vegas they new conservatives are mostly found at that type of venue,Neutral
1,  irresponsible additions put into a simple immigration amendment show that republicans cannot legislate things in a responsible efficient manner anymore you have turned your back on immigrants  i am the type of voter that wont bend over and take it up the rearjust resign,Positive
-1,  you are a total catastrophe get out of our whitehouse shitbag,Negative
-1,  you mean family reunification  like yours how are the inlaws by the way  hypocrite wehateyou,Negative
0,  buildthatwall maga redwaverising dacadeal draintheswamp ,Neutral
0,  i changed my mind yet againthis time i know the deal would make me look bad and we cant have that,Neutral
-2,  blah blah  blaaahhh,Negative
-2,  dangerous criminals are killing our youth with ar  and you are doing nothing to stop ityou carry the blood of our children i your hands,Negative
0,  you didnt write this we all know it,Neutral
7,  well i do not know what to tell you it will be the way they treat immigrants one week ago  muslims plus  venezuelans entered the country but as we respect here and for other things we give love what does not happen in your country will tolerance be what will be,Positive
-1,  fake news,Negative
1,  blood on ur handsu have given people a license to hate  shooter has ties to white supremacy which u supporthate for blacks and muslimssound familiar and was mentally illjust like uno wonder u allow mentally ill people to get guns,Positive
0,  nodreamers noamnesty ,Neutral
-2,  do you realize what a compulsive liar you are,Negative
1,  keep daca as residents with work permits maga,Positive
4,  lets make a go fund me side for the wall we can over run schumer and pelosi this way just think if only i million people give  or  dollars what a beutyfull wall that be dear mr president i send money if you start that side,Positive
-5,  you dont need armed guardshospitals have badge in badge out system weapons are objects if you want children protected start thinking with your heads you cant fight evil intentions we have laws on the books already it is against the law to murder,Negative
0,         ,Neutral
-1,  you dont know what you are talking about where is stormy ,Negative
0,  well fatass you got what you really wanted no bill you wanted a hammer and you foolishly think you have it youre a crappy politician and even worse negotiator,Neutral
