"Sentiment_Score","Tweets","Sentiment_level.score","Sentiment_level.text"
 -2," can you fucking block me so i dont have to see your tweets",Negative,
  1," how about money laundering",Positive,
  1," youre not doing anything about it now clown",Positive,
  0," what are you doing nothing  you wont because he owns you",Neutral,
 -1," more distractions from the illegitimatepresident illegitimate trumphasnocloths",Negative,
  3," omg grow up you do realize you have an extremely important job to do right get the fck off your phone",Positive,
 -2," the blame goes to obama he should had secured our internet and stopped all hacking this all happen on this watch and he did nothing to stop russia china and all the other countries from hacking into our government and private companies stealing all that secret information",Negative,
  0," u fkkk mcconnell threated obamayou ate all a bunch of thugs",Neutral,
  1," this is how you spend your time there are kids being prepped for burial right now in fl try to act like you care",Positive,
 -1," dweeb donald do something to prevent more killings  actions not words",Negative,
  4," under obamas watch obama watched the birth of isis and then sat back to watch this terrorist group grow and grow trump stopped this terrorist group in its tracks and defeated them taking back nearly  of the territory it once had in iraq and syria he is doing amazing job",Positive,
  0," trump wont do anything to upset his daddy putin",Neutral,
 -1," youre a  yr old spoiled child  you embarrass this country everyday single day and you tweet more than pornstars  did i mention pornstar ooops",Negative,
  2," you dont even know how to use apostrophes if i remember correctly that is taught in first grade",Positive,
 -2," how many pussys grabbed today   you slimy bastard",Negative,
 -2," your are a fucking asshole",Negative,
  3," i love your tweets and i find you funny the us needs you at this time in history thank you for being brave and taking this thankless job of the presidency",Positive,
  1," same like you",Positive,
  2," would you please seek professional help",Positive,
 -2," you are a disgrace to this country shame on you",Negative,
  1," its not necessary to call people namesespecially when you are stopthenamecallingstopthebullying bearolemodel ",Positive,
 -4," just shut up shut up you sorry ass excuse for a human being who the fuck smiles and gives thumbs up to the camera while standing next to the first responders of a school shooting oh right little men who need ego boosting because they have no integrity or decorum",Negative,
 -1," your little tweetstorm today has been particularly annoying but then  just handled it lol ",Negative,
  0," this is why we want you out",Neutral,
 -1," stop the madness we want a gun control law that will help eliminate these senseless deaths guncontrol guncontrolnow gunlaws gunreformnow marchforourlives",Negative,
  2," donald trump tries to sing the scales but he just keeps getting stuck on mememememe",Positive,
  0," meanwhile families bury their children",Neutral,
 -4," im going to party so hard when youre finally indicted fingers double crossed that your fat ass rots in jail fuck you",Negative,
 -1," trump is so deep in all of your heads love watching the doubling down on misery",Negative,
 -1," you are a traitor",Negative,
  0," you will be impeached and you are going to jail",Neutral,
 -2," you should be dealing with gun control right now  shut down all gun shops now in the usa for a start  children are getting killed  show empathy instead of a narcissistic attitude  am so grateful to be canadian",Negative,
  0," liddleschiff quite funny",Neutral,
  0," when rich parents of toddlers are like this they overmedicate  you should be genuinely furious that kelly doesnt give you the proper jab of neuroleptics everyday that you with your huge amazingness should have theyre losers get your shot maga",Neutral,
  0," arrestobama now",Neutral,
 -1," i thought you said there was no meddling at all now there is when its not on you laughable",Negative,
  1," and neither have you lay off the twitter handle and do something useful for a change",Positive,
 -3," you are so petulant only weak and insecure individuals resort to name calling how about trying to act like an adult as far as president obama is concerned he didnt want to appear partisan he was being an adult ask your buddy mitch about how he manipulated the threat",Negative,
 -1," more bs he said  could have done more the fact remains you have done absolutely nothing why not enforce sanctions what are you hiding",Negative,
  0," stop talking about russian meddling please thank you makes you look guilty",Neutral,
  0," very true he also was busy spying on you   liddle adam schiff is a total schiffhead always full of schiff st time i ever heard him tell the truth trump campaign   nocollusion  clintoncrimefamily   collusion  obamagate   spying  corruption",Neutral,
  1," he did make that fine hand gesture to putin",Positive,
 -4," yakyakyak  all we hear from you is the same childish rhetoric its getting so old  you made a fool of yourself today with all the tweeting youre nursehandlers should have let you play golf youre paranoia is showing",Negative,
 -1," you are such a lying pos obama didnt make public the russian attack on our elections because mcconnell threatened to accuse dems of dirty tricks besidesnoone believed an oaf like you would inspire putin to spend a million dollars a day to elect you trumprussiaconspiracy",Negative,
  0," mr  please stay in the sandbox ",Neutral,
 -1," stupid orangutan",Negative,
 -1," what a child so pathetic and sad",Negative,
  1," you are so right my ",Positive,
 -3," shut the fuck up you senile coward",Negative,
  1," interesting the only way he can be right is for him to say something against you",Positive,
 -1," i actually hate you when will someone assassinate you",Negative,
 -5," you sad sad little man you are garbage and the worse of american stereotypes you do not represent me",Negative,
 -1," you should be thankful  if something had been done your butt would be back in new york shafting the poor folks",Negative,
 -1," funny how twitter pushes all of the hate and stupid comments to the top",Negative,
 -1," youre like a spoiled child who had their pudding taken away  such an embarrassment to us all sad",Negative,
  1," what are you doing now mr president what are you doing now im a vet",Positive,
  0," how fuckin high are you",Neutral,
 -3," ahhh  back to third grader moronic name calling  youre the most despised person on earth  youll go down in history as the worst president the us has ever had",Negative,
 -1," yes but he calculated incorrectly that you would lose and also calculated correctly that you and your followers would claim innocence and interference with the election and thought it would not be worth the damage  now we all wonder when you will stumble into nuclear war  wps",Negative,
 -2," little donnie t youre an idiot",Negative,
  0," you donald trump are the president of the united states of america  go back and read your third grade tirade you a fucking disgrace",Neutral,
 -1," once again you have twisted the facts and presented the people with fake news",Negative,
  1," first you make fun of him  then you thank him youre a huge jerk  innocent kids are dead  you do nothing theresistance parkland",Positive,
  0," i notice you call a lot of people you dont like little is that because youre selfconscious about being fat just wondering",Neutral,
 -4," suck so many exhaust pipes ya blow hard",Negative,
 -1," good people dont care if their good deeds are leaked only people with evil secrets and incontinent dotards are concerned with leaking",Negative,
  1," now youre the president youve known of the russian threatactivity for over a year and you have done nothing so what is your point",Positive,
  0," obama did that so as to not be accused of helping hillary in the election  of course you already knew that",Neutral,
 -1," ah hahahahahaha ah hahahahahaha ah hahahahahaha  stupid mf",Negative,
 -1," adam schiff is not blaming obama for the fact that you colluded with your filthy russian friend vladimir putin to subvert the last presidential election you made that up",Negative,
  2," this name calling not only shows youre sophomoric behavior but solidifies your ineptitude to honor the public office of these united states",Positive,
 -2," youre the biggest joke everits always someone elses fault obama hillary schiff fake news comey on  oncan you ever take responsibility for anything ever youre such an embarrassment for the american people",Negative,
 -4," text book narcissist is what you are people think its dementia if it is at least you dont have much to forget  iq   still behaving as a  year does still embarrassing americans",Negative,
 -5," you should do what he did run the russia out of the country or did you forget that he warned you also oh thats right you are senile incompetent and a moron and delusional  narcissist you should be in the looney bin",Negative,
  1," u knew as well  as a matter of fact u were involve ",Positive,
 -3," what a sad pathetic little man you are",Negative,
  2," for gods sake youre the president act like it",Positive,
 -1," liddle donnie doesnt even know wtf hes talking about hes putins puppet anyway sanctions yeah where you cant even walk in os shoes pathetic loser",Negative,
  0," you knew about it when you took office and invited them to come over and play sonow that youre admitting it happened how bout them sanctions congress passed with a vetoproof majority ",Neutral,
  1," ahhh i see youre back to the namecallingso classy a beacon of intellectual prowess  lets see how many days you can go wout mentioning hillary or obama it must really suck to be so inept  insecure constantly having to attack your intellectual superiors is hard work",Positive,
 -1," shut the fuck up im so tired of your pathetic attempts to make yourself feel like a big man you won the damn election we know act like any other presidents who had scandal in their terms and be quiet act like a president donald not a spoiled narcissistic ass",Negative,
  3," but you were in russia in  planning on how you were going to hack the election with putin and hookers  trader lock him up obama was a better president that you will never be",Positive,
  0," can you not spell little or do you not know how apostrophes work",Neutral,
  0," stop with the schoolyard childish naming   most americans are better than that",Neutral,
  0," liddle  google liddle",Neutral,
  0," wait a sec  it was your boy toy nunes who spilled running off to wh like a school boy hoping to get a gold star from his crush teach",Neutral,
  1," you are a poor excuse for an american leader  the ball is in your court and not obamas  do your job  protect american",Positive,
 -2," youre a disgusting phony",Negative,
  0,"  speaks for  the guns speak for themselves",Neutral,
 -2," bullies assign crude nicknames to their victims",Negative,
  1,"  we now know adam is full of schiff",Positive,
  1," ive seen liddle adam schiffs hands you sir are no adam schiff",Positive,
 -2," release the dem memo you lying fraud",Negative,
 -1," lying lil wanna be pres cant keep the lies straight",Negative,
  1," trump ",Positive,
 -1," have you done anything obama imposed sanctions expelled diplomats you on the other hand have refused to imposed the sanctions passed almost unanimously by congress",Negative,
 -4," grow up man youre embarrassing yourself youd best find a set of cohones before american hero robert mueller exposes you for the traitorous bastard you are wait on second thought forget all that continue being a stupid prick i want to see your tears when you go to jail",Negative,
  0," liddle isnt a word you abject moron this is not a ringing endorsement for wharton",Neutral,
 -3," once again you dont know what youre talking about obama put sanctions on russia spoke to putin to his face and threw out hundreds of russian diplomats what the hell have you done nothing such a damn coward just what has putin got on you soon to find out",Negative,
 -1," littlehow can you praise blame of russian meddling after claiming there was no meddling how completely fucking insane are you is your syphilis flaring up again youre talking that crazy talk",Negative,
 -1," ur an idiot",Negative,
  0," moretrumpfakenews poor little donnie got his feathers ruffled did he why dont you take your pacifier out of your mouth and act like a man you are the president now donnie remember",Neutral,
  1," are you ever going to grow up please resign and make america great again",Positive,
 -3," how fucking old are you  grow the fuck up children are watching you and its about time for all trump supporters to speak up and tell him is behavior is inappropriate for our children what the hell is wrong with this man",Negative,
 -3," fuck you fuck you fuck you",Negative,
-12," fuck you fuck you fuck you fuck you fuck you fuck you fuck you fuck you fuck you fuck you fuck you fuck you",Negative,
 -2," shut up manpig  you are disgusting  and the worst potus  ever",Negative,
 -3," so the russian meddling is no longer a hoax since its the black guys fault notmypresident",Negative,
 -3," youre really sweatin bullets now yes we see you but we wont be distracted from the dismantling of your fake presidency in front of the entire human race there wont be a person on earth who doesnt know of your downfall",Negative,
 -1," obama put sanctions on russia you refuse to but youre a puppet of putin so what do we expect",Negative,
  0," so you will enact the congressional sactions against russia when until then stfu meathead",Neutral,
  1," keep pencil neck around  he is building your base bigtime",Positive,
 -2," so now you do admit there was russian election interference impose sanctions as order by the us lawmakers",Negative,
 -1," little donny needs a time out for name calling",Negative,
 -2," magamyassgotarrested noone believes your bs anymore dumbster you white supremicist everytime barak warned of your russian help you screamed fake news over warnings as helping hc inforce his sanctions you lying sack of ",Negative,
 -1," oh shut up and go play golf where you cant fuck up the country any more than you have already",Negative,
  1," so you literally just admitted there was russian meddling if its involving you its a lie anyone else its gospel  dasvidaniya motherfucker ",Positive,
  1," youre such a baby",Positive,
 -1," oh my you have lost it",Negative,
 -3," the leakin monster of no control whoyou intentionally spelled it leakin with an apostrophe what thei mean fuck",Negative,
  0," your penis grows smaller everyday",Neutral,
  2," the more important question is what are you going to do about it",Positive,
  0,"  this is realthey forgot to pack your seroquil this weekend",Neutral,
  4," why cant you act like an adult  with some integrity and honor you  are such an embarrassment to yourself our country and your wife you did not win the popular vote remember",Positive,
  2," in real typical fashion the blame obama game thats alll you do trump is like marcia brady never does anything wrong your soooo perfect like mary fing  poppins",Positive,
 -1," how about  the orange shit  at the oval ",Negative,
  0," sowhat are you doing",Neutral,
 -4," liar traitortrump impeach resist treason fakepresident trumpshutdown",Negative,
 -1," so now you know if the threat for this year what are you doing",Negative,
  1," you already used liddle already running out of these gems of creativity",Positive,
 -4," so while everybody jumps off the subject in hand trump is right shifty was a leaker  he also got it wrong insinuating daily on russia collusion russian influence since  on obamas watch  id be a lot peeved if id been accused of something i didnt do as any would ",Negative,
  1," you are president now and not doing anything whats the difference",Positive,
  0," worst president ever",Neutral,
  0," monster of no control if this isnt the perfect clinical example of psychological projection i dont know what is",Neutral,
  0," obama never let russian spies into his home",Neutral,
 -2," name calling makes you appear a scared liddle boy bet youre sucking your thumb right now narcissists feel very insecure inside as you do",Negative,
  2," hey dummyyou just admitted russia was responsible for your win and that you being in power is a mistake",Positive,
  0," when you die it will be a national holiday  that means itll be the only thing you ever do that the nation as a whole approves of  which is dying  you patheticbigotedsmall handedpuddle of ranch dressingnot as rich as he flauntspiece of literal trash pleasedietwodaysago",Neutral,
 -1," actually obama gave visas to the  foreign agents indicted    ",Negative,
  1," that comment comment comes from liddle hands trump",Positive,
 -1," i like that description of you evil pathetic and a stain on humanity",Negative,
 -2," fuck off you are a disgrace liddle donnie",Negative,
  0," your the president thats something ill never understand",Neutral,
 -1,"  adams is a first class dirt bag",Negative,
  1," lol no one likes you",Positive,
 -5," you have some very serious reading comprehension issues or really bad at trying to twist someones wordseither way that was a big fail",Negative,
 -1," oh look the toddwer in chief is tweeting from his golden thwone go fuck off seriously do it",Negative,
  3," just go in tuesday and ban automatic weapons in the usa and you will be the greatest president ever what is holding you back",Positive,
 -1," you are an american abortion ",Negative,
 -1," what a douche how are you ",Negative,
  0," you are an incredible idiot and a coward to boot for your failures to confront putin does he have something over you it sure sounds and looks like it because you have failed to protect america which is your duty as president",Neutral,
 -4," once again youre lying through your damn teeth obama and his administration arent taking the fall for the things they didnt have nothing to do with youre the one the blame ",Negative,
  1," jesuss christ just stop",Positive,
  1," really how old are you liddle donny drumpf mama didnt love you",Positive,
  1," president obama levied sanctions against the russian government as soon as it became clear that election meddling occurredyou did nothing at the time  continue to do nothing to this dayps why an apostrophe after liddle i still cant figure it out",Positive,
 -1," wait this is the presidents tweet and not a meme account",Negative,
 -1," don shut up and get your blankie and go to bed nothing that has come from mouth this weekend makes any sense to anyone go to bed and worry about what bannon gates manafort and coffee boy told mueller thats what you should be worried about",Negative,
 -1," sound desperate don where is melania isnt she supposed to be doing something about your cyber bully shit",Negative,
  2," can you please give your self serving ass a rest  you have no idea how to lead or inspire secret service can you do anything  he hates all of you hes got a small prick doesnt that count for anything im glad i made you giggle just a little ",Positive,
  0," does it follow that you should take  responsibility for the florida shooting you are the president and you knew about it  your fbi was briefed about the threat",Neutral,
  2," behave yourself president trump have some control on yourself",Positive,
  0," yet youre still full of shit about everything go back to reality tv where you belong ",Neutral,
  1," so if you agree the russians interfered in our election  caused you to become president then you should resign",Positive,
  0," oh youre such an asshat",Neutral,
  0," gotta give you credit donnie boy cadetbonespurs draftdodgerdonnie  you can twist anything into a big pile of lies good job trumprussia",Neutral,
  0," lackey trumplackey of the iron curtainnothing but a finger pointing sobyou better make plans to escape to russia bitch",Neutral,
  0," and now youre  president and youre a liar too",Neutral,
  0," mass killings happen in many countries they are mostly because of terrorists not because of the guns handed over to their citizens by their governmentif people are opposing gun control it means they dont trust their lives in governments hands",Neutral,
 -1," so russia did meddle",Negative,
 -1," the only monster of no control is whatever thumb you use for your apostrophes",Negative,
 -1," adam schiff is suggesting president obama had been less concerned about the elections and disclosed what was known about russian meddling",Negative,
 -2," you little tiny man  grovel on",Negative,
 -5," i notice you never say anything about obstruction  youre obviously guilty of that and time will tell if youre lying about collusion  afterall you lie about everything else so why should we believe you on this",Negative,
 -7," you just insulted him then thanked him there is so much going on right now and you sit around typing pathetic nonsensical insults on the internet your stupidity is so hard to grasp i cant wait until i never have to try again you worthless piece of garbage",Negative,
 -3," obama knew mitch your bitch blocked him  i realize you have fact avoidance but those are the facts why didnt mitch the bitch want america to know illegitimate asswipe",Negative,
  5," i have less respect for you by the day and i hadnt thought that possible this is so far beneath the dignity of office that i cant imagine anyone in your work environment being able to stand you working for you would not be worth any paycheque",Positive,
  2," let me guess the housekeeping staff at your timeshare thought it would be a great idea that you send this tweet  so you did",Positive,
  0," hard to believe this is real life",Neutral,
 -4," you are without a doubt the most childish man to ever assume the presidency you will no doubt go down in history as the buffoon who tried to destroy america",Negative,
  1," what russian meddling   i thought the story was that putin said he didnt do it i believe him because its in my own self interest to",Positive,
 -1," im gonna start calling you liddle donny dkless so  liddle donny dkless  shut the hell up",Negative,
 -1," you cant even type your infantile insults correctly liddle what is the apostrophe oh you may know it as the uphigh comma for what letter is being replaced there my gd you are pathetic so embarrassed for you ",Negative,
  0," do you think this is the wwf or something noclass",Neutral,
 -5," your name calling is undignified and shows americas youth how to bully your wife is against bullying turn to her for coaching on how to stop american children dont need to learn how to name call from leaders or collude with a foreign gvnmnt or obstruct justice",Negative,
 -4," go play in traffic you daft shit give us a president who will actually do something about these mass shootings how many more need to die you worthless pig",Negative,
  0," always pointing the finger  ",Neutral,
  1," voters in communities of color  have had their voices minimized and even ignored at the state and federal levels",Positive,
 -2," lol youre acting awfully guilty",Negative,
 -2," quit talking shit you cheeto",Negative,
 -1," these tweets never get less embarrassing cant believe this is actually the president of this great country depressing",Negative,
 -1," wtf is wrong with you  jesus h christ iii  just shut up and wait for your indictment for money laundering",Negative,
 -1," you are pathetic ",Negative,
 -2," speaking of leaks i cant wait till the golden shower tape comes out although nobody wants to see your naked orange ass",Negative,
  0," looks like more than terrorism more people innocent people are losing their lives because of guns at least be very careful to whom you give them to",Neutral,
  0," qanon liddle",Neutral,
  1," youre a fcking child and youre clearly panicking",Positive,
 -2," fuck you you insecure dimwit",Negative,
 -2," i know you misspelled little on purpose but it still makes you look stupid",Negative,
  1," are are you okay ",Positive,
  1," liddle isnt a word",Positive,
 -3," do you see these mass gun shootingskillings in india nowhy they dont have gunsdo they kill each other in india yes but only people who are involved in the fight not innocent civilianstake away guns from common people they dont need it if others dont have it",Negative,
 -2," why dont you pretend youre president and not a two year old sitting on your golden toilet complaining that no one will wipe your fat ass now i know why egyptians erased people from history",Negative,
  3," youve done nothing since coming to office except verbally masterbate the russians and your rich white buddies sanctions nope keep on sucking youll be well practiced for prison",Positive,
  3," you just cant help yourself calling people names you are the biggest bullyin every sense of the word sad",Positive,
  2,"  stable genius mode activated missionmelt all snowflakes maga",Positive,
  0," what is so sad is that you actually dont have better more important things to tend to than tweeting nonsense you are a terrible president and basically just a terrible human being im very thankful that you are not a person that i know because you are disgusting",Neutral,
 -2," you are such a weak coward",Negative,
  1," gates is flipping on you better run they are going to be on your doorstep next",Positive,
 -1," the dominos are starting to fall  ",Negative,
  1," uhoh melanias going to be so mad that someone ignored her kindnessmatters  tweet and resorted to name callingagain what stable adult would call someone liddle amendment   this is not normal",Positive,
  4," you are an embarrassment to our nation  your tweets continue and your name calling continues and yet you learn nothing from your critics   how can you continue to behave this way  any word on the removing the automatic weapons from public sale yet genius",Positive,
  1," donny buddy you are such a freakin moron please go crawl off into a corner and take a nap us grown ups have work to be done",Positive,
 -2," can you show your stupidity more flagrantly",Negative,
  0," delete your account",Neutral,
 -1," dick",Negative,
  0," bullys use names to make them feel bigger  children name call",Neutral,
  0," sorry potus but obama imposed those sanctions that so angered your friend putin you on the other hand have actually done nothing",Neutral,
  2," ask the other patriot your friend  ",Positive,
 -3," youre a fucking moron  i mean huge  with the smallest hands and feet ever  teenytiny  dumbass",Negative,
  5," truth look it up in the dictionary or google the word as you have no concept of its meaning you are a liar and stupid as well god help us until you are behind bars for the rest of your life putinpuppet",Positive,
 -5," drumpf deflect divert distract deny divide defame distort douchebag",Negative,
  0," do you need to take a nap",Neutral,
  0," lolenjoy ",Neutral,
  2," you have been president for over a year and were briefed about this as candidate   what exactly are you doing about thistrumprussia fakepresident",Positive,
  3," for someone that claims innocence you sure sound and act guilty and scare remember  secrets are no secrets if somebody else knows about them everybody has their price and many will choose to be free than going to jail to protect you ",Positive,
  0," would someone please medicate this fruitloop before he has a seizure dumptrump thamendmentnow whatadumbass",Neutral,
  1," a clock is right twice a day",Positive,
  0," whats a liddle",Neutral,
  0," no he didnt you are a liar you have no credibility stop tweeting",Neutral,
  0," shut up you colossal ass",Neutral,
 -1," this dumbass spells little with two ds",Negative,
  0," omfg  wasnt it just yesterday you believed nothing about russian meddling and isnt now today you do nothing about it along with not enforcing bipartisan sanctions on russia your fwends go back to your philanderingvenereal diseased life",Neutral,
  2," im thinking  or  more months until full implosion and we get a new president fingers crossed",Positive,
  0," shut it shut up please shut up",Neutral,
 -2," your childish disrespect for your colleagues in government is so unbecoming for the president of the united states sad",Negative,
  1," get fucked president shithole",Positive,
  0," you should be committed you are deranged",Neutral,
 -2,"   your tweetram reeks of bullying and threats hey fbi ight want to check out this dotard wbombs calling people religions races out ",Negative,
 -2," liddle like your tiny liddle hands your tiny liddle doll hands how do you hold anything with your tiny liddle doll hands",Negative,
  3," you said there was no meddling by the russians remember how can you blame president obama for something you claimed didnt exist until now i know your trumpanzee drones will believe anything and everything you say but the rest of us actually pay attention",Positive,
  0," hmmm liddle diddle   magnitskyact",Neutral,
  0," cool leadership you simpering moron trumprussia wecallbs impeachtrump thamendmentnow",Neutral,
 -1," the presidents mood began to darken as it became clearer to him that some commentators were portraying the indictment as nothing for him to celebratetrumps evolution from relief to fury over the russia indictment     ",Negative,
  0," youre such an infant i wouldnt tolerate your way of expressing yourself from my th graderbut of course i dont have that problem because she expresses herself far more eloquently than you",Neutral,
 -2," is this a leak or is this a leak coming out of the whitehouse donald is a bed wetter guess thats why he sleeps alone lol",Negative,
 -1," leaking no control  choose your words wisely",Negative,
 -2," so know you know about russias interference what are you going to do about it probably the same thing about mass shooting nothing",Negative,
  1," i saw mcmasters name as member of a group representing the counsel on foreign relations who can a person trust no one",Positive,
 -1," you knew about the attack did nothing except eat putins semen you are a traitor to this nation ",Negative,
  1," this is what you felt president obama was not getting rightsniping at a congressional representatives",Positive,
 -1," scum",Negative,
 -1," you know of the threat and are doing nothing",Negative,
  1," this is an obnoxious tweet grow up act like a president not the class bully",Positive,
  0," ok  i thought the spelling on liddle  was odd that seems to be connected",Neutral,
  0," hey cadet bone spursif you are so innocent why do you continue to protest the investigation so hard",Neutral,
  2,"  wait long enough and truth will arrive",Positive,
 -1," the leakin monster of no control is this really happening",Negative,
  0," whats your mile time",Neutral,
 -6," why dont you stop ranting on twitter about shit n b a damn president for once n do something about stricter gun lawsget out of other peoples business n handel some fucking business with the world n changing shitstop worrying about obama n shit  ",Negative,
  0," you are a disgrace to humanity",Neutral,
  2," respect the mourning for parkland community  get off twitter and be a leader",Positive,
  0," trumpislyingagainyouarelyingyouwillbeimpeachedyouwillgotojailtraitortrump putinpuppettrumpimpotentcucktrump",Neutral,
 -4," youre a russian puppet prove that putin is not your boss by criticizing him but you wont you have criticized america and everything it stands for your words are a daily reminder of your collusion with russia you even asked them publicly to interfere in the election",Negative,
 -2," gun whore",Negative,
  1," guncontolnow march marchforourlives",Positive,
  1," you are a lying pos you talk about no control thats hilarious ",Positive,
  1," you the guy who gave secrets to the russians in the oval office the guy who let waiters see sensitive info at a restaurant the guy who declassified a nutjobs opinion piece for your own political gain you are going to call someone else a leakin monster youre a fuckingmoron",Positive,
 -6," seriously what the hell is wrong with you how can a man in his s be this infantile resign your guilt is glaringly obvious",Negative,
  0," whaddadoochebagg",Neutral,
  3," obama brought so much class to the white house and never got into the pointing fingers  name calling we see this admin doing you dogged him out constantly  he still showed dignity  class far beyond what we have seen in you just stop please",Positive,
  0," you are a clown no more no less",Neutral,
 -1," why is there an apostrophe after liddle what are you contracting there and if you intend to mock him why did you spell it with two dsliddleand not lil or widdle what are you expressing here youre honestly one of the stupidest people ever permitted into office",Negative,
 -3," liddle you mean lil the fuck youre incompetent in every medium",Negative,
  1," youve done nothing and you continue to do nothing we all know the russians got you elected just resign already",Positive,
  2," dude how about acting like the president",Positive,
 -2," you a fucking embarrassment",Negative,
 -2," you are low class trash ",Negative,
  0," hey immature old manadam schiff has always said obama shouldve acted sooner but you dont tell the truth or would know the truth if if slapped you in that ugly gave recognize the truth impose sanctions or act at all if mcmaster can stand up to putin why cant you",Neutral,
 -4," least presidential piece of shit everyou are a cheap hustler donnie you suck at being a decent human beinggo away",Negative,
 -4," dumb donnie liar of all liars thinks he changing the subject nope not happening we are wide awake and see it allyour in a death spiral and flaying like a fish on shoremcconnell is the one who knew the threat and hid itnrabloodmoney and russia russiansanctionsnow",Negative,
  3," thank god we made it finally",Positive,
 -2," this is how a small insecure manchild speaks",Negative,
 -1," adam schiff is cornred he has to blame somebody elses",Negative,
  1," widdle twitty baby what a diaperload you are",Positive,
  1," i kind of get why you spelled liddle wrong but what reason could there be for the apostrophe",Positive,
 -1," u suck ",Negative,
 -1,"  kids are dead from a white supremacist terrorist",Negative,
  1," i think congressman schiff should start calling you fat old trump how would you like that you dotard",Positive,
  1," you just call out my nameand you know wherever i amill come running to see you againwinter spring summer or fallall you have to do is calland ill be thereyouve got a friend",Positive,
  3," obama hillary and  were all briefed individually on the russian meddling in august of trump didnt need the briefing since he helped facilitate it",Positive,
  0," what do either you or schiff know",Neutral,
 -1," youre trembling",Negative,
  0," dont you ever get tired of acting like a spoiled child",Neutral,
  2," finally chubby donny trump the freakin monster of no control is realizing he cant blame the obama administration for russian meddling in the  election he is finally right about something obama stated that the trumprussia investigation should be handled by the book",Positive,
  0," whos writing these for you donnie you are aware that the world is laughing our asses off at your attempt to sell this bullshit as though your stable genius ass compiled this big boy tweet all by yourself go to bed big mac",Neutral,
 -1," yawn yo yo",Negative,
 -1," youre a crazy old man",Negative,
  0," tosser",Neutral,
  3," is it even remotely possible for you to help high school students instead of acting like one",Positive,
  0," obama and his administration is not anymore move on geez",Neutral,
 -6," youre still going to prison for eternity you whiny incompetent corrupt petulant heartless cowardly piece of shit",Negative,
 -1," no dirtbag donnie thats a lie obama put sanctions on russia closed embassies and wanted to go public your follow the scumbag party would not allow that to go public your all going down",Negative,
 -1," so waityou concede there was russian meddling",Negative,
 -2," resign you are a disgrace to the office",Negative,
  1," you dont know how to spell or use correct punctuation dumbass",Positive,
 -2," you are so fucking embarrassing",Negative,
  0," scavino get the phone",Neutral,
  5," why dont you take care of this like a real man and talk to him about this this is not how a leader operates its unprofessional and sloppy america can do better by  we will have someone new and put the memory of donald trump behind us in a gutter somewhere",Positive,
  1," donald trump  what are you hiding  its gotta be a whopper",Positive,
 -2," obama levied sanctions against russia after learning about their election meddling as it stands dinkydickdonny  knows that the russians haveare likely meddle in our elections but still refuses to implement sanctions imposed by obama administration coincidence i think not",Negative,
  1," to bad schiff is only doing this to try and safe face if his political career",Positive,
 -1," what an embarrassment to usa",Negative,
  0," you are a pathetic manchildonly children resort to name calling to get their point across time to grow up  express your self as a grown man",Neutral,
  0," hillbilly",Neutral,
 -1," we need to double our efforts in persecuting christians",Negative,
  0," show me the statistics",Neutral,
  0," hush your lying mouth",Neutral,
 -2," but what are you going to do about it if you fail to do anything about it this becomes your mess",Negative,
 -2," djt your inaction makes me sick to my stomach",Negative,
  0," true story  ",Neutral,
 -1," idiot",Negative,
 -1," shut the fuck up donald ",Negative,
  2," awesome so you agree with schiff that the obama administration was slow to act mostly because mcconnell  ryan refused to do a joint statement w wh about russian meddling but at least he wasnt sitting on his hands like you are hey were all in agreement",Positive,
 -1," what is wrong with you please be an adult",Negative,
  0," traitortrump",Neutral,
  1," you are so unpresidential no one wants to grow up and be like you  what a horrible example of leadership you are ineptpotus",Positive,
  0," little  please even elementary kids can spell that",Neutral,
 -2," you are guilty we all know it you know it we are woke to it its all over but the crying",Negative,
  1," worst president ever i belive rucky gervias summed it up best hes shitting himself   tick tock",Positive,
  0," do everyone a favor resign",Neutral,
 -5," there are serious problems in this country and youre wasting your presidency with insulting people and complaining about previous presidents youre the one who is not doing anything oh yeah golf",Negative,
  1," i wish your mama would slap your disgraceful mouth adam must be doing great bc you are sling mudlike a child you are a fake president liddle hands monster of no control fake president cant govern",Positive,
  1," you are right about obama to this extent now implement the sanctions",Positive,
  1," dude youre such a moron i long for the day to have an actual leader as president i so miss obama",Positive,
  0," whaaaaaaat",Neutral,
  1," smile  your deflection is showing",Positive,
  3," thank you for teaching us to discuss argue and deal with each other with respect and dignity  i know i want my grandchildren to handle problems in exactly the same manner",Positive,
 -1," how fcking old are you and youre calling other adults names youre seriously deranged and the most unpresidential person to ever live",Negative,
  0," the blame belongs to you mr trump you are nothing but a liar and nobody respects you",Neutral,
 -4," you are now oresident stop blaming obama for your shortcomings  we have all hs enoughnof your insane bs indict  impeach trump",Negative,
 -1," and leave  alone you cant carry his jockstrap",Negative,
 -1," you are a shitstain on this country  instead of showing respect to these families you did what you always do just what you wanted to do   spoiled rotten asshole",Negative,
  0," wow you really are a loser",Neutral,
  2," wrongrussia if youre listening i hope youre able to find the  emails that are missing mr trump said",Positive,
  3," wtf leakin monster of no controlthis sounds like namecalling by my  year old seems a stable genius could be a bit more creative  literatetrumpisamoron",Positive,
 -1,"  i have a question katrina are you paid to retweet djts early morning tweeting later in the afternoon after everyone has recovered from his ranting bullshit",Negative,
