Sentiment_Score,Tweets,Sentiment_level.score
0, you have the nerve to issue a presidential proclamation when you are the one that is sleeping with the nra and allowed this to happen wake up,Neutral
-2, about one year ago you reversed a rule banning gun purchases by the mentally ill if i remember correctly you were bad talking obama all the while,Negative
-1, you craven stupid ignoramus had you not reversed obamas legislation this shooter would not have been able to buy a gun your day is coming mueller is coming flynn papadoupolis gates and bannon they all gave you up sleep well,Negative
2, wow a proclamation flags at halfstaff this will really solve the problem  get off your ass  do something  build that wall raise gas  per gallon praise disney for bonuses cause of tax break then watch them raise admission prices to recoup wtf  clueless in the oval,Positive
-2, do something about it thoughts and prayers mean very little to the victims and their families actions matter a lot more,Negative
0, yes and every business out there that has a flag on its premises is doing the same in this country you plan on doing anything more useless excuse for a president,Neutral
-1, lowering the flag to half staff means nothing coming from your admin time for gunreformnow votedem,Negative
-2, empty you have their blood on your hands,Negative
0, well there are guns in canada australia and england they do go hunting,Neutral
-1, your responsible for this   you traitor fuck gunreformnow ,Negative
0, i dont get it,Neutral
0, you own it buttercup ,Neutral
3, why dont we put armed military vets in schools gives them a job and protects students its a win win situation can you make that happen,Positive
0, condolence,Neutral
-1, see how quit this bitch trump is lol,Negative
-3, what you say means nothing its all fake news  a smokescreen until the next school shooting bloodisonyourhands,Negative
-2, you should have been ordered to go into the school and see those poor slaughtered children ,Negative
-5, on feb   you signed a bill hr that blocked being able to deny mentally ill patients the ability to buy guns  assault weaponsmentally ill patients who get disability for their illness can now get their guns to shoot peopleare you proud you did that our kids are dying,Negative
-1, mueller showdown vs fakepresident  we will impeach you we will arrest you we will jail you  and we will destroy you transferred from  tweet from  nov   am untrump the world  freetwitter  ,Negative
-1, mr hairballah what the heck you probably prefer to be called sad little boywill you tell us where you get your stupid pills cause we got to make sure nobody else takes em but everybody in your family apparentlyhave a nice nighti win and you lose forever,Negative
-8, f you  you dishonor every victim of gun violence by avoiding the problem you stand atop a party that actually voted against preventing people on the terror watch list from buying guns you said youd drain the swamp youre standing in it get started,Negative
1, build a stupid wall around every school that should keep everyone safe according to your logic,Positive
-5,  blood is on your handsagain and again and again  you could give a damn  you are the scourge  you are the devil  you are trump  your name will be synonymous with death hate  disgust,Negative
3, im sure this will be a real consolation to the people who lost their loved ones bloodonyourhandsdonaldtrump,Positive
2, youre an absolute disgrace on every which way this world works  in your mind the only the that matters is you but when youre the potus everyone and everything comes before you you are a special kind of stupid,Positive
1, time for gun control and reform was long ago  change your laws this whole right to bear arms philosophy needs to go or people will just keep dying time for an amnesty and gun buy back scheme,Positive
-3, sorry chump but this disaster lies on your doorstep and your actions and lack thereof will be held accountable ,Negative
-2, this is what we think of your thoughts and prayers and proclamations as a mother who had to bury her own son i demand that something is done to protect the two sons i am afraid to send to school every day you need to do more ,Negative
-1, shit face do something about it,Negative
1, there is no reason a civilian needs to have access to an automatic rifle a gun to defend yourself yes an automatic rifle to kill several people no way i know the nra has bought you all but it is enough we will vote you out and we will vote the gop out too,Positive
2, a proclamation means nothing to families that are planning funerals carrying home the backpacks from their children reading through the last papers their kids wrote having to go through closets drawers a bathroom drawer with hairbrushes and retainers proclamations  nothing,Positive
2,  good job  lower the flag  that will help  you fucking monkey,Positive
-2, you reversed obamas laws on gun background checks orange man huge fail,Negative
-2, stfu u ugly fat child abusing hypocretical killer u and ur nra friends killed these people,Negative
3, every student  every teacher in the usa will continue to fear walking into classrooms everyday because you have made it easier for these mass shooters to buy the most deadly assault weapons in exchange for a m campaign contribution from the nra ,Positive
1, mr president how can you continue to ignore all the mass shootings of innocent victims by the hands of home grown americans and instead blame immigrants and spend billions on a wall when it could go to health care,Positive
0, chi ha un arma deve ogni anno se non ogni  mesi deve sostenere e pagare un corso di aggiornamento preso uffici di polizia ,Neutral
-1, you had at least hrs to wish your wife a happy valentines day before the shooting huge fail orange man,Negative
-1, please save this nation dont let the nra bully you ban assault weapons make america safe again please,Negative
1, and he was a supporter of youclosetracism,Positive
-1,  year olds are going to remember the nra and you at the voting boxhopefully mueller will take you down before they vote you down,Negative
0, the shooter was your number one fan,Neutral
2, i hope the will be called terrorist and be treated like one,Positive
0, you want to know what you can do to help you can actually listen to what your people are saying for once and tighten gun laws you cant hide behind your thoughts and prayers anymore do something useful for once tighten gun security before another tragedy occurs,Neutral
0, screw your asinine proclamation and your thoughts and prayers gun control until you enact adequate gun control i will continue to tell you to pack sand,Neutral
2, guess you missed the mark on this one comrade dotard better luck on your next nra outing ,Positive
-3, liar as alwaysyou dont prayus knows you constantly manipulate your base and make promises you dont keepblaming always others why then why did you signed the legislationrevoking the requirement to report mentally ill ppl to the gun background check database,Negative
2, trump not going to do shit fit those  trump supporting families who lost kids or a love one he dont give a fuck about yall,Positive
-1, how many more children have to die before we do something,Negative
0, trump signs bill revoking obamaera gun checks for people with mental illnesses  ,Neutral
-1, you rescinded obamas regulation that worked to ban giving fire arms to people with mental illness you also decreased medcaid which is essential for people with mental illness and you still claim you are helping people w mental illness fuck you,Negative
1, completely hollow gesture in light of this ,Positive
-1, i have no words  a proclamation,Negative
1, proclamation what will it take for you congress your enablers and your cult to cut the strings to the nra increase funding for mental health encourage mandatory gun background checks mandatory safe gun handling and mandatory waiting times for a license,Positive
-1, this is pitiful bruh,Negative
0, gun control now if you are not a politician as you claimed then do the right thing and stand up to the nra,Neutral
-7, this is meaningless bs you have blood on your hands by doing nothing to address preventing gun violence  i hold you your gop buddies and the nra responsible   if the killer in florida yesterday was any other color you would be all out calling for eradication of such evil,Negative
0, you couldnt even mention the word guns you are simply a hateful empty suit that was hired and paid for by  putin and the nra,Neutral
1, great that proclamation helps a lot you twitdo something,Positive
2, so what are you going to do about it mr president  build a wall,Positive
-3, my thoughts and prayers go out to the subcontractors you fleeced the casino investors you mislead the pageant participants you violated and now the victims of your lax gun laws dirtydonald,Negative
3, we need armed security in all gun free zones especially schools to protect our innocent children from these scumbags,Positive
1, do not let them attack the nd amendment you promised to protect it mr p maga,Positive
4, please do something  you are the leader of the free worldyou have the ability to do somethingpetty jabs at your detractors are beneath the president of the usayou right or wrong are who people look to for leadership in time of crisisdosomething,Positive
0, theyd rather be alive gun control now,Neutral
-5, fuck you which one of your underpaid trolls drafted this for you they goofed they used the word shooting oopsgiven how fucking much you wont say the word gun in connection with the horrific deaths of these innocents you have their blood on your hands as does the nra,Negative
0, yes because that will bring back the dead kids,Neutral
-4, you lazy scumbag do something about gun control you fucking piece shit,Negative
-3, stop killing children with you mine is bigger ideology god forbid what if it had been your son stopar if you think u need ar to shoot s dear  you need your head examined period,Negative
-2, fuck your proclamations youre a shameless coward in every sense youre not only owned by putin youre owned by the nra which donated over  million to your campaign,Negative
-1, your condolences are faked the truth is that you and the republicans give a damn we only have to look to whom the nra gave money and then we know that you guys will never do anything against this problem,Negative
2, do all americans a favour and ban guns or do you not have a conscience  mr president,Positive
-1, dick face,Negative
-3, the problem isnt guns the problem is that hollywood and video game manufacturers show people how to use them  psychopaths natural born killers the list goes on we need movie control legislation,Negative
0, stumpy lets see that photo of you signing the bill making it easier for people with mental illness to obtain guns,Neutral
0, honor them by banning assault weapons to civilians,Neutral
2, mandatory police at schools protecting all children   mada  make a difference again,Positive
0,  train and arm school secretaries,Neutral
0, honor them by using gun control,Neutral
0, a proclamation a piece of paper that you signed like an autograph do the parents get a picture of you to go with it on a plaque that they can hang in their homes forever connecting you to the death of their child you should do that thats honest at least,Neutral
0, yeah all hot air i actually took time to listen to it all you failed yet again youve sold your soul to the nra kids lives are irrelevant this would have been better for you if it had been a brown person maybe next time donnie next time,Neutral
-1, i have a presidential proclamation to make i proclaim our president is a complete imbecile and a national embarrassment,Negative
-1, dont let former presidents steal your spotlight do something big to address our mass shootings ,Negative
0, impeachtrumpnow impeachtrumpnow impeachtrumpnow impeachtrumpnow ,Neutral
-4, this does nothing to help those who were killed and does nothing to prevent future shootings automatic weapons that are only meant to kill a lot of people quickly these were our babies ban the damn guns for gods sake ban the guns,Negative
0, impeachtrumpnow impeachtrumpnow impeachtrumpnow ,Neutral
0, we wouldnt be having to remember victims had it not been for him ,Neutral
-1, they dont want anything from you except to change the laws to protect the peoplenot your greedy pockets dick,Negative
-4, remember on feb  you sign a bill allowing mentally ill individuals to purchase guns reversing an executive order of president obama signed to block such sales following the san bernardino shootings in   now  people are dead after school shooting in florida shame on you,Negative
-3,  mrtrumpas moron resign piece of sheet killer,Negative
-1, why is the fbi not working on keeping children safe   there harbor some blame they are useless   please shut it down,Negative
0, you have a poor record when it comes to gun control and junior is a gun enthusiast use the wall money to protect the children now  border agents killed so far this year no to hell with campaign promises give the money to schools ,Neutral
-2, fuck off asshole,Negative
0, impeachtrumpnow impeachtrumpnow ,Neutral
4,  great speach mr president god bless america,Positive
-1, hey florida look what the piece of shit is doing  hint  of course it amounts to nothing,Negative
-4, this  and possibly making the arduous  mile trek from another golf trip to say more poorly written and insincere platitudes on site  will be the entire extent of your actions taken in response to this tragedy shameful,Negative
0, impeachtrumpnow ,Neutral
0, stop talking and do something more you have the power to take away the guns from people another reason why guns need to be made illegal th school shooting on your watch do something and be a better president,Neutral
-3, illegitimate illegitimate illegitimate,Negative
0, a teen ager should not have a gun way too young ,Neutral
3, how about you honor them by giving back all the nra blood money you and your clan took huh how about you put lives before nra money and guns crickets,Positive
-5, theres no honor in being gunned down at school you fucking prick they werent fighting for their country and didnt choose to die you should be mourning them and acting in their name to prevent it happening again but im just wasting characters here,Negative
1, like a presidential proclamation is doing anything how much more narcissistic can you get guncontrolnow parkland,Positive
0, social workers are failing in the school system they study the behavior of each individual this massacre could be avoided a weapons detection system can be implemented at each school and assign  to  armed guards per campus,Neutral
4, bottom line the government should start building high tech security schools metal detectors a guard sad but true and they should have been doing this years ago get the ball rolling mr  trump save the children peace world  peace,Positive
-4, it wasnt a tragedy it was a terrorist act you fucking moron,Negative
-3, nikolas cruz had an obviously dangerous mental illness in advance but he was still able to pass a background check and buy an ar because you deregulated the background check regarding mental illness the blood of  victims is as much on your hands as on his,Negative
1, honor them by resigning now,Positive
0, the students from the school are begging for gun reform theres only one way to honor them,Neutral
-1, how about honoring them by working on some common sense gunreformnow you can use the money you plan to waste on either your stupid parade or your stupid wallboth equally idiotic unnecessary and wasteful,Negative
1, oooooooooh a proclamation  thatll solve everything  oh joy ,Positive
-3, wait a minutearent you the one who repealed the obama assault weapon ban back in january and you did it in a such quite way ,Negative
-1, running off to mara lago to hide from a country in sorrow to golf and congress on vacation again you guys are useless take your nra bribes and get out of our lives,Negative
0, dear fakepresidenthow about you honour them by creating guncontrol   if im using big words then ask the blonde chopstick   to explain it with puppets and crayonsimpeachtrumpimpeachremovealltrumpsfromthewhscrotusshitholepresident,Neutral
2, big fuking deal are you kidding me yes i misspelled on purpose do something get off your mcdonalds  burger eating arse and gunreformnow guncontrolnow  here is a great idea roll back the obama era gun control  put it back the way it was the way obama  intended,Positive
-3, you words mean nothing you fraud,Negative
4, please do something to save our kids from gun related violence you are the only hope change has to happen from republicans obama couldnt do it but you can common sense laws like medical check for gun owners please god bless,Positive
-2, act upon gun control do something to stop the re gun selling,Negative
3, florida shooter was member of a white nationalist groupu were quiet after the shootingsimilar to the white nationalist that ran over that young woman in charlotte virginiau were silent about her death toothis is about gun control not mental health nra has a vice script on u,Positive
-3, from an outside pov nobody understands the us gun laws and why people need any gun at all its just weird,Negative
-4, if you really want to honor them and all victims who have lost their lives to senseless tragedies like the parkland shooting and so many others you would come up with common sense gun legislation that could prevent deadly weapons from falling into the wrong hands,Negative
3,  million in the  election cycle for you from the nra is that why you wont use the word gun or offer any real action in your comments loserpresident,Positive
-2, thoughts and prayers do not prevent school massacres you twisted old man gunreformnow could,Negative
1, god forbid we should learn something from these countries that dont have these shootings,Positive
-3, ban these music videos eminem snoop dogg showing violence  and hatred towards you they should of been jailed for the threats they made towards you some of these celebrities are bad examples towards our youth kathy griffin madonna is another example madonna,Negative
2, good bless my prsident,Positive
-1, and if there had been stronger damn background checks the shooter wouldnt have been able to buy a gun based on his being mentally ill get off your fat ass and make sure nobody else can buy an ar or anything like it,Negative
0, i have so much depression i dont wanna live you must find this funny ,Neutral
0, the altright must take resposibility,Neutral
-1,  translation blahblahblah blah,Negative
-1, you dishonor them by doing nothing ,Negative
1, oh a presidential proclamation from you well thats going to stop an ak gunreformnow banassaultweapons ,Positive
-1, that has a name hypocrisy but i guess youre used to it,Negative
2, trump youre so much of a loser you cant even recognize when youre losing  you love the uneducated right count yourself in ,Positive
1, you should deal christian terrorist like nikolas cruz with iron fist,Positive
2, lets take a moment to honor the sacrifice of brave school children who lay down their lives to protect americas right to bear arms,Positive
0, gunreformnow guncontrolnow maga parkland thoughtsandprayersdonothing floridaschoolshooting ,Neutral
2, you sorry pos  florida shooting is not going away  ever  these are very bright young  angry bunch of young adults that are smarter than you who arent going away you will hear about them over over over  over again until god calls you home,Positive
1, mr president you are the most powerful person in this country you have the power to stop the slaughter of our children please act now,Positive
-1, trump totally opposed to domestic abuse congress demands  ,Negative
-2, looking forward to your  in jail with those you put there you will fall and you will land in bubbas arms do not worry u are too old and flabby for jail bait toilet time for u u will find out what that means,Negative
1, lawrence mueller likely has a third cooperating witness  ,Positive
1, keep your prayers and proclamations we need action endgunviolence enough momsdemandnj,Positive
1, oh well thatll fix it,Positive
-1, trump speaks about school shooting says nothing about gun laws  ,Negative
0, why dont you honor them by finding a solution to this recurring horrific problem guncontrol,Neutral
0, florida democrat ready to fight nra and gov rick scott  ,Neutral
-8,  signed a bill to allow mentally ill people to buy guns once you do something that blatantly cruel you dont get to honor people shot by a mass murdering mentally ill person you also dont get to rail against the problem of mental illness ,Negative
-4, stfu fg moron if you cared youd get repubs working on sane legislation or better a ban on sales  assult rifle ownership but you all care more about  than lives i dare you to ban gun sales it would kill the death grip the nra has on this country but you cant have that,Negative
2, nice meet u sir,Positive
-4, people need to quit the blame game and give our great potus a chance he hasnt had one day in office without looney liberal bs ,Negative
2, honouring them would be giving your money back to the nra and supporting additional gun regulations,Positive
-5, you chose to discontinue background checks for the mentally ill that obama had in place you have blood on your tiny hands you make me sick,Negative
-2, useless and meaningless  guncontrolnow,Negative
5, gun control issue is simple mirror the dmv called it dfadept of fire armsyearly registration fees id to possess must qualify to own test as well and through background checks like a job this all they do this department should have full access to check all applicants,Positive
0, false flag eventgungrabbers,Neutral
1, there thatll help,Positive
0, how about a law regulating guns instead,Neutral
3, but not more offencive than the president of the united states am i right ,Positive
-2, shove your proclamation up your ass put back obama s  policies back these kids may still be alive if youwould stop sucking the nras cocks like you suck putins you piece of shit,Negative
-1, trump team uses gun tragedy as cover reveals financial documents  ,Negative
2, this shooting is done to stop all you have donein behalf of the deep state they will continue to kill innocent peopleyou have the power to stop all thisthey will continue to killanymore killings will be on you an your incompetent agstop these false flag killings,Positive
1, its time you take responsibility for the monsters you and your cohorts created ,Positive
-1, i heard there sobs tonight i hugged and consoled those that i could i promised them  to work on guncontrolnow and removing you from office through our resistance we wont rest until the trumpcrimefamily is in prison shove your fkng proclamation you fking hypocrite,Negative
4, awesome work moving a bunch of flags does so much for child safety it just requires some rope pulling leave the flags there all year as fuckall else is going to happen to help you should be ashamed of yourself,Positive
0, su problema es que cualquier persona compra un arma para matar jvenes ya basta haga algo por ellos ,Neutral
0, because that will bring them back we need stronger gun legislation,Neutral
-1, this was a preventable tragedy preventable by legislation prayers and condolences flags at half staff are not enough stop allowing potential killers access to the means of mass murder you have the power to put an end to this recurring pattern of preventable tragedies,Negative
-1, lets not forget that trump and the republicans in the house intelligence committee are afraid to release the dem memo because it would show how they are trying to misshapen the mueller investigation it would show trumps obstruction again because it would set the record straight,Negative
1, in switzerland to own a weapon you must register and have permission to carry weapons,Positive
2, you can honor them by making sure this is the last time something like this happens maybe pass some gun laws,Positive
0, there is genocide in southern cameroon ambazonia please come to our aid,Neutral
3,  millions donated to the trump campaign by the nra  just think about what the expectations are for that money,Positive
2, dam  you not going to take credit for this  wow really,Positive
0, btw it is about guns how about you do something about it better gun control ,Neutral
1, god bless those who are suffering the most and may god be with those whove died,Positive
3,    just like the daily herald paper in sxm st martinst maarten propose a law to have the press not give the shooters nameonly their initials this way the shooter does not have his  minutes of fame no photo either,Positive
-1, you know what would be better than lowering the flag   gun control,Negative
3, good work  maybe we can print a bunch of copies and use them to protect people from the next shooting  tweet it instead thatll be quicker,Positive
2, we today  tomorrow we start fixing the issue  i am appreciative that thewh governors  agsare convening to make this a top priorityan abundance of outofthebox solutions are being discussed and should be encouraged to air these ideas  a reward ,Positive
0, ooh thatll make a difference forget gun reform a proclamation will do it ,Neutral
-1, do something besides lower a flag the flag wont bring the kids back,Negative
2, what a joke  just a few days ago your budget will cut funding for school protection  you dont give a sht about these victims and blame them for what happened  ,Positive
2,   rest in peace ,Positive
2, obviously a law preventing teenagers from buying ar in the store  will not prevent incidents like this because the nra supports d trumpcan you dig it,Positive
3, when is enough kids  year olds to  year olds when does it stop you wanna make a mark better than any president stop this,Positive
0, what a joke,Neutral
0, nra gave devious donald million for campaign rubio million wonder what theyll discuss,Neutral
-1, moms emotional plea leaves anchor lawmaker in tears,Negative
-1, this is so utterly useless i could spit nobody and i mean nobody gives a fck about sentiment anymore want to honor them make sure this never happens again by introducing gun control legislation wake up,Negative
0, is that your prick on top of the wh at halfmast looks like stormy weather coming,Neutral
-1, im sad,Negative
-2, resign leave us alone trumprussia floridashooting,Negative
6, honoring victims of a mass shooting  why not work to prevent them  thats the job of the president  to protect the nations people from terrorist like cruz to ensure that people like cruz are not able to cause destruction and kill innocent citizens for no apparent reason,Positive
-2, resign now donny  we all know your to blame,Negative
-1, stop it it is time to forbid private weapons,Negative
-1, youre as worthless as shit will you frame that proclamation signed paid by nra,Negative
-4, this last mass gunning down of school children has your culpable blood on it by all that sucking up to your base you are indeed guilty,Negative
-2, incarceration for the devil is cruel to righteousthe world will pay a higher pricejust as the war in the korean that year ,Negative
2, the only proclamation you could make that would be acceptable is that you are going to reinstate the assaultweaponsban or that you are resigning,Positive
0, president before finger pointing other nations you need to correct your own nation from guns america is a gun country,Neutral
1, honor them by changing the laws allowing these incidents to keep happening you pos,Positive
1, proclamation nice bigger  bolder than thoughts and prayers that that should solve everything,Positive
-5, donald your incompetent fbi have been caught once again with their pants down surely the writing was on the wall when this cretin made threats to shoot people in schools i was temporally banned from twitter  facebook for making derogatory  racial comments,Negative
-4, yheir blood id on your handsyou know it was a deep state act an you have the power stop thisdo something nowmore blood will be spilt into your hands an nameyou have the power to jail these bad actorssend in the marine poweryou can stop all this,Negative
-2, a proclamation are you fucking serious god youre a horrible person,Negative
1, this cant be good ,Positive
-1, you must restrict civilians with guns i know you love the nd amendment but what if your son baron heaven forbid was gunned down at schoolwhat then you must do something,Negative
0, honoring my ass if you really cared you would implement gun control lets rename schools if we call them uterus or womb  law makers may want to do something about the children dying inside them how about that repubs maybe hand more cash over to the nra thshooting,Neutral
1, so the shooter was a follower of yours you should be so proud of what you have createdfuckingmoron,Positive
0, dude people refuse or arent aware or somthing of mk ultra still please plant more evident seeds for the mass soil,Neutral
-1, your words are empty  do something  start making laws to protect our babies abd other living beings,Negative
-6, the problem is not guns the problem is kids wanting to commit mass shootings of school children taking away a gun is not the answer to why these kids kill and will plan other means of mass killings why do they want to kill unarmed kids mental health is the issue,Negative
1, your society your values your education your citizens your guns your victims,Positive
3, well trump a immigrant didnt accomplish this massacar,Positive
0, oh a presidential proclamation honoring the children who died because youre too weak to stand up to the nra and make real change  mass shootings this year by americans against americans  of them in schools and you want to build a wall guncontrolnow,Neutral
1, good,Positive
1, trump symbolism but no leadership once again,Positive
0, typicalwhitemassshooter whiteterrorist americanterrorist domesticterrorist banwhitemen buildthewallinamerica ,Neutral
0, we u prestrump thank you for being a great fighter for the american people drain that sewer swamp,Neutral
3, mr president honor what you have in the world especially in the eastern countries and give up being a terrorist supporter,Positive
0, chris williams who is in critical condition shot  times in back shielding  classmates who got trapped after teachers locked doors chris is a senior and only was in building because he volunteered to tutor  freshman who needed help in math parklandshooting gunreformnow,Neutral
-2, and the proclamation for the other  school shootings this year how about some actual damn actionif it was an illegal immigrant bet your a you would demand action hypocrite,Negative
8, when you visit will you explain how this man has misinterpreted your movement why was he involved with a white supremacist group and why did he like to wear maga hats why do white supremacists like you over other candidates what will you say to the community about this,Positive
0, if you really want to honor the victims in florida the obama arms law must be readmitted otherwise they are rumors to cover the profits of the sale of arms,Neutral
2, yes and how many ears must one man havebefore he can hear people cryyes and how many deaths will it take till he knowsthat too many people have diedthe answer my friend is blowing in the windthe answer is blowing in the wind,Positive
6, dear mr president i see you sure get a lot of twitter fan mail here its nice to see that they all appear to appreciate what you are doing to maga i certainly know i dothat guy we had in the presidency before could talk a good game but he rarely did anything for the people,Positive
-1, it seems like this was an fbi let down plenty of people knew this kid was trouble and no one did anything to intervene,Negative
-3, you are a pathetic and loathsome pos dotard    one of the worst creatures since hitler   im going to enjoy your impeachment and i hope you go to prison   ,Negative
-2, you signed legislation to keep people adjudicated to have serious mental illness to be excluded from the fbi background check database you did you you signed it donald trump,Negative
0, siz kendi rahatligunizicindunyayadakiinsanlarikalt ediyorsunuz sizbir trr devletisiniz bunlaricehenmde cekeceksin ,Neutral
-1, no guns no shooting,Negative
-2, the russia flynn investigation gates is george p a manafort witch bannon hunt impeachment,Negative
-1, what in the hell does that do  tell the nra to get bent  if you are as powerful as you think you are do something about this  we need major guncontolnow,Negative
-1, president trump you can do something we need gun control laws how many more children must die,Negative
-2, you dont give a shit stop pretending you care,Negative
-6, fuck you  you stupid fucking moron  this country is a disaster because of you  children dead   because of you,Negative
0,  lights are on but no ones home,Neutral
0, wow this should do it problem solved,Neutral
0, guns for all over there,Neutral
0, thebloodisonshitholestinyhands thebloodisontheshitholegopshands   nrabloodmoney  ,Neutral
1, this just out ,Positive
-3, president trump you need to step up and do something about gun violence until you promote common sense gun control the blood of these victims and any victims that follow is on your hands your silence and indifference on this matter is pure cowardice,Negative
-3, you blame mental health when you pass a law for the mentally ill to get guns more easily and your budgetcuts billions from mental health  substance abuse treatment really what is wrong w you,Negative
0, is it so hard to have common sense gun laws is the nra really more powerful than you or congress,Neutral
2, honor them by doing the right thing,Positive
-1, so you dems think its ok to disarm the few people that want to protect themselves that is crazy,Negative
-3, once again on your watch children and people are dying at hands of gun toting nutcases with a grievance in a country where stix and stone will break my bones but guns will kill me this could have been your son grandson if want to make america safe take the bullets out of the guns,Negative
0, donald boludooooooooooooo ridiculooooo,Neutral
-2, teach these stupid ppl in congress if they want actual end  school shootings stop the sick demented society created by the leftu cannot praise rappers loveproduce violent movies  video games sell sex on every commercial then cry about sex assault  violence thetruthbomb,Negative
-3, you are pathetic in your hypocrisy sad ,Negative
2, just learned you signed a bill last summer that allowed mentally to still be able to buy a gun you weakened another obama reg that tried to protect us so from the point of the bill signing to now i hold you responsible for murder,Positive
1, here is a picture allegedly of the shooter  any comment mr president ,Positive
9, hey donnie please post the website where i can get one of your handsome and patriotic red maga hats they are so bigly magnificently beautiful and wonderful a must have for every red blooded true american you must be so proud youve inspired so many fine young americans ,Positive
0,  the nra contributed over  million to trumps campaign hell never support gun reform hes in their pocket gunreformnow,Neutral
-3, gee im sure theyd be happy to be honored if they were alive to see it instead of gunned down by a mentally ill man with a legallypurchased assault riflebut no youll fight gun control because youd rather see more kids die than lose your juicy donations from the nra,Negative
0, vaybsenin slalene gidem gelem,Neutral
1, oh good its fixed now,Positive
-1, youre a punk,Negative
0, you didnt write this,Neutral
-1, all show no action you repealed obamas mandate against the mentally ill owning guns you wont do a thing but offer condolences because the  has you by the balls i get the feeling fl voters are going to swing very far left in the next election,Negative
-1, honor the victims by saving the lives of my kids i voted for you stop this assault weapon bullshit stop it now this is your legacy do something for my family do something for your grandkids,Negative
0, russia putinnra you,Neutral
-2, my president a lot of us had a bad childhood however we are not killers guns are not the problem people are not are people that had a bad life are nuts a few and far apart no more gun laws please and no more freebies for the daca people,Negative
0, guncontrolnow ,Neutral
-1, empty words blood is on your hands and everyone else who took nra money voteblue to save our country,Negative
-3, dolittledonny needs to get his head out of his ass and ban assault weapons  this has to stop,Negative
1, creating some reasonable gun acquisition requirements would be a start give back the nra funds and begin something meaningful,Positive
-5, you miserable piece of crap why couldnt it be you who died instead of all those innocent kids the shooter is one of your despicable minions a white supremacist and murderer maga up youre ass you fuck,Negative
1,  nope not enough,Positive
-1, when are you gonna resign,Negative
-4, why would you consider increasing gas tax  thats a tax on middle class  why did you bother doing a tax decreased now raise taxes on the very same people,Negative
-1, get rid of the guns moron,Negative
-2, a proclamation is mere bs,Negative
-1, whoop di do who told you to lower the flag you sure didnt think of it loser,Negative
3, their blood is on your hands you have the power to stop this you could have prevented this no one thinks you are doing a good job  but you can change that be the president who banned guns and saved thousands of innocent lives,Positive
-1, hey asshole this trumpanzee was wearing one of your stupid hats this is the america you want make america great trumpisaracist trumpisawhitesupremacist thisishissupporters thisiswhatyourepresent burnyourmagahats trumpincitesviolence ,Negative
3, great you proclaimed like the great oz,Positive
-4,  there are many states with more guns and less gunrelated murder in the us    more murdersyear wbare handsfeet than all rifles including ars   theres nations wmore guncontrol less gunscapita have more gun violence than the us ,Negative
-2, really what does this do nothing you are a pathetic loser nrawhores,Negative
0, hmmm   trump signs bill revoking obamaera gun checks for people with mental illnesses,Neutral
0, nobody likes you you ignorant old shithole,Neutral
0,  ifyoulikeyoumoneyyoucankeepyourmoney ,Neutral
-1,   looks like you  gentlemen need to revisit your reckless deregulation policies gunreformnow                                   ,Negative
1, you have the power to stop this sir guncontrolnow gunreformnow,Positive
-3, you removed a law to keep mentally ill away from guns every school death is laid at your feet blood on your hands ,Negative
0, how honorable are these stats you worthless bag of skin ,Neutral
0, man up no more guns,Neutral
4, why dont you truly honor it by pursuing better guncontrolnow instead enough,Positive
-1, you are garbage,Negative
-1, try passing some gun laws instead you moron rex said it best    notmypresident,Negative
0, nomoreguns,Neutral
0,  yesterday there were more killings by a us citizen than any illegal immigrantmaga ,Neutral
1, perhaps you should try to stop this sort of thing instead  thats how you honor these people  think on that,Positive
0, i dont always get to say i love you i dont remember if i said that to jamie yesterday morning said at the vigil for florida shooting victims by fred guttenberg whose yearold daughter was killed ,Neutral
-4, the murderer had a maga hat was an altright racist supporter of yours and oh by the way the russians also give money to the nra   meanwhile asshole politicians send thoughts and prayers to victims and turn around and take blood  from gun lobby  complicit,Negative
3, too late youre complicit  when money dictates how you think it is the beginning of the end of civilized democracy  its you the nra the koch brothers and citizens united who should not sleep well tonight,Positive
0, honor them with legislation and enforcement,Neutral
3, lets just suppose your son baron went to the same school lets further suppose he was a witness to his teachers and fellow students being murdered lets suppose you couldnt contact baron for an hour would you still feel the same would you,Positive
1,  gop do everything nra wants because they have been bought by the nra who spent  million in  election   million just for chump democrats received   yep two hundred  sixty five,Positive
-3, i have thought of a way to stop these shooting eventswe simply make it the law that everyone must be armed and trained to engage active shooters and we must make it illegal to not engage an active shooter punishable by a minimum of  years in prison with no parole,Negative
-21, gun control gun control gun control gun control gun control gun control gun control gun control gun control gun control gun control gun control gun control gun control gun control gun control gun control gun control gun control gun control gun control,Negative
1, you are completely unfit to be president of anything,Positive
3, how about taking a stance as a great leader and honoring them with some sensible gun control legislation no private citizen needs to own an automatic weapon no one and the crazier people are the more of these insane devices they own,Positive
-2, magamore automatic gun attacks,Negative
0, lowering a flag is making america safe,Neutral
-1, vagina control goodgun control bad,Negative
-1, fuck your proclamation do something about it,Negative
-2, do something with it man how our presidents are so useless with this problem,Negative
0, toty,Neutral
-2, that was perhaps the most disingenuous empty speech of your entire disgraceful presidency answer the question  why did you make it easy for mentally ill people to get a gun,Negative
2, yea right you could care lessyou just want your million of dollars from the nra,Positive
