Sentiment_Score,Tweets,Sentiment_level.score
5, it is imperative for sane and rational thinking individuals to take action  if you see something say something  i see nation being divided and a president who is not fit to lead,Positive
1, oh and the twentyfive cents on the gas is to pay for the infrastructure,Positive
2, also joined by your porn star paying attorney  ,Positive
3, mr president i received my first paycheck today with tax cuts added  more per biweekly  pay thank you that  a month is huge for my  a year income,Positive
-3, thank you for stopping obamas attempt to mapoora  damn his rotten hide for doubling our national debt while flushing our military infrastructure foreign policy healthcare and economy down his overregulatedtaxed socialist toilet  god bless you and keep you safe  ,Negative
1, raising taxes on the rich,Positive
-1, depleted by republican war mongering and xenophobic wall building republicans caused the first financial meltdown this century obama fixed it republicans are at it again draintheswamp lockhimup alternativefacts,Negative
3, ive seen satan spew vitriol and hatred to president trump and he is still doing through his demonspawn may our lord protect mr trump as he does his work for the next  years and beyond,Positive
-1, why would trump give a federal tax break in our pay and turn around and put a twentyfive cent federal tax on a  gallon of gas,Negative
2, go nuclear because the democrats will never work with you,Positive
1, thank you,Positive
2, join us to marchtrump in  at  am march thplease consider chipping in,Positive
1, stop spending our tax  on non american people and sending  to other countries and we would have more than enough to repair and or replace our hwys,Positive
0, trumps jerry springer administration ,Neutral
12, all types of americans must be followed americans president greatest nobles trump with blessings of jehovah the jesus to make america as heavengod will appreciate your divinity good thoughts good feeling like god to bring different types men women will stand first on earth,Positive
5, you are doing a great sir  i pray for you almost everyday blessings to you and your beautiful family,Positive
0, wow youdemocrats fake news,Neutral
0, no g,Neutral
-3, what ya need to do is come up with a new gun bill law stopped all these senseless school shootings,Negative
5, honored to be joined by cryin soandso crazy soandso crooked soandso etc at least we know that you have zero plans to do anything except make others do your work states will do all the work and pay for everything under this federal plan gotta save federal money for donors,Positive
5, depleted because republicans have historically stolen that money and money from other necessary programs to inflate an already bloated defense budget so youre not really being nice youre just finally doing what you should have always done,Positive
0, corruptlockemup ,Neutral
-1, depleted or dilapidated,Negative
5, hey trump lets build infrastructure the way you build buildings build it then dont pay for it claim bankruptcy thats the trump construction way,Positive
-1, nothing about gun control,Negative
0, in essence this is a culling of americas youth by republicans who do not want to act on banning assault weapons,Neutral
3, thank you mr president  you are the best,Positive
0, maybe do something about the russian sanctions,Neutral
0, maga lovemypresident,Neutral
2, pretty much all old white people ,Positive
-2, your plan is a joke  hurts the middle class even more than your tax scam did,Negative
6, thank you mr president keep up the good work and greater thanks to women and men in the military and every where and biger great thanks to all mothers and fathers,Positive
-3, what about the urgent need to institute the sanctions against russia why havent you done that,Negative
-2, bi partisan is not in your vocabulary divisiveness division and authoritarianism rule your administration,Negative
1,  my president you work so hard for wethepeople thank you for saving our country  reversing traitors destructive orders worried about you  family  trusting ,Positive
0, shut up shut up shut up,Neutral
-1, congratulations  looks like the past administrations have been purposely misleading people into the swamp lands     greed,Negative
3, sounds like hes doing a great job,Positive
0, wall isnt infrastructure,Neutral
1, we cant afford it lets spend within our means  cut unconstitutional programs first including entitlements  ask rand paul what to cut,Positive
5, making america great again has never been so easy dropping all those useless regulations that obama put in place by the way what a worthless president so proud of you mr president great job keep it going,Positive
7, thank you mr president no other president has done more in so little time to make america great again im so happy that so many americans voted to elect a great president this time,Positive
0, enough with the prayers how about doing gun control,Neutral
5, no doubt mr president the wall is necessary to protect this country keep illegals out of america and the termination of sanctuary cities great job mr president,Positive
6, great job mr president we need to push clean coal technology its so abundant and so easy to use,Positive
-2, go mr president tear down down everything the traitor hussein did,Negative
0, photo op,Neutral
-1, how about talking about gun control you twat,Negative
2, what do you plan to do with the elderly who outlive their max lifetime medicaid allowance  euthanasia murder  they are already poor or the would not qualify what happened to the right to life repubs  like the nazisonly the useful shall live,Positive
-1, no wall use the b for infrastructure instead of a stupid wall,Negative
2, depleted is a very mild word,Positive
1, one thing i agree on you with i hate to admit there are a couple of things i agree with you on,Positive
3, ed why is that you dont ask yourself why your daddy obama never did anything to secure america but the opposite  that useless wall have proven to be effective maybe the people like you  are the one who we have to keep in the other side of that wall,Positive
8, good just move forward with others matters of government plan that r more important for  u can secure our borders from many different ways u already have the laws just use it with full rigor of the law show dems u can be tougher enough to do what u think better  ,Positive
1, i hope earlycompletion incentives for construction companies are involved,Positive
2, you just presented millions of our hard earned tax dollars to your rich friends in return for more donations conmen you going to pull money out of your ass,Positive
0, akkor a munkhoz sok sikert kvnok az arany laksod lehetne fedezet ezzel pldartk tettet tennl a vilg szemben nem minden ami van de sok szempontbl pldt mutatnl a millirdosok szemben ,Neutral
0, no money tax cuts first,Neutral
0, trumpit is time to raise taxes,Neutral
0, cps and court abuse wv and nationwide issue please help give the children a voice save these kids,Neutral
0, save the children from cps abuse,Neutral
-1, cps and judges are threatening families and children not to speak out,Negative
-2, cps is stealing children the children are being drugged abused and dying and have family that love them and can take care of them,Negative
-3, taken down your porter tweet  did you give the new york  due process racist sexist idiot,Negative
-1, please end cps and court abuse child traffeking children are dying in their custody,Negative
-3, everything you had planned should have been canceled and your stupid dumb ass should have been on the first flight to florida  you sir are a big idiot,Negative
1, how much more are you planning on adding to the deficit your giveaway to the wealthy and corporations is already going to cost hardworking americans and their children  trillion,Positive
-1, hey bozo donnie dumbass how about sensible gun control that keeps high powered rifles away from kids the mentally ill and the bigots,Negative
3, thanks you mr president its a shame that the so called media and others try to keep you from doing your job god bless you on your endeavors,Positive
-1, do tell us your plan because we are dying to know the years of thought you have put into its conception,Negative
1, rock on,Positive
3, thats great but the democrats dont want a working america they want miserypain so they can forward their socialism plan for this country,Positive
2, whydid someone mention building another trump hotel in florida ,Positive
2, mr trump everything you are doing is out standing,Positive
3, yes we can have it all and the wall which will bring each individual more freedoms in the us towards sovereignty everyone wins,Positive
2, yes   come on dems  get it together and work with our president,Positive
4, when a real great he want to bemost important thing is he should honor his heart in peace  truthif always confratating by his selfishnessego  twisting trutheven all people suffer  useless to fight backgod jesuswill protectthis world in peace   truthbelieve it,Positive
0, today would be a great day for an presidential impeachment,Neutral
2, we need a fast and easy spouse  fiancee visa process,Positive
2,  president trump tell gen kelly all of us americans stand with him,Positive
0, leaked footage of the meeting sharksfortrump ,Neutral
-1, donald  your logic sucks im sure you suck ass at chess and probably even checkers when you cheat its time you check into a retirement home preferably with bars on the windows,Negative
1, watch dirty money the confidence man on netflix,Positive
-1, restart opposition wants to change the irans regime ,Negative
0, then quit spending money we dont have,Neutral
4, the trump administration temporarily expanded the hb guestworker program in  while restricting other avenues of legal immigration once again using office of the president to keep his pockets lined with  as he guts the treasury,Positive
0, these are issues so important that all congress members should be participating in making the updating of america begin,Neutral
-1, remember you cant go bankrupt and screw everyone that listens to you when you run the country,Negative
-1, hello do you get it that our country is suffering while your planning parades and box dinners for our citizens and welcoming dignitarieswhat is wrong with you,Negative
0, your supposed infrastructure bill is patheticlike your presidency,Neutral
0, thanks to all i was understanding our last admin was doing that to deplete unemployment,Neutral
0, another stormy day in the white house ,Neutral
1, really  youre talking about the depleted infrastructure and your sorry a want to waste money on walls and parades printing more money to make this happen will you bankrupt america as you did your businesses will you have usa dependent on russia financiers as you have,Positive
0, all you need is love ,Neutral
-2, if it is so urgent why are you cutting funding to do it,Negative
4, glad to hear that did you take the opportunity to accomplish something for we the people or was it the usual name calling and finger pointing,Positive
0, its all about a photo op with you isnt it not policy or plans just a damn photo op,Neutral
2, and wheres the money going to come from you want to put it on individual states thats your solution hahahahaha,Positive
-1, its so sad that we really need to rebuild this country and theyre going to mobconstruction job it,Negative
0, as long as you are owned by the nra it wont matter our children are being murdered because of you,Neutral
0, armtheteachers,Neutral
1, until money is kept out of us politics  a future of wealth and prosperity for the people will never be achieved  the elites buy the votes it is only about  and not the people sad demand change in your corrupt system,Positive
4, god give all of you a good mind towards usa  to do better things amen,Positive
5, i love a place that sound to me like the word hell plus the final asi     mean hellas or greecethat is why i love mayself mayown life and     bodythat is why i love a plant  by me named eathtoo much konsume  may   lead to eathismaddiktion in greek ethismos,Positive
-1, legalized marijuana tax the crap out of it billions in the national coffers,Negative
-2, your budget plan is not only disgusting it is also economically absurd,Negative
-1, do you have any idea how urgent it is,Negative
4, keep up the good work sir and please remember that usa was founded on godly principle so lets rebuild that too we need it,Positive
2, put your energy into our homeless veterans and the  va to take better care of  every living vetseran that has served this country much better than you donald  the real news is that we the people think you are a terrible president,Positive
-2, bye bye donny stormy is about to take you down,Negative
0, budgetscam ,Neutral
0, your liberalism is showing keep up the act that youre a republican or theyll find out gotta keep the morons who voted for you and never read your book or paid attention to your past views thinking you are conservative,Neutral
2, give up dude sounds like you dont have much time left at the wh were requesting you take you regime baggage to your next destination i hear gitmo has plenty of room for you all ,Positive
0,  no one with a half a brain honors you,Neutral
7, me president i really enjoyed your initial speech i think it was ver profound and visionary connected to god i hope wil meet maybe we ei,Positive
1, just go away you dumbfuck,Positive
-1,  you are embarrassing,Negative
2,  for you and your wealthy friends,Positive
0, ya putz,Neutral
1, what infrastructure   you gave away all the money to your donors in the taxscam,Positive
0, they ought to do so for the sake of america,Neutral
-2, when the th branch of government  donors controls the government,Negative
4, teflon don     how about working on depleted moral structure   is not an answer,Positive
-1, perhaps during that time you could figure out how obtain relief concerning the financial deficit get a shovel and dig up some more minerals fake coins dont work,Negative
-3,  you want to cut snap and take food out of kids mouths but want to spend  million on a parade about war  man you must really deep down hate yourself,Negative
0, which of your big donors gets private contracts,Neutral
-1, was stormy there,Negative
0, herr trumpf  you were not elected president  so that you could play more golf  go to bed at pm  watch tv on  sets  eat kentucky fried chicken or tweet like a teenager all night  sort out the gun lobby  and stop citizens killing each other  do something ,Neutral
-2, our infrastructure is being depleted because no one can make it out of school without being shot to shit,Negative
0, what is wrong with you hateful people who have nothing better to do going to sit around and criticize the man who has pretty much save this nation thats the reality of it all get with the program,Neutral
1, you cant be honored by anyonemoron,Positive
0,  trump is a moron,Neutral
-2, old words every time we hear you eliminate terrorism in iraq,Negative
0,  give em more guns,Neutral
0, watch your back,Neutral
3, please mr president daca is unconstitutional period why would our elected president trump give illegals free anythingwithout doing the same for american children then you know their families would stay want the sameno daca,Positive
0, and yet the  deaths get no mention,Neutral
1, build the wall first and send these dreamers home  before they cruz into a school,Positive
1, bien sr presidente trump suceder que el monte de la casa de yahv ser asentado en la sima de los montes y se alzar por encima de las colinas y concluirn a l todas las naciones eeuu  ser llamada nacion de justicia,Positive
5, china nanjing qian wang groups case which has been beyond the offer of property disputes social reaction intensity will also greatly exceeded expectations which contains human rights violations sully judicial justice public opinion is black and white upside down,Positive
-2,  how about real gun laws not fake excuses ,Negative
0, ok but what about the loose gun laws that continue to allow innocent american civilians to be murdered in their learning environments i hate you,Neutral
4, qian wang groups case which has been beyond the offer of property disputes social reaction intensity will also greatly exceeded expectations which contains human rights violations sully judicial justice public opinion is black and white upside down kill peoples voice,Positive
0,  a wall is not an improvement on our infrastructure resign,Neutral
1, trump is a sale out to the russian try to bring down the way we live,Positive
0, republicans and democrats is trozkists,Neutral
3, great when it fits youterrible when it doesntbe potus for the good of america not for republicans not for democrats god bless america,Positive
0, grece,Neutral
0, ok,Neutral
-1, and where are all those tax cuts headed higher prices for everything,Negative
1, you libs have a real twisted mindset always put party and non citizens ahead of america keep it up and see what we become,Positive
-1, u dont care and u never will u heartless  old fool,Negative
2, mr president  you are making america great again,Positive
1, be a good day to release your taxesbtw you take blood money from the nra,Positive
0, and rail lines did you know railroads have to pay property taxes on those lines shouldnt be nobody is paying property taxes on roads,Neutral
2, how will trump pay for it after cutting taxes by raising taxes,Positive
2, i wonder how many leaders from across the globe will call all the leaders from different parties to hold hands together for the sake of their country that is true leadership,Positive
-1, moron,Negative
2, again with what money  a trillion budget deficit this yearborrowed money with a national debt of  of gdpthe tax cut seemed a good ideaoh private money and then all americans will have to pay tolls on every road and bridge silly me,Positive
4, if you cant afford your own birth control try not having sex its a sure way not to get pregnant,Positive
1, anyone who runs a business knows that this level of chaos negates anything getting done add the trump kids   kushner solving world problems with denied security clearance  a wh staff that tells so many lies  even the gop is impressed  u have the worst admin in our history ,Positive
-1, and hand the elderly and disabled a care package to try and live on for a month  you need one and lay off them big macs  big orange  still dont get it do you  duh,Negative
-2, i cant wait for him to die  and then a huge party ,Negative
2, happy  valentineday love familytime husbandandwife tina hillstrom  brad hillstrom ,Positive
-3, thank you i live in dallas tx and you wouldnt believe how bad our streets are and the upkeep of weeds removed on  along with wrecked car parts its sad i call it big dump  big d,Negative
1, the states dont have enough money to fix infrastructure or they would have by now federal funding of only  million is ridiculous and proof another of your campaign promises has turned out to be a lie,Positive
0, youre so bad at yr job that you actually had to declare that you dont support domestic violence heres a good way to fix our infrastructure  quit,Neutral
1, no pork project from the dems please we are in this mess because dems have created a giveaway society all of the last  yrs we gave money away to other counties and social programs we can no longer afford to allow dems to put everyone before americans voters please wake up ,Positive
4,  i was honored to be joined  can some one give this guy some grammar lessons hes the president for god sakes,Positive
2, security clearancesand you had the nerve to criticize hillary clinton about how she handled informationyou are corrupt your daughter and soninlaw are corruptover  people in your immediate vicinity do not have security clearancehow can that be  months of this ,Positive
0, a russian bot corrupted me into voting  trump sorta like msnbc corrupts leftists into being snowflakes,Neutral
-3, no you need to stop trying to distract and talk about gun reform you ass,Negative
3, sir i sincerely wish i can send you a private message,Positive
0,  i know a way to rebuild our infrastructure,Neutral
-2, you have way bigger problems asshole,Negative
1, hopefully they gave you a coloring book while the adults talkedor a bowl of borscht,Positive
1, the only problem is you dont have the sense god gave a piss ant,Positive
-3, what about the urgent need for gun control,Negative
4, and where may i ask is all the money coming from for all this work exxon got a  billion dollar windfall from your tax plan yet you propose to cut millions  millions from medicare  medicaidand the rich get richer at the expense of the peasants,Positive
3, thanks to the aide who wrote this tweet resembling some degree of appearance of workthe only question that matters did the occupant get a kickback did he try to get one,Positive
0, this should have been done day  not day ,Neutral
-2, you are going to put us deeper in debt yes we need attention to the infrastructure but what about education and healthcare and not cutting the funds for epa dangerous omissions in the air and polluting the air the water what about the safety of our children ur grandchildren,Negative
-3, maybe you guys should think about trying to fix gun control before next week when the next shooting happens fuckface,Negative
1, we could do a lot more for infrastructure if trump had not given the rich big tax breaks obama asked for infrastructure money for  years,Positive
1, nohonored to be joined by republicans not democrats because they cant stand your lying ass and thats a factdems stop using that high educationthink the way u did in high schoolkeep it simple and see things in a new lightsimple is the only way and others will understand it,Positive
2, hope youre enjoying valentines day all alone,Positive
-2,  donaldtheres very little infrastructure to be rebuilt here you already spent  x     ,Negative
-1, joseph de la rue,Negative
-5, all of gop agendas did exactly that cutting food stamps and poor peoples sanity by getting harassed by billionaires trying to be trillionairs bill clinton refused to cut us to the bone while losing everything to illegal mexicans,Negative
2, as it should be  both sides of politics  bipartisanship is what gets things done as you both have to agree on somethings for the betterment of the people,Positive
1, out the nra  out the gop  out trump,Positive
1, and the killing of children in schools just keeps going on the human  infrastructure  is completely depleted,Positive
-1, what about gun control prove how much you really care about students and teachers being unsafe in schools guncontrolnow,Negative
-1, read my lips gun control,Negative
0, bet they were honoured to have the draft dodger cadet foot spur in with them too,Neutral
0, not you tweeting,Neutral
4, pay as you go homes is a great idea move in for  dollars midday out next day with  flush move in night out day with flush etc etc,Positive
2, more window dressing from trump b is  of  needed not an attractive opportunity for private  congress needs to raise the gas tax,Positive
5, dear mr president i support you  please do not add a tax of  cents to the cost of gasoline i live in rural pennsylvania  it will wipe out the money we are getting from the tax reform,Positive
-1, nothing on gun laws,Negative
2, rebuild infrastructure is a good choice,Positive
2,  good luckmr president,Positive
0, another day another dollar,Neutral
4,  donald just do it  make american beautiful and strong again by building up our infrastructure,Positive
-3, im sure youll grandstand mean tweet and blame democrats for your inability to research and fully understand this issue outside of partisan wants    not looking forward to another bungled issue,Negative
0, waitwhere are the democrats,Neutral
-1, going to kill off seniors,Negative
0, yeah ,Neutral
0, you have not one once of honor in you obese bodygetout,Neutral
0, mr trump why are you going to tax us more cut that military budget by pct and you can rebuild the whole country,Neutral
-2, what are you going to do about gun violence  do something,Negative
0,  please no daca,Neutral
-1, fck you putin owns your ass,Negative
2, good go ahead,Positive
4, it might help to actually have the money to pay for it,Positive
2, the only infrastructure that is damaged is your mindpotus go take big blue pill and take your size  shoes and pleasure that paid mistress stormy and leave real work to keeping america safe and secure  to size  men how big is your tongue,Positive
-1, i am a democrat who voted for you because i thought you had compassion for the poor who live among us dont make me regret voting for you by ignoring the poor who are americans too take care of the poor who live in america,Negative
-2, fuck off you clueless dickhead,Negative
3, no onenot one american should be hurt by a bill meant to improve our roads and bridgeswhat is the obsession with taking peoples healthcarewhy would anyone want to take food out of the mouths of hungry childrenstop it you never know kindness might bring your poll numbers up ,Positive
2, dont u celebrate valentines days don i have not seen any post of u or melania on the valentines day niether commemoration nor celebration it is very dreadfull dat christians have forgotten their father their father christs they have all turned out to be infidels or apostates and,Positive
-4, a deplorable who is very disappointed to hear youre pushing an additional  cent gas tax  that is absolutely disgusting  and certainly something you ran on  soundinglikeademorat,Negative
-1, who careswe lost  of our children today,Negative
2, you are great daddy trump ,Positive
-3,  in the meeting said shithole roads democrats were so offended trying to suggest because asphalt is black that there is a connection  with minorities,Negative
0, it was no honour for themunfittrump,Neutral
-3, dts idiot propaganda tweet  for  dt calls for infrastructure reform but needs more funds to fix after cutting taxes for wealthy so calls for higher taxes on gas,Negative
0, naw ye wurnae,Neutral
-3, im all for itas long as you dont take necessary programs and money from the poor hungry kids hungry adults the disabled vets retired working poor etc pay for it by cutting unnecessary military spending handouts to corporations,Negative
2, so you guys discussed how to make sure all your oil industry buddies get govt subsidized oil and gas pipelines  paid for by taxpayers huhoh goody,Positive
-1, its never going to happen dotard  you wasted all our money and gave it to the wealthy and corporations  then you compounded the problem with your spending bill that raised spending  over obamas final year and adds  billion to the deficit  literally  this happens,Negative
-8, how bout restoring the broken government by stepping down liar cheater moron whats the matter bad weather too stormy for you,Negative
-2, fuck infrastructure how about banning assault riffles,Negative
2, if youre such a godammed genius then figure another way to pay for infrastructure instead of copying the germans,Positive
8,  perhaps some of these projects will be money makers so that investors will eventually make a profit  like toll roads and bridges  even airports could make a lot of money from airlines and concessions  modern high speed railways could also make tons of money if done right,Positive
2, glory be to god,Positive
2, glory be god,Positive
5, listen to navy seal jonathan gilliam  get the right security in our schools we will salute you,Positive
-2, and can any of you infrastructure fucking idiots figure out how an ar found its way into the hands of a kid that used it ti slaughter babiesor are u just counting the money that the nra gave your administration  and all u did was send a tweet you fucking coward,Negative
5, very interested in how you plan on involving business investments to help pay for infrastructure  will it be that you will auction off each project to allow bridges airports roads etc to carry the name of the business or person contributing the most  see following page ,Positive
0, who is your favorite porno actress eight now  speaking about such matter is better for you leave politics for its peraon,Neutral
1, wake up trumpets will ya at some point its going to be too late its your country its democracy its our founders stop assisting putin ,Positive
-2, um eine mutmaliche sexuelle begegnung von usprsident donald trump mit der pornodarstellerin stephanie clifford zu vertuschen wurde offenbar viel geld in die hand genommen der anwalt des politikers besttigte die zahlung von  dollar rund  euro an die frau,Negative
0, this was their valentines day pictures ,Neutral
2, americans who do you think will have to pay for this mans budget,Positive
0, this administration is a disgrace  i hope you are enjoying your valentines day with  more dead children on your watch,Neutral
-1, tax sounds grt,Negative
-1, try rebuilding our gun laws     notmypresident,Negative
3, way too large and correct word usage  little donnie did not write this cant even trust twitter any more geeze wish gop wud honor their oath of office and dispose of this garbage before the stink is too bad to remove man up,Positive
3, wow not yo stop  killing  kids like crazy is not your grand kids or your kids so stupid  trump can even do nothing good,Positive
0, budget,Neutral
0, did you listen didnt think so ,Neutral
1, build the wall first,Positive
1, there is no honor amongst thieves,Positive
2, i completely agree with spending on infrastructure make it worth while and dont use it as an excuse to cut other funds,Positive
0, your show called   the celebrity  moron president ,Neutral
4, this is  a great project to make america great and bring investing and lot of positive interest,Positive
5, we love you president trump   god bless you and your family and our country   ,Positive
0, who wrote this,Neutral
0, maybe stormy daniels can lead the project,Neutral
-8, try fixing your sneakily signed gun laws regarding the mentally ill obama was trying to fix it and you had to undo it it petty asshole  youre a waste,Negative
0, finally coop ,Neutral
-1, did you read about the shooting in florida get a clue,Negative
3, youre such a moron you cant even use correct words infrastructure cant be depleted please memorize the definition of this word  attempt to use it correctly next time your iq isnt nowhere near really smart much less genius thats why youre the moroninchief ,Positive
4, good thought sir god bless you sirand also world,Positive
-1, guns come up in this bi partisan chat,Negative
-1, leaked photo of stormy blowing donald ,Negative
4, obama has twice as many twitter followers than trump and he didnt have to pay for any of them  more followers for obama than trump obama wins again,Positive
2, like child safety,Positive
6, good thought sir god bless youand may help to world peace,Positive
4, youre not gonna do it if you pass daca you said you would shut daca down deport these illegals and let them come in the right way i see is a bunch of talk talk talk we the people see no action as promised im sick of these peoples getting all the goverment help,Positive
7, can we throw it additional security for schools including armed guards  i think this would help since we require kids to go to school they should be safe we cannot ban guns but we can do gun education and provide security thank you mr pres u r doing great job,Positive
-1, you were honoredits not about you stupid,Negative
-4, we need gun control you fat fuck,Negative
-1, how about gun control,Negative
-1, fuck off ,Negative
2, get us out of me and use those billions of dollars we the people know syriahoax and the lies that put us in iraq anyone wants to talk about human rights lets talk yemen and our saudi allies people are awakening whose side are you on   or who runs this,Positive
5, tahts great just dont raise taxes or debt to accomplish  easiest way to pay for it is make it part of the military budget  we do not a military that is larger than next  counties combined  i know you worry about size but enough is enough,Positive
1, puerto rico is a good place to start better late than never,Positive
0, you suck at this trump stacking the courtsas we speak youre a traitor to america trump and every single american ,Neutral
0, implementrussiansanctions corruptgop worstpresidentever,Neutral
-2, proven liar bigot racist immature bully you should be honored that any person would talk to u you disgust most of us get rid of this colluderample evidence that the trump campaign colluded with the russians keep digging at butt chin jr and luscious penis lips kushner,Negative
5, what is the immigration status of your wife melanias parents it wouldnt be perhaps chain migration would it the world wants to know hopefully someone will find out and share it with the whole wide world,Positive
-1, coward,Negative
-2, how about gun control  no more fucking automatic weapons ,Negative
6, when are you going to negotiate the daca deal or is that since you cannot personally profit from such a deal you have no interest in it thats really the truth isnt it ,Positive
0, you have no idea what youre doing,Neutral
-3, this is how you screwed up in atlantic city went bankrupt numerous times you really seem to be quite bipolar like a poster child for  the face of bipolar disorder  the delusion of grandeur actually your whole personality is bipolar bitch we need to impeach,Negative
0, are the russians and mexicans chipping in,Neutral
0, pkk l sarday,Neutral
3, i miss president obama a real president intelligence and class something you have neither of,Positive
-1,  nraisaterroristorganization nrakills nrabloodmoney nrabloodmoneygrabbing gopcorruption  guncontrolnow gunviolence guncontrol trumpisamoron trumprussia theresistance bluewave nraisaterroristorganization nrakills nrabloodmoney nrabloodmoneygrabbing cult ,Negative
-1, siliconvalley against american workerstrump should know they will enjoy his tax cuts but backstab maga everydaywethepeople put  in whthey and their foreign labor army loathe himtrumptrain ,Negative
0, anotherrepublicanguntragedy,Neutral
-4, and you know what you can do with that food box idea dont you we dont need the government telling us what to eat show america your tax returns so we can see how you ripped off america stay off the golf coarse its costing us too much your fucking up big,Negative
0, lol youre infrastructure with liddlematching funds were hungry and you print a c of coupon and believe youre helping youre a pothole on our asphalt face,Neutral
0, lol youre the one depleting it,Neutral
-5, usa has the urgent need to kick you out from the presidencywe need to get back our lives with not fear of being immigrant africanamerican poors disable lgtb all lives matter with no distinction,Negative
0, are you fuckin kidding,Neutral
2, take the  billion from your useless wall and fix something  i am sure flintmichigan would like clean water or put a metal detector in every school in america,Positive
14, those who love america will love president donald j trump if they do not love donald j trump they are wrong because god is with our president people can have honest disagreements and still love one another if they love god almighty that is the american way love is true,Positive
-1, heres your boy thank you orange orangutan racist in chief ,Negative
1, did you eat a bag of dicks during this meeting,Positive
-2, who wrote this not you you honor no one and no one honors you your infrastructure plan is an empty lie no government spending on it cutting funds to amtrak etc placing the burden of financing it on states and local govts and the privatization of the public good,Negative
0, maybe you can start with puertorico  worstpresidentever bringback ,Neutral
-1, throwing a military parade are you a war hero  no fuck that stupid wall mexico is not going to pay for it cut tax for wealthy then tax the gas to go to work there goes that  week raise for working class stupid ideas from el stupido go away please,Negative
3, does this mean its urgent enough that rich people and rich corporations are going to start paying taxes again or is the working class going to pay for this too,Positive
0, the biancocelesti plan,Neutral
0, that was your best joke yet looser sad,Neutral
0,  why is it the feds problem i dont buy the who country is in the crapper some states do a very good job this is a state issue,Neutral
0, the wall should be the first project and the hardening of the electrical grid,Neutral
0, grapphicdesigner graphicdesign photoshop illustrator flyer leaflet brochur ,Neutral
-3, then why did you hand coporations a t tax cut those pay for the infrastructure you tool or they normally would but we have captain corruption and the swamp to wasteland backup dancers to fuck the country up the ass some more,Negative
0, gateway tunnel should be first on the list,Neutral
0, any chance we can rebuild your brain as part of that initiative,Neutral
-1, you should pay someone to read you the responses to your dumb ass tweets you are the worst president in history,Negative
-1, dont forget rebuilding the depleted image of america since you took office,Negative
0, guncontrol ,Neutral
2, god bless you all ,Positive
0, the first sensible comments i have heard you make re middle east waste of funds,Neutral
1, trump has been lying to us  his new budget is going to gut both social security and medicare  the tax plan has created a large hole and now trump wants to fill it with your benefits  dont let this happen  tell you congressman leave these programs alone,Positive
3, its an honor to have you as our president make america great again,Positive
-3, if you are such a christian man little donnie where are your ashes on your forehead from ash wednesday ,Negative
-1, does that include your silly silly parade,Negative
1, id say someone helped you with this tweet but then i noticed that you dont know what depleted means,Positive
-2, since you have been in office the world is a frightening place mrtrump all the obstructing and trashing you have done this past yr and you only look more guilty we will know everything,Negative
-1, you can start by fixing that awful hair spanky,Negative
-2, might as well put that on the backs of the middle class along with the higher fuel prices an the onset of inflationary product cost which ripped that big tax cut you fool america with,Negative
1, starting with the presidency i hope,Positive
2, dont just talk about it be about it,Positive
0, and lets add a gas tax to pay for it,Neutral
0, acrawk acrawk eurrra cawk,Neutral
-1, you should pass on the m military parade if youre really concerned about infrastructure,Negative
1, working together,Positive
0, im horrified that you are still president,Neutral
2, there will always be mentally challenged people  it is paramount that we get all assualt rifles  rapid fire weapons away from the hands of the public do you want to wait till they kill your family,Positive
5, yeah well discussion and action are two very differnt things been a lot of discussion over the years but sadly very little to no action and sadly im willing to bet this is just more discussion resulting in more little to no action,Positive
0,  infrastructure yes  daca no,Neutral
-1, you need to repair the gun laws in this country buster,Negative
0, rebuild america ,Neutral
-2, the president was immediately on top of the shooting he sent his condolences  what should he do clean up the blood to pacify idle bitchy people,Negative
0, happyvalentinesday happyvalentines valentinesday ,Neutral
2, build the wall and all the country we have been rebuilding other countriesits time to help this country,Positive
3, enjoy your tax cut and bonuses you can use them to pay for the increases in gas tax medical insurance andor doctor and hospital visits and everything else you do ,Positive
-2, all congress both house  senate need to all remove access to assault weapons from the public,Negative
-2, step one keep draining the swamp ,Negative
-2, what party are you resign traitor,Negative
1, too bad no one had an ar so that you might deal with the real issue  you are such an idiot i would really like to see your tax returns and actual grades from school  d,Positive
4, trump loves these meetings only because they include gram crackers and milk and nap time after ha,Positive
1, obama was the worst president everthose r facts,Positive
2, thank you president trump it was such a disgrace how corrupt obummer let this country deteriorate his trillion dollar stimulus was supposed to repair infrastructure but that did not happen did it he kicked all that money back to democrat causes,Positive
0, please resign and preserve a shred of honor for your family name,Neutral
2, you mean the depleted infrastructure of morals and decency right,Positive
0,  mmmm photo op,Neutral
0, i,Neutral
1, trump maga ,Positive
1, i would like some say in how the money is spent the amount of waste in the system today with the money that is already there needs to be looked at,Positive
-3, obama is going to prison he was up to his neck in this crap take them all down,Negative
1, where are you planning to steal the money from for that  another program that helps our disadvantaged population,Positive
1, stand firm  build the wall end the visa lottery end chain migration and  yr pathway to citizenship  you dont get all   daca goes away,Positive
0, democratsdumbocrats of course were trying to obstruct americas progress forward,Neutral
-2, you lie every day about everything go fuck yourself,Negative
-1, why dont you useless fucks work on the fact that we have had  school shootings resulting in injury or death in  and were not even through february,Negative
-3, how about yall get together tomorrow and get a gun control bill through that should be in the top of your priority list now what is wrong with you  children shot and killed again and where is your outrage where is your courage         do something,Negative
