Sentiment_Score,Tweets,Sentiment_level.score
0, this is on you ,Neutral
-1, no one needs this from you we know you could care less,Negative
-1, you make me sick do something,Negative
-2, all talk the same over and over again but nothing is done about it you did however relax the gun laws to alloy the mentally ill to obtain weapons you should be ashamed but you have to conscience all other countries made changes after the first incident but not the us so sad,Negative
0, robot  not sincere  stop bs and do something ,Neutral
3, except that we will not get rid of guns that will kill youbecause you know  will get pissed and will no longer donate to    ,Positive
-6, bruh this fool talking in circles about religious crap screw you and your damn guns what you mean youre here for the families you aint here for no one except ya damn pocket restrict guns,Negative
0, im very greatfull that you are going to protect our students and teachers you are a hero for changing our gun policies its about time for gun control,Neutral
-2, i have a song for you play at your rallies  swamp music lynyrd skynyrd drain the swamp and return washington dc to americans,Negative
0, not stronger than the guns that killed them endgunviolence,Neutral
6, we live in a nation that forces children to be born to people that dont want them we do nothing to protect them or provide access to mental health services no one wants to promote a healthy society everyone just wants to make a buck and drumpt is the poster child,Positive
1, you just said a whole lotta nothing,Positive
0, agreed but u r hardly the example of these values  please resign,Neutral
0, another trump hostage videoblinking in morse code,Neutral
-2, the bullshit written by your pr people should come from a different account we all know this isnt you youre an asshole and assholes dont say things like this youll be back toilet tweeting tomorrow,Negative
0,  you enabled this guy to get his  guns and ammo,Neutral
3, greatest prophetic messiah genius fuhrer donald john trump great is the second amendment that enables americans to slain fellow americans with freedom  libertydeny national rifle association nraammunition to butcher americans else hooray to americans killing americans,Positive
0, fix it ,Neutral
-4, dead behind the eyes ive heard more emotion from my vet has anyone told him yet that a gun was used  he could use this exact same script for an air crash a ship going down an earthquake or when his laundry didnt come back on time what is the point of this man ,Negative
-1, fuck you trump with your meaningless words  what are you going to do about guns and the ability to turn them into semiautomatic weapons you wont answer the question you change the subject  you will do nothing to change gun laws,Negative
-2, you are a disgrace to play politics and not mentioning guns today you should be ashamed of yourself,Negative
3, sooooo hopes and prayers not gun control cool someday politicians will do whats best for the people maybe when the money runs out resist,Positive
-3, gun control please be remembered for more than your uninformed and irresponsible tweets,Negative
0,  sarah reckons you are the price of shit sic i agree with her,Neutral
-1, we loathe you,Negative
0, your budget called for a  million dollar cut for funds for school safety so say again how focused you are on the safety of our citizens,Neutral
1, gun control will protect us from these assault weapon murders  stop protecting the nra ,Positive
2, isaiah when you spread out your handsi will close my eyes to youthough you pray the morei will not listenyour hands are full of blood,Positive
0, lets not forget we kill more people daily with our cars  but thats just oops right,Neutral
-3, pass gun control laws you twat and then so many children wont have to die needlessly,Negative
-2, ew your butt hole mouth makes me want to barf,Negative
2, okay let me just say that you ppl who are hating his speech disgust me he addressed the situation and made a true heartwarming speech he meant what he said and all you ppl care about is putting hatred towards it,Positive
0, you need to take responsibility for the shootings  you are the one that is eliminating all of the legislation with a obamas name on it,Neutral
0, it seems like you grow the bonds of hatred more and more everyday,Neutral
0, who wrote this  surely not you,Neutral
-4, we need gun control laws you are an nra puppet  so you promised you would change washington by being an outsider  liar you are the biggest insider now love how the shooter was wearing your hat  thats your constituent base mentally ill people  ,Negative
0, who taught you to say that ,Neutral
-4, your hateful rhetoric inspired this savage disgraceful keep up thr hate  the nrabloodmoney will continue to flow stop your hatred  bullying rhetoric ,Negative
-1, hows it feel to know one of your supporters carried out this disgusting act,Negative
-4,  ban assault weapons u dick how come u americans are so dumb,Negative
-1, youre trash,Negative
0, whos the f are you kidding you dont give a s about anyone but yourself,Neutral
-4, but no mention of the need for a wall to protect our citizens because the attacker wasnt muslim or black  lets not overreact its a mental thing not an attack on our citizens  thoughts and prayers arent going to deter the next mass shooting at a school,Negative
-1, hey donald he had on your hat he did the deed in your name are you really gonna take your fake grief there well see,Negative
-1, let me seewerent you the flaming idiot that rolled back president obamas restrictions on selling guns to folks with mental illnesses  how does it feel to have blood on your hands donald  magaft,Negative
-2, shut up you nra pandering idiot,Negative
-2, we need gun control  how does a  yr old get a weapon of that magnitude,Negative
2, thank you potus for consoling our hearts and the heart of america,Positive
-2, hear the cries from the graves of these innocent children and if you only do one thing ban the assault rifle,Negative
1, another video with nothing being said paid off illigitimate president owned by nra  russia ,Positive
-3, bonds of family seriously after these peoples children have been murdered by a terrorist sponsored by the nra,Negative
4, yes right on me trump i missed seeing you at your hotel by a week sure wish i got to meet you is a dream of mine your a great president and i knew you would win mental health issues are made at school by cruel bullies most of all,Positive
4, great speech and commenti wonder if the democrats  will sit for this,Positive
2, praying wont work grow a spine and enact gun control to protect our children,Positive
3, is the ability to buy these type of guns worth the lives of our children these type of guns are used to kill people only the military and the police should have access wake up people when is it enough,Positive
-2,  same old rhetoric end gun controlnow,Negative
-2, youre a fucking murderer,Negative
-3,  i guess trump forgot he rolled back obama regulation last year to keep guns out of the severely mentallly ill hands this impacted about approxly   people  why was the regulation rolled back  it a small step but an attempt to keep guns out of the mentally ill hands,Negative
1,  why dont you just button up for a while ehfakepresident,Positive
1, is there a wall to protect us from home grown terrorists,Positive
-1, wannabe donny john gets his marching orders from the nra ,Negative
2, trump you are awsome thanks for all you are doing,Positive
-5,    the shooter was reported as a danger to  the fbi last year you feckless fraud maybe instead of attacking the fbi  staffing them with your morons you could let them do their  job this shooting is on you your nra  russian backers muellertime,Negative
1, i have seen hostage videos delivered with more sincerity robotic reading from a teleprompter in the face of this tragedy is not what is needed mr president,Positive
0, blahblahblah,Neutral
0, fix it you need to protect children guncontrolnow,Neutral
-3, the blood of these children are on your hands you rolled back laws that would have prevented this mentally ill shooter from obtaining this rifle,Negative
-3, words words words and not written by you,Negative
-1, do something you asshole,Negative
4, dont believe you olliar until you dont do the right steps to prevent this in future stronger regulation on weapons guns effective background  psychic checks but you know what you will never do,Positive
-2, you didnt write that  there are no all caps no personal insults   no calls for more republicans,Negative
-1, stop the sales of assault weapons you are the problem trump you the gop and the nra,Negative
0, so which of your  families are you reaching out to,Neutral
-2, good try but no one is buying this and i find your words are justwords empty words,Negative
-1, who wrote this idiot,Negative
-3, fuck you you useless piece of shit  bigly,Negative
8, hot off the press a good great tip of the day is to buy safe bets like pharmaceuticals like kalafeds approved meds lnthimaging and pharma itekpharma meds chatresearch meds kalapharma these companies are making medicines to help improve our health,Positive
-2, your words are meaningless you were bought by the nra and you care nothing about funding mental health care for the people of this country,Negative
0, dumbest thing to say after you murdered children ,Neutral
-4, have you no tears  as we listen to childrens voices tremble with grief and fear and loss of innocence as we mourn and watch grown men cry unashamedly have you no tears,Negative
2, put metal detectors in the schools and armed guards the safety of our children is of utmost importance gun laws wont work look at chicago,Positive
-1, you have broke every bond that has held this country together since day  stop feigning empathy,Negative
3, and the award for the most monotone delivery of an empathylacking speech goes tocmongunreformnow,Positive
-2, i noticed your sorry orange ass is ignoring every one of then,Negative
-3, get off your fucking ass and bullshit ideas and protect the american peopleget off the nra payrollyou are such and asshole,Negative
0, the shit that comes out your mouth only an inbred could support you,Neutral
2, dont even pretend that you care about the dead students and teachers all the prayers in the world will do no good against multi round per minute weapons your family came home last night  other people were not so lucky  they dont want prayers  they want a real conversation,Positive
-2, yes the bonds are stronger than hate and evil and that is exactly why we the people will survive the hatred and division you sow,Negative
1, tell the parents what great things you are doing  maga ,Positive
0, who wrote that for you donnie dumbass,Neutral
0, there is nothing you can do to bring them back start controlling weapon selling stop violence peace,Neutral
-2, yes and the guns just keep on killing you pathetic piece of shit,Negative
-3, but not stronger than an ar round  those are easily attainable and rip families to pieces  obama had legislation to limit access to those weapons  your stupid ass decided that mentally unstable people deserved assault weaponsgood job asshole,Negative
0, didnt you get rid of one of the mental health checks,Neutral
-2, how many people need to die for you people to figure this out we dont have guns in canada and we dont feel unsafe without them simple concept love dont kill wake up,Negative
-2,   who wrote that for you  you cant articulate a full sentence  you have the vocabulary of a  year old  your fucking thoughts and prayers wont bring these children back  you horrible fucking idiot,Negative
5, secure all of our schools will work even better,Positive
0, puke,Neutral
2, secure schools and public places detectors and armed guards,Positive
1, the meanspirited hatefilled bigotry that you consistently express have encouraging twisted young mind to create and carry out this massacre,Positive
0, what are you going to do about it donnie,Neutral
-5, what a load of shit from a man who deserves to be shot fuck off you despicable fucktard go to hell,Negative
1, you talk but dont say anything ,Positive
4, listened to a replay of this speech on radio driving home clearly he was just reading from teleprompter lacking any real emotion really missed the hand pirouettes that try to add the emotion that is absent from the heart,Positive
1, written by someone else clearly,Positive
0, nope no bonds are gained nor sustained  forces of hatred are growing yup growing,Neutral
-2, fuck you your empty sentiments and useless gestures this is who you are trump signs bill revoking obamaera gun checks for people with mental illnesses,Negative
0, with due respect as potus you fell completely short of what we needed in this tragedy once again it was about you and we have  schoolchdren and an employee confirmed dead,Neutral
3, lardass in chief you dont even read convincingly or sincerely,Positive
0, that is all,Neutral
-4, as the saying goes fill one hand with shit and one hand with your thoughts and prayers and see which one fills first the moral all youve done is leave victims of gun violence with a handful of shit,Negative
1, who wrote this for you its too well written,Positive
3, well said sir well said,Positive
6, no no no your doing it again bonds of flowery love and a prayer are not protecting the next child who looks down that barrel stop it  just stop it  youre just so buyable and wow is the nra happy you are,Positive
3, you once again deliver a message of truth i respect you mr president,Positive
2, how can anyone believe was this man says a flipflopped of the highest degree and one with little integrity or respect for anyone else,Positive
-3, clueless you made it easier to buy guns for mentally ill you care less about other people blood on our leaders hands,Negative
0, a suit full of shit,Neutral
0, rick scott is gay scott israel is gay nikolas cruz is gay,Neutral
1, you dont know jack about bonds family faith community or country,Positive
3, why do gun control laws work in other countries why do we have more people in prisons than other developed countries i wont believe americans are not capable of doing at least as well for its citizens but must first get past politics  and apply reason and find compassion,Positive
1, lets take a moment to honor the sacrifice of our brave schoolchildren who lay down their lives to protect our right to bear arms sarcasm,Positive
0, praying with you,Neutral
-2, fuck you moron ban automatic weapons simple,Negative
0,  our greatest need is to get you out of office,Neutral
1, you read  wow,Positive
3, god bless our president,Positive
-2, the hypocrisy is breathtaking where was your bond when you fucked a k prostitute  mos after your wife gave you a son where was your bond with community and country every time you stiffed a vendor or bent over and dropped trou for putin the nra and the neonazis impeach,Negative
-1, and yet i still fear sending my children to school policy change now,Negative
1, you wrote this like i voted for you  your reading skills are worse,Positive
0, yup still not tweeting yourself,Neutral
-7, empty meaningless words read from a teleprompter without emotion no anger no solutionssensiblegunlaws will prevent tradgedy a solutionfeeling sad praying  feeling remorse    after theyre dead hasnt changed anything or solved the problem,Negative
-5, its hard for our country to sustain us in times of tragedy when its leaders refuse to enact sensible gun legislation  your ineptitude is glaring,Negative
0, you have no faith  you cheat on your wife with a porn star  youre destroying our country and our communities  gtfoh don the con,Neutral
-3, your words are hollowthey do nothing to stop this from happening your lack of action in controlling guns in this country makes you complicit in the murder of everyone of these children you and congress should be indicted as accomplices to the murders of these children,Negative
1, too much hot air,Positive
1, bonds with a country which allows untrained individuals with an ak have these guns is broken the nra controls the gop and president trump  look at the young people faces that at not with anymore gop has cut monies for mental health,Positive
4, grow a backbone and be a man dont pray for them change the law and ban guns  the us govt are cowards lets hope the next shooter and yes there will be one goes into congress then you may do something,Positive
0, you left out the word gun im sure it was an oversight,Neutral
2, oh brother you are a natural born dip stick,Positive
-2, i bet you regret overturning obamas gun bill dont you  that law very well could have stopped this  their blood is on your hands,Negative
-6, its against the law to use drugs people still use drugs so pass all the gun laws you want wont stop killers from getting there hands on them people need to quit being so dumb its not about the guns its about who has the gun,Negative
-1, well we know you didnt write this hollow words nonetheless,Negative
-4, blah blah blah youre a moron and unless youd care to talk about gun control shut up,Negative
-1, all you gun control advocates need to sit down  shut up its idiots like you who are responsible for genocides,Negative
0, who wrote this for you sentence actually makes sense,Neutral
-2, the bond that sustains us is hope for a stronger more united country after you are impeached you are a vile evil and corrupt tragedy of a human impeachtrumpnow corruption parkland gunsense,Negative
-1, el odio y el mal son los brazos del poder econmico y del pobre son sus brazos para labrar la tierra y as llevar  un pan a su familia para subsistir en esta vida,Negative
0, or perhaps gun control gunreformnow how many more times will we have to say the same speech over the bodies of dead children,Neutral
1, sure drain the swamptrumps inaugural committee paid  million to firm of first ladys adviser,Positive
-1, if only you could be so presidential all the time instead you all to often choose to become a vindictive name calling bully who doesnt tell the truth,Negative
-2, only to be attacked in a week month year by another shooting because of our gun issues  other advanced countries dont have these issues  i thought we were making america great again maga  i guess not if it impacts your wallet and votes,Negative
4, your response to the tragic events in fl was devoid of any compassion i know you need to read a prepared statement from a prompter clearly you cant speak from the heart because you dont have one no compassion in your eyes or voice you are truly patheticsad,Positive
0, donny it sounds like youre saying mass murders will continue to occur and those families experiencing violent loss will have the strength to cope evil and hate are universal but mass murder using assault weapons only occurs in the usa why wont you do something to stop it,Neutral
4, if youre the man you so proudly proclaim to be able to fix things on your own lets see you do something on moving forward on smart gun laws dont cave to the nras tactics and dollar like most of the gop lets see you do one thing right,Positive
3, who actually wrote this donald trump could never write something like this it would require a heart and a brain,Positive
-1, i think i accused scott israel of being behind some other tragedy in the past wish i knew how to search my own tweets for that name plus i think hes gay so be it,Negative
-1, unfortunately the bonds of family faith community and country are not as strong as your bonds with the nra  these words are worthless unless they are followed by decisive action that put an end to lobbying and corruption  gunreformnow impeachtrump ,Negative
1, k likes for obamas tweet calling for gun control only k for your pious rant which did not think about it you selfstyled true friend of the  nra,Positive
-1, youre our biggest national tragedy,Negative
0, your bond is money supplied by the nra again this has happened on your watch do something call for a ban on assault weapons show some fortitude,Neutral
0, sustain usthat survive the forces of hate and evil are taking people out with automatic weaponry designed for warfare cut the spiritual talk and change this,Neutral
-1, fuck youfuck youfuck youfuck youfuck youfuck youfuck youfuck youfuck youfuck youfuck youfuck youfuck youfuck youfuck youfuck youfuck youfuck youfuck youfuck youfuck youfuck youfuck youfuck youfuck youfuck youfuck youfuck you,Negative
-3, have you considered gun control legislation of course not tis a silly notion shame on all of you for your loyalty to the nra and by all of you i mean recipients of nra funding and all you morons that voted for these assholes,Negative
7, you are a great and comforting leaderwe are so fortunate that you are  here for us in this countrys time of need  thank you and god bless  you  so proud to have you as our president,Positive
1, what about the bonds you have with the nra was the  million dollars you received from the nra worth it,Positive
1, you helped it    ,Positive
2,  apparently the nras bonds and influence on our governments abilityto make proper gun control reform is stronger than all listed above ,Positive
0, gop talking points ,Neutral
-2, this only happens in the us mental illness happens worldwide there is only one real answer meaningful gun control say the words and then do something about it everything else is a lie,Negative
-3, mental health  you should be the first to be evaluated dont worry the poorest americans are still paying for your health care so it wont cost you a cent youre full of shit and you should think twice about even talking to these suffering families u put the gun in hand,Negative
2, i know you didnt write that dipshit you dont have the ability to emotionally or grammatically to write that nice try,Positive
1, so white people cant be terriest,Positive
0, you are the worst president of my  years on earth  god i miss barack obama so much,Neutral
-1,  witness said she spoke with cruz and there was a second shooter this footage should be preserved khou ,Negative
-1, exactly the case there is no time that society is stronger and more united than wartime we come together to fight evil,Negative
-2, a sprinkling of electedselected studentteacher gun adepts ccw enabled in every school would be a complete deterrent,Negative
-2, gun rant please readso with all this going on i want to say its time for a centrist idea we need a new angle of attack for this problem taking guns away is a nonstarter regulations is a nonstarter the answer is simple and if you agree with me help spread this idea il,Negative
-1, can you speak more than like  or  words in a row ever,Negative
5, yes oh mighty leader i can see youre a godly man of your word praise be unto you,Positive
0, no bonds are as strong as those between morons like you and the nra why did you quietly sign a bill making it easier for the mentally ill to acquire guns please youre making me wretch,Neutral
1, i may not always agree with you but i admire your response to this tragedy,Positive
-2, fuck you   donald trump you are a decisive piece of shit   you and the nra carry a large amount of blame for this and all mass shootings your hateful way of governance has created this climate we the american people despise you please go away,Negative
-1, before you preach show us your tax returns,Negative
0, lets talk about doing something for a change stand up to nra and gun manufacturers,Neutral
2, god bless america,Positive
-2, please fucking kill yourself,Negative
-1, this is on you the blood of the victims is on your hands you dont listen to the adults so listen to the children if not do us a favor and resign ,Negative
0, its funny to see you read this speech you didnt write and try to act as if you care or that your empathetic to this tragedy sofake,Neutral
3, the fbi is investigating rather russia funneled money into the trump campaign throught the nra  the nra contributions to trump are estimated at between   million  in the  eletion  to other republican members of congress they donated around   million,Positive
-2, even if we have strict gun laws it wont do a thing just like its against the law to rob a bank and to kill someone people still do it every day,Negative
-4, you are so full of shit you rolled back regulations that would have made it more difficult for those with mental health issues to get their hands on gunsdont pretend to give a rats ass now,Negative
1, nice words  you probably didnt even write it  those words wouldnt ease the pain of the tragedy in parkland fla  yesterday  do something instead of just making a speech  and say gun too you cant even say it because you might offend the nra,Positive
-5, you will rot in hell for your unwillingness to address the gun violence issue you will answer for your allegiance to nra versus american children shame on you,Negative
0, do something too many have lost their lives on this issue  dont just sweep it under the rug like all the other shootings,Neutral
1, all words no action  people can see right through you  keep taking those nra bribes,Positive
-1, how many masacres before you do something how many must die before you act your prayers are not enoughitstimetotalkaboutit,Negative
2, you sleep at night telling the country that when apparently you dont seem to care citizens should of done more wow proud moment ,Positive
0, please mr president make things better for our children no civilian should have access to an assault rifle listen to the victims they are calling on you to make a change,Neutral
-1, words are meaningless don  we need action and so far you are  negligentand the house and senate have no guts to tell you where to get off the bus dude you represent the forces of hatred ,Negative
-1, fucking coward a grown up president would stand up to the nra poseur,Negative
0, why dont you shut up you cant even speak about anything without a teleprompter leave tases families alone it is no about your photo op,Neutral
-4, im seriously asking everyone  rep and dem alike whats it going to take  do we all have to lose a child or can we all get on the same page and at least admit we have an issue with gun control and then do something about it,Negative
1, u will never b obama u sound so fake,Positive
0, word words words time for action guncontrolnow ,Neutral
6, republicans are baby killers plain and simple they buy guns and go on mass shooting sprees they enjoy it they support it they fund people to protect it baby killers,Positive
0, how dare you your budget cuts took millions from school safety and mental health programs liarinchief,Neutral
-1, complete bullshit,Negative
0, you have no right to talk about mental illness you crazy dotard,Neutral
-2, blah blah blahfull of sound  fury signifying nothing,Negative
0, yournazipals   ,Neutral
-4, people who say we need gun control are stupid chicago and new york have the strictest gun laws but it hasnt done a thing to stop people from getting guns,Negative
0, we need to increase access to mental health care,Neutral
-2, most ppl didnt know that anyone under  could buy a gun esp assault riffle u should throw that to dems and bump stocks and attach kates law while at it for a updown vote nra will have to agree  show ppl u r tryingshut dems up,Negative
-3, youre unfit to serve and so is your nrabought fake christian party,Negative
1, nice words so needed in this time of saddens more then words from the white house staff pool are needed we need stronger gun control laws and better behavioural services,Positive
-1, your hypocrisy is so crystal clear you dont live any of these values or virtues you are a lying con man fraud hows stormy d mr family guy you are a disgusting puke,Negative
-1, nra puppet,Negative
-6, save your pious empty words scripted for you by someone who can string two sentences together without sounding completely uneducated and fix gun violence in this country you empty hollow puppet,Negative
1, nothing absolutely nothing you say soothes or has any calming affect mr president you are loser though and through,Positive
-3, stop it your words mean nothing  leadership means doing things unpopular with your base reasonable gun control or you are gone,Negative
1, but your bond with the nra is apparently stronger,Positive
-2, parents of dead children are telling demanding you to take action and put strict gun control laws   your prayers and thoughts will not stop future killingreminder in your first year you and republicans did this guncontrolnow,Negative
-2, dont speak to our children unless you are telling them you are addressing mental health issues taking ars off the streets and making tougher gun control laws we also dont need your prayers incase you havent noticed those arent working,Negative
0, you seemed disinterested will this take priority over the wall,Neutral
-2, how many more of our children have to die before the price is paid reinstate the law that you dumped in the trash can about mental health and fire arms make the laws stricter to getting fire arms the type of fire arms all of you politician own this one gopdnc,Negative
-1, you know absolutely nothing of community or bonds youre a childraping traitor,Negative
-3, oh go back to fucking porn stars  your condolences are empty until you deal with gun control,Negative
-2, you are full of shit and your empty platitudes do nothing to solve this problem,Negative
1, have you noticed the speech writers words do not match djts personality,Positive
-1, in time of tragedy people look for ways to improve thought and prayers cheap talk do something change the gun laws ,Negative
-4, we dont need your thoughts and prayers  we need gun control  we need congress and the senate to stop being controlled by nra political contributions,Negative
-2, when you say the forces of hatred and evil you mean the nra right ,Negative
1, so no mention of gun control in your speech huh i guess that  million in campaign funding requires the nra to script your disingenuous speech when guns are used to commit mass murders goodtoknow nra parkland,Positive
-2, your scripted teleprompter words mean nothing posprez guncontrol mentalhealthawareness  goaway,Negative
-2, heres a thoughtsuspend all ar type rifle sales until we figure out what the hell is going on,Negative
-3,   please says the man that the racist are following and are beginning to commit heinous crimes in the name of racism what else do you have to say,Negative
0, how would you feel if barron were shot dead at school faith going to help,Neutral
4, dont just offer your thoughts and prayers  do something  step up and make some real change that will benefit this country  tell the nra to shove it up their arse and affect real change   the people of american demand it,Positive
-2, actions speak louder than words you know,Negative
-5, we dont need times of tragedy  enact gun laws that matter you are a bully and people are coming out of the woodworks because if your hatred,Negative
3, i watched this  you didnt sound sincere  you were reading the speach  you cant even come up with compassionate words by yourself  sad,Positive
2, nice work hope can you tweet out some gun control policy while you have control of his phone,Positive
-1, did you really mean everything you said,Negative
-2, emotionless what a fucking phony you are  it is all scripted nothing from the heart you are evil,Negative
0, pretty sad you were not able to speak from the heart and not use teleprompter go back to new york to your penthouse you heartless fool,Neutral
4, thank you president trump for your powerful leadership  praying for you and your family ,Positive
2, are you a ai robot without the intelligence  because you sure as hell dont have a heart guncontrolnow,Positive
2, you  embrace gun laws so covered in blood of innocent right to bare arms means you allow lawful access to killing machines school shootings   since  so whether republican or democratyou honour cash from gun lobby more valuable than your school children,Positive
-1, you dont give a shit as long as it wasnt you you dont care,Negative
3, trump is afraid of putin and the nra thanks president chickenshit way to make america safe i hope and believe this will trigger the resistance and if necessary protests and civil disobedience,Positive
0, you have some nerve bringing up mental illnessyou signed into law the repeal of a measure that would have prevented certain classes of mentally ill people from purchasing firearms by allowing a new data source to be included in the system that runs background checks,Neutral
-2, who wrote this for u i am confident you dont even understand the words coming of of your deplorable mouth family community u rip them apart daily w your illegal immigration geatapo u are a such a fucking pos loserpotus,Negative
0,  ewwww,Neutral
-1, stfu youre more concentrated on the fucking wall then the safety of kids in america ,Negative
2, you are a mockery to any genuine faith your family is a sordid mess you have no sense of community and you are running roughshod over all our nations true values,Positive
2,  real strength is for example enacting legislation that might decrease the nras contributions to you  gun control wont work  try it  what have you got to lose as youve said thats more important than our childrens lives,Positive
0, you are the king of meaningless platitudes and little actual action go away go golfing leave the peoples house,Neutral
-1, too bad you didnt write any of these words  you havent an ounce of genuine empathy in that narcissistic head of yours,Negative
-1, glad someone took dictator dons little tweeter away,Negative
0, ha ha ha we all see through you,Neutral
-1,  wake up  america is angry  it is time for gunreformnow your fake sympathy is not wanted  doyourjob and protect the american ppl stopnrabloodmoney banassaultweapons banhandguns momsdemandaction votethemout nrakills repeala ,Negative
3, tremendous president and leader,Positive
-3, you continue to be an embarrassment to our country  the biggest embarrassment ever you run your mouth like an idiot the biggest idiot president ever please think before you open your shithole of a mouth nra blood is on your tiny little hands,Negative
-2, dt ban assault weapons,Negative
6, this is how make america great again looks like in real daily life within the current uswho wants to move there who wants to visit it as a tourist who wants to look at it for a role model who wants actually to live there parents ,Positive
0,  oh shut up and do something ,Neutral
0, i alway thought i could respect the office regardless of who held it thats over for me you trump are a fucking idiot ,Neutral
-2, mr president  gun violence and mass shootings must end  our childrens futures are at stake,Negative
-3, fake concern how sad asshat,Negative
3, what are you going to do other than make a speech you and the rest of the republicans who get paid by the nra will do absolutely nothing god forbid if anything like florida happen to your son then again you dont really give a rats ass ,Positive
-2, bullshit  you are weak  and if you arent then do something,Negative
1, i am sure you feel bad mr president,Positive
-49, blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,Negative
-1, someone is writing your tweets for you again tell me was this an american an immigrant or a terrorist that committed this crime,Negative
0, feel sad for the victims and families but also we must preserve all humans no matter who freenikolascruz,Neutral
-1, thats you saying nra wont allow us to change any gun lawsyou are owned otherwise you would do something nobody else has make a difference,Negative
1, keep doing nothingprayers accomplish nothingthe leadership of our country do nothing,Positive
2, really nice speech,Positive
-1, we would not need to grieve together or see one more child slaughtered at school if you would take action instead we will have to suffer again and again since our leader refuse to act,Negative
-2, you are the force of evil and hatred trump,Negative
11, god bless america god bless our president donald trump for sharing his heart with americans and listen to what he said and be kind and not cruel to each other its time to unite and become america again god bless you all thank you mr president,Positive
-1, ban guns then ,Negative
0, donnie explain why one of your first acts as president was to repeal an obamaera regulation that would add the names of mentally ill americans registered with the social security administration to the database used for gun purchase background checks  nra pressure parkland,Neutral
1, im your biggest fan donald but these really are just empty words this must stop do whatever is necessary to protect your people and especially children show the european losers how it has to be done maga,Positive
0, it seems as though theres no bond stronger than the bond between you the republicans nra and the gun lobbyists who for the sake of money and gun sales allow children and americans to continue to be slaughtered ,Neutral
4, good speech but not good enough so disheartened that u didnt mention what you can do as a president about gum violence in this country that taking lives of the innocent people every single week,Positive
-1, you dont even know what those words mean so really  who wrote this,Negative
-3, except that you corrode tear undercut those bonds as the most divisive president in my lifetime spare us pontifications,Negative
-1, you need to end the sale of all nr guns fuck the nra if you really cared you would pull them all for sale,Negative
-2, take the guns away everything else is just words how many more of your countries children have to be killed by americans with guns for you to do something its only because of that you blame race and mental problems instead of the real reason for these senseless murders act,Negative
-1, praying for those parents what a sad day this is,Negative
-1, ban guns then,Negative
-1, and yet you will do nothing your family is dysfunctional your faith is nonexistent you are destroying communities and our country those forces are in fact stronger than hate and evil but you give permission to hate and evil trump ,Negative
0, do something about it guncontrolnow,Neutral
-1, we need more than prayers republicans we need public policy that bands military grade weapons going to average citizens,Negative
3, like you care at all about family faith or communitystfu cause we cant deal with you anymore,Positive
-3, do something about gun violence ban the ar,Negative
1,  make america safe againfor the record backed up by data  it has been too long masa guncontrolnow mentalhealthawareness,Positive
0, we need to bring back the respect and value of family bonds  the family unit has been stomped upon by socialists good has been taken from our schools ,Neutral
0, that means nothing at all,Neutral
-1, the need for guns,Negative
-1, then you and the gop need to give back the millions of dollars that you have taken i believe that we have the right to bear arms as in the nd amendment but i also think you have to be of sound mind how many more of our children have to die quit bending a knee to the nra,Negative
0, bloodonyourhands,Neutral
-2, you looked very medicated donny  things not going well at home work is a drag and mar a lago is way to close to this last school shooting,Negative
1,  how about a ft tall wall school border patrol and drones protecting every school in the united states,Positive
1, im sure you wrote that tweet yourself too,Positive
-3, now ban guns then  the sole cause of that shooting was a non ban of guns  b,Negative
-1, no one but the russians have bonds with you,Negative
2, turns out nikolas cruz loved his maga cap and was a member of a white supremacist group as potus you might want to give some serious thought about what you say that has the effect of encouraging these hate groups of course thats if you think about such things at all,Positive
-2, you got rid of obamas gun regulations in the state of florida it is easier to get an ar than it is to get a handgun you need to make it law that mentally disabled people can no longer just walk in and buy a gun,Negative
-1, blah blah blahno one wants to hear trump hes part of the problemin bed with nra guns kill you make and sell them easy to buy  these mass shootings only happen in usa,Negative
-2, i wonder whats stronger than the evil forces of gun violence i know gun control gunreformnow,Negative
0, are they,Neutral
0, here you go,Neutral
2, donnie loves the nra trump gop,Positive
0, pos                                      ,Neutral
0, fu,Neutral
0, whats it like to have so much blood on your hands,Neutral
-1, you are a liar you have lied from day one don the con,Negative
0, maga usa winterolympics olympics olympics olympicgamesobamagateexposed realdonaldtrump realdonaldtrump,Neutral
-3, fuck you asshole ban ar s and maybe someone will listen to your halfbaked piety you dont give a fuck about anything but your redneck basejust shut the fuck up,Negative
1, more pablum from a toothless leader,Positive
-1, bullshitterinchief  you dont give a fuck about anyone but yourself,Negative
3, in times like this it would be great to have a real statesman run the countrynot a reality tv muppet,Positive
4,  faith in god  keep god in control and pray,Positive
0, errrrr thoughts and prayersbecause most americans love the gun more than the incentive that is all we can do ,Neutral
2, another thought  if you arent going to change the laws then how about hiring armed men for every school in the us  they could be exmilitary or expolice officers  but their role would be to protect their school and the children within  more important than a wall,Positive
0,  mr president until you make policy changes you have blood on your hands  fund healthcare common sense gun control please,Neutral
0, are we sick of winning yet donald,Neutral
1, wow youre so incredibly idiotic beyond belief,Positive
2,  veterans are unemployed in the us  bureau of labor statistics there are approximately  public schools in the us national center for education statistics problem meet solution,Positive
-1, shut the fuck up with your fakeass compassion you are despicable,Negative
