"Sentiment_Score","Tweets","Sentiment_level.score","Sentiment_level.text"
  0," do something ",Neutral,
 -1," fake news",Negative,
 -1," fire up the base moron pocket nra cash  youre the worst human in the planetimpeachandindict ",Negative,
  0," do something dipshit the second amendment was for muskets  not semiautomatic weapons f the nra and their lobbyist in fact ban all guns its proven it works in other countries",Neutral,
  0," they dont want prayers they want their children",Neutral,
  1," you have no heart",Positive,
 -2," how fucking soulless does one have to be to think that a shiteating grin and a thumbs up is anywhere close to appropriate here",Negative,
 -1," shove that orange thumb where the sun dont shine i cant believe you used dead and injured school children for a photo op  dosomething neveragain",Negative,
 -2," i can see that your heart is breaking in these photos  lets give a big thumbs up to the slaughter of children",Negative,
  1," someone has trumpwife as png file cause from these pics seems like they ve been glued on background by photoshop lol",Positive,
  1," so nice of you to give up  min of your time for a photo op while on your way to play golf and host a party you pos person",Positive,
 -1," crazy americans",Negative,
  1,"  praying isnt gonna help but racking away guns from the mentally ill will",Positive,
  3," thank goodness for all the brave children who gave their lives for your nra campaign contributions",Positive,
 -1," an outsider looking in so are they gonna change the guns laws or is more young blood gonna have to be spiltbefore any thing changes my thought and love to the families of this tragedy this should never have happened ",Negative,
  1," if you allowed each state  run its school  or even if you want  get more local than that allow the school districts  run themselves as they wish  in some places some states might allow teachers  have concealcarry permits gun control isnt going to prevent criminal acts",Positive,
 -1," children died and you are giving the thumbs up  and grinning like a cheshire cat  sickening",Negative,
  1," how fortunate for you that all those people died in such a convenient place for your photoops on the way to your regular golf weekend in maralago you should have been presenting them all with gifts  ars would have been your style ",Positive,
  0," lol he was there for  minutes",Neutral,
  0," wipe that ducking smile off your face  it is insultingthis is a tragedy",Neutral,
  1," secure our schools",Positive,
  1," trump did you tell the victims that you signed a bill that makes it easier for people with mental illness to buy guns you did thatcowardlydonald",Positive,
  3," it is difficult to put our faith in our government when many of those picking our representatives are making their decisions based on false information  false information sometimes disseminated straight from the us president via social media",Positive,
 -2," and his fucking  sign disgusting man",Negative,
 -5," what the hell are you smiling about kids where killed because of you guncontrolnow  you dumb fart your hatred for president obama has blood on your hands you got rid of gun control this is all your fault hurry up muller and get this pos out of office",Negative,
  1," yes we r all praying the people currently in power will take action not continue  be owned by the nra youre in a tough spot nra owns you on guns sessions and big pharma own you on unconstitutional cannabis prohibition blocking liberty and medicine bannonmiller owns u",Positive,
  0," turning this into a photo op why didnt you go to the funerals",Neutral,
  0," haute couture nursewear now melania ",Neutral,
  0," it is not about you",Neutral,
  3,"  and this person was white supremacist who also supported trump but no one is talking about this",Positive,
  0," april   a day that should be engraved on our hearts the first and last school shooting to rock our nation stand up students of america and walk out on this day because our leaders are doing nothing walkout columbine guncontrolnow",Neutral,
 -1," why are you smiling you moron  children died time to put on your frowny faceremember",Negative,
 -2," too bad you have no clue what real courage is you are a piece of garbage a coward and a traitor",Negative,
 -1,"  good for you getting your photo op these photos prove you have a lock of empathy or concern for the gravity of what just happened take that thumbs up and shove it up your ass",Negative,
  5," i am a teacher we are not conscripted members of the military i dont want to be a hero and take a bullet the only courage i want to be praised for is the courage to stand up to th graders",Positive,
  1,"  please dont pray for them they dont want to hear from satan",Positive,
  1," you took or take until now the bloody money from the nra  the time will come to take it back from you",Positive,
 -2," big smile and thumbs up while  families are grieving you are the a total loser",Negative,
 -5," wipe the stupid smile of your face shame on you people died and all you can do is smile and gives thumbs up fucking racist pig shithole",Negative,
 -4," you your party  the other nra puppets are complicit in this  other mass shootings  our elected officials are unwilling to deal w bump stocks assault rifles  the saturation of guns in this country  these kids are showing you what leadership is and i hope change is coming",Negative,
 -1," see something say something well that was done everybody knew about this guy everybody knew about this kid the fbi had been warned about this kid the fbi had been warned about the kid they didnt do anything about it",Negative,
 -3," what the hell are you smiling for what the f is your thumb up are you that narcissistic not to realize you are there because  people were shot and killed when they said you are the stupidest president they sure as hell werent lying",Negative,
 -1,"  we dont need more gun control  its big phamas ssri drugs doing this to young people doctors dont understand brain chemistry maga  ",Negative,
  0," why are you smiling when  are dead",Neutral,
 -1," big smile and thumbs up are you going for the inappropriate world record",Negative,
  3," there are people in usa need to grow up nobody owes nobody anything and get smart  proper owners of firearms only use them as last measure as long as this country is armed china need think twice about taking us on pull money from dopey agencies  get are boys military best",Positive,
 -4," unspeakable tragedy and he posts pictures where he is smiling and giving the thumbs up selfcentered obnoxious jerk disgusting",Negative,
  3," i responded to columbine high i responded to arapahoe high my kids went to deer creek middle schooli often drive past platte canyon highenough is enoughmy teacher wife my children and i will respond to your empty thoughts  prayers the nra and gop at the ballot box",Positive,
 -3," you idiot you dont do a thumbs up for a somber occasion you have no class",Negative,
  1," praying about it wont make anything better except how the one doing the praying feels about the situation  how about championing making the background check system stronger to keep guns out of the hands of mentally challenged people  revisit obama era order you veto feb ",Positive,
 -4," your pictures of celebration are disgusting actions speak louder than words give the nra back their  million and shut them down military weapons are for the military not  year old mentally disturbed citizens",Negative,
  3," yep thats made things a whole lot better in the uk we found gun laws worked a tad better than praying to the invisible man in the sky",Positive,
 -1,"  no gun control please in fact go other way and deregulate some automatics",Negative,
 -3," put your thumb down and show some empathy you narcissistic douchebag asshole parklandshooting",Negative,
  2,"  on days like des we can only pray",Positive,
 -3," stop praying and do something about it the us gun law is horrific you have the blood of those children on your hands",Negative,
  1,"  still seems like  of those photos are taken with a cardboard cutout",Positive,
  1," what is more disturbing are the faces of hospital staff with what they have witnessed this week how could they agree to pose for a picture like this coming from a family of many  nurses i cant imagine them thinking this is appropriate in any way",Positive,
  0," karma is real wait for it ",Neutral,
  0," wht the f are you doin there",Neutral,
 -1," you should wipe that inappropriate smile off your face children died did you meet any of the victims or families",Negative,
 -1," you still dont get it what a loser",Negative,
  1," another photo op for fake president trump now you want the parents to buy bullet proof backpacks for their kids instead of doing the right thing getting out of bed with nra and locking down on gun control  this is real you fakepresident guncontrol now",Positive,
  1," nothing is going to get done about guns until there is an active shooter in congress",Positive,
 -3," this a horrendous series of photos a child lying in a hospital bed recovering from being shot with an assault weapon while going to class and all smiles wtf sick",Negative,
  0,"  photoop",Neutral,
 -1," courage that republicans and i lack when it comes to passing reasonable gun control laws while we may fear more shooters at schools republicans fear the nra even more",Negative,
  1," was never a obama fan but i sure miss how professional as president and his staff was we now have a president that is me me me and zero professionalism he and the wh staff has  disgrace kids being buried and he is partying",Positive,
 -5," and of course youre too stupid to realize that purchasing weapons and ammo talking about committing the act shows intent people with true mental health issues lack intent the act of posing as student to escape shows he was fully aware of his crime and avoid capture dumbass",Negative,
  0," did any victims tax cutpay for his funeral or the medical insurance bill no matter who picked up the tab",Neutral,
 -2,"  you already paid for your old bill hope boy and girl should not learn obstruct to harm another can give hard times your self be come mad and lost their control no matter you can not buy gun or nothopefully get well soon and keep your good deeds  for protection yourself",Negative,
  2," dosomething truly make america great",Positive,
 -1," keep praying donnie because thats really helping at least until the next mass shootings you friggin idiot get off twitter quit tour damn name calling  for the love of god do something presidential i know its still too early to talk about gun control youre a clown",Negative,
  2,"  one heavy heart i like that less alone more united",Positive,
  0," no one cares what you think except the brain dead zombies who support you",Neutral,
  0," military assault rifles should not be any more legal than hand grenades",Neutral,
 -1," and then you went to a party you are despicable",Negative,
  1," nice photo op all smiles in the face of carnage",Positive,
 -4," donnie your cheshire cat grin in these pictures clearly illustrates what a tone deaf out of touch sociopathic poor excuse for a human being you are to call you a piece of shit would insult feces cheetard gofuckyourself",Negative,
 -5,"  your muleific idiocy continues to enthrallblaming mental health for the massacre of children he didnt walk into that school wearing his grandmothers panties eating his own excrement and shouting inaudible rantingshe engaged in warfare and tried to flee",Negative,
  1," a prayer and  will get you a cup of coffee at starbucks  dotard",Positive,
  0," yes now lets give americans more guns so this can happen again maybe our flimsy hopes and condolences will make a killer with a semiautomatic rifle in hand stop in his tracks and say but the president hopes this wont happen",Neutral,
  1," praying for what im sure most of the murder victims were praying god picks and chooses",Positive,
  0," managed to squeeze it in before partying it up did you ",Neutral,
 -1," you have no heart just your ego youre not only the worst president ever youre the worst american ever you dont care about anything but yourself your wife is getting sick of you nmp",Negative,
  1," omg your pictures with the victim is what is healing them thanks mr president ",Positive,
 -1,"  more deaths on your head your poorly covered head",Negative,
  0," now fix the problem and prove your not a fake president",Neutral,
  0," take your prayers and stuff them",Neutral,
  0," meanwhile you do nothing to stop these shootings",Neutral,
  0," show some class i forgot  you dont have any",Neutral,
  1," yeah maybe this time praying works",Positive,
  0," you may wanna check with alex jones to see if this really happened",Neutral,
 -3," fuck you you piece of shit you dont care about any of those people if you did youd get off your bribed by the nra ass and do something horseshitgrandstanding",Negative,
  1,"  insight by ",Positive,
 -3," thats disgusting you sick demented  man",Negative,
 -2," deplorable using kids who were shot because of youthumbs up smilingsix min of bullshit so you go on vacation again for weekend",Negative,
 -4," and then  pictures of you posing you are cruel cruel and calculating picturessayitall donthecon gunlawsnow guncontrol cruel nrabloodmoney nraisaterroristorganization",Negative,
 -2," how the hell can you stand their with smiles on your face youre a disgusting excuse for a human being",Negative,
  0," enjoy this presidents weekend tiny hands ",Neutral,
  0," stop praying and do something",Neutral,
 -1," how bought are you you are the swamp",Negative,
 -1," i am embarrassed by these idiots who are upset about a smile   everyone in the pic is smiling theres a lot of nitpicking here ",Negative,
  5,"  this is president trump showing hes happy this child survivies  when referring to those that did not thats when our president pulls out all the stops and believe me many will be unhappy about sanctions comming ",Positive,
 -1," what the hell are they smiling about this isnt another photoop absolutely disgusting we need another president",Negative,
 -5,"  million assult rifles on us streets avg cost   equals  billion dollar industry  for only one type of weapon  i now see why nra wont fix this issue  its too late  gun control is a farce  the ship has sailed",Negative,
 -2," thumbs up and smiles for dead children what is wrong with you",Negative,
 -1," ban the ar",Negative,
 -3," you signed the bill to remove restrictions on those with mental health issues buying weapons you have the blood of the victims pouring from your hands but nra dollars is all you care about this is what americans think of you ",Negative,
 -1," nrabloodmoney traitor russianagent",Negative,
  0," fukcing shithole have someone read this to you",Neutral,
  0," its a photo op for this monster in the white house",Neutral,
 -2," this is systemic includes gun laws education dysfunctional families fed law that forbids teachers talking to each other retroubled students music tv movievideo violence  insurance that doesnt cover longterm care for troubled kids no single fix call experts to dc",Negative,
 -2," the thumbs up makes me uncomfortable",Negative,
 -1," right  did you undo that stupid law you did to make sure the most crazy have easy access to assault weapins",Negative,
 -1," praying wont stop the gun happy nra from owning trump and congress while sick people can obtain guns and kill our children",Negative,
 -2," your big fat orange thumb is disgusting",Negative,
 -1," why are people smiling this is a horrible tragedy not a campaign stop",Negative,
 -1," smiles and thumbs up idiot",Negative,
  2," found a family actually willing to tolerate your fake empathy long enough for a photoop congratulations im sure you had to look long and hard muellertime",Positive,
  4," thank god for our president trump",Positive,
  2," nra  lobbiest wielding too much power   million in the us own assult rifles   population    in  citizens own an assult weapon  does this make sense to you  the people  have a right to bear arms suddenly we are not very safe on the streets fix this",Positive,
  2," everyone looks so happy what a lucky girl",Positive,
 -1," only you could turn a shooting of children into a photo op with smiles and thumbs up",Negative,
  0," yeah what part of your stupid grinning face says one heavy heart",Neutral,
 -2," parkland hates you fix the gun laws on this country",Negative,
 -1,"  republicans dont care about people lifes only greed ",Negative,
 -1,"  liarjust fuck off",Negative,
  1," stop praying  we dont want your prayers doubt you are saying them anyway  we want real actionable policy change  are you capable if making this happen  the time is now  enough",Positive,
 -3," big smiles for all your dead classmates this girl and her family are disgusting almost as disgusting as demented donald and his hellspawn offspring",Negative,
 -1," youre a jerk",Negative,
 -1," king a hole of the photo op what an awful human being but i guess some ppl like awful a holes to b here leaders right repugnant repubs",Negative,
 -1," we know you dont care about anyone except you narcissism is a mental illness you need treatment get help now muelleriscomingforyou",Negative,
  2," do you even know how to pray",Positive,
 -4," our people surely mourn these losses you on the other hand are incapable of anything more than empty words and photo ops  where is the plan to stop these shootings you are the fucking president how about acting like one dickhead",Negative,
  1," it provides a nice picture for her and her family next time shes in pain or looks at her scars she has a picture of a president who has the ultimate power in america and yet did nothing to prevent her from getting hurt that must be nice",Positive,
  2," ok here i go  i was an educator and interventionist for emotionally and mentally ill students for  years  mental health care is important but they cannot read the minds of these students and are not able to decide  who is truly dangerous we have to secure the schools",Positive,
 -2,"  why a thumbs up are you that ill",Negative,
  2," i thank those teachers and students for helping each other through this guessing teaching is jumping to top of deadly professions ",Positive,
  2," why is everyone so negative about donald trump n wife he is giving tumb up for all the loving care and facilities doctor and nursing care shown by all hospital staff to all the affected families everyone had been full of sympathies for all those who are injured and recovering",Positive,
  2," trump should have the courage to ban guns but that is the last thing he would dare to do a hopeless leader who just follows the crowd",Positive,
 -1,"  photo ops do not solve the problems with school shootings not a time to be smiling what a dunce ",Negative,
  0," trumpisadouchebag",Neutral,
 -1," you  your goddamned photo op shit eating grin and your career point trade school thumbs up fuck you",Negative,
 -2," so why the smiles and thumbs up you are a disgrace kids are dead and you do a photo op",Negative,
  0," gianni is absolutely right with this dorito faced cheeto turning this tragedy into a photo op smiling like a fool and giving his best childish thumbs up he probably even managed to turn this horrible event into another golf vacation excuse at lago moron del boca vista",Neutral,
  2," how do you have a heavy heart with big smiles on your faces",Positive,
  1," oh yeah the slaughter of innocents was a stellar victory",Positive,
  0," i knew you were just going for a photo op youre so disgusting congrats to whoever staged these photos",Neutral,
  0," prayers especially your phone prayers are useless do something real you phony bastard the people of broward county hate you right now you know it id like to see you face these kids who are demanding you make changes that will keep them safe in school youre useless",Neutral,
  0," only you are tall than all of them",Neutral,
  0," my god really thumbs up everythings a photoup right you piece of human filth",Neutral,
  1," u r good at posing for pictures but are you good at answering the question that was asked to you at the hospital regarding gunreform when do you do your job stop making excuses stop blame others resistance to the new version of the gop we must get  back",Positive,
  1," just another photo op if nothing within the nra changes",Positive,
 -1," that  needs to be shoved up you giant assyou are the worst",Negative,
  0," please do not post smiling pictures with thumbs up after a horrific tragedy like this it is disgusting demeaning desensitizing and just in very poor taste we are americans we are better than this mr president",Neutral,
  4," god bless you my world powerful president",Positive,
  1," which nation there is the fire nation water nation air nation and earth nation youre not the avatar",Positive,
  1," how many children teacher parents or other people still have to die until you dumbass finally do something about it",Positive,
  0," why are you smiling dick head",Neutral,
  2," flotus must be a strong woman and is showing class to still be willing to be seen in public with your cheating ass but she knew what she was getting into just wish this photo op was a true sign of legit care for these people but hours later you tweeted ruining the vibe",Positive,
 -1," you and your cronies that received funding from the nra have blood on your hands whores",Negative,
  1," these photos are the epitome of narcissism",Positive,
  0," do you have a soul  run melania",Neutral,
  0," what no paper towels to toss around",Neutral,
 -1,"  and then after the thumbs up you went and partied ",Negative,
  2," why are you giving a things up  please explain",Positive,
  1," huh a photo opis this appropriate",Positive,
  0," go ratings",Neutral,
  0," its not a celebration you fucking moron children died just another photo opportunity",Neutral,
  0," answer me a riddle mr notmypresident if gunsdontkillpeople  why cant i visit you face to face at the white house with an assault rifle or even a handgun for that matter stop the madness you can not force respect its earned  nrawhores unfuckingbelievable fuckyou  ",Neutral,
  0," photo op  making america safer ",Neutral,
  0," ok so ill give a thumbs up to good food canceled school and a nice bath but i think i draw the line at a school shooting that left  dead",Neutral,
  0," how does praying help victimsthey are dead",Neutral,
 -2," you selfaggrandizing narcissist look how you position yourself in the middle with a gross smile and thumbs up after a tragedy why are you in the middle instead of doctors u did nothing to help after this tragedy",Negative,
  0," your prayers are accomplishing nothing you removed protections preventing mentally ill from buying weapons you  republicans beholding to nra will not ban assault rifles you  gop will see in november how  of america feels about the effectiveness of your thoughts  prayers",Neutral,
  0," you are a complete asshole you have no social grace",Neutral,
 -1," youre still smiling with the thumbs up  holy fuck get a clue  hospital bedsides with gunshot victims doesnt equal photo op  not one of your predecessors would have even thought of doing this youre a complete classless cunt and a terrible person",Negative,
 -4,"  fuck you disingenuous uninformed imbecilic selfserving asshole",Negative,
  1," dude you dont seem heavy hearted all smiles and tumbs up is more like it you fking cheerleader no disrespect to cheerleaders",Positive,
  0," no one could have paid me enough money in the world to stand up there with you you are an embarrassment and are hated in our country",Neutral,
  3," pray pray pray  thats all the gop can do  take action idiots  break the chains from the nra and do whats right  listen to the people or your will never be elected again you dont have to worry though don youll be in jail",Positive,
  0," did you enjoy the anti gun rally",Neutral,
 -1," seems to be a happy occasion for you does putin forgive a little of your your debt for every school shooting ",Negative,
  2," heavy heart  you look gleeful and uncertain of your actual surroundings",Positive,
 -1," end this gun control",Negative,
 -2," people in the hospital said that there were so many more that refused to meet with you there were only a few that would take a picture with you how horrible this picture really is",Negative,
 -1,"  suggest you call a national referendum asking americans to decide whether they want to maintain the status quo and accept future massacres or whether they want to ban civilian ownership of multishot weapons no one needs more than one sixshot revolver for selfdefence",Negative,
  0," you dont care stfu",Neutral,
  0," as most people say prayers are good but what are you going to do about gun control by changing laws what are you going to do probably nothing because the nra has backed you and your presidency",Neutral,
 -3," why dont you just shove that stupid thumb up your ass  you look like such a fucking idiot",Negative,
  4," brave and strong young lady  inspiring",Positive,
  0," to everyone in those pictures what is there to smile about have you lost your minds",Neutral,
  0,"  u r disgusting using this time for a photo shoot to boost your egoinstead is spewing hot air why dont u work for change instead of lining the pockets of the wealthy use your head  i dont mean the little one  do your job",Neutral,
 -1," phony",Negative,
  1," why are these people smiling",Positive,
  1,"  why are you smiling",Positive,
 -1," me me and only me very sad this pictures",Negative,
 -2," thumbs up sick guy",Negative,
  3," i dont get it who are those happy smiling people why are they all smiling with him why",Positive,
  2," nice pictures however you were not at a ribboncutting  wake up be smart",Positive,
  0," photo op",Neutral,
  4,"  making this about yourself oblivious to the optics grinning and thumbs up like you just sank the winning puttchrist almighty you have no idea how to empathize or act like a human",Positive,
 -2," you are one sick puppy thumbs up over mass murder i  wholeheartedly maintain that you are the antichrist go back to nyc because youre going to kill us all as a socalled president its a serious job criminalinchief trumptreason idiotinchief impeachtrump",Negative,
  1," not sure which is stranger  that youre smiling  giving the thumbs up after  kids were killed glad you overturned that law last feb or that your in a photo with a woman who youre married to",Positive,
  0," you havent said anything about guns are you spineless that you cant stand up to this menace or is it the money gop gets from nra thanks to the kids from the florida school a new movement is about to take off that will blow away corrupt politicians like you rubio and scott",Neutral,
 -1," too bad you didnt write this tweethet thumbs upworstpresidentever came to say hihow is everyone happy to see mei was gonna be in florida anyway",Negative,
 -2," all of u except u lieing piece of shit crook",Negative,
 -2," thumbs up you are a terrible fool they are not pleased to see you under these circumstances",Negative,
  0," fifteen people respond to seventeen deaths",Neutral,
 -2," thumbs up  are you fucking insane  children were killed  with your big ol smile  then you went straight to play golf  youre heart doesnt hurt  stfu",Negative,
  2," make sure you pick out all the nonwhite staff for the photos donald",Positive,
  2," good luck on the next election ",Positive,
 -1," repulsive did you promise any gun law changes dotard",Negative,
 -1," was the thumbs up your message to the  or to puttin nrabloodonyourhands",Negative,
 -1," yeah you idiot why not show compassion and give another thumbs upjerk",Negative,
 -3," you need to learn to shove that thumb up your ass you dont give a thumbs up when people have died show some respect idiotinchief",Negative,
  1,"  i see very body in the pic smile not only mr president so stop blame him",Positive,
 -3," thumbs up whats with the thumbs up u moron",Negative,
  1," just dont say anything we know how to do this go home",Positive,
  1,"  very nice picture",Positive,
  5," what a better opportunity for self promotion than a photo op with survivors of a mass shooting and medical staff you should also attend the funerals of these young people and take pictures like that with their friends and relatives dont forget thoughts and prayers",Positive,
  1," nice phot ops donald",Positive,
  0," prayers are worthless when you have the power to make change but youve been bought and paid for by the nra the students of parkland will lead the change the gop is too cowardly to do on its own",Neutral,
 -1," how in hell did this family allow the puppet of the nra anywhere near their child",Negative,
  2," maybe just maybe you and all the other wimps and pussies that are afraid of the nra will finally start doing what is right in this case enacting reasonable gun control laws im not holding my breath though wimpsandpussies",Positive,
 -4," trump russian traitor trash shut up you and your  dung beetle family move to siberia the most treasonous crooked and corrupt family in american history",Negative,
 -6," your empty prayers and thoughts mean nothing stop your rhetoric you are a bungling inept buffoon and do not represent this country impeachment is in your future",Negative,
  2," great photo opportunity but will you address the gun control laws mental health treatment  i think not",Positive,
 -3," you disgusting hypocritical piece of shit youd hand deliver more guns to crazy people if it meant continued support from the nra",Negative,
  0," just stop acting like u give a shit why not use that  billion to help the school security instead of ur useless brain dead wall idea more children are being killed in our country by americans than illegals from mexico",Neutral,
 -1," this is insulting",Negative,
  1," but not heavy enough to actually do anything",Positive,
 -1," thumbs up wtf",Negative,
  1," you look really upset try not to smile like you just got done meeting up with stormy",Positive,
  2," this is going to keep happening until reasonable gun laws are put in place eventually they will have to act america is floating in a sea of guns you dont see this happening in other developed counties",Positive,
  2," thumbs up do you think you just won something good god don  children died on your watch and all you can do is give it a one thumbs up neveragainmsdguncontolnow",Positive,
  1," mr president sir i was wondering what your response is to this particular  issue ",Positive,
  2," our heros thank you",Positive,
 -4," every tragedy is a photo op  have you no shame or limit to your ego",Negative,
  3,"  they dont want you there but we all know its a big dog and pony show you wanted to go golfing and used going to the school as an excusewe all know that you go and enjoy your weekend of golf and excess everything you live in a fantasy world youre not king of the world",Positive,
 -1," sick",Negative,
  0," allll those happy smiles you heartless moron you shouldnt have been on the property youareresponsible you removed the safety net impeachtrump",Neutral,
 -3," photo op thumps up stupid smile whats wrong with you  youre a senseless and lousy human being",Negative,
  2," thanks for sending prayers to the victims and their families but how about you take action be productive or get out of office gunreformnow wedemandchange",Positive,
 -2," the whole stinks of the deep state if you ask me",Negative,
 -1," god you are a fucking douchebag",Negative,
  0," fuck u donald trump",Neutral,
  1," children have been murderedbut you are having a good time",Positive,
 -1," you look like your at the opening if a new hospital not a disaster scene lacking in empathy",Negative,
 -5," there were so many signs last year that you shouldnt have repealed that bill which banned the mentally ill from getting assault rifles but your need to undo everything by a taller biggerhanded smarter president just to stroke that tiny ego of yours had dire consequences",Negative,
  0," thank them by adding gun control laws",Neutral,
  3," public schools are just free loader babysitting indoctrination camps run by marxist public teachers unions time to break up paradigms and return the education to familiescommunities away from political handed looted money ",Positive,
 -3,"  this whole charade you put forth is in such poor taste you exploit this for your tiny hand gestures",Negative,
  2," yes our great country needs prayer for gods protection",Positive,
  2," he always does thumbs up to tell the victims or hospital staff how great of a job they are doing so you should give the president a thumbs up for actually visiting the hospital instead of saying very nasty things but thats what liberals do your party will never win again",Positive,
  0,"  nrabloodmoney nrakillskids",Neutral,
  4," i said a prayer last night and will continue to do so thank you mr president",Positive,
 -3," libs still cutting down a compassion sick thumbs up for the good job the staff did get over the hate libs think about the families if you dont want this about our pres stop spinning hate from nothing",Negative,
  5," im so proud of my president  god job mr president and ",Positive,
 -2," this photo is inappropriate dont make these events into broad smiling thumbs up photo opps peoples lives were destroyed and their families are devastated itsnotaboutyoudonald",Negative,
  1,"  yes you definitely look like you have a heavy heart in these pics grinning like a fool youre an embarrassment asshat",Positive,
  2," why are you smiling like an asshole in every one of these pics is it funny to you that his happened or do you just not care asshat",Positive,
  0," nice phot op with the victims i love the thumbs up  i hope this didnt interfere with your big disco night at maralago  you big piece of shit",Neutral,
  1," now just words or will you actually try to bring about common sense gun control i think we know the answer",Positive,
  1," why is everyone smiling tragedies are a laughing matter photo op opportunity disgusting idiot ",Positive,
 -3," nothing says grief and sadness for the victims as a photo op with drumpf and his fake smile with his flippers in this is pathetic",Negative,
  7," melanie you are not only beautiful inside and out but dress so well far better than any first lady ever  but the picture at the hospital looks like you are one of the doctors  i hope the medical staff didnt mind you taking the attention away from them",Positive,
 -4," thank you mr president  this was a shooting by a criminal  not a deranged person  he needs execution yesterday  do it and be done with him and all other criminals on death row",Negative,
  0," evwryphoto you took friday night you are giving a thumbs up what were you giving a thumbs up for another win for the nrabloodmoney nra  you disgust me and millions of others",Neutral,
  3," why are you smiling like an idiot did your mother never teach you appropriate behavior for different situations",Positive,
  0," what are you so happy about youre the asshole",Neutral,
  1," it was just a photo shoot for the don",Positive,
  0," maybe its just me but all smiles standing around a teenage gunshot victim from a horrific school shooting seems very odd also i wouldnt even want  in my room",Neutral,
  1," i think the adults in the room that understand empathy should have told you that this was not a time to smile and give a thumbs up social norms say you should be comforting in this moment",Positive,
  0," i guess this was before your studio  party ",Neutral,
 -1," youre such a fucking phony always looking for an opportunity to plug yourself fatdonnie impeachtrump fucktrump",Negative,
  4," courage should beget courage address what our brave young adults ask",Positive,
  0," keep praying you dumbass wecallbs",Neutral,
 -1,"   bs",Negative,
 -2," take your prayers and shove em  gun control",Negative,
  2," i think is obvious that people are blinded about political views both president smile during encounters that is a fact and both presidents show up ",Positive,
  1," your buddy ",Positive,
 -3," what is the thumbs up and the big smile for  you are an embarrassment to all all would be better if you never showed up at these events you are heartless its pathetic to think i actually know people who voted for you sad",Negative,
  0," pictures dont lie your heart is not heavy",Neutral,
 -3," smile donnie thumbs up you stupid stupid ass trumpcrap",Negative,
  0," thumbsupdipshit",Neutral,
  1," the kid with the rec specs is not going to enjoy this",Positive,
 -1," this picture is grotesque",Negative,
  1," thats all you ever offer thoughts and prayers guncontolnow",Positive,
  0," seriously your smiling with thumbs up your missing a empathetic soul and its not a pleasant visit so smiling seems insincere ya look like a fool",Neutral,
 -1," how could anyone pose with it in a photo",Negative,
 -6," its sad liberal haters would complain if you didnt smileand say your not being sincerewowfinally the true face of the left has reared its ugly stupid headand all the love kumbya liberals are the worst haters in the world and act and do the opposite of what hey claim to be ",Negative,
  0," its all about draft dodging donnie",Neutral,
  0," first responders and hospital staff that is so generic sounding more emphasis on them then the poor victims and families first responders are doing their job and are prepared for this the children and parents were not",Neutral,
  1," why are you smiling dickface",Positive,
 -1,"  you spent a total of six minutes at the hospital pospotus",Negative,
 -1,"  bs",Negative,
 -1," stop with the stupid thumbs up  not appropriate for this situation  you should know that",Negative,
 -2," only  family wanted to see your monster face you are a national nightmare",Negative,
 -1," who consoles people involved with a mass murder event with a thumbs up  trump needs admitted to the hospital the mental health side",Negative,
  1," and yet you monster you smile at the hospitalall incredible people except the victims  your executive order taking away protection from mentally ill with guns caused this  flabloodontrumplittlehands",Positive,
 -1," the fact that you are grinning ear to ear in all these pictures shows how much of a vile person you are these people went through something that is horrific and all you can do is try to make everyone smile",Negative,
 -1," i believe in prays and very strongly but another way u use people faith your a leader who says one thing and do the other u are for dt not for us sad dt i told u hell coming and its here your going down even lower u can do so much good but u dont u are a very sad little man",Negative,
 -2," put your lousy thumb down",Negative,
 -1," hypocrite you dont feel or pray or think  resign",Negative,
 -2," only one victim and their family did the rest not want to see you thats a shame hows the ego quick get some doctors in heretrump has a booboo",Negative,
  0," guncontrol you fool if you cared youd be fighting tooth and nail for gun control you dont care of course because youre not capable but maybe you should watch some movies and learn to act as if you care worked for reagan",Neutral,
 -1," is the thumbs up for the shooter the nra yourself",Negative,
  6," ahmen mr president  this photo is of one of the fortunate families  god bless them  my heart aches for the families that dont have a happy photo of their gathering  amen",Positive,
  1," heres what a real president does not only are you an illegitimate president youre also a national disgrace ",Positive,
 -1," you should be ashamed photo up  big smiles and thumbs up what planet are you on",Negative,
 -2," hey nra ass kisser start by changing the gun laws",Negative,
 -1," did anyone ever think maybe the thumbs up is for the girl that was injured everyone in the photos are smiling and thats her family there happy she is alive and survived such a horrible tragedy ",Negative,
  0," emmagonzalez",Neutral,
 -3," weve all seen this before with you it is a photo shop the r has no place in our streets when a  yr old can walk into a gun storebuy a high power gun walk into a school killing  children in minutes but you must be  to buy alcohol school walkout",Negative,
 -2," only you donald can make the most profound of situations slimy resign you delusional dotard",Negative,
  2," atheist prayers and crocodile tears from mr trump do not help maga dumptrump theresistance impeachtrump bluetsunami",Positive,
  0," the faux president what a complete  utter  living breathing fing pos",Neutral,
 -1," yet you go to a party after smfh you really are the worst president ever went from class  to trash  nevermypresident",Negative,
  8," thank you for being the best president ive ever seen in my  years what a big heart for a man and a pretty good golfer take me to florida and let me play golf one time with you thats my lifetime dream ps i will vote for you again lol",Positive,
 -1,"  bullshit resignnow",Negative,
