Sentiment_Score,Tweets,Sentiment_level.score
-1, you need to wake up to kids killing kids  your bloviating is intolerable do something about shootings you are president i will capitalize when you act like one forget your hair and make up man up,Negative
0, and all economists,Neutral
-1, donald  dont worry about the other sideplease ,Negative
0, who is everyone,Neutral
0, unsubscribe,Neutral
-3, why do you talk about reviews  like some fictional siskel and ebert are giving you a thumbs up or down on your performance  there have been no reviews except those in your sad little mind  cut out the executive time and do some damn work  you are the worst potus ever,Negative
-3, lie lie lie ,Negative
1, i love it,Positive
-1, most important part of any infrastructure plan is funding it your failure to do so is why both democrats and republicans know your plan stinks and will hurt everyone,Negative
-1, who are you to know anything about the military traitor,Negative
-2, yes pay corporate pigs with tax dollars then charge us tolls we are not as stupid as you think or dont think,Negative
0, tva doesnt like it either asshole,Neutral
-1, at the expense of the middle class disabled and working poor and all for putin your daddy,Negative
1, great reviews you do understand youre no longer on a reality showdont you,Positive
-2, many years you have only been there for one long horrible year  and done nothing loser,Negative
0, it sucks like your son in law,Neutral
0, so sad that the democrats wont rubber stamp everything like your republican sheep the dems are ensuring they actually do their jobs,Neutral
2, who remembers comey stating that the russians have meddled in past us elections and will continue to in the future wasnt a scandal then so why now think this investigation would be going on if hillary won no way,Positive
-2, deficit didnt you cry about this when obama was potus,Negative
1, my heart is brokenplease mr president donald j trump we need safety hands guns control laws as soon as possible too much of killing,Positive
-2,  we arent talking about anything but the embarrassing state of your whitehouse and some of the most incompetent people ever to work there infrastructure was vitally important but you screwed it up losing,Negative
-1, the president and  is spending away your childrens and grandchildrens future debt is not okay republican debt is hypocrisy,Negative
-1, who is the we in this sentence certainly not you,Negative
5, maybe if you had an actual plan that helped instead of putting all the funding on the states people would support it your tax cut for the rich and corps who dont pay all their taxes anyway makes this plan a joke wheres the money going to come from infrastructurescam,Positive
-1, your plan is a scam and you know it,Negative
-1, no hidden wall funding,Negative
-1, stop being so divisive,Negative
0, your infra plan is a middle finger to most of america disinvestmentisnotaplan,Neutral
0, your job is to bring the country together all you do is belittle people  very unpresidential and unpatriotic  look in the mirror  the infrastructure plan will highlight the tax cut on this countrys next recession   learn from history or you are condemned to repeat it,Neutral
0, disinvestmentisnotaplan,Neutral
1, nobody who understands it gives it good reviews disinvestmentisnotaplan,Positive
0, dishonestdon make long sentence  your infra plan is simply a suggestion that everyone else pay except the feds thats not a plan its disinvestment,Neutral
1, im with you on not believing they could ever be bipartisan ever they are sheep in wolves clothing,Positive
0, tic tic tic ,Neutral
1, can you ever speak in complete sentences they gave you twice the characters and you still cant manage to do so resign lil don,Positive
-1, we need to get rid of the democrats,Negative
1, it was  pages what kind of plan is that infrastructure for dummies,Positive
4, thank you for your contribution of best president ever,Positive
0, you are going to drive this country to bankruptcy with your tax cuts for the rich and your spending,Neutral
-1, disgusting,Negative
-2, this ass wants a wall for our security yet he hasnt ordered our intelligence agencies to do everything possible to stop russian interference in our elections an attack that is no different than if they had dropped a bomb on us putin has something huge on him,Negative
3, happy valentines day to the greatest prez since abe lincoln we love you maga,Positive
-3, democrats are all about their own agendas and obstruction we need to vote them out and we need termlimits,Negative
0, stuuuuupid,Neutral
4, what does he intend to pay for it with oh the states will foot the bill  ms cant afford it so we will watch our infrastructure continue to deteriorate,Positive
4, this is a president with a mine for his people and country not the hypocrites like obama and other western leaders who have been focusing on other countries not for the good of the people but for their own selfish and devilish interests god bless donald trump,Positive
3, mmmmm you should get a pair of flip flops don b for a t deal show the states the money,Positive
2, trump you are fucking nuts by wanting a s pay  for this by increasing gas prices   centsincrease in wages increase in cost of living increase in gas prices decrease in taxes bullshitjust to have the cracks in the road chip sealed get real,Positive
-1, fuck you donald just fuck you,Negative
0, if democrats persist with resistance why dont they just stay home and give up their seats in congress,Neutral
0,  also the titanic ii ,Neutral
-1,  had stimuluss for yrs what did they do w   useless demsrhinos,Negative
-2,  but you are really doing is pushing that tax burden down to the states to collect and that will not work for important issues including highways medicare environmental issues and pandemic prevention you donny do not understand reality and your ideas are poorly developed,Negative
6, all of us benefit from good highways even if we do not drive almost everything we buy travels by truck down these highways you want states to pick up a large part of the costs but some states dont have the population your budget is so you can say you cut taxes ,Positive
1, after u gave away over a trillion now u want infrastructure u r so full of it,Positive
1, how about protecting men women and children,Positive
-2, lets tax poor people the most to rebuild our infrastructure  a  cent per gallon gas tax  yep  that will work  and then we can charge them tolls to ride on the roads paid for with the gas tax,Negative
5, you sold out americas infrastructure to give money to the rich because you feel they deserve it you and the rich will build shiny things while the forgotten are once again forgotten after you steal what weve worked hard to have and achieve fakepresident ,Positive
-4, bone head plan by the jerk house this plan of the jerk house is jerk tax is needed by local and municipal state trump how in the hell your great wall usa is an infrsuck against the south north east and west,Negative
0, shut up already,Neutral
0, except of course the democrats lol,Neutral
3, wimpy stormy daniels whose real name is stephanie clifford believes that your attorney michael cohen invalidated a nondisclosure agreement the porn star says she can now tell her story  now this will be great news ,Positive
-2, taxing working people on gas for infrastructure so you can buy another boat with your tax cut  you my friend are a criminal  kill yourself,Negative
0, youll be needing my  back i suppose,Neutral
-2, best economy in  years lowest unemployment rate in  years best ever black unemployment rate and the black caucus sat on their hands during the state of the union speech disgraceful and a bunch of hypocrites,Negative
0, you maxxed out the national credit card with your tax plan and now you want to fix infrastructure,Neutral
-1, a very bad infrastructure plan no cuts to education,Negative
-8, the black caucus is not fighting for blacks they are fighting for the disastrous policies of the democrats that enslave the inner city americans black unemployment is at a all time low and you hear crickets from the black caucus,Negative
0, cuts both ways,Neutral
-2, no it sucks in order to pay for your plan every damn bridge in america will have to be a toll your an idiot,Negative
2, president obama setuporganizing for action ofa is  strong and working to disrupt everything that our current presidents administration is trying to do,Positive
2, i love how forgettable his tweets are since upping the character limit good work twitter,Positive
-9, please tell that to the black caucus the black caucus is not fighting for blacks they are fighting for the disastrous policies of the democrats that enslave the inner city americans black unemployment is at a all time low and you hear crickets from the black caucus,Negative
4, mr president so many of us are waiting with desires to financially help with much needed infrastructure projects release the rv would accomplish this just a thought,Positive
-2, any one should be able to beat waters especially after the black caucus sat on their hands after hearing the great news about the unemployment rate the lower ever shame on the black caucus and shame on the democratic party,Negative
2, president trump is rebuilding america not the middle east,Positive
1, wheres the money coming from,Positive
4, good luck i know that whatever you propose the dems will reject i hope they dont get reelected wish they could be fired for not performing their jobs,Positive
0, votescount  vote in november please everyone,Neutral
0,  of your staff do not have security clearance you put our nation in danger from these easy to blackmail appointments shameful,Neutral
1, nope not everyone support this  its not just the democrats that say your plan sucks,Positive
-1, we could have if you had not taken a gigantic tax cut you orange fuck,Negative
5, no rise and gas tax for those under  annual pay  put the tax on persons that have the  and use alot of resources to include jet aircrafts for travel  those whom drive large suvs and so on  thats who should pay extra,Positive
0, can you ever start leading and stop criticizing,Neutral
1, are in the rural red states that are major  supporters,Positive
5, able to golf have vacations and relax but what you promised and what you lambasted obama about doing you are doing it at a far greater state and your companies are making money off of it but want to cut snap benefits which ironically the majority of those who receive snap,Positive
2, youre so full of shit and fast food ,Positive
2, of the american taxpayers the middle class who pays more in taxes as a whole that is not right you profit from being in the oval office and call it official duties you stated that you wouldnt golf or your golfing is business related personally i feel that you should be,Positive
0, i hope this doesnt take away from your golf vacations and youre stupid military parade,Neutral
3, meanwhile in realitynobody likes your infrastructure plan for that matternot that many people like you either mr president,Positive
1, campaign promises all the time but promised to not spend our money like you so often accused obama but have spent millions more in the same time sadly and what is a conflict we the american taxpayers pay your properties for you to be there in essence you are profiting off,Positive
-1, i bet youre gonna start on the roads in dc for your big boy parade,Negative
1, your administration and the people who have been accustomed to a lifestyle of unchecked spending are costing us the tax payer millions even your frequent trips to your properties outside of official business but for personal leisure are costing us millions you speak of,Positive
-1, idiot,Negative
0, geezus donnie do you really think the majority of americans are stupid  you are the very worst president ever,Neutral
-1,  you keep offering dems everything theseus asked for me president  path to citizenship for dreamersfamilies  million now huge infrastructure deal  they keep spitting in you they hate you  are hurting the country     dems  hate,Negative
0, bo begged for this to happen guess you missed that in his state of tbe union addresses you mudt have been occupied elsewheregolfing perhaps,Neutral
-2, i have tried so hard to respect you but you blow it with each and every lie,Negative
-7, it is a shame that the democtats fight against all that is good for america their hate knows no limit i cant wait for the midterm elections drain the swamp,Negative
-1, we still need to care for our militarymuch more than we haveespecially our veterans,Negative
2, take care of us stop spending more on the military they have enough money,Positive
0, shut up youdick,Neutral
-1, so disappointed of  i booked online for a hotel in florida but confirmation was in another hotel in california i called but they refuse to refund the booking unacceptable i will ban them from private and business trips please share ,Negative
-1, stop blaming the democratic for your failures ya troll ,Negative
3, yeah well you arent giving money where it needs to go  but what is new,Positive
0, keep fighting sir,Neutral
2, yo guess when it was that mr trump paid taxes  in the s mr trump  he does not have all the money he says he does he lies people,Positive
-2, how bout banning assault rifles,Negative
1, too bad you didnt offer any money,Positive
2, dude just last week you were saying  that we need to fix our military but the demorctate wont budge today it the roads were do you get all this just like your casinos when they fell apart everything that you say you did or done was truly done by someone else,Positive
2, alright donald trump we will take out north korea,Positive
1, america loves you ,Positive
0, everyone except anyone with a brain that actually read it its a scam to privatize our public roads and we americans wont stand for it,Neutral
0, news flash the smart republicans didnt vote for you and cant stand you,Neutral
1, my  sons were home schooled so they were safe,Positive
0, muelleriscomingforyou trumprussia trumptraitor liarinchief resignnow,Neutral
0, forget all that fix the roads help the elderly and why is college so much  we need more jobs down here with better pay,Neutral
0, donald i have been reading some of the tweets from the haters you are tough  we love you here in massachusetts obama is a dirtbag i cant believe these dems why are they so blind to the truth,Neutral
0, its really past time that you went to hell sir ,Neutral
0, you have taken care of nothing the funding for the infrastructure bill is a jokeresist,Neutral
6, you trump had nothing to do with this so just go play more golf make your record of the number times playing golf so high no one will be able to out do you  did you not say you would work so hed you would never have time to play golf well you have played more than obama ever,Positive
-2, im not a democrat and i think your plan stinks  of the  states are in financial trouble of one sort or another so only a crazy person would think the states could pay for fixing the infrastructure,Negative
-1, shut up sick of your mouth flapping,Negative
1, what about manning up  lead oh you dont know what that meansmoroninchief notnormal,Positive
-4, russia may not be our enemy it is the lying media that is trying to destroy our country,Negative
-1, no  cent gas tax,Negative
0, you gave all the infrastructure money to the rich in your tax cut as debt,Neutral
-2, who cares there was yet another school shooting and youre on about infrastructure  you and the nra should be ashamed,Negative
2, mr president where are you going to find the money,Positive
-1, yawn,Negative
-2, cant we disband the democratic party they are out of touch and absolutely warped on their ideologies they have become harsh and abusive to usa and our constitution and citizens born from this country,Negative
4, keep up the great work president trump we the people are behind you ,Positive
-2, never mind you have lost it or never had it what episode  of dirty money on netflix and you see what i mean,Negative
-2, i think infrastructure plan is bad but looking at all the leftist comments its easy to see who the hateful and divisive people really are trolls who think they can just make up and regurgitate fake talking points about putin and russia with absolutely no evidence at all,Negative
1, i thought you said the military was not taken care of your reason for billions more to the military which is it,Positive
0, wow a ledge down in your own mind,Neutral
1, what about taking care of your people the citizens of this great nation,Positive
-1, it is a piece of crap,Negative
-1, no gas tax hike hope thats fake news,Negative
4, you do realize you are the president of the united states not just the repubs right,Positive
0, yes finallyamerica first,Neutral
-2, so for that tax break  tolls are the new taxes,Negative
1, but we have no money,Positive
-1,   fuck your wall,Negative
-2, oh bullshit  lying again,Negative
5, your basis for a deal is if you get what you solely want  sadly i dont necessarily agree with many aspects of your plan so if i push my fellow democrats not to give you what you want but make it better i fully believe were dealing  doubt youll agree,Positive
7, your infrastructure plan is essentially a baitandswitch plan you make it sound like its a gift for the states but the states have to pay for it fortunately not even republicans will vote for your plan in congress,Positive
1, your leaving trump you might want to start planing your departure,Positive
1, states and towns dont have the money to di your plan will fail,Positive
-5, you will never get everyon to go aling with any trash that comes out of your obscene disgusting mouh repeal the tax scam taxscam liar,Negative
-3, sad that you prioritize what you reference as infrastructures over human life and well being  what about the continuing slaughter of americans at the hands of homegrown terrorists  you feed hate and discrimination,Negative
-1, you have blood on your hands their deaths are on your head parkland,Negative
-2, a  cent per gallon gasoline hike are you deliberately trying to destroy the economy or are you just a moron,Negative
0, how do we pay for it  tax cuts,Neutral
-3, yeah but are you chipping in this time since you seemed to miss the call for taxes in recent years  oh sorry it was silly to ask,Negative
7, president trump thank you for your efforts in beginning the rebuilding of our great countryrequiring hedge fund shorters to get the permission in writing from the actual share owners before shorting their stock would be a very popular move for our economy please consider,Positive
-5, youre so fucking clueless didnt a court just rule your phaseout of daca unconstitutional feckless powerless little man,Negative
-1, impeach,Negative
2, what about school shootings and protecting our children what about saying happy valentines day to your wife what about dealing with the russians who interfered with our election,Positive
2,  maga go union jobs thanks president trump,Positive
2, and who will pay for your plan and ur parade  new mexico,Positive
2, did i get a great valentine gift or what as much hate  as there is for you remember all of us that love you ,Positive
0, sell it all,Neutral
4, we dont care about dems you are our president pay our military and fix infrastructure we also need justice for crimes committed from obamaclintonrice and comey no one is above the law,Positive
0, rave reviews hahahaha thats funny,Neutral
1, you are so naive you have just added  trillion to ur deficit to create a greater wage displacement betweeen the already rich and those who struggle now you say you want to turn  million into more than a trillion that is needed for all the repairs americans will suffer,Positive
-2, plenty of republicans think the proposal is an inhumane misguided mess its not just democrats,Negative
0, no daca end it,Neutral
2, we know you didnt write this one either but good job to whoever has taken over your twitter feed,Positive
-2, youre a disgusting liar,Negative
1, your plan expects local governments to provide most all the funding heres a clue that makes it a local infrastructure plan not yours,Positive
0, yeah that gas tax plan sounds soooo good  you are an ass clown ,Neutral
-1, had you not given away so much  by giving huge tax breaks to the  richest that  could have been used for infrastructure and to prevent families and children going hungry the rich are getting richer at the expense of the huge deficit safety net programs and infrastructure,Negative
-7, nobody has given a great review you fucki ng liar  fuck you trump you fucking criminal piece of shit drop fucking dead and be sure to take that illegal immigrant cunt hooker with you hookerwife fatignorantuglyfuck attentionwhore dotard fatdonnynodick drugaddict coward,Negative
-1, demonicrats democrats are just demonic rats that are always a problem,Negative
2, how are you going to pay for it you just eliminated billions of dollars with your massive tax cuts  simple economics states that you cant spend more money than you make  impeachtrump stupidity,Positive
0, yes donny johnny we have to fix our infrastructure not your profitseeking corporate buddies,Neutral
0, will amerikkka survive this sick bastard stay tuned folks ,Neutral
1, there better if they want there seat,Positive
0, the democrats would much rather blow our tax money giving freebies to illegals,Neutral
-2, i read an article on the fake news that said you would support a  cent a gallon gas tax hike    rotfl    i never laughed so hard ,Negative
0, same with you  daca,Neutral
0, shouldnt the states take care of these things,Neutral
1, yeah while you give the top  tax cuts and want to cut social security and other social programs i notice you dont tweet about wanting to increase the budget hugely the biggest ever believe me  you are an horrible president,Positive
5, its funny because countries usually have efficient taxation trade agreements and appropriate federal funding to have things like infrastructure but i guess the potus is just going to hire the army for manpower and build things with dirt instead,Positive
3,  great idea that will help the country and economy,Positive
0, fuckthenra,Neutral
1,  gas tax there goes that great temporary tax cut you gave to everyone but your rich friends,Positive
0, such bsblame everyone except the one responsible which happens to be you moron do what you got elected to do america does not want a fn wall so stop holding that over heads and do what you are getting paid to do,Neutral
-4, your relentless petty attacks are an embarrassment,Negative
0, you want to further burden the states  this is a federal responsibility  get a clue,Neutral
0, youve already increased our deficit by trillions for your tax plan  the rich  for your wall that will keep no one out  accomplish nothing  for all the talk of conservatives about concerns for the deficit you are driving us into a hole we may not be able to get out of,Neutral
1, looks very promising,Positive
6, make mexico pay for your wall and our infrastructure   why not  both ideas sound great with an equal chance of not happening  your simple minded supporters will love it,Positive
2, the deal is that your administration tell the truth in all dealings,Positive
-2, you pushed almost everything down to the states another shit plan,Negative
2, trump plan is joke how much infrastructure did trump organization fix none grifters in chief pruitt airline charges could cover much most corrupt administration in history,Positive
0, need to inpeach trump before we all die hes done worse then nixon and baby brushget him out of a job that he cant doand stop all the cover ups trump is nothing but a real sex afender and needs to be in prison with all the other perverts malana needs to be quite idiot,Neutral
4, looks like shulkin is taking real good care of veterans another cabinet member fleecing our country i think that pretty much covers everyone doesnt it corruption  greed  all taking their lead from you party of scumbags,Positive
-2, your plan is a scam you are a scam youve been scamming your whole life,Negative
0, also the states that have to pay for all of it quit patting yourself on the back,Neutral
0, they would be hurting themselves if they did not accept the deal infrastructure could have begun under other pastpresidents but no they took the  instead  clintons bush and obamas  they did nothing,Neutral
6, trump needs to protect our children from dieing at a place that use to be safe do your job thats why the people voted for you there all idiots stop destroying america do your job protecting all americans and our visitors its time for you to stop acting like a lil baby ,Positive
-1, shut up whore,Negative
0, your plan sucks  the states are broke  i have no interest in paying blackrock to drive,Neutral
-1, bad newz,Negative
1, oh just shut up you are bankrupting this countrybut thats one thing you know how to cause,Positive
2, why dont you use the millions of dollars you wanted to spend on a parade oruse the money you would normally pay porn stars,Positive
3, yay more work for us let them sit at home and get their groceries delivered its the right thing to do,Positive
2, trump needs to start doing his job and protect all the children  not just the white kids in america today another school shooting and many children and teachers were killed trump stop complaining about the nfl and democrats and your stupid wall and do something about guns,Positive
2, absolutely untrue many conservative libertarian and independents are also panning your fantasy plan asking wheres the money  oh you just gave it to corporations who are laying off thousands and to  of people who are reporting salary increases,Positive
1, bull crap you use the same phrase for everything you think you did right,Positive
1, cultural marxism  the ultimate the new guise of comunism for decades its weapon of brains mass distruction,Positive
1, screw the decaying bridges roads tunnels and airports we need to spend that money on big tall shiny new walls and lots of graffiti removing equipment,Positive
3, u are doing well dad god bless u,Positive
0, and there are tens of thousands of veterans sleeping in the streets you have done nothing for our military,Neutral
2, thank you for my social security raise how come no body talking about it,Positive
1, you havent taken care of our military you have taken care of your arms making friends the men and women of the military are still grossly under paid there is almost no help to integrate them back into society after the horrible things they have had to endure,Positive
-1, uselesslying slug,Negative
4, so it has not received great reviews from everyone then and because democrats carried more than half of the popular vote it has really received great reviews from less than half of everyone,Positive
-3, dont fooled people  hes out to privatize infrastructure to allow private investors to own utilities and theres nothing there that doesnt state that foreign investors couldnt get in on this this is a danger to our sovereignty ,Negative
0, would be nice if you hadnt cut taxes by  trillion for your lard ass buddies could use them now to rebuild our infrastructure,Neutral
-4, why dont you call stormy for a little spank  leave governing to the professionals aka the democrats,Negative
2, fffffft name just one positive review ie  that didnt come from scum news andor oligarch ratswho bought you as boob for their trophy hooker showcase ,Positive
5, the democrats miserabily only knows  how to play one nightmare song darkness  death instead light  life so they will autodestroy themselves any coletivist ideology will survive in this world of free will of god the father divine mandate so we haveto face cultural marxism,Positive
3, its a non starter because the states simply cant afford to pay the bulk of the money federal government should contribute at least  to make this work,Positive
-3, are you smoking crack  the government has let down our military,Negative
1, our military is fine our veterans on snap not fine since you are cutting medicare medicaid ssi ssid and snap ,Positive
3, hey chief asshat if you didnt give a trillion  a half dollars to your fellow rich shitheads the country would have had enough to pay for it you get more stupid every daysmh,Positive
-1, its like youre offering to lower razor wire to someone dangling off a cliff and complaining when they ask for a rope instead,Negative
-2, shouldnt have given a tax break to everyone especially the top  and corporations you are an idiot businessman how bout you start using your own money you loser fakepresident milaniashouldleaveyounow,Negative
2, screw you trump you want private money to own the roads you filthy scumbag you know i never thought id have zero respect for a president but for you zero is too much cue less than zero by elvis costello,Positive
1, please dems dont obstruct me and my fellow americans just to spite prez trump maga,Positive
-2, what about our dead kids  the ones being gunned down in classrooms ,Negative
-1, your plan is terrible,Negative
4, you do know democrats make up half of america right you talk like it is the couple living downstairscompromise majority rules,Positive
-3, your plan is garbage you lying sack of shit it will do nothing,Negative
-1, your deficit will suck the life out of our countrygetoutofmywhitehouse,Negative
-1, umm i think youre wrong again,Negative
-1, every dollar you spend on the military should be matched with infrastructure dollars from the federal government pushing it down to states wont work,Negative
-1, you are an idiot everything you say its up to the democratics or it was obamas fault your a joke thats why your the jester of the united states,Negative
3, you took care of our military by demanding a parade to salute captain bonespur rather than use that money for va benefits youre a joke ,Positive
0, great reviews by  of the country are not great reviews betting its horrible did you try to sneak in the wall,Neutral
2, china is pouring monies into artificial intelligence china is partnering with mexico and building  a huge refining plant in mexico so they dont have to use us refining companies and also china is pouring a lot of money on training their workforce  what is the us doing donny,Positive
3, you spend money like a bankruptcy will save yoj,Positive
0, ummnice,Neutral
-1, another shooting huh i recommend more guns yes thatll do it more guns to stop the shooting using guns bring out the guns,Negative
-2, maybe you should focus on draining the swamp that youve filled with corrupt loyal incompetence,Negative
0, cant believe you forgot walls in that list ,Neutral
3, but what about your parade your highness  million youre the one that knows the art of the deal maybe you could pay for yourself,Positive
2, during the last eight years democommunist and their supreme leader comrade barack hussein obama nearly destroyed this nation,Positive
-1, by the democrats do you mean  of the country infrastructure yes please but with  state local and private sector your tweets are to simple to understand the problem,Negative
-1, for the record dems are not against infrastructure  its how your going to  dole it out btw why didnt you move the oil barrel tax you lifted for site clean up to infrastructure instead of just abolishing it,Negative
0, looser idiot trump,Neutral
5, mr president please begin immediately behaving in a mature manor befitting the office you hold if you can do that one key thingthen perhaps you can achieve bipartisan resolve ,Positive
0, very true infrastructure is the back bone of any country,Neutral
-2, hello  ass holes   giving america to yo daddy  punk ass putin,Negative
7, no sir mr president i supported you at election time i do not support your infrastructure bill not a single road bridge tunnel or airport will benefit from an infrastructure bill this is what dems always try to sell us build the wall end daca chain and lottry migration,Positive
-1, youre raping the country with excess spending  now you want to cut social security medicare food stamps in order to pay for infrastructure fuck you stormy valentine for you  melania was stormy worth it,Negative
-4, you are bankrupting our country like you did all your own business that is why the dems wont support these stupid things you propose you are a fucking disaster impeachment coming soon and we can all rejoice in your misery divorce and prison,Negative
-4, you need to get rid of all them freaking democrats theyre nothing but a a shitload of criminals every last one of them even that piece of trash that claims to be a republican john mccain is nothing but a backstabbing bastard i wish cancer would take him out,Negative
-1, zero gas tax increase zero  mr president please  we are taxed to death    cut spending dont increase the tax burden on us,Negative
-2, i think increasing the debt is foolish,Negative
0, u r a joke fakepresident,Neutral
0, i thought you said the democrats never took care of the military now you say after many years we have taken care of our military wishywashy dotard,Neutral
0, and how many of your buddies are getting the contracts your reign is coming to an end thanks to mr meuller,Neutral
0, do democrats realize that the federal treasury is filled now with a  trillion iou we borrow  stiff our grandchildren with debt  deal is the most that can be done      ,Neutral
0, liheappbs nprshut up,Neutral
6, make deal make deal make deal sounds like a dealer not like a leader russiansanctionsnow denturedonald,Positive
-2, if your idea of infrastructure is a useless redundant wall then of course yolu are playing partisan politics as usual,Negative
-1, by military  you certainly do not mean veterans we got a long way to go on that one,Negative
0, lieslieslies,Neutral
0, if they get out of the way they could become heros to the next generation not the obstructionist do nothing  go nowhere politicians who get their paychecks no matter how badly they do their elected jobs,Neutral
-1, i know you not going to leave the military or us veterans unfundeddont blamed the democrats,Negative
1, yes  thank you pres dtrump ,Positive
1, yes mr president i fully support your efforts to drag these low life congressional people into the reality of the world as it really is,Positive
-3, liarinchief you dont want bipartisan or your wouldnt spew the discord you continually confuse and divide you want to strip medicare medicaid social security to pay for your rich crony tax cuts you want the states to bear this burden so you can golf and have a parade,Negative
0,  billion over  years are you nuts drop in the bucket screw the wall and the military fix or roads,Neutral
1, what did you expect from the pelosi plantation,Positive
1, your deals always come with strings attached  strings that benefit only you,Positive
4, stop your lies read the fine prints on the plan not helping the infrastructure at all but more money in your pockets and rich friends and raise the debit,Positive
-1, sounds  like  yet another lie coming from your mouth and in your words everyones  saying it,Negative
0, the dems obstructionism is their only message besides holy shi were broke,Neutral
-1, just saw your proposed budget at least now the poor people suckered into voting for you know what you think of them,Negative
2, what an outright lie if you only listen to fox and have your minions only give you news to make you happy you would have this view pull your head out of your ass and try to be a president for more than right wing republicans,Positive
-4, stop the fucking division dems are trying to work with the greedy bunch so stop the division  its getting old,Negative
-1, if you have at least one republican that means not everyone accepts it,Negative
3, hmmmmtax relief to the rich and to the corporations whos going to pay middle class,Positive
1, but i dont understandthe demwits are supposed to love people can care about themso why not fix our messed up infrastructure and do just that,Positive
0, you mean everyone who has a brain doesnt like one of your plans,Neutral
1, you could help more if youre covered in cement and used to hold up a bridge,Positive
0,  infrastructure seems a double entendre these days calico ,Neutral
-1, how is it paid for and what about the deficit republican politicians are ignoring a key platform item  fiscal control,Negative
-1, do something about guns already and stop listening to the crazy people in your party you are not some hick from the sticks that cares more about gun rights its so sad already i actually know people in parkland   what will it take,Negative
2, how about you stop going to florida every weekend think of all the money wed save as a country,Positive
0, the democrats know what youre really up to,Neutral
0,  billion dollars on a tab thatll cost about six trillion to bring up the snuff our infrastructure  you are a joke,Neutral
0, no privately owned roads,Neutral
2, the only thing this president is interested in doing is lining his pockets with americas money  he doesnt need infrastructure only an airplane to visit his boss and bank accounts in russia traitor,Positive
2,  so your plan is to put up what  bil and then make the states pickup the rest wow what a plan foolthepublic,Positive
-1, actually the only ones who have given your infrastructure plan great reviews are republicans smoke and mirrors cant wait until you go back to screwing hookers and stop screwing the american people,Negative
0, lol no one liked it no the republicans not the planet you alone liked it lol worst of all plans ever offered and criminally cruel to humans to boot and  the opposite of doing anything to make american great but all possible to reduce it to shambles or revolution,Neutral
0, our military gas always been taken care of you fucking twat you havent done anything special for them,Neutral
-3, are smoking crack in the whitehouse  nobody thinks anything that you have done has done anything but negatively except to your face your sad little man,Negative
-2, always blaming the democrats what next  you push the button and its their fault  maybe if your proposal helped the average joe instead of your cronies you bigoted fool,Negative
0, what about the poor people in this country including children,Neutral
2, where are you getting the money for all this from  borrowing more from chinese banks  stealing it from our social security and medicare benefits,Positive
-1, deceitful donald will be selling our bridges tunnels  highways to his dishonest friends as part of his infrastructure plan how sad,Negative
0, reviews jeez,Neutral
-2, making deals would be easy if youd take the asinine wall idea off the table  it only appeals to the frightened uneducated,Negative
0, always the unifier,Neutral
0, and the budget will scream red,Neutral
-1, youre lying again,Negative
1, yes have the millionaires and billionaires fork the money,Positive
1, whats going on with that porter investigation  get rid of that awful kelly  you sure do know how to pick em,Positive
-1, we should nit privatize roads you fing moron thanks  and ,Negative
2, how about using the  million dollars for your parade as a start your always talking about the military and honor when you spent so much time dodging the draftdonald shin splint trumpgovernment of the people by the trump to benefit the  class,Positive
-4, fuck off trump you worthless sack of shit correction even a sack of shit has more worth than you notmypresident,Negative
-2, forget those loser democratsbuild the wall that will fix the jealousy,Negative
2, you sir are delusional take the money you want to spend on the wall  maybe divert it to veterans programs veterans hospitals start a gofundme page and let your wall supporters pay into that instead,Positive
1, you blaming everyone but yourself for the white house shitshow is old,Positive
4, just as he did with the trump taj mahal he is overspending this is not good  america wake up maga ur better than selling out this country,Positive
0, n,Neutral
-1, cut bloated government overhead  business   cut overhead reduce wasteful spending merit performance for government employees annual salary reviewsthen talk about entitlements,Negative
1, hello mr president,Positive
-1, lets take care of our kids first  school shootings this year alone screw the wall fix this problem now,Negative
-3, need to check into nuclear power plants these plants do not have a back ups if our power grid is destroyed all these plants will over heat and will destroying this country  need back ups on all plants from over heating  need overhaul all power grids across this country,Negative
1, whose money are you spending,Positive
1, yup schumer explainedit perfectly tolls,Positive
1, your definition of taken care of our military needs some work,Positive
0, please explain to us how  billion from the federal govt becomes  trillion publicprivate partnerships  unfortunately those usually mean things like toll roads which act as regressive taxes affecting primarily the working class,Neutral
0, theyve seen the  deals you make and prefer good ones instead liar loser putinspuppet,Neutral
1, dont you have the infrastructure for sale to your friends,Positive
1, plan  really who doesnt have plans  how about you get something done   sanctions  russia  just sayin  ,Positive
1, way to try to work through bipartisan linesyou are greatkeep telling yourself that while eating you hamburgers,Positive
-1, our roads are not for sale to private sector parties to fund infrastructure toll booths would be the result but then trump is a business man running the government into the ground,Negative
4,  you know president trump that crooked mueller wants to trip you up hes not trusted by any of us americans we americans advise you to do a write in not fall for his tricks we follow this daily be wise in your choice we americans have you covered ,Positive
-1, and pay for it how how much debt are you going to leave my kids trumptaxscam,Negative
-2, stop wasting our money on your trips your tax cuts for the wealthy your scheming cabinet your stupid ideas eg military parade you are a waste of space in this world and anything you propose is a waste infrastructure is important your parade and trips arent,Negative
1, nah they just want to obstructmost are not true americansbut globalist,Positive
-1, great reviews by everyoneexcept people who understand what words mean,Negative
