"Sentiment_Score","Tweets","Sentiment_level.score","Sentiment_level.text"
 -4," there was no allegation in this indictment there will be more indictments dont you worry enforcerussiansanctions derelict resist",Negative,
 -4," you are a fool a liar and a despicable excuse for a human being",Negative,
 -2," the indictment this particular indictment",Negative,
  0," traitortrump knows more indictments are coming",Neutral,
  0," that is just this indictment yours is coming",Neutral,
  1," that will be forthcoming in a different indictment",Positive,
 -2," this is only the tip of the iceberg dummy wait until he is dinewith you",Negative,
 -1," impose the sanctions on russia",Negative,
  0," you can fool your dwindling base but you cant fool the majority of us justice will catch up with you and your family",Neutral,
  2," but the main stream media will never publish that fact maga",Positive,
 -2,"  i dont know how you tweet or golf  so much with all of that blood on your tiny lil hands    schoolshooting",Negative,
 -1," however there is evidence that donald j trumps father marched with neonazis what does this tell us about trump america trumps sordid behavior with women is but one example lets impeach now get him out now before the damage to our country becomes too great",Negative,
  0," maybe this is still to cover up hillarywhat about all that try to sabotage you  fbi state departmentdoj when they will be indicted ",Neutral,
  1," you liberals just keep digging when you cant find anything you make something else up",Positive,
 -2," words matter we know you like to repeat the ones you like and skip the ones you dont like let me help you understand what rosenstein said there is no allegation in the indictment the indictment means that indictment",Negative,
 -1," please resign",Negative,
 -4," you miss the point oh great deplorable leader they meddled  you keep denying that fact and refuse to sanction them as passed by congress   you may not have colluded but by refusing to sanction makes you treasonous",Negative,
 -1," collusion and obstruction is real",Negative,
 -2," they are never going to give up obama is allowed to run free uncharged clinton and the whole gang running free we are tired of it nothing is really being done to enforce federal laws that were broken in our country illegal immigrants still allowed to be here",Negative,
  1," except the democratic party and hillary clinton  or thats what he should have said",Positive,
 -1," is that why you wont impose the sanctions on russia",Negative,
  2," i cant believe the clintons are innocentbut ever who might be involved or not great strategy by the clintons just blame the other party and the media will follow by blowing the hell out of it and costing millions in taxes",Positive,
  0," its about time",Neutral,
 -1," indictment is yet another masterful move by mueller  it aint over til the fat potus sings",Negative,
 -1," um in this indictment he didnt say anything about future indictments you dotard",Negative,
  0," shut up",Neutral,
  0," thats in this series of indictments fool youre will be coming soon when the grand jury hands it down to you",Neutral,
 -3," moron it was outside the scope of this indictment your indictment is coming moneylaundering obstructionofjustice trumpcrimefamily going down ticktock trumprussiaconspiracy traitortrump only won bc if russia",Negative,
 -7," poor pathetic little scared don  are you so scared to enforce sanctions you can blame on congress  just blow your putty and tell him it wasnt your fault  tell him you try to be the best puppet ever but you are scared",Negative,
  2," best president ever",Positive,
 -1," he was referring to the allegations in the indictments  did you not read them",Negative,
 -1," then people are pleading guilty because  why",Negative,
 -1," i am so sick and tired of hearing that somebody on social media could change my mind or make me think like them maybe the left does this but not the right i knew who i wanted for president all by myself with no media hype with no advertisements",Negative,
  1," mr president no ganes please our next generation needs to know you have a backbone and the moral fortitude to stand up for our children and our future stand by the families of our lost kids and challenge the establishment do something about gun control",Positive,
  1," why do you do this  this has gotten old  sure no americans in this one more to follow  dont rush the artist",Positive,
 -2," man shut the fuck up and wait til the investigation is done all the evidence against you will be revealed then",Negative,
  1," bahahhahahhathese trump haters will grasp at anything     give it up  hes here to stay",Positive,
 -1," yes in only this indictment we will wait on the other indictments",Negative,
 -2," evidence a foreign hostile power was undermining our core institutions and all you care about is your continuing attempt to convince people you had nothing to do with it dereliction of duty pathetic",Negative,
 -1," have your lawyer explain it to you doesnt mean what you think it does ",Negative,
 -1," he said that specific indictment not that further indictments wont contain such allegations so either you dont understand it or you are purposefully misleading the public pick one",Negative,
  0," i disagree i think crooked hillary and her very supportive boss obama willingly participated along with shuemer pellosi waters and many more my opinion",Neutral,
 -2," in the indictment  key words here muellers not done yet",Negative,
 -1," moron in chief  we read and listen to truth contrary to you our country was attacked by russia and you are covering for russians now and refusing to protect us your actions right now are collusion to cover the crimes of russia  time to act impeachtrump russia",Negative,
 -3," he said there is no allegation in this indictment stop being misleading",Negative,
  4," this is the key word me president it does not clear you  it signals what is to come that will affect you",Positive,
  0," democreeps",Neutral,
 -1," its not over yet keep talking you idiot",Negative,
 -1," innocent people dont need to yell from the rooftops ",Negative,
  0," in this indictment  more are coming count on it  muellertime ",Neutral,
  2," yeah we already know there is no involvement mr president our votes were our votes the dems just cant get past it now russian involvement with hillary there is something to that",Positive,
  0," in the indictmentthere are of course many other indictments coming we know mueller met with bannon for  hours this week",Neutral,
  0," imposerussiansanctionsnow",Neutral,
  1," please learn to read and then get some help with your reading comprehension parties known and unknown does not mean no one",Positive,
  1," trust that more inditements to come",Positive,
 -1," you are totally clueless arent you  president pinocchio sad",Negative,
  3," why is it you cherry pick text and focus on you what are you doing to reprimand  and protect our future elections  your dereliction in keeping america safe is treasonous trumptreason",Positive,
 -2," no rosenstein said  in this indictment  yours should be coming any day now what w all those involved rolling over on you manafort gates flynn papa pinedo manafort conspiracy dont fool urself you have not been vindicated careful you dont pop a vein today",Negative,
  0," oh please please stop talking why dont you actually do something productive like ban assault weapons",Neutral,
  4," do you work ever its like your full time job is tweeting patheticpresident",Positive,
 -2," now the dems need to get with the program or get out they need to think about who they are representing instead of themselves nancy pelosi the tax credit was not crumbs",Negative,
 -1," he said this indictment",Negative,
 -2," tick tocktick tock  keep trying donny  you moron",Negative,
  1," amen ",Positive,
  1," you know the investigation isnt complete  right moroninchief",Positive,
 -2," fuck you bitch",Negative,
  1," but we know it did dont we comrade",Positive,
  0," not yethe also said its an on going investigation  its mueller time russia russia russia russia russia russia russia",Neutral,
 -3," the magical words you need to get through your orange leave that just for men on for ten minutes longer thick head is in the indictment you get it this particular indictment is covering russians you are in future ones",Negative,
 -2," shit the f up donald always about you you should be at the white house not wasting tax payer dollars at your fart a lago",Negative,
 -1," you do realize more indictments are coming right we certainly do so stop trying to blow smoke up our butts we see through you trump",Negative,
  2," what the indictment reveals is that there was essentially an entire shadow campaign   money structure organization ads metrics all of it  run by the russian government and it spent much of  trying to elect donald trump president",Positive,
 -1," ha ha ha  not in those indictments  so there was illegal activity in which americans unknowing participated  how about some more sanctions and investigations instead of firing fbi directors you colossal fraud",Negative,
  1," trump you are patheticyou are guilty as sht of working hand in hand with russia to buy the election ",Positive,
 -3," in the indictment boy you really are stupid bone spurs gone to your brain",Negative,
  0," i will believe it when it comes out of muellers report thought this investigation was suppose to close last year hmmmmm must be on to something if it has not",Neutral,
  0," not yet investigation to be continued",Neutral,
  0," there is no allegationsyet",Neutral,
 -1," in this indictment there are more to come",Negative,
 -2," in that indictment you moron more to come",Negative,
 -3," so can we arrest rosenstein comey mccabe lynch rice et al now this is not forgive and forget time mr president for the safety of the nation you must take down hrc bho and the cabal fbicorruption comey rosenstein obamagate mueller doj",Negative,
  1," hey stupidread the entire indictmentoh waityou dont readjust keep thinking youre safe mueller mueller mueller ",Positive,
  0," hillary and obama next",Neutral,
  1," read it and weep democrats and opposition to the current administration like you all say move on and maybe move on out of this country great country if you cant accept democracy on its own terms you failed and will continue to fail ",Positive,
  4," the trumps should just be quiet until the investigation is complete  maybe no collusion was determined in this indictment but i am sure there are many more to come  just the whole maga thing is very interesting",Positive,
 -1," still hanging on",Negative,
  2," we will soon know the truth dont be surprised if your holding the bag dont drop the soap",Positive,
  1," way to put yourself ahead of  our country narcissistic you will go down impeachtrumpnow bluewaveiscoming",Positive,
 -1," your guilty",Negative,
 -2," no more money for mueller he and his band of dem donors and crooks already wasted tens of millions of dollars of our money on the witch hunt the uranium  deal and the corruption of obamaniacs goes unchallenged as statutes of limitations march down",Negative,
 -1," there were some of your staff and family who were unknowing participants in spreading russian propaganda just as you spread the  anti muslim propaganda videos",Negative,
  1," the libturds are praying for anything at this point  maybe they will settle for proof of a speeding ticket  the true mystery is how maxine waters became a public official and why most of your iqs dont go over the speed limit",Positive,
  0," ahem investigation still ongoing muelleriscomingforyou",Neutral,
  0," yeah ok then lets stop spending the tax payers money and drop the issue can we send hillary to jail now no because there are two sets of rules one for the rich and one for the rich",Neutral,
  0," i havent heard mueller declare case closed yet something tells me this is only the beginning and by your pathetic twitter ranting today i think you know its just the beginning too careful you orange paint doesnt streak from sweating don",Neutral,
  1," and facebook saying fakenews isnt even reporting the fact that most russia ad spending was after the electionand in the debates hrc was covering her butt for murdering seth rich for the dnc hackit wasnt russia lockherup maga ",Positive,
 -1," refurring to what was released but wait there is more lol its getting closer to the wh then ever before",Negative,
  2," on its face this indictment does point to how easily duped the presidents really smart and genius men and women were it points out they unwittingly participated with russian trollsoperatives it does not mesh well with the putin told me he didnt do it and i believe him",Positive,
  1," democrat paid for colluision illusion my  year old can do better magichillary should take her basket put crumbly old pelosi in it and just go away   please",Positive,
  1," donald absolutely correct for once i agree with you  of course there will be more indictments coming and we both know what that is likely to mean  i know youre scared but try to keep it together",Positive,
  2," ever heard of a pacifier keeping the child quiet until mommy can finish up what shes doing rosenstein gave you a big fat pacifier to keep you at bay until they finish building the noose that will soon be around your neck",Positive,
  1," just wait for the next indictment it will be closer to you and then well get you",Positive,
 -3," to ag rosenstein  time to go after obama for spying against trump and hillary for her roles in benghaziand her list of dead americans who had evidence against her the clinton corruption",Negative,
 -2," you are delusional as much as a fraud",Negative,
  2," youre funny in fact it shows exactly the opposite now we have proof the  election was compromised you are notmypresident mueller clearly shows that you did not win your presidency fair and square the axe will fall on you soon enough cant wait to see you fall",Positive,
  0," the fbi should pay more attention to warnings of school shootings and less time chasing phantom russians",Neutral,
  0," you act guilty do your job and stop passing everyone off",Neutral,
 -1," get rid of the th floor at fbi hq and bring in an outsider to straighten this place out it can not be a government careerist",Negative,
 -2," stop the mueller million a month tab fire rod rosenstein and move on put the rats in jail that are clogging the drain of the swamp",Negative,
 -3," the mueller investigation is not complete idiotic idiot woman hes not done if trump is  innocent of any wrong doing then why why why does he need to keep trying to convince the american people that hes done no wrong shut up chill cool out",Negative,
 -3," so i wish chuck todd would be quiet and quit trying to escalate your position n the russia thing we all know russia is a rogue country and any comment would be inflammatory as to their assoc with usa",Negative,
  0," yet can you say obstruction of justice ",Neutral,
 -1," then he is lying because americans were knowing participants hillary clinton isnt she american what about the dnc staff involved dont blame it all on russia here",Negative,
  0," mueller wasted americans tax moneythere was nothing there with our president mueller just wanted to cover up for him he needs to be investigated and come to clean out fbi get growdy in there turn he lose also fire sessions wrothless",Neutral,
  1," key words carefully and clearly repeated twice in this indictmentinthisindictmenttheres more coming donnieand you know it",Positive,
  0," we knew that",Neutral,
  7," thats because it worked so well you dont see it happening its always after the fact lincoln didnt see it coming after the civil war kennedy after the bay of pigs bobby after what he said about israel king after taking on civil rights when will american learn you are no help",Positive,
  0," lol still doesnt validate",Neutral,
 -3," yaaay the nonsense is over the fake news into this witch hunt is now put to rest never should habe started to begin with just pure hatred  hideous remarks about this once upon a time problem ",Negative,
  1," libtards dont care their pea brains cant accept that they lost there has to be a reason other than themselves potusneverstoptweeting",Positive,
 -1," that doesnt mean more indictments arent coming",Negative,
 -2," please ask the nicholas cruz why all of these kids that done mass shootings were all on meds that cause homicidal ideation they became loveless zombies no emotion at all",Negative,
  0," rosenstein is not looking hard enough if he cant connect hiliary and obama to the steele dossier",Neutral,
  0," when will killary be held accountable for her treasonous acts  rememberthebenghazifour uraniumone",Neutral,
 -1," see what i mean you are low iq don",Negative,
  1," you conveniently missed couple of key messages he said this indictment and he didnt say that the investigation was over do you think he made those deals with flynn and papadoplous for this enjoy couple of more months and remember this is just calm before stormy",Positive,
 -2," yea he didnt say in the indictictment he said in this indictment which means youre pretty much fucked you tiny dicked shit for brains loser",Negative,
 -1," in this indictment yours is coming muelleriscoming muellertime",Negative,
  0," oh  the same guy you wanted to fire  lol",Neutral,
  1,"  guess you didnt have the nerve to show your face in parkland went to nearby areas instead",Positive,
  3," we better have paper ballots in  just to be sure",Positive,
  0," my thoughts exactly no one influenced my voting",Neutral,
  0," in this activity",Neutral,
  2," but how many more indictments will there be later on and what will they say",Positive,
 -1," can you read in this indictment",Negative,
  1," will you ever see the big picture  will you ever be able to stop looking at it as a whiny boy  the russians did this  enforce the sanctions and penalties that were voted upon",Positive,
  2," amazing that the snowflakes still hold out hope that the witch hunt will be fruitfullol",Positive,
  0," yesin this indictment  there will be more",Neutral,
 -4," yes the news did say that once however there is this hunch that other parts will be taken out of context  put into the socialists phrases to pose questions in the fetal minds of the sheepel just to spew this bs into the spiral ofopps rant sorry about that",Negative,
  1," you are cleansing america maga",Positive,
 -1,"  the news media including foxs sheppard smith is blatantly misquoting the doj announcing journalism is dead",Negative,
  1," word",Positive,
  0," you need to worry about doing your job and let others do theirs nobody cares about you defending yourself",Neutral,
 -1," it really is pathetic to see your flimsy attempts to find redemption where it doesnt exist",Negative,
  2," youre clear sir",Positive,
 -1," holy cannoli youre losing it this morning donald ya big retard",Negative,
 -1," theyre coming for you donnie  they have to build the case in layers but youre too stupid to see that",Negative,
 -1," the fact that you felt the need to tweet this",Negative,
 -3," in the indictment  listen  the investigation is not over youll be graded on a different report card you have not been exonerated  let that soak in past your ridiculous socalled hair",Negative,
  0," can you tell us what your going to do about",Neutral,
  3," yes sir the fbi is really doing a stand up job protecting our children that agency should be eliminated its rotten to the core semper fi  potus",Positive,
 -1," they are trying to back away from where investigation led  hillary clinton john mccain and the rest of the american faction of the globalist cabal  dont let them",Negative,
 -2," he said in this indictment not the indictment",Negative,
 -1," russiancockholster the lapdogger of america that only acts to please putin and sellout america piece of shit",Negative,
  2," none yetstep one flip the lower level conspirators step two climb the chain and flip more conspirators to get criminals higher up wash rinse repeat until you find your way to the top we all see where this is going your time will come don the conspirator",Positive,
 -1," obviously they lost because thinking people wanted trump more than they wanted the leader of the clinton cartel",Negative,
  0," except hillary  obama and the dnc",Neutral,
 -1," not in this indictment  cant wait to see the next one  are you still trying to weasel out of your commitment to be interviewed by muellers team  nothing to hide right",Negative,
  1," your moment will come",Positive,
  0," not true",Neutral,
 -2," no allegation in the indictment exactly",Negative,
  0," common sense is lost on this administration where is the outrage from our potus why doesnt he care abt our democracy thats right its obamas fault smh",Neutral,
 -1," you took an oath you failed to believe american intelligence and have failed to protect america from attacks  you are way more concerned about protecting your ass",Negative,
 -4," shameful and a disgrace and you are guilty a tweet wont change my mind about you fool",Negative,
 -4," liberals will whine cry andinvestigateuntil they destroy our country and president via a tidbit of a tidbit of accusation based on russian propaganda  how ignorant ",Negative,
  0," in the indictmentthis particular one stay tuned folks",Neutral,
  0," congratulations mr president i knew for a fact that you did not collude with russian or ukrainian hackers russiancollusion rosenstein is corrupt and sadly has shitbrains now that you are in the clear it is time to fire him wray  sessions",Neutral,
 -1," lol he said in this indictment just wait a bit donnie there is much more to come",Negative,
  1," because this indictment is not about you but dont worry im sure the nicer one will be",Positive,
  4," be patient mr president your indictment will arrive soon just after don jr and jared get theirs",Positive,
 -2," you are so stupid this indictment this one there are many many more to cometimesup",Negative,
  0," he also said the investigation is still ongoing  duh",Neutral,
 -1," stop yelling so loudly about how innocent you are because as every child learns the harder and louder you protest the guiltier you are  you are guilty",Negative,
  0," theyre not done with you or your family wake up",Neutral,
 -1," unlike you with all the prostitutes mueller isnt one and done with his indictmentsdont worry mediawhore youll see your name in muellers papers soon",Negative,
  0," nohe did not read the indictments",Neutral,
 -2," tweeter con there is colusion watch watch we the people dont believe you your son traveling to india this week to sell expensive condo an u talking down to india  we need that sanction againts russia you sitting on  why because u have dealing in russia con you be bout president",Negative,
 -1," what happen to kelly is shameful",Negative,
  1," you understand that this specific allegation is what hes talking about right there will probably be more and they will have different allegations based on the evidence",Positive,
  0," oho you think this is the only indictment that youre clear now this is only the beginning don buckle your seatbelt",Neutral,
  1," its finally over",Positive,
 -1," impose the sanctions imposethesanctions russiansanctionsnow",Negative,
 -1," soon president dumb ass  soon",Negative,
  0," my guess is youre going down for money laundering",Neutral,
  2," we are praying for you president trump",Positive,
 -1," the fbi is a disgrace",Negative,
  1," for someone who has the best words you sure dont understand them",Positive,
  0," he said in this one",Neutral,
 -3," imbecile moron psychopath everyone knows you stole the strawberrys",Negative,
 -1," yet tell use it to claim cheating in midterms",Negative,
  3," of course not truth will triumph",Positive,
 -1," keep those comments to your attorneys when youre gonna be arrest",Negative,
  1," mueller is just a collosal waste of taxpayer moneythey need to get their act togethertheir bungling of florida shooterboston marathon shooter cost american lives if they had all their assets working in a non partisan way their credibility might still be intactheads must roll",Positive,
  0," not in this one",Neutral,
 -1," not yet but muller has more coming you just wait guilty guilty guilty so now that we know for sure russia helped you get elected how many russian senators and representatives are you going to propose to congress",Negative,
 -1," yes donald the world knows what the current indictment says we are looking forward to what the next indictment says very much",Negative,
  1," yeah but just remember hes not done",Positive,
  0," yes in that indictment in future indictments your name will be in capital letters",Neutral,
  1," because you cant measure that but you can show rates of conversion it would just takeoh never mind",Positive,
  1," the statement was no american at this time they are starting and they are coming for you",Positive,
 -4," at this time you fucking moron hes making your father twist in the wind you are all going down dag giving mueller cover to hang you all",Negative,
 -4," wait its not finish yet mueller leave the best for last  you lying cocky pussy grooper con  need to get out our white house  we know u there just for the fun because you dont give a crap you need to go monster you be",Negative,
 -1," stop this stupid tweeting  nobody cares",Negative,
  0," tried and if theres no collusion theres no obstruction why how can they be obstruction when the other never happen donald trump will be president for the remainder of his term and to top it off hell be president another  years so bring on the tears of hate itll never end",Neutral,
  2," yep thats righr totally exonerate youjust like the nothing memo did",Positive,
  1," russians spent years  and manpower for the fun of it  makes total sense",Positive,
 -1," gettin scared",Negative,
  0," its coming dotardit is surely coming for you",Neutral,
 -2," you and your whole family and cabinet are guilty for destroying america again you fuck",Negative,
 -2," no allegation  yet  hang in there skippy its coming",Negative,
 -6," timfelixcomplainerooh ooh i know what to call this witchhunt the collusion crisis or whats   witch witch which witch which is the witch who wont listen to the instructions to conjure concoctions concerning collusions causing corruptions created to do um",Negative,
  0," but potentially the dimwits around you unwittingly did",Neutral,
  2," potus will never be indicted the swamp is resistant our president hung out with all these crooked politicians he gave up his life to help the country he has done more for this country in a year than any president even with all he has to put up with let him do his job",Positive,
 -1," oh donthecon waiting for the day when i turn on my tv to this breaking news ",Negative,
  4," dear dems instead of trying to remove president trump by treason or abusing fbi or courts why not give the people a reason to vote for you try to win fair  square  citizens have no reason to vote dem  maga",Positive,
 -1," is that what your deputy ag said whats next your pet hillbilly sarah huckabee agrees",Negative,
 -3," if youre guilty and you know it tweet some moreif youre guilty and you know it tweet some moreif youre guilty and you know it and cant help yourself but show itif youre guilty and you know it tweet some more",Negative,
  1," no allegation or charges on outcome bc russias meddling advertising  lying fake news cant be proven as to what voters saw or how what they saw swayed their vote away from hillary or to trump but there will be more evidence to connect dt admin whatsdoneinthedark",Positive,
  1," did you watch the entire thing  he said just because it wasnt included in this indictment doesnt mean there arent more coming the fact that it needs to be explained to you is astounding",Positive,
  0," donald trump president of the united states i cant wait till the lying hating cheating stealing democrats are made to look more like the fools that all true americans already know they are your giving them a spanking and they cant stand ittrumpwins",Neutral,
  0," not yet winter is coming",Neutral,
  0," squeaky clean then not",Neutral,
  0," in this one more coming",Neutral,
 -1," how many times u gonna twt about this dumbness when americas kids are being slaughtered in schoolin church u blame demsnow ball is yours",Negative,
  2," that is just the first indictment i know you dont understand big words or what this all means so let me help you are not the legitimate president it took the russians and gerrymandering for you to get in but she still beat you by over three million votes",Positive,
 -1,"  there never was  the entire russian fakenews narrative was headed up by jeff zucker and his band of minions over at  along with every jealous liberal soul in media you sir get the last laugh as  is on the brink of irrelevance as is   ",Negative,
  1," exactly  that info is held for mueller to bring out so that you can be led away in handcuffs  a sight that i am really looking forward to moron",Positive,
 -1," what illegal activity  be specific",Negative,
 -1," bullshit and we know it we are watching",Negative,
 -2," with u mr pres but there sure is plenty of things we want people  be accountable  this cesspool of corruption must be held accountable  drain the swamp u said then do it or u will lose much of your base laworder must be reestablished",Negative,
 -1," nullify",Negative,
  0," you really are clueless what color  is  the  sky  in  your  world",Neutral,
 -2," i see so many dreamers here lets see where just where does it say  collusion is illegal maybe immoral but not illegal so many wish on something  so many are you are grasping at straws  remember these words nothing is going to come of this in a real court this would not even",Negative,
  0," ya your indictment is coming be patient",Neutral,
 -2," collusion is not against the law doesnt this nut job know that trump should be concerned about conspiracy against the usa and obstruction of justice hes toast",Negative,
 -1," you fail",Negative,
 -3," no actually he said in this indictment and not in the indictment put your listening ears on the reason the indictment doesnt allege any altering of outcome is because thats beyond the scope of this investigation nobodys investigated yet once youre in prison",Negative,
  0," i would like to know if you could stop all the orcas from being put in captivity",Neutral,
 -5," its sad people protest to ban guns they arent protesting to not make a deal and give the florida shooter guarantee of no death penalty thats messed up who lacks common sense now protesters get a brain",Negative,
 -1," shut up and sit down your ignoramus is showing",Negative,
  4," i hate rosenstein i used him to fire comey he fired back by appointing mueller i must get rid of both of them then i will get rid of kelly then rid of jared then rid of fbi then i will get rid of gop then i will get rid of congress then i will get rid of you enjoy",Positive,
 -2," in that particular indictment dont get to cocky dotard youre time is coming",Negative,
  6," truth will always prevail mr president keep standing strong our prayers",Positive,
  4," its just a step forward i have great faith much much more is coming",Positive,
 -3," in the indictment  this indictment  doesnt mean there isnt in the next indictments",Negative,
  0," wow corrupt clown potus level of stupidity continues to impress these particular charges dont allege collusion other charges will what a complete buffoon and total embarrassment theworldislaughingatyou ",Neutral,
  1," lol dont you think knowing that youre chomping at the bit to be exonerated that mr mueller wouldve accommodated you by now  hes not because youre not",Positive,
  3," why do you keep defending the russians president trump",Positive,
  1," in this indictmentdetails will matter",Positive,
  0,"  please help the desperate lefties in here mental illness is such a problem in america china has an excellent program we should investigate",Neutral,
  3," president trump you are the cleanest most honorable elected official we have in washington if mueller couldve found an unpaid parking ticket a jaywalking ticket our enemies would be shrieking for impeachment vindication we believed you  maga",Positive,
  4," just another snow job to cover obuma and dillarys hides remember his off mic comments with putin bull as usual ",Positive,
  2," o god we likely understood what he said better than u that is scary",Positive,
 -4," blah blah blah you are nothing more than an elected domestic billionaire terrorist",Negative,
  1," next indictments strzok page mccabe orh clinton if mueller is above board",Positive,
 -3," at a time when the country is grieving the live of  souls cut short by another military gun you spew out tweets about russia you are ill and not be in office shut up",Negative,
  0,"  russians did not make this happen ",Neutral,
 -1," its really hard to believe that were still talking about russia taxpayers money down the drain we could have built the wall to achieve another accomplishment we voted on get over this shit already",Negative,
  0," oh good lord hon  he said in this indictment  he was very specific cause there are more indictments to come  hint hint",Neutral,
  3," timfelixidktrue story i went to washington dc to to play an honest to god chess game man did i get smashedi mean i won one out of many loses but the strategies ive learned heightened my skills as a practicing chess player thank you judges just keep winning",Positive,
 -1," as an innocent man you should be concerned with other issues why waste your time soon mueller will come out with a report totally exonerating you and issuing arrest warrants for hillary obama et al that is if youre innocent",Negative,
 -1," they were just unwitting morons for colluding with russians ",Negative,
  0," tic toc chubby",Neutral,
 -1," wait your turn",Negative,
 -2," its not over u dickhead just wait your in a shit storm with no way out",Negative,
 -1," in this indictment  maybe in future indictments",Negative,
  3," god bless you allways mr president  u fam",Positive,
  6," mr trump my presiden the president of we the people you are the king david of this era a lot of enemis but you are anointed byjesus  god no body will destoyed you  let them do what ever they wont be able to do anything to harm u  they wont be able to wing a war agints god",Positive,
 -1," hey dolli dont think weve seen the last of the indictments so brace that  lb ass of yours  what happens to traitors",Negative,
  0," thanks",Neutral,
  1," i guess now you wont want to fire rosenstein infact you will replace session with him at away go get them blubber",Positive,
 -1," putins puppet ",Negative,
  1," jesus loves you unconditionally",Positive,
  0," in this indictment no american nor campaign has charged or cleared of conspiring with russia   this indictment does not charge anyone with election fraud changing votes or the outcome of the election you  your campaign have not been cleared of anything  no charges yet",Neutral,
 -1," small hands",Negative,
  4," so what there are more indictments to come they will get to the part where you and everyone around you are guilty  you had better strap yourself in this ride has just begun not even roy cohn could help you now",Positive,
  0," impeach trump",Neutral,
 -1," when are they going to indict people they can actually prosecute  love the timing of this last minute press conference right after people were asking for wray to resign",Negative,
 -3," they are working their way up to you  you obviously feel them closing in you rant about no collusion almost every day your days are numbered and we cant wait",Negative,
 -1," in other words the burger has no beef lol",Negative,
  0," good you understand he said in this indictment meaning there could be in future indictments stay tuned and can your lawyer pay me  for something that never happened ",Neutral,
 -1," no to daca no to guncontrol ano coincidence shooting duringb daca talks falseflag schoolshooting nicholascruz buildthewall     ",Negative,
 -2," u are losing it he also didnt say the investigation is over u sound desperate and scared",Negative,
  0," moreindictmentscoming trumptaxreturn",Neutral,
 -2," wait i thought the dems colluded and hillary  now its no one colluded  which is it its conspiracy first of all an american was indicted for fraud with russians to help your campaign",Negative,
  1,"  russians and  members of your campaign have been indictedyour son and soninlaw met with the russians in trump tower and lied about ityour campaign had  contacts and  known meetings with russiansrussia is not a hoaxyour presidency is",Positive,
 -2," hillary obama lynch comey pelosi stark page all are americans adam shiff too and others",Negative,
  0," are those beads of sweat on your forehead",Neutral,
  5," hes just another one of the lying officials in office please mr president just keep on cleaning the swamp all truth is and will be revealed or come to light",Positive,
  0,"  so far",Neutral,
  2," this indictment our president is so daft the indictment is specific to these  russians the indictments for  of your chosen people were specific to each of them as well your indictment donald as well as your sons will be specific to you two as well you caught up now",Positive,
  0,"  of this country is not as stupid as you are they never start at the top remember the watergate burglars howd that end donald",Neutral,
 -2," in this indictment wait for tge next one",Negative,
 -2," its not his job to determine that  my god you are obsessed and you exploit the lack of education and intelligence that is inherent to your deplorable yes i said it base  sad  you are as dumb as a damn rock",Negative,
  1," way too be outraged at our democracy  you are the  all you can say is this is not me but something is going on many are getting arrested around you  whereisthesanctions how about your testament  twitter doesnt count",Positive,
 -1," thats because we the people voted you into officenot the russians cant make this stuff up peoplealthough they are trying",Negative,
 -5," you seriously need to be evaluated and on some medicine you sit in office and tweet crap all day cant you at least try to pretend to b lie a president show some dignity ppl are dead and its like you care russian meddling dude you lost",Negative,
  1," you are actually correct but too dim witted to read between the lines  the fbi worded their statement very carefully  just because there is no allegation in this indictment doesnt mean one doesnt exist just that theyre not disclosing it at at this time",Positive,
  1," there will be more indictments  more and more and more",Positive,
 -4," you sure act like someone with something to hide you are a known liar an adulterer a cheat and refuse to to say any negative about russia i smell mendacity russiacollusion worstpresidentever",Negative,
  0," lockhimup most corrupt president ever in america ",Neutral,
 -4," still havent heard you speak about gun control  it is the only thing on ppls minds and you dont give a crap these were children this should be the biggest priority but your to busy calling everyone losers lolol growup yourfired",Negative,
  0," stopthremuellerwitchhunt",Neutral,
  1," haha  a factual statement related to this one indictment i wouldnt get too comfortable  ticktock",Positive,
 -2," russia criminal activities  clinton obama cartel  lockthemallup ",Negative,
 -1," not at this time  the investigation is not over  quit trying to divert attention",Negative,
 -2," we all knew there was no collision especially when crooked hillary was pushing the narrative during the election its obvious they want to slow you down so your not elected again",Negative,
  0," you are such an idiot you and the rest of your magas enjoy what little time is left before the indictment that does show how you and your campaigned colluded with russia to change the election in your favor",Neutral,
 -1," you are so stupid dont you understand that this investigation is not over  more to come  stay tuned",Negative,
 -2," hey donniehave someone read to you the punishment for treason",Negative,
  1," so thats for that indictment you idiot we are still coming for ya better start docking away some cash for ivanka  i hope they like your putty mouth in prison",Positive,
  1," we the people are behind you mr president ",Positive,
  1," hi donald trumpi love usa and christian",Positive,
 -2," you may not see yourself and your clan in this indictment just wait a while your ugly head is last ",Negative,
  0," you colluded w russia end of the story",Neutral,
 -1," what a waste of time american taxpayer dollars and insulting to her to our president",Negative,
  0," just wait for it mr  one step at a time",Neutral,
 -2," bitch you going down",Negative,
 -1," this is spin reinforced with a lie",Negative,
 -2," duh  dont worry the next  indictment will be against you and everyone around you ",Negative,
  0," i cant deal with you  i refuse to call you anything but that",Neutral,
 -2," they are not done stupid keep scrambling",Negative,
 -1," as the president you can now ask your pal vlad to extradite those persons charged so we can find out what happened dont forget to impose our sanctions ",Negative,
  2," rod knows not to show his cards until the time is right you ponce youre fucked donnie",Positive,
 -1," mr trump you know the election was altered which is why you keep desperately trying to convince people that it wasnt you are an illegitimate president  so sad ",Negative,
