"Sentiment_Score","Tweets","Sentiment_level.score","Sentiment_level.text"
 -1,"  you an ass",Negative,
 -2,"  sad but true case closed ",Negative,
  3,"  sounds like this really bothers you if you were truly innocent youth would have shut up about this months ago",Positive,
 -2,"  try reading the  pages dotard the russians targeted the american people  we were attacked we were who they tried to manipulate asshole this all started right after you were in moscow and then registered maga we call bullshit on your malarkey shut the fuck up already",Negative,
  3,"  and by the american people being smarter than that we know how to pick a winner  ",Positive,
 -3,"  bullfuckingshit nice try you fucking moron muellers going to nail your stupid ass",Negative,
  0,"  nypost is fakenews",Neutral,
  0,"  how much does the nra donate to you",Neutral,
  0,"  looks like somebodys afraidy fraid fraud of going to the slammer and gettin his big beefhind impeached",Neutral,
  0,"  how many times did you have to change your poop filled pants today foolsay hi to melania if you see her anytime soonlol",Neutral,
  0,"  who is michael goodwin",Neutral,
  0,"  youre a narcissistic asshole and you will not make it through the midterm elections impeachtrump lockhimup",Neutral,
  1,"  this guy wishes",Positive,
  0,"  no one can determine how many voters were swayed by the russian activities",Neutral,
  1,"  no one knows how many people were inspired to not vote vote for stein or vote for trump due to their interference  so no one can say there were no votes affected  but thats probably a concept that is over your  year old head",Positive,
  0,"  you doth protest too much sir",Neutral,
 -2,"  well we all know that this is the biggest piece of bs going the fact you  your followers think ur off the hook is laughable resistance",Negative,
  0,"  america still wants you to lockherup  maga ",Neutral,
 -1,"  it occurred to me you do not know the meaning of collusion ",Negative,
  2,"  i believe when this whole thing started in court remember flynn manafort gates papadopolus im sure i heard there were  sealed indictments in federal court so  hmmm a few more to go one might be for you",Positive,
  1,"  just because one brain less jackass supports another doesnt justify or indicate you pointing to a single ice cube to claim that iceberg dont exist is equally inept",Positive,
  0,"  omg  just let it go  very insecure",Neutral,
 -1,"  keep  putting spin on it moron mueller isnt done yet",Negative,
 -1,"  president you are a traitor to your country it is treasonous not to enact the russian sanctions that were passed almost unanimously by congress what are you waiting forimpeachment",Negative,
  3,"  michael goodwin will soon be at the bottom of yesterdays news the fact he can not read n understand a very straight forward charge document is quite sad i will tell u a truth that doc was a shot across the bow the forensics were awesome flynn gatesmanafort russian mole",Positive,
 -1,"  whats troubling is the russkies were cheerleading for you",Negative,
  0,"  case is not closed the special prosecutor decides this",Neutral,
  2,"  ny post is a rag and you know it she did lose you won stop be the president of all americans not just your base",Positive,
 -2,"  whether the  election was impacted is not the issue the issue is that there was a network of spies actively operating in the united states that is cause  concern",Negative,
  1,"  yeah u won everyone knows that except u",Positive,
  2,"  boom  its like that",Positive,
  0,"  that dog wont hunt",Neutral,
  2,"  good work nypost",Positive,
  1,"  not closed still on going shut up man baby",Positive,
  6,"  as usual its all about you so youre okay with your butt buddy putin leading a foreign governments hostile attack on our democracy as long as you can prove you win fair and square barron would be a much more mature leader than youdumbasstrump",Positive,
 -7,"  and get the fuck off twitter and make some sensible legislation on gun laws you fat fuck do your job for a change and help people instead of fucking over the poor and slamming bigmacs into your fucking face you are such a piece of shit fuck you tiny hands donny",Negative,
  0,"  hahaha if hillary was a terrible candidate what exactly does that make you ",Neutral,
 -1,"  wait until the grand jury indites jared and ivanka for colussion we have yet to hear flyns evidence sad",Negative,
 -2,"  geeze monday is gonna hurt you a little ",Negative,
  1,"  how about you implement russian sanctions comrade trumptreason ",Positive,
  2,"  you just cant stop yourself can you president pinocchio if you were an innocent man you wouldnt so concerned with convincing everyone else how innocent you are youre guilty and this is how a guilty man acts",Positive,
 -1,"  um no  just the start boo boo",Negative,
  0,"  you wish russia russia russia it could be china it could be a four hundred pound man sitting on his bed somewhere what do you have to say now mueller has the answer",Neutral,
  0,"  your",Neutral,
  0,"  shut up shut up shut up no one cares what you think asshat",Neutral,
 -1,"  putin lied to you and you fell for it tell us again how genius you are",Negative,
 -1,"  uhhh hello  she won by  million votes you fucking moron",Negative,
 -3,"  she also lost bc shes a despicable human being most americans dislike hillary clinton",Negative,
 -1,"  youre still going to jail",Negative,
  0,"  thats an opinion the jury is still out and mueller is far from donetrumprussia conspiratorinchief",Neutral,
 -5,"  this indictment isnt the end of the indictments  this indictment didnt have to do with you yet  key words are this and yet  you dumb fuck  eat another cheeseburger and raise that cholesterol so we can watch you stroke out or have a massive heart attack you pos",Negative,
 -4,"  you are an idiot it really is sad at how ignorant you arethe inditements do not conclude that there was no interference",Negative,
  1,"   trump",Positive,
  1,"  why dont you get over it and start working on securing our borders and our schools",Positive,
  1,"  get over yourself besides i think mueller is not finished just yet",Positive,
  0,"  russian bot identified ",Neutral,
 -1,"  she got more votes than you how is that losing",Negative,
 -1,"  how much do you pocket off the nra  corrupt tosser",Negative,
  0,"  youre going to look like an even bigger moron with egg all over your face and in prison stripes when mueller is done with you",Neutral,
 -5,"  these poor people who think that mueller uncovered some huge plot  news flash people russians have been meddling in us elections for ever  there is no news still in this pathetic money wasting witch hunt",Negative,
  0,"  oh well case closed then call off the investigation",Neutral,
 -1,"  so delusional",Negative,
  0,"  enjoy prison",Neutral,
  1,"  and you won by being a terrible president",Positive,
  0,"  case closed good one",Neutral,
 -1,"  case is far from over agent orange",Negative,
  1,"  you are not fit to kiss hillarys feet you jackass a misfit no good loser who gets elected often has a bad fall you will be no exception as a russian colluder your punishment will be harsher than most rightly so",Positive,
  2,"  and you won with russias help starting back in ",Positive,
  0,"  still waiting to hear how russians blocked her from campaigning in the midwest in the last weeks of election period anyone anyone democratic crickets",Neutral,
  1,"  final trump won the old  fashion electoral college way  this is about foreign country infiltration  dont conflate the two",Positive,
 -1,"  putin puppet you are",Negative,
  1,"   children were just gunned down in a school children are tweeting about how to save other childrens lives you on the other hand are tweeting about yourself",Positive,
 -1,"  oh my someone sounds scared ",Negative,
  2,"  you honestly think this is all mueller has there will be more to come",Positive,
 -7,"  glad youve wrapped up that thoughts and prayers bullshit and are back to being your usual ignorant lazy racist treasonous batshitcrazy lying egotistical self you fat fuck",Negative,
  0,"  you seem really preoccupied with this tbh",Neutral,
 -1,"  asshole",Negative,
 -5,"  you are such a tiny man we laugh at your childishness and mock your stupidity pathetic little man",Negative,
  1,"  god youre exhausting",Positive,
  0,"  uh not closed donaldtick tock tick tock",Neutral,
  0,"  they are coming to take you away",Neutral,
 -1,"  you are so desperate ",Negative,
 -1,"  pathetic ",Negative,
  0,"  there you go again trying to convince us you read a book ",Neutral,
  0,"  she won by  votes which is probably more votes than you have dollars in the bank you lying satsuma",Neutral,
  0,"  you really are pathetic don",Neutral,
  1,"  don big loser spends more time defending himself and the fact he lost the popular vote instead of running our country no article by the post means anything",Positive,
  0,"  succinctly no way in hell trump wrote this",Neutral,
  4,"  she sure did like they did in the good ole days  with help from thugs",Positive,
  2,"  why is this always about you the big picture is that russia interfered with our election and will continue",Positive,
 -2,"  as bad as calling half the nation deplorables the left  media think our votes were swayed by a tweet or post on fb                      stop calling america idiots",Negative,
 -4,"  youre quoting goodwin he lathers your ass as much as he could that it had no impact on the election would mean that no candidate would ever take out a negative add on an opponent and you won states by small margins and stein steals votes with help from russia collusion",Negative,
  0,"  so you only care how this relates to you personally do you not care that russia orchestrated an operation to undermine our democracy are you gonna do anything about it you took an oath you are failing",Neutral,
 -1,"  dont be compulsive over this  its now a dead issue  you won we won now move on to real government business and put this behind us",Negative,
 -1,"  and a negative article  in consumer reports has never swayed a single person not to buy a product smh",Negative,
 -2,"  the world knows that you are a treasonous pervert",Negative,
  0,"  tick tock",Neutral,
  0,"  nobody knows the effect on the election not a win for you asshole",Neutral,
  0,"  fool its muller time every mobster says theyre innocent like you youll look good in prison orange matches your face  hairorangutan ",Neutral,
 -1,"  thats not true donny if it was then cigarette ads would be shown on tv  why do you think they took them off the ads made a big difference in the election results you are and always will be the illegitimate  you know it and now the world does too fakepresident",Negative,
 -5,"  seriously now you believe the nyt youre so fing full of shit implement sanctions against russia that our government imposed you traitor resign",Negative,
  1,"  just getting started traitor just getting started",Positive,
 -4,"  you can delude yourself all you want to but we see through your lies didnt your mother read you the fable of the boy who cried wolf youve lied so many times that youve left no reason for us to believe you resign while you can because mueller is coming for you shithole",Negative,
 -2,"  keep telling yourself that you know its not true moron what about russian sanctions and gun control",Negative,
  5,"  not a big win sir you have not been vindicated and the indictment does not say there was no collusion btw dont you have actual work to do you look like a child here",Positive,
 -1,"  your illusions are not coming true tick tock",Negative,
  1,"  wow ok sleep if you want",Positive,
  1,"  youre dreaming  they influenced the election and you know it why have so many russians been in the wh without clearance",Positive,
  2,"  actually she won the popular vote",Positive,
  3,"  just astonishing that as the president youre only concern is about you and your involvement with the russians and not a word about their attack on our country utterly shameful your illegitimacy has forever stained the honor of the once great white house",Positive,
  1,"  im looking for the part in this tweet where you honor mass shooting victimsyou know the reason you made the ultimate sacrifice of staying home from golf today",Positive,
  1,"  so you will now shut up about this",Positive,
 -1,"  put jezabel in jail be done with it",Negative,
  0,"  bullshit wecallbs you clown",Neutral,
  1,"  no  theyre just setting you up to take you downtown and book you",Positive,
  0,"  new york post vs bob mueller iii     ongoing investigation  case is open",Neutral,
 -3,"  can there be a more clueless idiot on this planet than you nope you prove you are the most clueless most moronic person alive ever over and over and over again case closed",Negative,
 -1,"  i dont think you are in the position to close cases",Negative,
  1,"  for the love of pete  it did not say here was not impact  read it",Positive,
  2,"  the case is pretty far from closed they havent finished  you dont know what they will findbesides that they interfered in the election for you  whether you knew or not you had their help p",Positive,
  0,"  damn you are so deluded  muellers coming for you hes just climbing the ladder to the top",Neutral,
 -3,"  doesnt look like you are having much of an effect on anything poor saps that fell for your moronic bullshit ",Negative,
 -1,"  another fool",Negative,
 -1,"  hes not done with you yet numb nuts",Negative,
 -1,"  anyone who draws that conclusion is either being stupid is not good at logic or is lying",Negative,
 -2,"  please for the sanity  safety of your children just admit that putin has you by the balls  you sold out america yes you are a  repugnant racist lying traitor give it up",Negative,
  0,"  nice try dictator donald confess and stop the bull manure",Neutral,
  1,"  she won the popular vote douchebag lol",Positive,
  0,"  im thinking malinda wont come visit when you are wearing the stripped suits",Neutral,
 -1,"  you wish it was case closed sorry probably not going to be lots more to come and i also hear your wife is pretty mad at you",Negative,
  2,"  russia helped you win face the facts and impose the sanctions already you still suck up to putin wonder why",Positive,
  4,"  you may clear yourself all you want but this is not how the system works if you cant call an accomplished female senator by her name dont mention her at all thanks god the case is not closed",Positive,
  5,"  if you were innocent you would actually wait for the investigation to clear your name  instead you sound guilty as hell how about obstructing justice don turns out that is a crime as well time will tell mueller is doing a great job i still say a trump or two gets indicted",Positive,
  7,"   you talk the talk and you walk the walk they gave up on you you beat them to deathly silence  you made all of them percent on their investments and saving them  in taxes god bless you sir keep up the good work",Positive,
  0,"  russia intefered with us politics whether they actually swayed an election or not we shouldnt allow them to get away with it",Neutral,
 -1,"  i thought you said ny post was fake news  you like to quote them now you hypocrite",Negative,
  0,"   she spent a billion dollars i love it",Neutral,
 -2,"  liar liar  pants on fire",Negative,
 -1,"  poor donnie does it hurt that now it is so obvious to anyone with a heartbeat that vlad handed the election to you  and he did it because you are such a moron that he was convinced your presidency would defeat our democracy",Negative,
 -1,"  what a shame that mr mueller isnt a post write presidentliar",Negative,
 -1,"  shits gonna suck for you very very soon",Negative,
 -2,"  case closed youre hilarious and a deluded fool",Negative,
 -1,"  nope you cheated",Negative,
 -1,"  youre a traitor ",Negative,
 -1,"  oh yeah the ny post  fake news",Negative,
 -2,"  she beat you by  million votes in the popular vote you stupid fat fuck",Negative,
 -2,"  hahahahahahahahahahahahahahahahahahahahahadumbass you are going to be so sad in prison",Negative,
 -1,"   i cant wait for mueller to finish",Negative,
  1,"  brother no wonder you liked roy cohn no matter what den deny deny",Positive,
 -2,"  case is not closed you and your ilk are going to be charged with obstruction of justice resign or get impeached your days are numbered",Negative,
 -1,"  putins puppet",Negative,
  1,"  wow thats not even close to what was saidunreal",Positive,
  2,"  wrong case wide open and mueller is coming for you  this will be the biggest deal of your life too bad for you there will be no plea deal",Positive,
  2,"  just because you tweet the shit out of that statement will not change the fact meuller is not done yethes comeing for you ",Positive,
  3,"  the opinions of a columnist in a blue collar yellow journalism ragsheet like the post versus the entire us intelligence community which one to listen to the one which proves trump to be a liar of course on that you can rely",Positive,
 -1,"  youre delusional",Negative,
  0,"  and anyone would believe you because",Neutral,
  0,"  and yet mueller and congress still feel the need to investigate its almost like no one believes you weird",Neutral,
 -1,"  what are you you act like a  yr old  nah nah nah na look at me bc i am always right not the mueller investigation i know every thing and you dont  you are so childish  stupid is as stupid does  impeachtrumpnow",Negative,
  0,"  no way did cheetolini write this",Neutral,
  1,"  no you won the old fashioned way the electoral college",Positive,
 -1,"  collusion hasnt been determined yet the investigation is not over yesterdays indictments were just one piece of the puzzle dont forget about obstruction of justice this investigation is far from over you should be addressing america about this information warfare no hoax",Negative,
  1,"  still trying to convince yourself  if you were so sure you wouldnt be discussing an old election",Positive,
 -1,"  the election is yesterdays newsrussia is still attacking us  why do you do nothingimposethesanctions",Negative,
  0,"  this isnt about her losing its about winning which is what they caused  which is what you helped happen now stop playing games with your buddies and impose the sanctions",Neutral,
  0,"  the ny post would say that",Neutral,
 -2,"  wait so thats not the fake news media i cant keep track anymore",Negative,
 -1,"  one one nontraditionally protrump news paper massaging trumps massive ego muahahahahahaha",Negative,
 -1,"  delusional donny strikes again worstpresidentever tweeting again about the election cant let muellers investigation just go about its business without inacurate misleading juvenille commentary of an idiot wsomething to hide keep on digging your grave stable genius ",Negative,
  1,"  terrible yet won the popular vote hmmm",Positive,
  0,"  more like can of russiancollusion opened and spilling all over the place",Neutral,
 -1,"  russian puppet ",Negative,
  0,"  what about the sanctions",Neutral,
  2,"  youre in idiot the facts are that  people are being charged with hijacking our election something you said didnt happen any plans to defend our freedom now dickheaddon dumptrump worstpotusever",Positive,
 -1,"  you are not as wise as your age requires you must be either a clueless person or a chief deceiver",Negative,
  2,"  it wont make difference if you let all the illegals in they will vote democratic",Positive,
  7,"  well thank goodness that expert post writer was able to look into everything the muellerinvestigation has on you donald  your trumpcrimefamily there is more coming your way  count on the fact that there will be more muellerindictments this is not over by a long shot ",Positive,
  2,"  so hrc still won the popular vote",Positive,
  0,"  you just dont get it  do you you are going to be arrested and sent to jail where you belong",Neutral,
  4,"  listen to your intelligence departments and mueller until they have spoken this has not been determined nypost cant make a determination i know you wish they could con man",Positive,
 -1,"  this indictment are very telling words  looking forward to additional indictments coming and watching you fall apart on twitter like you always do when you feel the heat",Negative,
  0,"  abdicate",Neutral,
  1,"  the pleasure of watching you panic and implicate yourself might be the only good thing youve ever given this country",Positive,
  0,"  you are a total idiot and  of america knows that the other  are intellectual deplorables",Neutral,
  1,"  the only thing more stunning than the scale of russian interference  uncovered today is the fact that an american president is taking no  action to protect our country against an ongoing threat this is a  dereliction of duty",Positive,
  1,"  lol you sound like something is bothering you",Positive,
 -6,"  on the contrary youre in deep shit and the noose id tightening  fucking traitor",Negative,
  1,"  so when will you enforce the sanctions",Positive,
 -5,"  where is your anger towards russia djt why did you not immediately impose sanctions on russia coward what is putin holding over your head  you are destroying the fiber of this country with your lies muelleriscomingforyou bluewave",Negative,
  0,"  even you cant believe you actually won huh  idiot moron",Neutral,
  0,"  its ok to be nervous baby trumpnervoustrump",Neutral,
 -3,"  djt  ever so blind to say russian interference had no impact on the  campaign and ever so premature to be saying there was no collusion with the russians on the part of your campaign  on that latter point ill wait for muellers findings hes the real deal youre not",Negative,
  0,"  we all lost when you became the president ",Neutral,
 -1,"  who are you trying to convince cheater",Negative,
  5,"  trump ill wait until mueller says that your campaign did not work with the russians because the evidence so far shows your son donaldson in law and campaign manager met with them at trump tower your attorney general met twice with the russian ambassador during the campaign",Positive,
  0,"  nope and btw this is just the social media part of the investigation that confirms russian involvement that you kept denying",Neutral,
 -3,"  this isnt abt hillary this is abt u and ur traitor trash this is just another brick in the wallur cell wall not ur mexico wall this indictment is  the russians another  coming  manafort yours coming soon wait til u see the parade we throw its gonna be yuuuge",Negative,
  0,"  you sure are trying to prove your innocence daily for someone who says there is no collusion only guilty people do that",Neutral,
  0,"  the ny post   ",Neutral,
  2,"  she won the popular vote dickwad",Positive,
 -1,"  except for the fact that the case is sooooo far from closed  like crazy far away from closed",Negative,
  2,"  with all that is going on in america right now particularly in florida i find it mindboggling that this is what inspires multiple tweets from our president",Positive,
  1,"  fuck you trump your parents needed to hire a shrink for you not pay for a boarding school to get rid of you",Positive,
  3,"  oh cool opinion proves the truth now",Positive,
 -1,"  the failing nyt said that",Negative,
  5,"  i thought she lost because nobody ever reformed the us election system why the candidate with less votes ie  won the elections while the majority of the people who voted did not like that get over it nobody with a brain likes the current us president",Positive,
 -3,"  as far as i know failing to do something you attempted can still be a crime see attempted murder",Negative,
 -1,"  actually you were both terrible candidates",Negative,
  0,"  no fucking way he typed succinctly all by himself i wonder how many iterations there were before it popped up in autocomplete",Neutral,
 -2,"  youre demented and willing to twist the facts to your own deluded base the indictment said no such thing",Negative,
 -1,"  your going to prison",Negative,
  0,"  the lady doth protest too muchyour days are numbered dear ",Neutral,
  1,"  lol as if you can read  are you going to have someone read this one to you a higher loyalty truth lies and leadership ",Positive,
  1,"  she won by over  million votes",Positive,
  6,"  hey im glad your boy goodwin still does what you pay him to do thats loyalty not like some dipshit the fucks a porn star and playboy bunny just a year into his third marriage and buys their stories through a friendly publisher fakepresident pussygrabbinggit",Positive,
 -1,"  case closed   didnt matter  i was never going to vote for hiller or sanders anyway",Negative,
 -4,"  your incessant tweeting about the news tells a different story  u know where this going and ur trying to change the narrative   but you canttrumplies impeach trumprussia maga resist moroninchief",Negative,
 -3,"  except she won by  million u piece of shit and probably more when u take away all the russian swayed and manipulated ones u lying losing fuck",Negative,
  0,"  so is it a hoax or not donnie sounds like it wasntwhat are you going to do about itwhat about those sanctions",Neutral,
  0,"  the post is a fucking fish wrapper how much did you pay him to write that",Neutral,
  2,"  ha ha  she won the popular vote",Positive,
 -1,"   keep trying ",Negative,
  0,"  case closed trumpcrimefamily united in a cell theresistance ",Neutral,
  6,"  keep up the great job mr president maga we stand behind you all the way  sir trump god bless and keep you obummerjust going to leave this here  lockthemallup  ",Positive,
 -2,"  and potus is delusional sad ",Negative,
 -1,"  so delusional or just demented  makes no difference now  you know your days are numbered  we know it  russianindictments worstpresidentever implementrussiansanctions shitshow",Negative,
 -1,"  not case closed spanky karmaiscoming",Negative,
 -2,"  and youre going down as the worst president in historythat must suck huh",Negative,
 -3,"  hahahhaha we might never know if you colluded but we are making your life a living hell hahha feeling the need to type tweets to promote yourself hahahaha so sad so pathetic",Negative,
  0,"            ",Neutral,
  0,"  first off the indictment is only that they attempted to interfere it isnt the purview of the justice department to say if it influenced elections second and more important though is what are you doing to prevent a repeat in ",Neutral,
  2,"  you gave away top secret information to russians in the oval office ",Positive,
 -1,"   you left our cheating and corrupt sir",Negative,
  0,"  sanctionsnow",Neutral,
  0,"  seriously do think we can take far rightleaning rag nypest owned by fellow  billionaire repug scorchedearther  as declaring uvindicated ive got trumptowermoscow condos  ell  some suckers we see its all about you not country ",Neutral,
  5,"  well now that settles it then michael goodwin the new york post trump asskisser from way back he attacks anything from the democratic party and supports anything that comes from the trumptard ministration no big surprise there anyone credible lnows you colluded",Positive,
  1,"  getting nervous  muellers coming for ya  you know it  we know it  better get all the golf in you can  it might be awhile before you can play again  ",Positive,
 -2,"  if you think the case is closed why are you still tweeting so much  grow up and start at least pretending to be an effective pres instead of the fool you are ",Negative,
  0,"  nice try but we can wait for muellerinvestigation you need someone who can brief you on how an innocent man would react theresistance trumprussia impeachtrumpnow guncontrolnow",Neutral,
  5,"   god bless you mr president theres a lot more of us than there are of them they just got more time  money but thanks to you using twitter we see whats going on keep up the tweets",Positive,
 -3,"  what a bunch of bullshit the indictment says none of those things repeating lies doesnt make them true",Negative,
  2,"  oh no the cases of the trumprussia is wide open",Positive,
  0,"  hahahaha",Neutral,
  4,"  still talking about how you won the election you won already good god",Positive,
 -1,"  case is not closed  investigation ongoing  you must be squirming",Negative,
 -3,"  put down the twitter and go stuff your fat face with the mar a lago chocolate cake  last chance before prison",Negative,
  0,"         trumprussiacoverup muellertime bluewave ",Neutral,
  0,"  your under oath sit down with the mueller boys should be a walk in the park then congrats",Neutral,
  3,"  dt doesnt care about a war on the borderhes building walls between red and blue statesnonwhite immigrants and white people the real media and fake mediahaves and have notsthese are his real wallsand we must vote in  to stop himhes not making america great",Positive,
 -1,"  our country is under classic disinfo attack in the internet age youre now a witting accomplice at a minimum implement the sanctions as required by congress",Negative,
  0,"  lmaf lol lol",Neutral,
  1,"  hmmmny posthmmm friend of ownerhmmmm",Positive,
  0,"  we dont believe you keep thrown shit on the wall hoping something will stick",Neutral,
 -3,"  america and the entire world now knows that the only reason you one us that your gullible followers fell for russian propaganda  you are a loser",Negative,
  1,"  good try  doesnt say any such thing ",Positive,
  0,"  hes forgotten hes president",Neutral,
 -3,"  actually in a cruel twist of fate we did end up with the terrible candidate",Negative,
 -1,"  the russian trolls are very busy in this thread",Negative,
  1,"  thats his opinion the fact is there is no telling just how much impact the russians had on our election but its clear they had an impact collusion hasnt been disproven yet",Positive,
  0,"  must be exhausting being your own full time cheerleader sad",Neutral,
  0,"  the post  rupperts rag sheet really  inquire nextyou and you daughter and sons are the dumbest people and the deplorable as follow",Neutral,
 12,"  i am so sorry that you got a raw deal here  you won fair and square but had to endure a frame job from the democrats  wish you would have been left alone to run our country  thank you for your patience and strong drive to make america great again  best president ever",Positive,
  1,"  your so called victory never would have happened without putin",Positive,
 -1,"  you really are insane",Negative,
  1,"  really a choice between an idiot and a crook we were all hoping smart ppl would surround you that didnt happen everyday a new stupid by the trump administration the russians are peeing in the pants with glee",Positive,
  2,"  yeah right like you actually know what succinctly means lol",Positive,
  0,"  i guess you are the repulsive candidate",Neutral,
 -1,"  getting desperate now aint you trump wont be long youll soon be restrained  and not causing the world any more stress ",Negative,
  1,"  ummm funny how hillary earned so many more votes than youthats a win to anyone who doesnt have to take their shoes off to countmadamepresident imstillwithher",Positive,
  1,"  you wish theyre coming for cheetobetter start packing",Positive,
  4,"  why are you tweeting about this you should sit back relax and let the special counsel complete his investigation your constant yapping doesnt achieve a thing",Positive,
  1,"  no mention of the countries who may have been impacting even more than elections in our country for far more years before this particular election",Positive,
 -1,"  talk about fake news spewed right from your very own small mouth",Negative,
  2,"  in your dreams buddyin your dreams fakepresident",Positive,
  0,"    muellertime ",Neutral,
  1,"  but they did meddle with the election which is what has been said from day one but for some reason trump has a guilt trip  as usual hes living on edge all the time always on the defensive  wonder why ",Positive,
 -1,"  he lied",Negative,
  0,"  donthecon ",Neutral,
  1,"  do you think you could stop thinking about your narcissistic self for a few seconds and start working on how to stop the russians from hacking the usa its really  not all about you",Positive,
  1,"  again not a word of truth from you the case is far from closed",Positive,
 -2,"  you conspired with a foreign power to sway an election it has been proven you are a traitor and your family are traitors you should be removed from office and jailed along with the rest of your treasonous brood",Negative,
 -1,"  talking about hrc again huh gross",Negative,
 -5,"  gee i smell the fear and desperation of a cornered sewer rat who knows a trap is about to be sprung",Negative,
 -2,"  you are the biggest douche and everyone sees you cadet bald eagleyou are as pathetic as the come",Negative,
  0,"  please dont act so crazy sir",Neutral,
  1,"  too bad youre not a better president i didnt like hilary either but you are just a disaster dont you care that what you do hurts the american people dont you have a conscience its clear that your wife hates you and i just feel sorry for poor barron",Positive,
  3,"  the fact that you keep defending the russians speaks volumes the fact that you will not sign off on new sanctions against russia put forward by a bipartisan congress speaks volumes the fact that you will not reveal your tax returns so we can see the trail of rubles is truth",Positive,
 -1,"  nope he can say whatever he wants but this case is not closed until mueller says so",Negative,
  3,"  she actually won you didnt russia and donnie sitting in the tree kissing first comes love then the election",Positive,
  0,"  not really",Neutral,
  1,"   we should look into why kerry granted  of those russians a travel visa in ",Positive,
  3,"   got it u won nowabout those sanctions unanimously approved by the congress  when can we expect action pos",Positive,
 -6,"  you literally took a national tragedy  made it about yourself you are the most selfish terrible human being to walk the planet this tirade of tweets about how youre the victim when teenagers  teachers lost their lives youre a spoilt child who caught committing treason",Negative,
  4,"  who knew that a nypost reporter could pronounce the legal truth  has he told mueller  fact is no such thing has been proven",Positive,
 -1,"  case is not closed dotard just ramping upcant wait till the get your financial dealings ",Negative,
  1,"  you will learn the purpose and meaning of an indictment",Positive,
 -2,"  too bad mueller doesnt give a fuck about your opinion eh donnie",Negative,
 -2,"  you are a fucking moron",Negative,
 -2,"   trump is a chronic liar and worst of all a traitor all who now stand with him are traitors as well choose your sides",Negative,
 -2,"  youre really scared arent youthe harder you tweet the more pathetic you lookyou know youre donewe know it too",Negative,
 -2,"  that is not the conclusion of the indictment me thinks he doth protest way too much",Negative,
  3,"  you really have lost and our heavenly father will judge you when the time comeseven if you live another  years it is god in the end for all of us and karma on earth",Positive,
 -3,"  that is your pathetic hope  the case is far from closed  you are illegitimate and a traitor to the us",Negative,
 -1,"  but i thought nypost was fake news",Negative,
 -3,"  no collusion  what about conspiracy  ill wait for the rest of mr muellers indictments ",Negative,
 -1,"  wait for it the truth will eventually come out  you can fool some of the people some of the time but not all of the people all of the time  case is not closed",Negative,
 -2,"  dotardmoroninchief trumpcrimefamilytrumprussiaconspiracyyoure embarrassing the nation please shut up everyone knows your guilty",Negative,
  1,"  you lost the popular vote and those deciding  in swing states it is plausible that they were swayed by disinformation or more accurately lies put out by russia that  you helped spread trumprussiaconspiracy notmypresident",Positive,
  0,"  muellertime muellerinvestigation trumprussia muelleriscoming ",Neutral,
 -4,"  no she lost by the horribly outdated electoral college dont you remember mrs clinton got more votes than you did not less",Negative,
 -1,"  you know you are going to be putin behind bars you traitor ",Negative,
 -1,"  now your getting briefed by the ny post  maybe big bird on sesame street feels the same  but you have the best informationintelligence and you have been briefed on this  you really need to resign or thamendmentnow",Negative,
  0,"  so you quote the post  how about their friday front page and editorial telling you to do something",Neutral,
  2,"  succinctly wow thats a biggly word for you ",Positive,
  1,"  a terrible candidate who beat you in the popular vote by a record nearly  million votes",Positive,
 -1,"  fire and fury says youre an idiotso theres that",Negative,
  0,"  so why the indictments worstpresidentever",Neutral,
 -1,"   case closed",Negative,
  1,"  how about you focus on something that really matters gunreform",Positive,
  2,"  she won the popular election by  millionthe old fashion way",Positive,
 -5,"  case closed she won by  million despite all the disinformation propaganda put out by russia and youshe won despite your lying and your dumb followerspiss off dotard",Negative,
  1,"  oh you think the case is closed do you this is just the first of many indictments heading your way comrade the grand jury is gonna be on you like a bum on bologna sandwich and theyre hungry",Positive,
  4,"  you just cant accept even the possibility that you may have lost without russias assistance your ego is too fragile instead of condemning russia for interfering in our democratic processes you look look for reassurance that your win was legitimate sanctionsnow",Positive,
  2,"  omg dream on trump you did not win fairly and you know it so shut the hell up and do something bout the school shooting my god please poeple vote democrat this is gettin to much we need an intelligent person in office",Positive,
 -2,"  you dont get to close the case fuckface",Negative,
  1,"  when are you going to go after the russians about what they did  what do they have on you mueller will find out",Positive,
  0,"  you mean they know how to tell the truth maybe their gearing up with a new story line",Neutral,
  6,"  you sir are missing he point again the point sir is that foreign governments are presenting a clear and present danger to our country and democracy stop thinking of yourself and start acting like a president of the united states of america this is not the us of trump",Positive,
  1,"  i am sure mr mueller would disagree with that assessment just as america does",Positive,
 -1,"   isnt there another photo op you need to get to",Negative,
 -1,"  nope case still open who are you tweeting this too  of the population knows youre a pathological liar why waste time with the bs dont you have work to do you cheating lazy slob you work for me so get to work",Negative,
 -1,"  don jrs meeting with the russians alone was collusion which is why you came up with the lie on af about adoptions so add in obstruction and thats just scraping the surface",Negative,
 -1,"  you didnt actually read the indictment dod you roy cohn is flipping in his grave laughing",Negative,
  0,"   yes  ",Neutral,
  0,"  when are you going to drop the election under the bridge",Neutral,
  2,"  yes hrc was a terrible candidate had the dems had even a decent candidate we wouldnt be dealing with trumpty dumpty his absolute stupidity and hearing of his vanilla sexual conquests",Positive,
