"Sentiment_Score","Tweets","Sentiment_level.score","Sentiment_level.text"
 -1," methinks thou protests too much",Negative,
 -2," quoting someone from a company desperately hoping they dont get sued into oblivion for helping russian trolls is about as convincing as your hairdo you nazi fuck",Negative,
  0," fruit loops",Neutral,
 -2," cant you ever address the need of the country why is everything always about you all your insecurities and fear",Negative,
  1," sure youve never retweeted anything that was false misleading or just flatout erroneous  sarcasm because i dont think you are intelligent enough to figure it out",Positive,
 -2," well if rob goldman said it then  aaahhhhhh your stupidity drives me crazy stop it ",Negative,
 -1," sanctions you shitgibbon where are they  do your goddamn job instead of whining all the time",Negative,
  0," so can we expect you to enforce the sanctions against russia now  putinspurchase mrga",Neutral,
  2," lolololol like he is going to admit to it sort of like you didnt pay ol stormy off",Positive,
 -1," why dont you use this to condemn russia",Negative,
  2,"  not that it matters  russians have many goals the  election is just one  now that they had success theres  to think about and general discord",Positive,
  0," shitholepresident lyingliarinchief",Neutral,
 -3,"   fake news wont tell the truth from mr goldman  lies are corrupt msm agenda  its terrible",Negative,
 -2,"  america has grown tired of the potus hatersit really is time to push back hard",Negative,
 -1," yep he is ur go to guy  forget the doj",Negative,
 -1," youre a piece of shit",Negative,
 -1," yeah i think not taking the word of someone culpable at face value is a given idiot",Negative,
  0,"  eventually theyll have to accept it ",Neutral,
  3," ads went up for rob goldman in charge of ads at facebook he liked the increase which made him look like a genius he invited the russians",Positive,
  0," since your board book only has pictures and you choose not to read you dont get to tweet about anything unless youve red the whole story and can put it into context go eat your hamburgers and find another porn star to screw were sick of you screwing us",Neutral,
 -2," nope youre grasping at straws youre scared shitless and you should be ",Negative,
  2," talking like a book sir  ",Positive,
  0," lots of things were postelection like regretting voting for you",Neutral,
  1," yeah i trust those guys",Positive,
  3," by all means investigate russia but remember media propaganda was more succesful the conventional wisdom was hillary coronation trump won because many stayed home thinking hillary couldnt lose ",Positive,
-32," resign resign resign resign resign resign resign resign resign resign resign resign resign resign resign resign resign resign resign resign resign resign resign resign resign resign resign resign resign resign resign resign",Negative,
  3," comrade trump vladimir is proud of you",Positive,
 -5,"  indictments are a joke who cares about goofy russian ads you lost the election because americans are sick of the corrupt clintons and hater obama get over it ",Negative,
  0," save your breath resign now",Neutral,
  0," oh yeah massive fake news  vs  grow up",Neutral,
 -1," how is that hanging onto a straw working  resign ",Negative,
  1," so are you going to do something about this fact or just sit back and not defend your nation against russia",Positive,
 -4," america is sick and tired of you and the fake media bullshit quit being a asshole and start acting like the president of the us trumprussia faketrump",Negative,
  0," couldnt get a quote from the president of facebook ads huh sad",Neutral,
 -1," stfu and gtfo of our wh you traitor",Negative,
  1," well another day another dickheaded tweet from the asshole squatting in the white house",Positive,
 -5," thought the russian hackers were chinese some pound guy sitting on his bed a hoax a fiction created by loser democrats  youre so going down in history as the worlds biggest fuckup",Negative,
  1," cone up with something else genius",Positive,
  0," mueller is  times smarter than youve ever been hes going to send you to prisonlie to yourself and your idiot supporters all you wantit changes nothing",Neutral,
 -1," why the hell havent u implemented full congressional sanctions that were due  weeks ago what do the russians have over you that makes u so afraid of them",Negative,
  2," fake news media are such evil people in the end the bad guys never win their decline is evident and will continue to snowball stay the course president trump",Positive,
  0," so it only took you a matter of hours to forget about everyone in florida you moved on real quick trump you disgust every fiber of my being",Neutral,
 -4," fake news sucks obama illegal asshole",Negative,
 -1," hes just trying to save face and avoid lawsuits his opinion is shit",Negative,
 -1," its not fake news  its that you are a fake president",Negative,
 -1," you fall for any news item that is evenly slightly nonnegative  gosh what a juvenilepresident  ",Negative,
 -1," resign the nra can no longer save you we are going to put you out with the rest of the trash you are nothing more than a race baiting piece of garbage you wouldnt know the truth if it slapped you in the face youve embarrassed yourself and your family by being putins pawn",Negative,
  2," donald trump you are fake president enjoy your russian mates",Positive,
  0," bots respond to clicks asshat",Neutral,
 -1,"  as clearly laid out in the indictment ads represent one part of a multipronged disinformation attack  fb has not released any data to support  claim they explicitly refuse to disclose  amt related to political ads",Negative,
  2," us intel knows more than rob goldman if trump doesnt trust his own intel agencies and govt why is he the president",Positive,
 -2," if youd shut your yap and quit trying to obstruct maybe mueller will eventually be able to tell us exactly what they were up to  you care more about your ego than the good of this country  you are a traitor to the country",Negative,
  2,"  is doing his best to bankrupt our countryour environment our clean air  water oil  fracking in our parks and public lands our retirements in social security medicare medicaid raising out taxes our dreamers and we really need to get rid of ice   most of the gop",Positive,
  1,"  when is rob goldman the gold standard for ethics",Positive,
  0," karenmcdougalkarenmcdougalkarenmcdougalkarenmcdougalkarenmcdougalkarenmcdougalkarenmcdougalkarenmcdougalkarenmcdougalkarenmcdougalkarenmcdougalkarenmcdougalkarenmcdougalkarenmcdougalkarenmcdougalkarenmcdougalkarenmcdougalkarenmcdougal",Neutral,
 -2," keep hitting hard against the fake news america agrees with you that the media represents and is part of the democratic party thats the real collusion america needs you   ",Negative,
  1," doesnt change the fact russia took actions on ur behalf during and well before the election season also he said most ad buys not all buys dont u read ur retweeting tweets that dont counter the narrative at all",Positive,
  1," your tweeting is nothing but a bunch of alternative facts  cnn ",Positive,
  0," stfu already",Neutral,
  0," go fk yourself",Neutral,
 -1," it was actually easy to ignore that self serving bullshit",Negative,
  0," your quoting an unverified source huh you are the epitome of fake in this world ",Neutral,
  0," fake president fake election you really are not the president everyone knows",Neutral,
  0," so now facebook knows more than the fbi and cia",Neutral,
  2," its clear you havent read muellers indictment i have i suggest you free up some time in your golf schedule to give it a glance trust me its a pageturner",Positive,
 -1," facebook made millions of dollars probably billions on russian facebook ads they wont bite the hand that fed them",Negative,
  0," trump is putins toollock him up now for treason",Neutral,
 -3," hard to ignore the fact that fb is complying with putin requests to censor navalny and others",Negative,
 -3," shut the fuck up you lying piece of shit",Negative,
  1,"  hard to ignore these facts from the indictment sirdefendant organization had strategic goal to sow discord by early to mid this included supporting your presidential campaigni encourage all to read the text of the indictment ",Positive,
 -4," aka  donnie the commie  you bone spurs fucking yellow coward you wouldnt fight for your country  now you sell the country out to putin  the russians drop dead",Negative,
  4," dear very stable this only proves that the russians realized you were going to do nothing to stop them and it worked for them so they invested more in facebook ad buys",Positive,
 -1," please no more of a your bs",Negative,
 -2," fact  now i see the problem  it is behind those petty eyes of yours",Negative,
  4," well im sure one guy at facebook has access to more complete information than the special prosecutor ",Positive,
 -2," you call everyone fake news you dont like your so pathetic no one with half a brain buys your nonsense you are a fake president",Negative,
  0," see that k russian bots",Neutral,
 -5," no you are the fake president putins bitch you are a poor pathetic  disgusting piece of shit",Negative,
 -1," bs again i saw them pre election",Negative,
 -1," youre officially fake news",Negative,
  0," prsident trump  la guerre est dclare les sionistes envahissent la france pas juste injustice  voice  merci prsident des usa jacques ",Neutral,
  6," i am sure mueller knows all these details and much more sometime soon the fullness of the universe will be revealed there will be facts and details that will stand up in court not bs not spin not tweets facts audio video america will be informed",Positive,
  1," the truth seems to be elusive in the newsmedia these days do they even try to pretend they have integrity in their reports anymore or did they just blow their cover and give up",Positive,
  0," there you go",Neutral,
  0," fake president again",Neutral,
  0," keep on trying to wiggle your way out of prison  it will not work  oh and by the waytheirbloodisonyourhands ",Neutral,
 -1," pivot deflect point fingers deny  repeat  trump playbook for spoiled rotten brats",Negative,
  2," pathetic kids are dying because of the republican partynra romance and all you talk about is yourself  ok then lets hear from you about the nra and russians both helping you win",Positive,
 -1," the baldclowninthewhitehouse is a moron",Negative,
  0," youre bullshit no longer works bye bye",Neutral,
  1,"  msm cognitive biasslant abuses journalistic ethics leading to violation of brady law progeny withholding of exculpatory evidence prior to extracting a pleaconviction in courts for which the bundy case was  flynns case will be thrown out by sullivan the fixer justice",Positive,
  0," hes not in the fbi and hasnt seen the evidence the majority thinks youre guilty mueller is not done yet tick tock",Neutral,
 -1," resign dotard",Negative,
  0," the ads arent what tipped the scales",Neutral,
 -2," this is not hard to ignore",Negative,
  0," so  who cares",Neutral,
 -2," resign you fraud",Negative,
 -1," quite logical you would need to spend more after he was elected to pump his image up missing the point that the russian government supports and owns trumpism",Negative,
 -2," so now we know your the hoax youve been lying all along and thats what you do best lie russia put you in office so be honorable for once in your life and resign  america demands it",Negative,
  1," really since when do we take the perpetrators word oh wait thats your usual method",Positive,
  0," fakepresident",Neutral,
  2," talk about fake news he is not even a verified account russian maybe",Positive,
  4,"   where is the president that should be defending our democracy your only concern on the russia indictments is the effect on you  youre deep in it  thanks for your silent clarification  ill rest easier now knowing its almost mueller time  impeachtrump",Positive,
  1," well youve certainly shown us all now how about those russian sanctions",Positive,
 -1," the media is part of a wider disinformation campaign in this country that is being pushed by the democrat party lets face it the democrats and their media allies have to lie  because if they were honest about their intentions not one of them would ever be elected",Negative,
  2," advertising execs are always my go to guys when im looking for facts too  impeccable reputations for truth and accuracy  you sad little man child",Positive,
  2," could it be deep state spoofing russia  it came out last year that cia has the ability to make any cyber activity look like it came elsewhere  there has been a great push to devide us from within ",Positive,
 -1," you are retweeting an unverified account fake news you are helping a russian bot again sad",Negative,
 -1," the only fake person is you biggest conman trump university founder of the decade  your election is illegal because it is biggest fraud of the decade",Negative,
 -3," it matters not  u used russia to cheat  u r blasphemous and u r not the president u bloody traitor",Negative,
 -1," you seem really nervous",Negative,
 -2," donald this is not about you it is about protection of the us constitution  the democracy you swore to protect from foreign powers failure to act accordingly is treason way worse than nixon or clinton      ",Negative,
  0," asterisk potus putinspotus fuckoff",Neutral,
  0," you know what never fails your ability to give a teeny tiny portion of the whole truth",Neutral,
 -1," the only fake thing is your presidency and hair",Negative,
  0," when will you implement the russiansanctions russia attacked us you are allowing it even promoting it you  will go down in history as usas biggest traitor you will die penniless and alone in prison remembered only as a stain on an otherwise great nation",Neutral,
  2," funny how the fakepresident cries like a baby with every tweet",Positive,
  2," maybe rob goldman didnt understand the facts of the meeting at trump tower you know where donald jr kushner and manafort met the russians to discuss dirt on hillary and when to release it one floor below your office and you didnt know right",Positive,
  1," donald trump aka idiot of the united states",Positive,
  2," set your legal team on them sir",Positive,
  0," you sound scared dude",Neutral,
 -1," twisted news faked",Negative,
  1," if you were more frank in telling us the true storythe whole america would stand with you",Positive,
  1," just shut it",Positive,
 -1," goldman sold me a worthless huise",Negative,
  1," more like a fake president ",Positive,
 -1," bullshit ",Negative,
  0," callbullshit",Neutral,
 -1," and yet you the fake president fail everyday",Negative,
 -1," fuck you hoe",Negative,
  0," niggers",Neutral,
  3," doesnt matter when they interfered it does matter that they did  now with no repercussions but acceptance and endorsement by the people in the white house and repubs",Positive,
 -2," how does cnn fake news put any news on facebook everything they report on is fake news",Negative,
  0," when this was going in for  years where was clapper brennan and ",Neutral,
  4," gaslighting works on the weaknow go fuck yourself and pay melania her salary you agreed to in the marriage contract",Positive,
  0," youll grasp on to any theory you can just to save your own worthless ass",Neutral,
  0," shut upyour only goal here seems to be avoiding accountability when it should be on protecting the constitution and our election process from undue influence by a foreign power   you are an embarrassmentrussianstooge newcoldwar",Neutral,
  0," hmm not working for the country again while the country grieves you tweet rubbish",Neutral,
 -1," you are obviously feeling nervous  its so obvious",Negative,
  0," no the russian has somesing to do with you",Neutral,
  2," but they didnt even know this was happening  why would we trust their assement  anybody with a brain would not hang their hat on a statement from facebook",Positive,
  1,"  majority",Positive,
 -2," that because the msm is run by a rogue element of the cia that is antiamerican and pro globalist nwo  time to slay the beast ",Negative,
 -1," the only fake news is the one you listen to fox",Negative,
 -1," you are fake",Negative,
 -1," you are the fake news",Negative,
  3," i wont put much trust in someone who just publicly confessed to taking money from russian sources in order to run propoganda on their websitetrumprussiaconspiracy",Positive,
 -1," fake news is losing the fight to help you your affairs with sexual details are abt to b made public will we finally see if its you ir jeffrey epstein who has the ugly dick",Negative,
  1," he doesnt have a verified account though ",Positive,
  1," noticed how this is not a verified account you spreading fakenews again cadetbonespurs ",Positive,
  0," stop the two year old tantrums ",Neutral,
  0," karen mcdougal",Neutral,
  5," how reliable a not verified account supporting trump  did you just retweet a russian troll acting as an american citizen ",Positive,
  4," thats true fake news i really dont know my good friend donnie that well but i am willing to be his commerad maga lets eat golf and watch cheeseburgers",Positive,
  2," a prince whose character is thus marked by every act which may define a tyrant is unfit to be the ruler of a free people  thomas jefferson declaration of independence",Positive,
  1," bull puckies",Positive,
  1," why would any sane intelligent person believe the very ppl that allowed fake news in the first place trumprussia metoo",Positive,
  0," with evidence of attack on concretely before us you must direct bds of elections to adopt paperballot systems backup registration databases protect usnot to such a violation so impeachable that even gop which gives you benefit of doubt would likely have to act",Neutral,
  0," typical",Neutral,
 -2," goldman later clarified he was referring to russian behavior on facebook only he was also apparently only addressing ad purchases facebook has testified before congress that while  suspect ads reached  million people some  unpaid posts reached  million users",Negative,
  0,"  well mueller found out way more than your one little buddy here to get indictments takes evidence and or intelligence  sorry lil man but you are in deep trouble",Neutral,
  0," well the russian never fail",Neutral,
 -1," wrong asshole you disposable pos russians didnt just spend rubles on fb md",Negative,
  0," you are just a puppet of your russian handlers donnie impeachtrumpnow",Neutral,
  0," stop defending yourself and start focusing on gun control",Neutral,
  3," ad men have such great integrity that we should believe everything they say thats sarcasm look it up in a dictionary oh thats right you dont read is it dont or cant read ",Positive,
  0," guncontrolnowtrump ",Neutral,
 -2," if its coming from you its a freaking lie youre a jackass",Negative,
  0," please please please go away",Neutral,
  2," thanks for the proof read  if only one could edit ones tweet  as to the substance the russian campaign was certainly in favor of trump  the point is that the misinformation campaign is ongoing and must be addressed  today we saw russian pro gun tweets re florida shooting",Positive,
 -3," youre a disgusting pig and an idiot",Negative,
 -2," hard to ignore the fact that both of your sons have publically stated that most of your funding come from russia",Negative,
  0," the mueller indictments have shown its not fakenews you had russian help to get elected now we wait for more indictments to see how much your minions  u cooperated why did putin want you elected alternativefacts",Neutral,
 -1," fake president fake news",Negative,
 -2," the only fake news is the crap you watchfox and fiends ",Negative,
  4," eye roll guy just wants to keep his job i trust him about as far as i trust you and that is not far at all",Positive,
  0," i am so enjoying your meltdown trumpmeltdown",Neutral,
 -1," the only fake news media is your station fox news",Negative,
  1," theres no question that russia sought to interfere perhaps with other countries in our electoral process and its absolutely essential that we take action against individuals who attempted to interfere with our democracy vice president mike pence told fox news",Positive,
 -3," its time to resign while you have an ounce of dignity left before you have to resign in total disgrace mueller has your number prison soon",Negative,
  1," oh im sure hes super unbiased  youre a fucking moron",Positive,
 -2," trump is in deep shit so hes crying deep state and he finally confirmed mueller investigations is not witch hunt ",Negative,
  0," and facebook the people who sold them the ads are such a reliable source its the equivalent of someone asking you if you cheated on your wife",Neutral,
  0," trump was afraid to go to vietnam when he was young and now hes afraid to visit troops now that hes olda fat draftdodging leopord doesnt change is spotsdraftdodgercowardcadetbonespurs ",Neutral,
  0," fakebook",Neutral,
  1,"  lets assume that rod goldman does not want to be held accountable for any role he played in selling facebook ads to the russians and that he made a lot of money selling these ads  i am skeptical",Positive,
  3," the truth is that you money laundered millions for the russians you will go to prison for that along with most of your family and your wife will divorce you take whatever money is left and return to her home country",Positive,
 -4," means nothing u have zero credibility as u lie on a daily basis why melania stays married to u is beyond me wife cheater liar bigot money laundering piece of shit your going down",Negative,
  5,"  wouldnt be surprised that those  russian bloggers are hillary and obamas friends  needs a thorough cleansing we do not feel safe at all   can u trust the fbi",Positive,
 -1," fuck you",Negative,
  0," how much did goldman charge you for that statement is it suppose to absolve you from the fact you were installed into the presidency by russia aided and abetted by russia your presidency is an illegitimate one",Neutral,
  1," lets see the prove",Positive,
  0," bot",Neutral,
  0," has mr goldman testified before any of the committees investigating this if not he needs to and it should be public so the democrats cant lie about what he said",Neutral,
 -4," hard to ignore the fact that you are still lying and stupid",Negative,
 -5," you never fail to cry fake news over facts you find inconvenient not everyone is stupid or naive we see right through you and we thinks thou doth protest too much",Negative,
  0," you didnt read his entire thread here did you",Neutral,
 -2," why dont you care that russia attacked the usa why wont you retaliate you look very weak nrabloodmoney buttoutrussia",Negative,
  1," the president of what",Positive,
  0," tump  thats the new you tump",Neutral,
 -1," nothing fake about our media  only thing fake is our president truth hurts",Negative,
 -2," shockingly weak reaction to incontrovertible proof  loser",Negative,
  0," americas intelligence agencies and the doj are not fake news",Neutral,
  0," it is not about money spent  it is about the number of people who saw it  plus anything after the election was about creating division  money spent before the election was about affecting the electiondumbshit money after the election is not about the election",Neutral,
  1,"  people are dead  miles from where you sit and your narcissistic self just cant stop tweeting about your so called innocence  youre a ",Positive,
  0," lol whatever ",Neutral,
  0," russiansanctionsnow",Neutral,
  0," donnie  you are going to jail russia stuff is just one of the thing which will get you in there are many other crime mueller is investigating you for",Neutral,
 -3," you do know that over  of your fucking followers are bots dont cha youre not that naive to think otherwise are you dont answer that mr largest crowd ever haaa hey on a serious notenoticed you swaying while walking up the stairs to af watch your step humpty",Negative,
  0," who the fuck cares we are burying  people who were alive a week ago you twit can you for  hours stop with your fake news shit and act like a leader",Neutral,
  1," fake like your inauguration crowd",Positive,
  0," so you paid this guy to say this lets see what mueller has to say",Neutral,
 -1,"  ooooohhhhhh russia posted memes on fb gasp",Negative,
 -1," mueller has all the evidence he needs you know it  so does the majority of americans these incessant tweets just make you look like a little boy who lied about throwing a ball through the window  is about to get caught",Negative,
 -2," lying fake potus real guilty fupos believe me",Negative,
  1,"   stormydanielsshitholepresidenttrumptreasonresist penceknew trumprussia impeachtrumppencetrumpsexualpredator enough gunreformnow foxnewsisfakenewsfuckthenra fuckwaynelapierre firehannitynramassacres subpoenatrump ",Positive,
 -3," if you are inocent then why are you so defensive you have acted guilty from day one you have obstructed justice you have lied  continue lying and obstructing you quack like a duckyou did something and we have the right to know dont forget you work for us donald",Negative,
  2," wow you are going hardcore nuts right now huh you know this tweetstorm tonight is gonna be recorded in some future smithsonian dont you textbooks are gonna have tonights thread from the president in it in a slightly more beige box off to the side",Positive,
  0," fuck you donald trump",Neutral,
  2," you sound terrified you con man",Positive,
 -1," you people said russia didnt do anything now youre saying russia only did it a little youre so full of shit lol",Negative,
  0," sure got passed the whole shooting thing quickly",Neutral,
 -1," trump alway said russia tried to interfere it collusion he said never happened",Negative,
  1," make peace with russia no sanctions",Positive,
  1," putinspuppet doing his work ",Positive,
  4," majority means  half so still very meaningful he didnt say vast majority and obviously it is in his interest to downplay the effect on the election",Positive,
 -2," the only fake news is coming from the white house and the really dumb small man they call ",Negative,
  3," rob goldmans post is just one more opinion  people with nothing to hide will listen to the experts donnie  do the world a favor and just resignyoure going to be out the door no matter what you do",Positive,
 -3," trump fool that late spend was part of the russian plan disguise deception deceit you of all people should recognize it",Negative,
 -3," how the hell did you make it this far in life without somebody just kicking your worthless assyoure a punka worthless punk",Negative,
 -2," is it fake news that melania is pissed at you for cheating commanderincheat",Negative,
 -1," you have not implemented sanctions you let russians into the oval office and gave them classified info you met with putin without anyone else present you are a traitor resign",Negative,
  0," by the way when are you implementing russian sanctions",Neutral,
  5," here is a fact that you donald trump just dont want to accept if they spent  of their money to tip the election in your favor it worked you asked them to do it you knew before the public did that hacked emails would turn the election on its head traitor fit you",Positive,
  3," agree mueller found evidence of tons of spewed fake news by russian thugs helping donald trump win the  presidential election",Positive,
 -2," oh fck you and this fake news nonsense",Negative,
  2," dude we dont care what this vpofa states right now we care what mueller brings to a grand jury next",Positive,
 -1," the only person that is delivering fake news is        and the russian bots  trump name will go down in history as the most hated in the world       orange jumpsuits",Negative,
  0," see how to defeat any addictionvisit ",Neutral,
  0," hey jgoff why dont you be the president and defend the country instead of acting like a guilty person it makes me think that you are truly guilty of treason youre the puppet",Neutral,
  3," that doesnt include the campaign emails that were sent from your campaign to people who had not signed up for them like me  the russians were working on your behalf and with your consent",Positive,
  2,"  so russia supported trump after the election",Positive,
  2," just looks like a lot of asscovering to me impeachtrump thamendment",Positive,
  2," give it time the truth will come out",Positive,
  1," selective retweeting  thanks for pointing out this thread  you left out the beginning though donnietwoscoops ",Positive,
  1," rob goldman is a russian bot still fooling trump but no one else  he has no association with facebook  get smart or get out",Positive,
 -1," bs",Negative,
  0," lets make this simple russia interfered with our election process you no longer dispute this fact congress voted with an overwhelming majority to impose sanctions that is now law   when will you impose the sanctions or admit that you are a traitor to this great nation",Neutral,
 -1," you are the fake news fakepresident",Negative,
 -2," hearing footsteps yet fuck face",Negative,
 -1," before or after im confused",Negative,
  1,"  love our potus supertrump  ",Positive,
  3," youre good real good",Positive,
 -1,"  smash your cell phone over zuckerbergs melon shaped head",Negative,
 -1," liar ",Negative,
 -1," in case you all ever wondered why comey said he was nauseous he knew exactly what trump is all about",Negative,
 -1," your wife is pissed off at you for discovering yet another piece of road tail you plowed and paid  how many more will come forward now  when melania divorces you we need to see that happen on judge judy  you are a reality show cheeseball family who need a reality divorce",Negative,
 -1," this is the only fake news drumpf ",Negative,
  1," there are so many sheep they will never learnfolllowthewhiterabbit qanon qanonchan qanonchan",Positive,
  0," they wanted dick head trump as president so they could create more havoc after election  get it numb nuts",Neutral,
 -1," whatever you say comrade trumpwill you autograph my copy of fire  fury for me if so please sign it in english as i dont understand russian",Negative,
  1," so were supposed to believe some guy who allowed this to happen over someone like robert mueller get outta here",Positive,
 -2," facebook has testified before congress that while  suspect ads reached  million people some  unpaid posts reached  million usersfacebook twitter impeachtrumpnow",Negative,
 -2," hard to ignore that anything that benefits you is automatically a fact and everything else is fake news ",Negative,
 -1," the only fake news is what comes out if the wh",Negative,
  1," hahaahah trump trolling for the russians ",Positive,
  0," you would think that the vice president of facebook would atleast have a verified twitter handle rightmaybe in the next few days we shall know that this is also a russian troll",Neutral,
 -1," u going down fuckboy",Negative,
  3," please don tweet something worth reading",Positive,
 -3," exodus  net you must not give a false report do not make common cause with the wicked to be a malicious witness you must not follow a crowd in doing evil things in a lawsuit you must not offer testimony that agrees with a crowd so as to pervert justice",Negative,
 -1,"  indictments isnt fake news",Negative,
 -1," job  net you will be protected from malicious gossip and will not be afraid of the destruction when it comes",Negative,
 -1," if you did not conspire then shut the f up and do something about russias attack on our democracy you can start with sanctions if you are guilty then you will do nothing",Negative,
 -2," do something about russia clownboy  muellers done more harm to russia in a single day than you have all year  come clean on what they have on you and quit so we dont have to worry about them fixing an election for you ever again",Negative,
  1," you are the one not implementing sanctions you man baby ",Positive,
 -2," rob goldman is doing cya for facebook and what i can only call fellatio on you  the st is disingenuous  transparent and will backfire if it hasnt already  the nd is worth at least   you should call your lawyer and order the transfer on the down low naturally ",Negative,
 -2," fat nixon go fuck yourself",Negative,
  1," the indictment said something differenthmmm who should we believe the liarinchief and the party guilty of selling out our country or the justice departmentseems pretty obvious ill go with the people that delivered the evidence under oath",Positive,
  3," great visit to parkland after floridaschoolshootingtold them id do whatever i could to help except ban assault weapons like the one used or universal background checks  of americans want melania told me not to throw paper towelsbut its my signature movetrumpville",Positive,
  0," unprofessionals                        ",Neutral,
 -2," keep trying to bad you have done so much lying over the last year now you have zero credibility and no one believes you not that we believe anything to say about russia anyway totally illegitimate socalled president",Negative,
 -2," but you said facebook was fake news  lots  you need a time out go play with your deplorables",Negative,
  2," the fbi is investigating the national rifle association to determine whether russians illegally funneled money through the organization to help the trump campaign",Positive,
 -6," yet here we are ignoring a civilian whose company screwed the pooch during the election trying to cover his ass guessing at things he doesnt fully know and you insecure and fragile  and guilty  hoping were all stupid",Negative,
 -1," i just ignore the fake news",Negative,
 -5," hard to ignore that you are a crook a pig and the most corrupt president this country has ever had sad",Negative,
 -3," what else do you expect from the vp of ads on facebook theyre knee deep in trouble with this attack on our democracy and are desperately trying to reconcile how they were duped into this treason",Negative,
  1," how much of a majority   ",Positive,
 -4," quit it already donnie  why do you spend so much time trying to discredit the mueller investigation the fbi and news sources that report the story  is it because you are innocent of any wrongdoing seriously",Negative,
  4," president trump  thank you so much for what you have endured on our behalf we are forever grateful",Positive,
  4," i take what facebook might say questionable  i scanned attachment didnt see anything there that matches your claim  facebook didnt care that russia was interfering with our election neither did you  all that mattered to facebook was the money just like you",Positive,
 -1," yeah i cant imagine why an executive from a facebook would take a position that tries to absolve facebook of all responsibility for participating in an act of war against the united states which you still refuse to acknowledge let alone answer  cant imagine why",Negative,
  1," what do you expect him to say admit that his company was used by subversives to influence an election",Positive,
  0," fakepresident ",Neutral,
  0," rob goldman is trying to save the company from more bad press   so trump cherrypicks the part that helps him  well the world knows that trump benefitted from the russian meddling trumps team also met with the russians to find dirt on hillary remember trump is fake news",Neutral,
  0," as much as you keep harping about it its obvious that youre guilty of something",Neutral,
  2," you want us to trust the man that took russian money  sold them spaces for their attack adds we can trust fb as much as we can trust you a big fat zero",Positive,
  1," please mr president can you focus on our children our we will be having this same conversation  months from nowit is very clear that u are ready to more on from this horrible school shooting sad this is on u mr president u said this is not a gun issue but mental health ",Positive,
  1," so we should believe an employee of facebook over multiple intelligence agencies",Positive,
 -2," hardest to ignore your dereliction in enforcing the legally required sanctions against russia",Negative,
 -2," again thats ads check the fake pages that people are still following  sharing idiot",Negative,
  2," why dont dems talk about all the millions of dollars that used by saudi arabia and israel to line their pockets i wonder",Positive,
 -1," desperate",Negative,
 -3," nah its not fake news we are on to you puppet you are being exposed for the criminal that you are you will be punished as will putin",Negative,
  0," so the russians stood next to people in the polling booth and told them how to vote",Neutral,
  3," fake news is all over the place trump including the white house and its resident trumpfakepresident trumpsupporters",Positive,
  0," yeah the vp has no skin in the gamenot at all",Neutral,
 -1," you are so freaking ignorant  watch and learn dotard",Negative,
  2," good question ",Positive,
  1," shhhhhhhhhhhh lets just have quiet time little man",Positive,
  0," what percent of the upvotes are russian bots",Neutral,
  3," no offense he needs to cover his ass too  pretty bad when you take the word of the company that accepted the money over what was found with due diligence  by the way how is stormy karen mcdougal hot enough yet for you",Positive,
 -1," fake tweet",Negative,
  2," whatever makes you feel special dear leader phony pos",Positive,
 -1," hey donny dotard stop with your lies everyone knows vladdie owns you what say you ",Negative,
 -2," rotflmao really you are citing fb response while theyre trying  limit damage  brand thats rich",Negative,
  0," you are the fake president russian hackers elected you",Neutral,
 -2," it is shocking every single day that you are still the president you are a treasonous traitor embarrassment you will be impeached fuckingmoron",Negative,
  1," please just shut up you are so worthless go away you do nothing of value or merit",Positive,
  0," whatever bluewavecoming ",Neutral,
  0," you have been colluding with the russians for years  get ready  mueller is coming for you little donnie",Neutral,
  1," rememberthese kids will be voting in and not for you",Positive,
 -1," donald they didnt need to spend money on ads to continue creating fake accountsgroups to incite discord well before the  election",Negative,
 -2," we the people are sick and tired of all the bs from gov officials and other people that handle the news etc whatever happened to the truth fakenews thingsthatimsickof factsfirst maga liberalismisamentaldisorder",Negative,
  1," oh did the fake president just tweet something zzzzzzzzzz",Positive,
 -1," maybe your handcuffs can be fitted for your tiny wrists",Negative,
  0," you are so full of shit",Neutral,
 -1," you are what is fake",Negative,
  2," and sounds like a load of crap to me i guess fb knows better than our national security or that of other nations whove been following and investigating this not guessing he voted for ypu",Positive,
 -1," loser potus that shouldnt be",Negative,
  0," nocollusion ",Neutral,
 -3," not true during the election i saw many of these fake articles on fb mr goldman is mistaken and he knows it  just trying to muddy the waters",Negative,
  0," where is the democratic response  of yeah you didnt like it   what a selfish unrealistic monarch you are  just try a little harder at thinking of others instead of yourself",Neutral,
  0," wow  you may as well spray paint along the freeway that you have been up to your neck in treason and crimes  send your lawyers a case of xanax and thoughts and prayers that you never have either",Neutral,
  0," yeah if it comes from facebook it has to be true",Neutral,
  2," you talking about facts  thats a good one",Positive,
  2," so  happened prior you do realize the majority of americans voted for hillary  cant pick and choose how you use the majority argument",Positive,
 -2," not getting away with the bs  america knows you lied and are in bed with the skunk putin   dumb as a rock",Negative,
  1,"     they all lie fox is the closest to the truth but even wallace is liberal manipulator",Positive,
  0," as reported from the fake news leaderlittle donny trump",Neutral,
  1," attacking the news wont win you respect",Positive,
 -1," harder to ignore bob mueller",Negative,
  5," well youre ignoring youre entire intelligence community basic facts and common senseso",Positive,
  0," its a fact and you knew it ",Neutral,
