Sentiment_Score,Tweets,Sentiment_level.score
-1, yes and getting in a round of golf too cant forget that,Negative
2, except gun control and better background checks working on reducing needed benefits to the poor and pocketing the cash in tax cuts for the rest,Positive
-1, the blood of all these kids on your hands,Negative
0, you not doing nothing but golfing,Neutral
5, god bless will be praying for you today as well as the victims families  community,Positive
0,  mr president get rid of the director and all agents involved immediately show alittle leadership to the victems at these traumatic times would be the rt thing to do for those poor people,Neutral
1, mr trump these rabid liberals dont know what to do about a man in office who stands with true heroes and patriots they have been extremely vocal in their rants and been rewarded by such as obama and killery keep the faith brother they are terrified,Positive
3, you already had your golf trip planned looks like the vice mayor said it best you allow things like this to happen you allow mentally ill teens to buy these type guns that none needs to own period you dont hunt with these you do mass shootings but nra bought you like russia did,Positive
-1, potus as the hmic please acknowledge each individual loss,Negative
0, schoolshootings massshootings dosomethingnow banassaultweaponsnow banars nrabloodmoney nraisaterroristorganization nrakillskids complicitgop notonemore sandyhook parkland thoughtsandprayers thoughtsandprayersdonothing ,Neutral
1, working on gun control sure nra has you in their pocket  reasons why you will not do anything racist moron trump,Positive
-3, leave them alonethey dont need your fake sorrowthey need action by you and your gop,Negative
0, fbi were informed twice w details about cruz and did nothing   just like russia informed them about boston bombers twice   wth is going on here  souls blood and families destroyed on fbi hands    ban automatic weapons  or require special permits,Neutral
-1, you need a soul transplant,Negative
2, you welcome to orlando all the time and you a man of god,Positive
0, you were going to florida anyways,Neutral
5, srdonald jtrump president of the united state of america i think that the united states of america is a big country i have two daughters they want to be doctors i live in miami florida please is very important avoid the sale of guns the life is more important that it,Positive
-1, bullshit,Negative
1,  going to mara lago to hide bc you dont have an ounce of compassion to understand the gravity of what happened in florida to families that lost children visiting the hospital wasnt a ribbon cutting ceremony secret meeting with russian operatives the steele dossier is true,Positive
0, will you please speak up about muchneeded gun control laws assault weapons should not be legal,Neutral
-2, ill be over your way tuesday too bad youll be departing before then we could have had a mineral water and a chat maga,Negative
-1, too bad you arent working with congress to do anything to prevent the next school shooting,Negative
0, nice photo of you in fl smiling with thumbs up maggots are more beneficial to mankind than your sorry ass,Neutral
0, guncontrolnow guncontrol ,Neutral
-1, but not gun control which is clearly the problem,Negative
-1, havent they been through enough  dont make them suffer your ignorance on top of everything else  also resign,Negative
2, your my favorite person mr trump,Positive
-2, we are so sick of your lies you make yourself look like the fool that you are every day,Negative
1, how is it possible that the us cant restrict access to assault riflesi understand the constitutional rights argument but the easy access to these weapons has enabled more mass shootingssurely banning or restricting them would increase the safety of american citizens,Positive
0, how much did you receive from the nra ,Neutral
-1, you left for florida to hide at a sand trap and wonder how close mueller is getting to you and along the way use the kids for a photo op,Negative
0, you are going to florida to take another vacation your excuse is to say youre going there for the people you dont care about the people,Neutral
1, how much money have you taken from nra,Positive
1, how many rounds of golf do you think youll get in around all your time helping,Positive
-1, you should leave fir russia and stay there fakepresident,Negative
-2, is congress on the golf course you lying baboon,Negative
-3, you have another excuse to go to florida wasting many taxpayer dollars needlessly,Negative
-3, how sickening that you had the nerve to visit anyone in florida that was a victim of the terrible school shooting if i was in a hospital bed i would have thrown your ass out you and melania should never have gone to visit any victim there,Negative
-1, unfortunately ur not an independent gun control  illegal immigration wall is the same argument parties just reversing their stance to fit their base both site american lives in the former yet deny the affect from the ladder bipartisan compromise needed,Negative
1, keep on keeping on awesome worksir,Positive
-1, does the nra have you by the balls you cant even utter gun reform can you you are a piss poor excuse for a man and certainly for a father zero empathy and zero understanding of consequences maybe that word is too big for your small brain ,Negative
1, our forefathers never imagined this horror you all use it like it even applies  shame on you and i know they are watching you all,Positive
2, if we had armed teachers or principals at the schools that would help i vote for armed security at all schools we have them at every other government building,Positive
-3, you wont do anything to change the gun laws your pockets  those of congress r deep with nra money u and congress are the problem not the solution every day that goes by without changing gun laws is another child killed their blood is on your hands,Negative
2, it requires more bravery to go to school or teach there than to do your job  first responders are trained to help people  students shouldnt be trained to die at school  thumbs up,Positive
0, hello,Neutral
1, which fronts are you speaking of can you provide specifics,Positive
-2, one would think that the president of the united states would at least know how to write properly and how to follow a basic thought process dude you are dumb and illiterate step down and quit advertising your stupidity,Negative
2, on my way to my residence in fl where i will once again play golf i play golf ofteneven though i chastised president obama for playing a few rounds over his  years in office,Positive
0, i bet you dont do a thing to get gun control legislation done by the way nice medicare screw job of our elderly liar in chief,Neutral
0, of course you are  golf anyone,Neutral
-2, bet you are playing golf at your resort while families of dead mourn you are an empty sack you dont even deserve to be called a barrel at least a barrel has substance something you definitely lack as for working with congress what a joke,Negative
0,                     ,Neutral
3, nice gesture sir  all the victims of these tragedies need comforting words from you right now  think of the children and teachers being buried soon if not already  good luck mr president  we are all with u in thought and prayers for the fallen,Positive
1,  hello president of usa,Positive
3, please respect the wishes of those who may not wish to see you,Positive
-1, did congress move to florida  soon well have a president that is concerned about the budget one that wont spend tax dollars as if they belonged to people that you plan on chumping with another bankruptcy fly to your golf course again because its on somebody elses dime,Negative
-3, but not gun control people dont get it twisted that line about many fronts is  make the stupid think it is guncontrol,Negative
1, good thing you signed into law  s bill to let mentally incompetent people buy guns  you gonna talk about that,Positive
1, thank you,Positive
1, he is wearing a maga hat thanks mr president ,Positive
0,  care what you do,Neutral
0, golf too,Neutral
-7, your playing golf you liar you fat lazy liar your not personally affected so you dont give a shit if it isnt putin you dont have time for it you big shit hole,Negative
-2, all of you can solve the gun problems here all you really need to do is copy all of the countries that have succeeded in  accomplishing the same issue its actually just that simple,Negative
-3, maybe catch a game of golf when youre there as you spend no time fixing shocking gun laws,Negative
0, your going to mara a lago you chump,Neutral
3, god bless you and be with you mr president,Positive
1, give them some paper towels okay ,Positive
2, so will that be actual victims families and surviving children or is that code for youre going golfing again,Positive
1, not you left for mar largo weekend routine and will take a few minutes to visit the victims of the latest school shooting,Positive
-1, you understand  of the students there probably hate you and everything you stand forloser,Negative
3, first of all i am a n r a member  i personally feel we need stronger laws concerning assault rifles or start  to strongly enforce the ones we have mentally ill people shouldnt be able to buy guns periodgod bless you  president trump,Positive
-2, any fn excuse to screw around at your fla resort douchebag ,Negative
3,  what is your task at hand after this incident and how will you try to prevent new shootings can kids feel safe ,Positive
-2, fcking liar you made it easier for mentally ill to buy assault weapons you make me throw up go away back to under the rock you came from mueller is coming for you and i cant wait muellertime fakepresident impeachtrump,Negative
0, to posts from now on it could be russians pretending to be americans just trying to rile everyone up  just be careful,Neutral
-2,  obama has let us all down  this man screwed all of us  ,Negative
3, have u received ur invite to prime harrys wedding yet yeah probably not getting one,Positive
4, people  in light of the  indictments announced yesterday regarding the russians infiltrating all forms of social media trump rallys etc just to instigate americans vs americans spending millions of dollars to do this since  be careful when reading and responding,Positive
-3, you coward ban assault weapons fund mental health centers and institutions no cuts to medicaid or medicare,Negative
-2, fake contrition speaks volumes consider actually doing something to keep kids in our schools safe from gun violence ,Negative
6, nra donated to  million to trumps campaign  look it up for yourselfdo you trust corporate politicians and trump who receive money from the nrado you believe trump works for you and your bests interest or his nra donors,Positive
4, i believe in the right to bear arms however you  several others that accepted blood money from the nra may have as well just pulled the triggers yourselves you all work hard to keep your children  families safe yet none of you are actually doing anything for others,Positive
0, play golf after ,Neutral
0, and to play golf,Neutral
0, i think if the schools have metal detectors and everyone gets checked the doors lock behind the students like my sons school at aast and with reporting troubled students it would be a start  i think parkland has a handle on this already  they are taking the building down,Neutral
0, dont go  it shows how fake you truly are,Neutral
-4, you are the worst president ever you are even worst than nixon i didnt think anyone could be as bad as nixon but boy  you really passed my expectations you are the worst dude someone should just shoot you and put you out of our missouy you suck,Negative
1, we dont believe in anyway you will fight for gun control all you talk is bullshit so save your best wishes its meaningless,Positive
0, you didnt leave for that you were already scheduled to go golfing a florida trip just a short drive from the crime scene was literally already on the books,Neutral
1, sir whats the status of the reciprocation of concealed carry from state to state,Positive
-1, shattered is on the hands of all who accept  from the nra if u care banassaultrifles now  stonemandouglasshooting,Negative
2, while its nice that our president is meeting with victims and giving supportwe really need to spend some money making our schools securemetal detectors at entry points screening of individuals coming into the buildings by law enforcement officers keep guns out figure it out,Positive
0, and you left alonefreemelania,Neutral
-1, im new to stand up comedy and wondering if you have any tips,Negative
-7, gun control make owning an assault rifle a felony make selling a assault rifle to a civilian a felony it is not mental illiness it guns look at other countries we are living in the past,Negative
-2, fuck congress fuck thoughts and prayers policy and change,Negative
0, if one spits in your face dont say i didnt tell you so,Neutral
2, check out dr amen research mr presidentseriously needed to help people,Positive
-1, so far ive heard  metal detectors  armed guards you ever seen a prison,Negative
0, before or after you catch a round of golf,Neutral
-2, if youre plan is to simply offer prayers and condolences them stay away from these people  go golfing eat a bag of cheeseburgers anything but disrupt the families of these beaitiful angels with you hollow words,Negative
-3, your smiling thumbs up photo says it all  you are a heartless immoral person and a man whore too,Negative
1, like today ,Positive
1, have a good game today mr president  hit em straight,Positive
-1, working with congress to what end  i assume by your vagueness on the issue that the answer is how to keep that gun lobby money rolling in,Negative
0, you idiot that thumbs up and that smarmy grin like this was something to celebrate you are a fool,Neutral
-7, get off your fat ass and enact change for the children in this country you brain dead moron the nra gave you  million you filthy pig  i cant wait to see you impeached,Negative
2, when are you going to be the bravest potus and support gun control  you are all talk and no action,Positive
0, sir you need a new fbi boss to clean the place out and retrain them to be cops again you need a jerk for this position i volunteer,Neutral
0, you must do  something  to  make change,Neutral
2, you were at the hospital for six minutes how long will you spend golfing i wonder,Positive
3,  donald honey protect the people not the guns open your god damn eyes,Positive
0, its time you talk about gun control,Neutral
0, another tax payer working weekend at maralago,Neutral
1, hollow words from a hollow human look who you have surrounded yourself with  people who cannot get a security clearance you cant kiss putins ass enough lets see if you can pass a security clearanceha,Positive
2, ur a moron moronmoron mr fake president trump u are for nra so basically america since ur fake president trump stands for nra then u mine as well say ur  fake president trump shot those  students a  teachers,Positive
0, earth should have a capital e,Neutral
0, dog shit is what you are working on,Neutral
1, i hope you and your sons enjoy prison ,Positive
-2, so a coward with five vietnam deferments is meeting with some of the bravest people on earth to tell them why you revoked a law preventing the mentally ill from getting guns,Negative
6, furthermore you quickly make regulation when it involves cars like airbags and such you can do the same when it comes to guns imagine how great a leader you would become if you enacted smart gun regulation to protect americans this is what a great leader must and can do,Positive
0, you dont care about those kids you only care about your gun lobby in your far right agenda,Neutral
2, traitor not a legitimate president or leader in anyway   timesup  makingamericastrongagain  ,Positive
1, more bull sht,Positive
1, is this how you help ,Positive
-1, no   youre going to florida to spend the weekend at your tacky resort  its a convenience that the shooting happened only  miles away   it it happened in duluth youd still be going to florida,Negative
-1, you aint working on shit other then your golf swing which i heard is still garbage,Negative
3, allow god back in schools teach kids appropriate use of social media revamp fbi more funding and resources remove politics from fbi thats a start,Positive
-5, unless it is gun control or your resignation no one fucking cares you bloated baboon,Negative
-2, no youre going to mar largo photo op whore,Negative
-2, so what about meeting the parents who are greatly affected by the horrible loss of their children,Negative
2, and those many fronts do not involve gun control laws do they because the nra didnt buy you off by paying  million towards your campaign just for fun they knew youd be a good little lap dog  focus on anything except the real issue  guns,Positive
1,  praying for my potus and country every day this country needed a patton and a churchill and we got that in trump,Positive
0,    ,Neutral
3, guns are not a dems or republican issue theyre an american culture issue allowing guns in the hands of kids not even allowed to legally drink yet isnt common sense potus be the great leader you believe you are and really take action the safetylives of kids is a stake,Positive
-2, had you previously planned a trip to mar a lago before this tragedy,Negative
2, just a stopover before mar a lago and another golfing weekend  such compassion such caring such a meaningful tripnot,Positive
-1, choke on a nugget,Negative
0, florida again you are completely useless,Neutral
2, i am sure that they would wish you wouldnt visit them your words are always entry and hallow,Positive
2, we love you sir ,Positive
-2, stupid little man,Negative
6, you will be working with congress on gun control including military assault weapons and high capacity magazine bans  thats great news im glad you finally came around to common sense  looking forward to safer schools from here on out  ummhum,Positive
0, youll be leaving for maralago at taxpayer expense and will just happen to be in the neighborhood of parkland  how convenient for the victims  youll heap praise on the first responders and the doctors without saying anything about gun violence or gun control  how sad,Neutral
2, i salute you sir,Positive
0, no you are leaving for florida to gulf   meeting the victims is a pit stop    what you doing today tomorrow a monday ,Neutral
-2, blah blah blah i bet you are nothing will change as you dont have the balls to do it prove the world wrong or shut the f up,Negative
1, thank you mr president for your love of this country and citizens stay safe and dont be bullied by the left and their antiamerican rhetoric the nd doesnt need to adjusted the mental health issue does,Positive
-3, victims of gun violence are not brave they need your leadership or are you headed to florida to play gold and the bravest people are your caddy and golf cart driving since they could get randomly shot,Negative
-2, being shot at doesnt make you brave doing something to stop the next massacre would coward,Negative
-2, they never wanted you thereto bad obama couldnt gohe knows how to express his condolences without making it about him,Negative
-3,  and since i am near mar a lago i might as well spend the weekend i know melania is not talking to me since i am a cheating sack of shit i dont know which i am better at cheating or lying,Negative
1, working with congress on guncontrol  oh wait you cant say the word gun ever because the nra bought you with  donation,Positive
-1, you spelled golfing wrong,Negative
0,  to do what stand up to nra and pass sensible gun control laws if u dont stop playing politics with peoples lives it will get close to you soonerthoughts and prayers not enough stop this senseless epidemic in your country thats how u make america great again,Neutral
1, this picture is so inappropriate hes doing a promo photo that all trump is disgusting parasiteim sorry to all parents  children esp those who lost their loved ones this looks like putting salt in open wounds only great people in photo are studentfamily all medical staff,Positive
1, why dont you stay in florida your not but a clown,Positive
-1, they hate you like poison stay away from parkland,Negative
0,  people have seen a year thats incredible thats been filled with nothing but lies  deceit thinking of our people great veterans,Neutral
3, mr president please keep up the great work for america and go after putin in the harshest way possible maga ,Positive
1, you were leaving for florida on an already planned weekly vacation jackass,Positive
2, you arent working with congress on any fronts that matter  you are working with the nra  kneework and you are working with putin  smallhands smallbrain bald peetape impotent,Positive
1, how do you work with congress when youre on the golf course,Positive
1, bullhit another taxpayer vacation you dont have your own money so you run for office now you fly around at our expense pig,Positive
3, you never stop working its amazing how you get anything done with the obstacle that keeps getting thrown in your way thank you for not giving up,Positive
1, oh dear dont be compelled to speak please,Positive
-1, then putting your own childs life at risk at this point erich klippel,Negative
-1, shut up youre absolutely useless ,Negative
-3, too bad you skipped the survivors would have given you truths you cant abide and youre fucking up traffic again ugh,Negative
-1, funny how the fbi could only find nicolas cruz on social media after the massacre,Negative
1, just remember there not on the golf course you own,Positive
-2, this is a court held proving sandy hook was closed down at time of shooting closed down,Negative
0, so what are you doing,Neutral
0, translation  im going golfing this weekend,Neutral
3, when are you working with congress you are going to play golf and hang out with your rich sickophants you dont work all werk when are you ever working with congress laziestpresidentever,Positive
0, will just continue down in our american history for those love ones of the victims of those who have lost love ones in death as well for the injured something needs to be done to permitly put an end to this senseless violence home schooling would be safer,Neutral
0, work on thistrump signs bill revoking obamaera gun checks for people with mental illnesses  ,Neutral
0, about time  do something now to stop this madness   of americans insist that this happen now this could possibly your greatest legacy if you would untie your hands  do it,Neutral
2, where was that campus security no one there to protect  students,Positive
-3, return your bribe from the nra  ban assault rifles,Negative
2, brave would be standing up to nra but youre anything but brave sad to say,Positive
-1, say hi to little marco ,Negative
-2, no you are taking another weekend vacation that happens to be close by if this happened elsewhere would you have gone out of your way to disrupt your weekend to give thumbs up to the victims,Negative
1, prayers to the families i think one thing we can do that should reside well with law abiding gun owners and those opposing guns  is to raise the age to  for anyone that can apply to purchase a rifle on their own  it would help prevent young adults getting them on their own,Positive
-1, how many ex porn stars will you be visiting  hows melania taking the news that once again youve embarrassed yourself and her because you couldnt keep your vows  sad  very very sad,Negative
-1, you are not doing anything youre a stooge a joke a buffoon a failure many fronts just shut up,Negative
0, you left out the part about golfing and counting your campaign donations from the nra,Neutral
-2,  you are the most powerful person sorry the most powerlless person in the world it is because you are the mere spectator of brutal massacre of innocent schooll children,Negative
-1, is it me or does the tweet make little sense why is there a but in the sentence,Negative
-1, admit it  youre going golfing but your handlers told you that you had to make a stop and act presidential for the sake of appearances  and working with congress  seriously  they work you shoot down their efforts,Negative
0, that is bs you are going to golf lets be real,Neutral
-1, keep going to puerto rico you will find more people whos life was totally shattered no distract to the situation but you have to react the same to all tragedies not pick and choose sad,Negative
-1, before you go suck wayne lapieres dick for some more nra money,Negative
2, how about sensible gun control americans want it prove that you want to maga with some action on guns,Positive
2, i will take a photo with the local heroes as a souvenir with me smiling and my thumbs up  trump,Positive
-3, going as a publicity stunt they dont want your snobbish ignorant self there,Negative
-4, from the golf course trashy hypocritical traitor shame on you,Negative
-1, what a total fraud and disgrace lying donnie the moron in chief continues to prove that it is never about the protection of the american people no thought or prayer for the clown of dc,Negative
-1, metoo  moron timesup  pathologicalpresidentnomore,Negative
-1, into the wrong hands of those who intend on doing the public harm as well there needs to be some way to determine if an individual intends to do the public harm before heshe buys a gun or these current school shootings ,Negative
-1, and in the afternoon ill be playing golfand in the evening ill be entertaining my campaign contributors from the  at monstrosityalago,Negative
1, like the girl said from florida you f piece of s,Positive
0, can you at least use proper english grammar or is that too liberal,Neutral
-1, meetwithsarah meetthestudents you coward,Negative
3, we all want to help one another human beings are like that we want to live by each others happiness  not by each others misery  charlie chaplin,Positive
0, wrong again you are going golfing and spending our money,Neutral
1, amazing  i understand you also made a boom in the big boy potty,Positive
0, so whens the golf happen,Neutral
0, just stop with the stupid tweetsyou are a  guess is you have very little money of ur own and putin is controlling your purse stringswhatever else he has on you must be  are done,Neutral
1, the word you arent using donny is gunbanassaultweaponsnow gunreformnow guncontrolnow guncontrolnow,Positive
0, praying for your safety,Neutral
-3,  lier lier lier,Negative
2, finally a real american,Positive
-1, you havent done a damn thing gunreformnow ,Negative
2, well lets see you all have armed guards justices haves them court rooms have them why not our schools our kids are nd to illegals and how are their lives any less special than yalls put armed officers at schoolsand medal detectors,Positive
3, but will you put the people above your support of the nra  do you want to go down in history as a sellout president,Positive
1, guns continue to get into the wrong hands of those who can do us harm i would say something needs to be done to improve the gun law to  make sure that the law is being followed all across america and make double tripple sure that guns cant get into,Positive
-2, lying bastard,Negative
0, duh,Neutral
1, again there is zero chance that trump wrote this tweet,Positive
4, i will be leaving the wh for good is what we want to hear perhaps wmuellers help that will happen lmao,Positive
-2, sorry president  trumplets drop the ballafter listening to the news for  day about the shooterit seems that there was many calls for years about his condition  blame if you see something say something local police and the fbi are at fault no oh and the shooter,Negative
3, any of those fronts things that might help anyone who isnt a millionaire white guy,Positive
0,  why didnt you meet with any of the survivors or victims families,Neutral
0, and again you say nothing,Neutral
-1, actually you were leaving for mar a trasho and decided to stop by the hospital for a photo op and a slurpee at the local seven,Negative
1, keep working for uswe the people are with you because you are with us,Positive
2, bloodied bodies of innocent strewn all over a school  because you signed a law allowing people with mental illness obtain an automatic military weapons  you have alot of nerve  talking about bravery  you have none,Positive
1, im sure they would rather you stay away,Positive
-2, fuck you and your sham condolenses  you made it easier for mentally ill people to buy guys precisely like that shooter you are a travesty of a man and a president youre very prescence there is a tragedy to those harmed and their families,Negative
-2, your a very very little man and your dick is the same size,Negative
0,  they dont want you there  nobody does ,Neutral
0, you already signed an executive order allowing mentally ill persons to be able to get guns whats next,Neutral
-3, and racist ignorant puppet,Negative
-1, you seem shattered ,Negative
-2, you should work hard now and tie up some loose ends before they throw your ass in the slammer ,Negative
1, tell the fbi to stop the lets get trump nonsense and start protecting the american people,Positive
3, you wont do anything resigning is the best thing you can do the young lady that said your prayers wont help but gun control will she is the one you should listen to you sir are an embarrassment to this country,Positive
-1, leave the poor people alone there been through enough they can do without the donald,Negative
2, the real reason you needed to get to florida on friday ,Positive
0, big deal how many more of these visits are you going to have to do before you wake up and get your freaking hands out of the pockets of the nra and do something,Neutral
4, please someone help this sociopath find compassion today he is not capable of compassion,Positive
-1, youre useless,Negative
2, mr president thank you for all that you do you have fulfilled my expectations and beyond i have a solution that will not infringe on anyones second amendment rights raise the rifle purchase age to  and create a school police force and leave the burden of cost on the state,Positive
0, surewatch that back swing,Neutral
0, and florida doesnt want you there ,Neutral
1, instead of platitudes thoughts and prayers how about some legal actions to stem the tide of gunviolence in the nationgunreformnowparklandparklandshooting,Positive
0, good for you  you american idiot,Neutral
6, as well as teachers lives gone forever cant there be something done to make sure this law is followed otherwise millions of insicent lives will be gone and millions of insicent victims as well as teachers and even our police will be injured as long as,Positive
-2, just an excuse to spend tax payer  to go to maralago u wont change the lawsbut hey how abt that playmate  stormy daniels,Negative
1, oh please the nra funneled russian money to trump so why pretend you care about children you cant have it both ways donald,Positive
1, you were going there on vacation anyway stop the con,Positive
0, i am surprised you havent requested that all students should be armed ,Neutral
2, bravest in what way they are on medications there is no bravery  just those who tried to protect the students parents shattered no bravery bravery stifling the urge to harm ,Positive
-4, why do you care you have blood on your hands you fucktardfakenews bigot loser tinypenis smegma impeachtrump lockhimup collusion shithole,Negative
0, persons are allowed to buy guns wow you really are stupid,Neutral
0,  thats for you donald,Neutral
1,  what are you smiling about,Positive
1, i see by the photos you brought a supply of paper towels ,Positive
-4, leave these people alone  stick to your mindless  care less teleprompter  these folks dont need or want your make believe care and concern  isnt there a porn star you should be working on,Negative
2, and you think theyre just going to welcome you with open arms after you rolled back legislation to prevent mentally ill,Positive
-1, on many fronts  what exactly does that mean lets hear an explanationas usual your words means nothing,Negative
1, like cut funding for mental heath care and opening up gunfsr all,Positive
-3, nra gave you  million in  they own you or at least timeshare you with russia maga my ass traitor,Negative
0, train the kids what to do an have several cops with guns therebuild a wallwhat does isreal dothis doesnt happen there,Neutral
-1, insicent children were killed and  teachers were killed those kinsergarden students didnt have a chance to live  inicent lives gone forever and  teachers all these other incident lives in later school shootings accords the country students,Negative
-2, gun control u stupid mofo,Negative
0, you are so classless,Neutral
-2, off for a golf game or a gold and glittery dinner at marawhatever the other day you blamed everyone else but the  for not preventing the shooting youre a disgrace and a detriment to the people of the states,Negative
0, bn phi an ton hn khi ri florida   li cho ngi dn nim tin tht s l an ton ,Neutral
1, the real heros are those who denounce the nra,Positive
-2, q do you know why everybody owns a gun in usa a because it is dangerous to live in a country where everyone owns a gun ,Negative
-3, you are not going to do a fucking thing to stop this violence so stop lying because it doesnt work these constant florida trips on taxpayers money is to stroke your bloated ego with trump lackeys that surround you,Negative
1, better dress in armour youre sure to be stoned,Positive
0, they dont really want you there,Neutral
2, how about building a wall around the nra building it seems theyre supporting a climate that encourages domestic terror,Positive
-6, seriously dude you are terrible incompetent idiotic and a traitorresign now and leave this nation you hold in contempt,Negative
0, no you went to parkland only to use the as if they were manikins for your photo op you once again want to make it about you not them you will have forgotten them before you even stop babbling at them why do you like listening to your head rattle so much,Neutral
-1, u were at hospital for  mins lmao your horrible,Negative
-1, and i might go play an  of whack fuck,Negative
2, you are mr president the best,Positive
-1, your wife hates your too,Negative
2, just go golfing do us all favor and stay away,Positive
1, just get rid of guns and you can have a day off then,Positive
0, how many billions are you gonna push towards mental health,Neutral
-2, shattered because if you their deaths are on you who took  from the nra to support your campaign allow people with mental health problems to get guns and plan to cut medicaid which funds mental health programs theres a dark place in hell fir people like you,Negative
-2, stay home they dont want you there oh  too late  sorry fla  he has his own ideas of what people want,Negative
-4, whats the ratio of time youll be spending with the families of the parkland shooting victims versus rounds of golf youll play at maralargo you ignorant ass,Negative
-2, why is this law being ignored millions of teachers and students ate being killed or injured each year in school shootings isnt there away that this law can be looked at and better followed i mean look at sandy hook elementary for example ,Negative
0, but you didnt meet those peopleyou also didnt perform the traditional duties in this time of need comforting victims  because you are a coward and youre worried that these bravest people on earth will rightfully criticize you  i truly hate you,Neutral
5, as a us citizen what will solve any further tragedies would be to allow teachersschools to have guns metal detectors and school security officials esp middlehigh schools times are changing and this is no longer the era of donna reed  fathers knows best      get real,Positive
5, god bless you mr trump god willed you to be president to reform the country from a downwards spiral  of corruption and putridness,Positive
0, shithole,Neutral
2, there is few people on earth whos talk is cheaper than yours,Positive
2, that would be a good idea   someone will be already there to stop assaults on the children and teachers in the school,Positive
2, good work,Positive
1, the nra owns you you and nra and anyone in congress who accepts their money are to blame weapons of mass destruction or not necessary to hunt or protect,Positive
2, actually you are on vacation which is good because we are all safer when you are playing golf,Positive
5,  god bless america and god bless our potus donald j trumpmaking america great againamen,Positive
3, gee thanks for stopping by the hospital on your way to your golf course to look like a total tool with your thumb up since youre devoid of simple human emotions like empathy sympathy or love ,Positive
-2, this evil monster is literally allowing kids to be gunned down and murdered in their own classrooms because hes so angry at democrats nothing is gonna change his mind and hes not going to get impeached only one thing will work ,Negative
-4, is it time to talk about guns yet still waiting since the vegas shooting but instead you made it easier for americans to get guns less checks etc all you do is blow smoke maybe thats why jeff sessions wants to ban marijuana cause he thinks thats the smoke youre blowin ,Negative
-3, you mean you are going to spend another weekend golfing   you lie like a little kid  using kids to get in a golf game,Negative
-4, you call golfing working  enjooy your golf game while your law allowing mentally ill to buy ars leaves  families in mourning again  nras puppet putins puppet  you only care about hurting the vunerable gutting ada daca medicare food stamps provenfake bloodyhands,Negative
7, infrastructure for our schools we have the technology to fix our existing schools and build new with safe ideas gather our smartest and best architects stop spending money on needless councils use our tax money to safe guard our future our children,Positive
3, these ppl need to understand that armed security is way better than allowing children get their hands on guns and bringing them to school if it means they would be stricter on the students then so be it act right and do the right thing toughen up buttercup,Positive
1, awesome,Positive
4, how about promising them youll spend money to hire extra police officers to be stationed in their schools instead of wasting money on your dipshit parade and unnecessary border wall  hmmm,Positive
-6, cruz the shorter was not mentally ill he knew howto sneak the gun into school knew to pull the fire arlam  to cause more havoc and have more targets and knew how to sneak off campus blending in with all the students mentally ill my ass,Negative
2, working on many fronts sounds like you are going around in circles chasingyourtail,Positive
-1, we need to get more help in the schools students who are too mentally sick for the regular classroom need daily professional help along with their families  many are not being helped or else made worse by stcking them in a classroom with too many other mentally ill kids,Negative
-2, i heard from a relative of mine that it is against the law to go to a school with the intent to shoot and kill innocent people teachers and students my cousin said this law was being ignored by people who do this sort of activity my only answer is why is,Negative
0, why didnt you visit the families of the victims maybe go to some funerals oh wait they would have ripped you a new one god knows youd never be seen in a bad light,Neutral
1,  u see ur mate,Positive
2, make sure you tell them the  paid you handsomely and its not time to talk gun control,Positive
2, are you going to explain to them how taking  million from the nra during your campaign was more important to you than protecting them and the friends and teachers that they lost this week  i guessing no  sad,Positive
1, you should have said  i will be leaving today to play yet more golf,Positive
0, and golf resignnow,Neutral
0, youre an affront thats for sure,Neutral
-2, what about the fucking guns you fucking clod,Negative
2, people wants the right to possess guns for their security seems to me its killing them,Positive
0, i hope the parents dont meet this asshole,Neutral
0, should have said on many courses,Neutral
0, you went to florida to golf,Neutral
0, family s  all the people who say how weird a person acted b shootingsu all seen the signs  did nothingpick up the phone call the copsthey will place a person on a which isif a person is a danger to self  others cops will take them to a hospital  hr hold,Neutral
1, you are a coward history will not remember you kindly but then again neither you nor you heirs readbluewave gunreformnow,Positive
-1, guess what they want solutions gun control not your god damn prayers,Negative
-1, youre trash,Negative
-1, youre stopping for a photo op on the way to the golf course  you suck,Negative
-2,  congress  djt u nra whores  traitors u reversed potus obamas ban to keep mentally disturbed from buying weapons  ban assault weapons enhance bg checks regulate guns like cars alcohol etc gunsense parkland ,Negative
2,  lukas like trump,Positive
-1, like what dumb ass give a real news conference you chicken shit,Negative
3, good luck mr president,Positive
2, i hope you can explain to them why guns arent taken away,Positive
-1, and spend tax dollars on your mini vacationimpeach drumpf,Negative
1, why is it kids talk about a second shooter and no one is investigating this faults flag hmmmm think i am not trusting what we hear on tv  politics to take guns fbi new and a perfect smoke screen  ,Positive
1, translation yet another wend on the gold course,Positive
2, you didnt spend a lot of time with them you were more interested in going to thewinter white house,Positive
-7, you are leaving for fl to golf and promote your properties and pose for photo ops also trying to get away from the press asking about gun control questions you refuse to answer blame mental illness not the gun,Negative
0, whats your tee time,Neutral
0, to do what  u value nra money more than childrens lives coward u and all republicans,Neutral
-2, they dont want or need you there stay in your office and work on some gun laws that can really make a difference dont be intrusive,Negative
1, courage is what it would take to do something to prevent further shootings in america  the majority of americans want common sense gun control  coward,Positive
-1, it would be nice if your lying ass stay in fla but they dont want you either,Negative
2, we as americans should take the time to all pray for them and their families and friends,Positive
