Sentiment_Score,Tweets,Sentiment_level.score
0,  chikala iwe boza,Neutral
0,  komutaniniz geenlerde sarma dola oldu han pyd lebizi vururlarsa sert karlk veririz diyenlerin mrlerinde hi osmanl tokat yememi olduklar da ok aktrrte,Neutral
0,  sen pkk pyd ye destee devam et osmanl tokad geliyor siyonist kafir akttn mslman kannn hesabn sana soracaz,Neutral
-2,  give up fool you never thought youd become president and now more people hate you than when you were a crooked landlord you truly are a maniac,Negative
-2,  you are a deplorable disgusting human human being,Negative
0,   maga lol,Neutral
0,  today would be a good day for a presidential impeachment,Neutral
1,  trumpputin   make amerussia great again,Positive
-1,  could you imagine if this was obama the evangelical hypocrites would be going apeshit if you are an evangelical and you voted for trump you are a piece of shit and do not follow the true teachings of jesus ,Negative
6,  drzaibkhan mr president you must prepare for  elections everyone may discourage you but i say go for it a great opportunity remember mr president its only you i know you will not listen to me but it is my wish,Positive
0,  youre a fraud youll be a oneterm president if that,Neutral
1,  yes yes we all know how you crave those egostrokes from your adoring fans youre a pathetic human being,Positive
4,  why dont you journey on over to russia and stay with your friends there take your family and all your associates we wont miss you and you and your comrades can be happy together taking golden showers and eating caviar ,Positive
1,  i wish you were obama,Positive
1,  christian evangelicals love trump  exes scammed people in the trump university self confessed grabbing womens genitals verbally abuse people via tweets pathological liar had affair with a porn star married to a porn model too so much hypocrisy,Positive
-2,    explain to me again why you hired this racist bitch little keebler elf,Negative
2,  enjoy it for me my turn will come,Positive
2,  mahashivratri worldradioday reply and enjoy if you want to mate a single ,Positive
3,  thank you president barack obama for maga   trump only lives in an about me world,Positive
-1,  stfu you russian whore,Negative
3,  trump pretty soon you will connect with your father satan,Positive
1,  end citizens united,Positive
1,  pretty sure the biggest mob of pedophiles and domestic violence offenders will be in attendance yolocal sheriffsround  em upswampofliars blocked me,Positive
1,  im sure as uncomfortable as  was looking today on the podium there was no way anybody thought it could get worse and then it just did  respected women now have to defend and work alongside apparently scum who abuse women yall have fun with that one  ,Positive
1,  i hope they all come and visit u in jail,Positive
-1,  wish you didnt lie about my paycheck going upso disgusting,Negative
4,  speaking of beginnings you wrote   i was the first  only potential gop candidate to state there will be no cuts to social security medicare  medicaid   pm   may ,Positive
4,  this is not for you don this is to give heart to those who oppose you truth is more popular than you honour is more popular than you charity is more popular than you regardless of what your tax scam does to stop charitable donations from being tax deductible,Positive
0,  dts idiot russian propaganda tweet  for  dt is looking forward to meeting with dts coconspiring russian vetted republicans and fellow russians,Neutral
-2,  guess who  extreme narcissistic fat lazy ignorant and absolutely no respect for minorities and women  but really nice teeth,Negative
-1,  cant argue with history ,Negative
0,  syrie go yanke home gooo ,Neutral
3,  that looks like a horrible group full of overweight white bores with th century values and opinions i do not like it don  i am,Positive
0,  nra supporters,Neutral
2,  very fine bigots and some are nice people trumpy sycophants,Positive
0,  holy shit,Neutral
3,  dear president trump how you been,Positive
0,  another screw you from trump to the most needy citizens of america ,Neutral
0,  bom dia,Neutral
-2,  u couldnt run your own business without going into bankruptcy  times how can u run our country u fuck up,Negative
-3,  the only requirement to be in this conservative club is to be a racist misogynist asshole or to buy your way in ,Negative
-2,  pkkpydypgis terror organisation you can be our allie since you are supporting this terror organisation get out of ncirlikleave the middle east and go your homemr trumpyou will end up chocking in a blood of people being killed ,Negative
2,  all that winning another company went bankrupt nra might not like you anymore fakepresident putinspuppet ,Positive
1,  trump always,Positive
1,  hello mr trump,Positive
0,  your friends and supporters are as phony as you pos ,Neutral
3,  we love you president trump,Positive
2,  youve brought us down real low trump  america is pitied and laughed at because because you a clown occupy the wh  pennywise wouldve been a better clown no doubt  you are far more dangerous  please go away,Positive
1,  when was america great exactly gilded age when children were working in coal mines the s where people were slaves the first half of the s we were an apartheid state when exactly more than that for such an innocent guy you have tons of guilty mfs around you,Positive
5,  american conservatism is a broad system of political beliefs in the united states that is characterized by amongst other things moral absolutismmoral absolutism is the ethical belief that there are absolute standards  that certain actions are right or wrong,Positive
5,  we love  you mr  president always keep in mind that we millions love you admire you and have hope in you ,Positive
2,  i love americn policee just not past  ,Positive
-1,  shut the fuck up,Negative
3,  trump may be succeeding at one positive thing destruction of the gop the gop under trump stands for the enrichment of billionaires  corporations unbridled deficits white male dominance destruction of the environment  russian collaboration defeat gop in ,Positive
1,  the kkk luvs your work,Positive
-3,  trumps hunger games   trumps  budget looks to cut medicaid by  billion disability programs by  billion and snap by  billionthis is absurd disgusting and unamerican,Negative
3,  to all those republicans having sympathetic words for donald trump jr right now dont forget the rosenbergs were executed for just telling the russians secrets meanwhile the entire trump clan was involved in working with the russians to get a russian plant elected potus,Positive
1,  last call for you mr president know your twitter josh theroast,Positive
0,  any stock exchange update they were daily before the plunge,Neutral
1,  its how your government treats the veterans  shame on you mister president no good healthcare no helps for veteran nothing for womans alone  but yes you make america great again video a voir jusquau bout,Positive
2,  will you be giving the eulogy for the republican party,Positive
-2,  oh goodieanother rambling teletrumupter odyssey to crazy town,Negative
-1,  is your wife talking to you yet how is stormy daniels these days hahahahaha,Negative
4,  mr president i will have a sleep for a couple of months to save some moneyi will see you later,Positive
6,  dear real donald trump your freelance never got free funs soon ds obamas over  free android samsung apple microsoft google free funsguns,Positive
0,  are you still here,Neutral
-2,  but what exactly is your definition of maga you have been saying that since your election campaign but have yet to clarify what you actually mean by it all i can see is tat youve divided the world into lovers and haters is that what you wanted,Negative
-1,  the banana republican scandals  news  trump campaign cochair gets  years for sexual abuse and trafficking teens   via rawstory trumprussia trumpcrimes trumpfelons,Negative
-2,  whereby donniemoscow asked his aids if he could tell sessions to close down the smithsonian ,Negative
-1,  you are unfit as you stand,Negative
6,  the american people are to be inclusive immigrants fighting for survival are not threats the wall on the border is wrong on every level there is a better way the leader is not insulted to be as a good follower as well as a good leader wisdom,Positive
0,  cpac  downtown moscow be there ,Neutral
-1,  and the collusion with russia in  or was it earlier,Negative
1,  does president kelly get to go too,Positive
2,  the wh banana republican new orders  poor people on food stamp  they will only qualify for eggs and bread  nothing else no meat,Positive
3,  my name is george weare professional ice fog hackerswe arehere to help with all hacking jobs eghack into any school database and change university gradesany bank websitecompanywebsitegovernment agency websitesecurity us georgehotzcom,Positive
3,  americas got a big stick and its carved from the trump tree the biggest oak in the northeast,Positive
6,  i really do support you but i see your support for amnesty as a betrayal of your repeated promises  pledges to those who voted for you based on those promises you mr  owe we deplorables and angel moms an explaination,Positive
0,  yerde yatan amerikan askeri ypg ve pkk l bir terrs ldrm ,Neutral
1,  surprise donald mn special election went blue                    resistance,Positive
0,  canada owe us zerou probably dont know that becauseyou know nothing about factsbut us owes canada  billion  stick nafta up,Neutral
-1,  the lies begsn long before that,Negative
4,  with the right lever you can move the world president donald trump is americas lever so the rest of the world better look the funk out,Positive
2,  check out make america trump again tees    available for the next  days    ,Positive
0,  vous faites expres de remuer la paix des morts ou c est l air  laisse les morts dn paix  ,Neutral
5,  we are a republic there will be no return to the past i pray you will honor the position and learn well,Positive
-1,  i approve your opinionthere are a lot of criminals for the people who immigrate to europe illegally at presenteven japan is sameits korean and chinese to enter the country illegally in japanthe korean who sees beheading of isis and sympathizes,Negative
-1,  you tweet a lot of event  tv appearance teasersyou should probably get a job in promotions somewhere and leave this serious adult stuff to well serious adults,Negative
-1,  gdp and job growth slowed in your first year you stupid cunt,Negative
1,  you dont connect with anyone who wont sleep with you for money donnie,Positive
-1,  connecting with the kremlin is what got you elected you traitorous dotard muellertime stockmarketcrash lmpeachtrump,Negative
7,  personally i think trump has done a much better job than most however there have been many voices who do not echo my sentiments that being said if you wish to start a legal special recall election petition to determine exactly how many of you there are here is a site to to that,Positive
3,  mr trump you would be an idiot not knowing why putin sent an envelope of white powder to jr you colluded with putin and stole the election hence you will always be a russian asset for life you should start your exit plan and end game asap if youre kinda smart at all,Positive
0,  at least eight times americans were the last to know about donald trump speaking with russian officials why is that,Neutral
2,  kiwis support you mr trump,Positive
-1,  you are taking medicare and ss which u said you wouldnt do you continue to lie and are a terrible person pendejo,Negative
0,  vamos a derrotar al corruptos y asesino de nicols maduro y diosdadocabello por corruptos y asesinos vamos no irn solo a destruir a nicols maduro y diosdacabello y su guerrilla sol y su gente que tienen en esos edificios vamos a destruirlos por siempre,Neutral
1,  somaga wasnt your idea  or did someone else start it  i thought this was entirely your invention and that nothing and no one existed until you came along and decided to run for president,Positive
0,  aslndamutlulukdediindnyaradyogn salbabamnolu kimlikliehirler ilkaskm paylamakgerek nilgnmarmara rgye dar ne varsaheps instagram hesabimizda   knitting models ,Neutral
0,  rakastan sinua ,Neutral
0,  just when i think you cant get lower you find a way  ,Neutral
3,  to be honest trump you just revealed to america that the real idiots are the republicans ,Positive
6,  slashes to medicaid  medicare only weeks after giving the   big corps yuuuge tax cuts we will remember this in nov  as sa will hold the anc responsible for atrocities that zuma committed the usa will hold  fully responsible for this shitshow a bluewaveiscoming,Positive
0,  maga moronsaregoverningamerica,Neutral
3,  president trump being a man of his word will either collect the amounts due from the banks excessive profits or ,Positive
0,  it is too heavy yesterday and today ,Neutral
1,  do all those buddies of yours also believe that the house  senate are  separate branches of govt  that obama was president in ,Positive
1,  im angry about the assassination attempt on you  your family  the lack of coverage by the morally superior leftwing my respect  best wishes to you all,Positive
0,  ey abd halki grn askerlernzle terrstler kol kola nbette szlern hkmet sava sulusu olarak kayet edecez halklari slahlandirip karde kardee vurdurup yillardir dostumuz olan komulari brbrne drdnz ne nz var sinirimizda katller hesap soracaiz sze ,Neutral
1,  thanks for the warning yeah don nothing says cpac like the prairies across the usa that got you elected and you would not let most of them in the door yeah more snake oil and bs anyway your budget will harm the velocity of our economy wealthy people do not spend enough,Positive
-1,  vincent santaniello from springfield ma drug dealer who is in mafia being protected by fbi he pays off brags about playing golf with them ,Negative
-3,  vincent santaniello springfield ma criminal who is a rat but continues illegal activities while being protected by feds scumbag ,Negative
0,  not going to make it,Neutral
-1,  so this is when originally bent over for putin,Negative
2,  i am praying for you to be the good faithful sevant of the american people,Positive
0,  dropping some huge redpills hereblackhistorymonth ,Neutral
0,  drzaibkhan how unrealistic the world has become no sweet words no melody for bitterness has cast its shadow but love is but the beginning of prosperity,Neutral
7,  good news banks are reporting record profits based on money lent to them by the fed at  per cent  years ago it has been brought to trumps attention that this  billion fine was never fully paid he agreed now is a good time to collect since the deadline passed  yrs ago,Positive
-1,  before you people on the left leave your usual vile vomit hatred on our great president trumps twitter feed spend  minute watching this  see what you have become ,Negative
-3,  trump voters have sabotaged our country the wall idea is stupid they use friggin tunnels dumbass you just want to rob tax payers to overcharge to build it looking to make a buck f u patch up the tunnels dick trumpvotersdolts trumpobstructed trumprussia mueller,Negative
5,   michael s rogers never got free funs for own tuesday thoughts   cgtn fox  the journey to maga began cpac  and the opportunity to reconnect with friends and supporters is something i look forward to every year see at cpac ,Positive
0,  liar you dont have any friends,Neutral
-1,  your journey to impeachment is what i cant wait to see a true day for celebration  than to prison  we should have a parade ,Negative
0,  if cpac is in my backyard then someone please remind me to be on the opposite end of town ,Neutral
-2,  fucking hate you with entire heart hope you lose real hard you fucking dough bag,Negative
1,  sure because of you remington has no money anymore i would never vote for republican idiots but its about the company which has tradition its just sad to see the american economy go down day by day,Positive
0,  i think i left my ticket in my other pants,Neutral
0,  were going to china for their new year kiddinggg,Neutral
2,  trumps good friend,Positive
10,  we love  appreciate you mr president you have far exceeded our expectations as a leader  our  i personally dont agree with everything you have done or said but it is  clear that you love this country  will do everything in your power to make america great again,Positive
0,   america thanks you for your service ,Neutral
1,  donald the strong,Positive
-2,  your a fucking shit stained liar of a human i hope the universe turns you into a pebble in a strem in mexico,Negative
1,  youve really learned to limbo pretty low since then,Positive
0,  ack,Neutral
0,  pkktrorist amarikatrrist bay turup,Neutral
1,  how about this journey,Positive
1,  make america great again you have notbroughttheswamptowashingtondc ,Positive
1,  only  of  s followers are real ,Positive
0,  are they having the meeting at club fed ,Neutral
-1,  if we let the ypg off the american afrin he would think of a mess in this business he would not go there but this terror state did not do anything right until this time,Negative
-2, if you dont put an end to this opioid crisis themed genocide being committed against pain patients it will be part of your legacy shareourpain,Negative
-2,  i smell a rat,Negative
1,  so hypocritical cpac  which combines ideas with action to leverage the strength of grassroots activists to  break the resistance of washingtons elites is it not you and your administration the elite now billionaires in office vote democrat,Positive
4,  will your speech include backing fine people with tikis pedophiles credibly accused sexual assaulters hiding your taxes which  show massive russian ties or will you just add to your list of over  lies,Positive
6,  you have accomplish so much in such a short time mr president  the spirit of he lord is hovering upon you and your administration  may god bless and protect you all,Positive
3,  journey to maga what a crock visit with a few people who have ideas different from yours you are president of all americans not just the minority that voted for you,Positive
1,  ou yeah donald trump,Positive
3,  so you like deals  the art of the deal,Positive
-8,  no way do the american people want your nonsense scandals ineptitude or any other thing to do with you for longer than this prison sentence we are in  you are an embarrassment and fool  go away  go to jail,Negative
0,  pezevek pezevek pezevek bunak bunak geberecen azkaldi amarikayi icten devirecez irkcilik sokacaz  kendi derdinize duseceniz,Neutral
0,  do we still have to spend taxpayer dollars on you having a secret service detail while you are residing in a new york state prison  no presidential pardon for state crimes bubba,Neutral
4,  one week after the  election presidentelect donald j trump tweeted that he was not trying to get top level security clearance for my children calling such claims a typically false news story and yet,Positive
3,  my hometown guyplz send my cv to muhammad bin zayedzayed was a good president with the family of khanmuhammad bin zayed is loving with khan familyfor rta bus driving careerabudhabiaefor adnoc bus drivinginfoae ,Positive
-3,  reconnect with stormy daniels you doddering old fool,Negative
0,  how can i get a red maga hat ,Neutral
0,                                              ,Neutral
2,  why do you condone domesticviolence mr president colbieholderness,Positive
2,  you will lose bigly onwards you mock hillary about her emails but you and kelly allow so many wh without security clearance to work at the wh best example is porter thats unprecedented,Positive
-2,  america bad newsyoure terrorist america first countly not have a terrorist america presidentwake up yes i canets  inpeachment terrorist donald trump president countly,Negative
0,  its president shithole  the stupidest potus ever,Neutral
-1,  liar and evil god is looking at you,Negative
1,  the journey to maga imo the journey leads quite elsewhere read some insightful thoughts instead of spreading useless and poisoning propaganda ,Positive
0,  carry oncharge onmagamagacarryonchargeon,Neutral
-1,  why dont you stay there moron,Negative
0,  stopafringenocide,Neutral
2,  tom cotton and his buds have lost their ever loving minds talk to them mr president,Positive
-2,  are you allowed a plus one your hypocrisy goes unchecked by  of the country i assure you the other  arent as easily fooled  how you cant square this is beyond me youre hypocrites of the highest order ,Negative
-1,  fucking transparency jerkoff release the memo,Negative
-2,  next time you reconnect let them know they are being screwed and you couldnt care less about their health,Negative
0,  remeet you soon,Neutral
0,  trumpfail,Neutral
3,  no the start of your endless tirade began when potus o called you out at the correspondents dinner you took the bait like a small child putin n friends helped u win now we have to bear u ,Positive
1,  can the country be restored from demos damage they are doing with no regard for democracy or rights and laws of the country there news manipulation is undemocratic and dangerous,Positive
2,  the political system which your precious constitution has given the usa is flawed  corruptit enables imbecilic crooks like trump  his ilk to buy power  influence the lawyour nation has become bongobongo landits population bongolese,Positive
0,  by friends and supporters you mean child molesters and wifebeaters you bottomdwelling piece of fly shit  ,Neutral
-1,  raise the minimum wage,Negative
2,  see the difference you will never ever measure up you will go down as worst president in history and obama will go down as the best ,Positive
-2,  you know its sad that when i look at the once beautiful wh in which respected and intelligent leaders once presided  all my mind sees now is condemned signs all over it from all the roaches and rats  inside seriously thats my image now and it makes me so sad,Negative
0,  why not quityou are dislikes distrusted and a menous  lets get back to normal politics pc favourabilitywalk away,Neutral
1,  and drum roll mention tax cuts then double drum roll unveiling of your budget which would cut  trillion from entitlements to pay for them thought you said you wouldnt cut social security and medicare  you must stop letting paul ryan write your policy,Positive
0,  thankyou,Neutral
4,  god bless you mr presidant god bless america,Positive
-5,  so when is crooked lawyer swamp scum sessions going to be fired for not doing his job need swamp rats arrested,Negative
-3,  he can manipulate his country and force negotiations while in the white house but he thinks he can force mexico onto doing what he wantshe is so wrong and dilutional soon he will have to face realitypak your bags and leave mutha fucker ,Negative
0,  mexico will leave the nafta negotiating table if trump decides to trigger a month process to withdraw from the trade pact and he has been repeatedly told we arent paying for the wall but he insists that we are,Neutral
0,  nafta is just a way to enslave mexico and provide with cheap resources for the usa lot of talk and no actions from trumpwhy doesnt he just quit alreadyis he afraid to do itis like the bitch who complains about her manwoman and never leaves at the last minute,Neutral
0,  dull donald has got even dulleryawn,Neutral
0,  no stop  showmanship is not what is needed,Neutral
1,  hey buddy wtf is going on with your hair  do you not have a mirror en la casa de blanco,Positive
0,  back when conservatism still existed,Neutral
5,  for the few that survive the upcoming cataclysms and it will not be the rich they will be starting completely over ,Positive
1,  why have    and  remained silent violenceagainstwomen timesup specialplaceinhell ,Positive
-1,  hmm  has passed are you going senile,Negative
2,  stay the course mr president you are going great ,Positive
-2,  does it hurt to be brain damaged,Negative
-1,  all muslims intend to kill everyone who is not muslim please read the koran  ,Negative
-2,  fuck you you have no friends only grifters everyone hates you you are so stupid you dont even see it youre pathetic trunpthetraitor,Negative
3,  cant believe how many ppl are brainwashed by trump a lot of the evangelist they all think god placed trump in the white house omg now thats craziness number ,Positive
2,  thank you  j trump,Positive
2,  white supremacists   koch bros  and evangelicals annual celebration of perceived superiority  see you in november,Positive
1,  stop campaigning you won omg i just was sick in my  mouth ps get stronger hair products because that is haunting my dreams ,Positive
-3,  you are a fat oaf jerk,Negative
2,  why couldnt we use drug money confiscated from criminals to start building the wall,Positive
-1,  please bore us more thanks for reminiscing,Negative
-2,  please understand the serious threat these people are all of them to americans  ,Negative
1,  one of the few places left that believe you theyll wake up soon enough,Positive
0,  put a toll booth at the border on both sidesput a toll for leaving to mexico and have a check point for guns and drugs entering mexico and possible human trafficking just to be sure and put a toll and entering the united states make mexico pay for itand import tax,Neutral
0,  dont forget who put you in office we took it on the chin to fund the military dont blink on daca proposal nodaca  noamnesty buildthewall  deportthemall trumptrain trump schumerisapussy takeschumerout,Neutral
-4,  when putin having you by the cojones conceived this plot of installing a russian puppet into the oval office because of your debt to russian businesses and the pee pee tape he thought you could reverse all sanctions on the oligarchs which are his family traitor,Negative
-1,  nul,Negative
-1,  fuck cpac,Negative
3,  well i like to experiment on the wasp race it will amount to an eugenics survey involving forcefully pulling the teeth out of people from utah and pennsylvania in my study of incest in america and see if these people are really humans or not,Positive
1,  why does trump support porter many possibilitiesprolly a combo advised to do so early on kelly hope kellyanne he never admits he was wrong he is a misogynist  thinks porter being metooed if he cracks then focus moves to trumps abuse,Positive
-1,  learn to respect my godess ill or i will unleash gods wrath upon your hellish lifewe are okaywe are they ray uplon your seekin hartblurt out your coates mullz ,Negative
3,  grabem by the pussy punchem in the eye do whatever you want to them and still work in the wh was porter not famous enough,Positive
-2,  suck my ass and eat my shit you russian commie ,Negative
1,  the great  ass kiss fest you gonna get hookers,Positive
3,   this is really going to be your let them eat cake moment charles koch now getting an extra  million a week but food stamps is the problem mulvaney going back to powdered milk  government cheese food stamps feed the vulnerable  subsidizes the farmers ,Positive
1,  awesome crew  spread the wordlots to do       ,Positive
1,  make donalds hair great again ,Positive
0,  breaking news nbc invites kim jong on sister to studio and if they ask her if they can bring the container that they murdered their brother with lol,Neutral
-1,  putin is part of the new world order who is planning to bring america down so they can take control know your history hitler had a plan new world order and history is repeating itself wake up people republican partytrump is putins puppet,Negative
-8,  worry about your own country instead of takeing everything from the poor we didnt get a small loan of a million dollars to start with more worried about a war with korea thats obviously not a threat to use but billions spent for military,Negative
2,  hahahaha your insincerity is amazing your road to the presidency only started when  roasted you at the white house press dinner you know when you were made to look like a fool though it was worth it to see your bald head getting on air force ,Positive
-1,  lolz donny you got jokes about being conservative bigly funny poor baby jesus is turning in the tomb,Negative
0,  see you in a federal prison president dipshit mueller,Neutral
-1,  cadetbonespur donjongun theresistance resist impeachtrump ,Negative
-1,  dont forget your purell,Negative
7,  i have a  year old who has now learned the pledge of allegiance and ends it with amen  not sure why  point being my kid that still needs a grown up to wipe his ass has a better perspective on humanity and could plan a better budget then you can   hes also a lot cuter,Positive
3,  putin russian intelligence has infiltrated america just like hitler in  with the american first movement russian spies have infiltrated america just like german nazi spies in  before america entered the war against hitler nazi germany,Positive
4,  cpac hey don thats so nice you get together with your friends who all have to sleep with one of those stupid machines like a support group do you trade stories about how bad it sucks pretty much puts the kibosh on your sex life right boy that explains a lot,Positive
-3,  potus its awful funny i keep getting all kinds of numb nuts wanting me to convert back to democrat no way i came with u and i sticking with you but with the crap going on with the fisa court you can go get that applications for warrant and spying get that asap,Negative
1,  put them all in jail president trump  maga  ,Positive
2,  heres what your good buddy duterte is doing lately ,Positive
0,  the only way to maga is to get this shthead and his cronies out of washington,Neutral
1,  modern day bund ,Positive
1,  best regards from switzerland ,Positive
0,  just a reminder donald the village idiot ,Neutral
2, you are one of the best president in the world,Positive
-1, morons are governing america ,Negative
-3,  more like the democrats are taking from the poor to line their filthy pockets  its disgusting that democrats are the party known forembezzlement  government funding programs is what makes them richthe democrats are thieves and criminals,Negative
-1,  stop campaigning again do more governing be where its happening dc,Negative
4,   is a liar full stop the trump budget aims to cut medicare and social security have fun paying for your parents medical bills magatards,Positive
0,   yaaaay,Neutral
0,  the maga  see cpac,Neutral
5,  why does trump continue to have secret contacts with putin right times kremlin announces trump calls why was sanctioned gru herewho did he meet with why what does trump owe putin or what does putin have on trump,Positive
0,  what journey you havent maga you have done the opposite before you came along our allies trusted us much of the world felt our word was law not anymore that mr trump makes america weak and all your whining about trade deficit that makes america petty,Neutral
-1,  impeachtrump theresistance resist trumprussia ,Negative
1,  excuse me president i have not found another way to raise my complaint by contacting you directly on twitter thank you for your patiencesamir mubarak alalawi,Positive
2,  all documents are available at your embassy in muscat and if your government needs any additional information and documents they should contact me by phone or by email eaststaruscom,Positive
-2,  and claim compensation for my losses the lawyer receives a percentage of such compensation,Negative
-2,  mr president i know that the us government has a lot of responsibilities and concerns and cannot pursue my complaint i hope that the us government will appoint a lawyer follow me on this matter and sue the company international diamond bank,Negative
0,  i have contacted the united states embassy in oman and provided them with all the documents that prove this so that they return my stolen rights to me and i cannot find any response from your embassy to the subject of my complaint,Neutral
1,  with false and false argumentsyes this happened to me through the socalled international diamond bank which is based in new york state,Positive
0,  wrong donald we are not america we are an united america you cant divide us resist united denturedonald,Neutral
-1,  deceive and deceive people and deprive them of their money with the optimal and guaranteed investment arguments in the buying and selling trade diamonds by broadcasting false propaganda and guaranteed profit and wealth and then rob them of their money and do not return them,Negative
3,  wow ed krassenastein you dont have a very good reputation do you you have the nerve to say nasty things about donald trump you are a bigger idiot than i thought you were your reputation really stinks,Positive
7,  but is it conceivable mr president that the united states which is fighting to spread justice freedom and justice to the worlds vulnerable peoples will allow chinese companies or others to use the territory of the united states of america to set up,Positive
7,  mr president donald trumppresident of the united states of americafirst of all accept from me mr president my best regards for your health and wellness and more power and wisdom in leading the largest and most powerful nation in the world,Positive
-1,  take an aspirin a day also and your blood prevents heart attacks,Negative
2,  you can get it in the metameusel powder form it taste like orange tang remember that,Positive
-1,   the truth is that comey tried to help hillary clinton win the election by spreading fake news and wasting our tax dollars on a fake russia story  thank you devinnunes for letting america know the truthcomey comey liars russia dossier fbicoverup ,Negative
2,  god is using donald trump,Positive
1,  take more fiber psyllium fiber it is good for you it will lower your cholesterol,Positive
2,  pay attention everyone,Positive
7,  come visit california president trump you have supporters out here come talk to me i have some great ideas that will help your agenda,Positive
1,  pretty sure you asking the russians to hack hilarys emails count as collusion,Positive
0,  shitholepresident,Neutral
0,  questions that everyone is freaking out about how much has trump saved us from not sending money across seas how much has he saved us on cutting out poor spending here in our country think about it trump ,Neutral
-1,  was that before or after you lied about someones heritage,Negative
1,  learn a thing or two nomilitaryparade ,Positive
-5,   they have sunk to a new lowwe demand the airports stop showing cnn on all tvs no one should have to be subjected to their attacks on america and their divisive agendacnn fakenewscnn fakenewsmedia msm northkorea  olympics ,Negative
1,  freeirandetainees we need world support to free iran,Positive
0,  see you in court ,Neutral
1,  hopefully youll be locked up before then maga,Positive
-4,  cpac are a bunch of phonies where do they get their money  i heard some little washing was happening the fake christians pretending to have values conservative party has turned into the party of immoral thieves liars traitors,Negative
6,  mr president  i supported you you said you would not touch medicare and medicare and social security for the seniors  you cannot hurt the seniors sir that is not moral to go back on your word  i cannot support you if you cut medicaid,Positive
-1,  may god rest your soul in hell  you are an evil bastard  enough is enough   unfit for office is an understatement  impeach yourself,Negative
0,  what  youre not golfing that weekend,Neutral
0,  ok i own illumanti,Neutral
-1,  what does russia have on you i wonder why youre not implementing sanctions could it be that youre treasonous  illegitimate,Negative
-1,  rykov is your mob thug that helped hacking for you,Negative
5,  so proud of youre accomplishments  keep on the good work god has entrusted to you,Positive
3,  one of the best things to happen today was the official change of my democrat party affiliation to a loud and proud republican thank you mr president formerdemocrat,Positive
0,  trump you areso stupid,Neutral
-1,   democrats need to answer to america about their collusion with russiawe are all watching to see if they will be held accountablejeffsessions fbicoverup doj dossier steeledossier fisaabuse ,Negative
4,  dear mr president as a supporter i would recommend that you see about getting this removed as it us unfit for children and casts you in an unflattering light link  ,Positive
0,  hey i own arizona ok yes i do,Neutral
0,   dont you dare show your face at cpac after betraying your voters by  passing an amnesty,Neutral
1,  will steve be there too,Positive
3,  why people still dont understand that trump is a conman trump is a liar pure and simple he says one thing and does another,Positive
-2,  upu are exposing the corruption drai the swamp and lets get indicments started,Negative
2,   we are sickened by cnn for praising north korea the way they didottowarmbier took a poster off a hotel wall was sentenced to  years in a labor camp one year later he was in a coma from beatings he received and diedkimjongun and his sister are guiltycnn northkorea ,Positive
0,  ed krassenastein i knew there was something wrong about you now i know you are just trying to make yourself look good i am going to have to do a followup in this,Neutral
1,  thanx for telling mueller where to look for more proof of your criminal activity predator can you be any dumber or is being a traitor just having you that comfy youll never ever ever be the legitimate potus never,Positive
0,  the country has become a shithole since you came along,Neutral
-2,  i believe you have a contemptuous vengeful and vicious nature not the markings of a good mani hope your descendants erase you,Negative
-1,  is this a black eye on don the cons administration ,Negative
1,  after you promised us you would defund planned parenthood  you fully funded them why why did you turn your back to the unborn why,Positive
-2,  your entire administration is as corrupt as you you big tub of goo,Negative
8,   thank you president trump for keeping your promisewe are thankful that we the people voted for the right man who loves america and godmaga trump trump maga trumptrain sotu ,Positive
0,  biz trkz bize ba kaldran sonunda lr ayanz denk aln ne mutlu trkm diyene,Neutral
2,    might as well be a kkk rally  gathering of pedophiles  sexual predators      ,Positive
2,  just wont visit troops  magapussy ,Positive
1,  super  ,Positive
0,  maybe your opening display will be your traitorous mug on the big screen while mr mueller claps the irons on you along with the rest of your bullshit family  now that would be the greatest show on earth,Neutral
1,  sounds like hes on his way to magaluf  go on the boys,Positive
-1, orange is the new trumpfederalprisonyou disgrace of an americancrooked human pos melania is fucking the head of your security setlife ,Negative
1,  fixatrumptweet trump drumpf ,Positive
0,  gonna see all your russkie pals eh,Neutral
-2,  yes go get your ego stroked there because reconnecting with supporters at a daca rally would be a lil bit challenging for you ,Negative
-4,  you are going down in history as the man who sold america to russia  how many of our sons and daughters have died for this country and you dishonor every one of them you are scum ,Negative
0,  let me help youi condemn domestic abuse and anyone who commits it regardless of how nice i thought they were,Neutral
0,  what ya gettin putin for valentines dayoh thats right you already gave him our country  jack wagon traitor ,Neutral
-4,  stay strong mr president every  time i tread your timeline i start playing taylor swift in my head haters gonna hate hate hate hate shake it off shake it off ,Negative
1,  go over there and brag about how great you are or think you are  say something that will embarrass us dont go out with porn stars you cant afford another one,Positive
1,  why is this so shooking its a fish not a puppy  not a cute little kitten its a shark and by the size it could be a man eater,Positive
0,  the people will bring you down,Neutral
-1,  no damn amnesty we want a wall lets go push the message and make the case,Negative
6,  hey squatter in chief us has won  gold medals did you know that or that were even in the olympics not one freaking word to our athletes scared theyll blow off wh invite trumplethinskin might want to celebrate our athletes even though you cant even negotiate stairs js,Positive
-1,  youre a crook,Negative
0,  ok i own arizona,Neutral
3,  thank you so much mr president trump  ,Positive
3,  love you so much mr president trump  ,Positive
