"Sentiment_Score","Tweets","Sentiment_level.score","Sentiment_level.text"
 -1," funny how you havent acted on the sanctions congress passed  traitor",Negative,
  2," how did the russians know or dont you recall better start practicing that before you meet with mueller or grand jury",Positive,
 -2," grabembythepussy gross moron",Negative,
  0," i know its an age issue but you set up a working group for running  for the  election in ",Neutral,
 -2," you spread the fake news and no one is buying your bullshit any more the truth is coming out and your going to go down",Negative,
 -2," you need to put your foot down sir  its time to label soros a terrorist",Negative,
  5," say goodbyethe walls are closing inmelania will soon be leaving you most of the country has now the legal system will reign you insay hi to stormy and karen for mecant even keep a promise to one personyou knowyour vow",Positive,
 -1," when exactly did you file for the maga  trademarkwas it november  hmmmm another lie dumbass",Negative,
 -1," do you miss the point on purpose",Negative,
 -1,"  they have been grooming you for some time you launder their money they give you money for business deals you are being blackmailed for the pee pee tape that without a doubt exists porn star and play mate cheating is not your only perverted sin",Negative,
  1," you lie you knew after your trip to russia in  you came right back and filled out a patent on your campaign slogan make america great again its all on record donnie  then you had to keep trying to cover things up thats what got you you know russiasanctions",Positive,
 -1," funny how you dont understand us laws but keep on talking  the law recognizes that an individual may join an ongoing conspiracy a late joiner is criminally responsible for the conspiracy  for any reasonably foreseeable criminal acts done by any of the coconspirators",Negative,
 -1," dont you know youre the idiot ",Negative,
 -2," interesting how you do nothing against russia your collusion is so appalling",Negative,
  0," where  are the sanctions ",Neutral,
 -1," russia didnt vote in the us election how the f did russia rig the election like obama overthrowing foreign leaders justified by propaganda and a fake sense of patriotism he didnt rig leadership to suit his agenda",Negative,
 -2," if only you hadnt you could be in mara lago tweeting nonsense for the idiots who like you instead of staining our country with your failed presidency",Negative,
  1," trump filed a trademark for his presidential campaign in  proof link  a russian woman who organized moscow miss universe also knew he was running tweeted about it in  proof link  ",Positive,
  0," dont worry we will know everything what you knew and you dont want us to know its mueller time",Neutral,
  0," the weasel and chief speaksfunny how you craft your lies",Neutral,
  5," don don don putin knew you were going to run even though you didnt know because you were doing business with him then some illegal stuff and he had you over a barrel and you had to say yes he did the rest helped you winillegitimatepresident ",Positive,
  1," only a fucking idiot would try to convince others of their innocent only dumbass criminals do what you did your white privilege wont save your racist ass muller is coming tick tocksmf",Positive,
 -1," youre going down oligarch",Negative,
  5," can you prove it wasnt the plan all along id plan ahead to get ahead its not an exoneration yet i trust the investigation im not so sure about you",Positive,
  0," funny how your dumbass still tries to refute what is accepted as fact by pretty much everyone but you that russia meddled in the election",Neutral,
  0," sir you are failing the country by only worrying about what impact this has on you or your election   you have a duty to protect our process from foreign influence   please get about doing your job",Neutral,
  0," ha maybe they did",Neutral,
  2," theresistance donald trump is a bold faced liar russians were pledging support for this  shithead back in  when their operation began",Positive,
 -2," its funny how much of an idiot you make of yourself political eruption time",Negative,
 -1," its going to be found factual that you have been putins partner all along youre his puppet and you still have your trumpets dirty shame",Negative,
  0," or perhaps you colluded",Neutral,
  0," i poop ok",Neutral,
 -1,"  youre more intelligent than  russians all in row whispering  he is the storm",Negative,
 -1," or maybe they were just waiting for the perfect set of candidates to manipulate and coerce didnt have wait long did they",Negative,
  2,"  trump  trump forever",Positive,
 -1," time to stop lying",Negative,
  2," january nhyou actively talked about running for president  many of us have newsclippings and videos  of course we know that trumpsters dont tend to care about actual evidence",Positive,
 -2," slut youve been publicly talking of running for office since about  lie again",Negative,
 -1," lordy your an idiot",Negative,
 -2," youre protesting too much again asshole its your tell",Negative,
  1," just sayin ",Positive,
 -1," the fake news is always full of shit",Negative,
  6," none cares there are parents planning and attending funerals for their kids no one gives a flying fck about  we have faith in mueller and the truth will prevail trumpisnotmypresident",Positive,
  0," that means nothing you and russians could have been doing businesses way before  you must wait you cannot find yourself innocent",Neutral,
 -3," funny how you refuse to criticize putin  youre his bitch",Negative,
  1," you knew what you planned to do right after your trip to ",Positive,
  4," or maybe they only counted on getting the right candidate and you came along as that right candidate your lack of common sense is frightening just because they existed before you ran doesnt mean they didnt help you herp derpidiotinchief",Positive,
 -1," you are going down soon keep tweeting it only helps incriminate you further",Negative,
  0," karen mcdougal",Neutral,
 -1," you are going to prison",Negative,
  1," boom ",Positive,
  4,"  trump gets roasted by obama and festers trump goes to russia to walk in on beauty contestants in dressing rooms film a pee tape and buddy with putin to hatch a plan putin starts interfering in us politics",Positive,
  0," what are you going to do about the meddling",Neutral,
 -2," how about focusing on the fact that russia cyberinvaded our country  institute the sanctions that were voted for  speak out against russia show in words  deeds that youre not in their pocket",Negative,
 -1," youve been campaigning and running since ",Negative,
 -1," so pathetic",Negative,
 -1," your defensiveness causes us to think you are guilty like your little boy act get ready for the fryer",Negative,
 -3," hey numbnuts i know your suffering from dementia or maybe just lack of oxygen from living with your head up your ass but you ran for president back in   dont you remember   i remember your failure bigly",Negative,
 -2," how much crap can you make up  idiot",Negative,
 -1," i think that just means the russians had their infrastructure in place prior to recruiting you that argument really doesnt help you there chief patsy sucker pawn",Negative,
  1," you said the presidential race was fixed  you were right",Positive,
 -3," the upper echelon in the fbi need to be removed there is corruption negligible of duty look what happened in florida innocent blood on their hands i think its time to clean the swamp as well as the fbi nsa cia and jod the conspiracies there in the upper echelon",Negative,
 -1," dont kid yourself   the russians were involved no matter who the candidates were and altered their tactics as the campaign went on theyre not as stupid as you think they are",Negative,
  0," wheres your defense of our elections weak response today",Neutral,
  2," a prince whose character is thus marked by every act which may define a tyrant is unfit to be the ruler of a free people  thomas jefferson declaration of independence",Positive,
  3," russia if youre listening i hope youre able to find the   emails that are missing he said i think you will probably be  rewarded mightily by our press    ",Positive,
  3," apparently trump is too narcissistic to realize russia will use any avenue to destabilize the usa his candidacy just presented them with a useful idiot",Positive,
 -1," you just dig yourself a bigger and bigger hole dont you",Negative,
  0,"  lmao",Neutral,
  0," you are a fart knocker",Neutral,
  0," jan   ",Neutral,
 -1," by may  you had already spent millions on your campaign ",Negative,
  2," umm they did several times and your alternate facts cant change that truth",Positive,
 -1," you are fake",Negative,
  0," seems like a bit of a lie to me lets check what youve said before ",Neutral,
  0," you knew ",Neutral,
  1," maybe they actually didnt care about you just didnt want hillary",Positive,
  0," or maybe you have been in touch with them since then and they promise you a win if you became their little bitch",Neutral,
 -1," they know because you knew idiot",Negative,
  2," foflmaottc there is photo and video coverage of you in russia in  talking about your run for office and russians saying how good that will be  foflmaottc foflmaottc foflmaottc foflmaottc",Positive,
  0," attention dotard and your band of clown supporters i know its difficult but try to keep upby basing the indictments on federal election law mueller has framed the case so as also to include anyone whoacceptedthis criminal helpthat means you geniusclock ticking",Neutral,
 -1," funny all of the media reports i read talked about  formation cant you read there you going again lying donny",Negative,
 -1," what a drama queen",Negative,
  0," funny how they said exactly that dipsh stuck to things you are good at  tax reform  thats about it",Neutral,
  0," you registered maga in  ",Neutral,
  0," maybe putin hadnt told you yet",Neutral,
 -1," fake news one day fake news forever i straightforwardly support your plans and actions",Negative,
  0," kindly fuck off",Neutral,
  0," nope but they knew someone would and that it turned out to be you was luckywhat with the pp tapes and all",Neutral,
  0," you are illegitimatepresident ",Neutral,
  0," you were saying ",Neutral,
  0," bc they werent",Neutral,
  2," sounds like you had a discussion with russians in  about a run",Positive,
  3," long before your run thats deceiving us and russia have the greatest intelligence in the world are you telling me or us with data collection predicting years before  even yours friends relatives could have unwittingly talked not all people are on opioids",Positive,
  1," lets be honest you dont know what you are thinking most of the time dopeydonald",Positive,
  0," they are all reporting that fact",Neutral,
 -2," youre a stupid fuck dude",Negative,
 -1," lol fake news eh  lol",Negative,
  2," spoken like a true asset of the kremlin",Positive,
 -1," asshole you announced your intention to run for potus to the russians in  you disposable pos md",Negative,
 -1," clinton news network fake news",Negative,
 -6," rot in prison you lying traitor and complete hypocrite  how any person would believe a word you say is beyond comprehension and you have made a total fool out of your wife i hope she divorces your sorry ass",Negative,
  1," didnt you trademark make america great again before ",Positive,
  0," you do know that your twitter history can and will be used against you in courtright",Neutral,
  0," dipshit you went to nee hampshire in  to test the waters of running liarinchief guncontolnow",Neutral,
  0," as usual you missed the point",Neutral,
  0," they had already picked the moron they wanted to win i believe you were talking about running in ",Neutral,
  0," you knew and they knew they own you",Neutral,
 -1," now the issue is what are you going to do about it how are those sanctions coming",Negative,
  3," right after you were in russia but before or after you trade marked maga right we know about  because it was reported everywhere  funny obama admin was not aware what russia was doing then but whats your excuse hmm its  hr mcmaster said proof is irrefutable  u do nada",Positive,
 -1," we have proof you registered maga in   you are busted",Negative,
  0," no really please keep lying its so entertaining oh and how classy are you less than  hours in florida and you already forgot about parkland meetwithsarah",Neutral,
  1," how much money did  and  and  launder for the russians in ",Positive,
 -1," youre lying again ",Negative,
  1," in  you told the russians you were going to run you tweeted your maga catchphrase and the russians started work even if you didnt collude you were used as a patsy",Positive,
 -2," thats not the point of the indictments you dumb jackass have someone explain them to you since you are to dumb to read and dont have time to waste on doing your job i hate you",Negative,
 -2," try reading the whole indictment although i know that would be challenging for you lets wait until the end of the mueller investigation and youre locked up dopeydonald",Negative,
  0," funny how you dont want to say the russians had campaign rallies for you",Neutral,
 -1," bastard fuck you you should not be talking about shit when this country has bigger problems  but yes you just love attention for yourself floridashooting",Negative,
 -3," youre a disgusting pig and an idiot",Negative,
 -2," then impose the sanctions that congress legislated you fraud",Negative,
  0," nbc cbs abc msnbc cnn cspan all read the indictments  i suggest you do so yourself instead of getting your intel from talking heads at faux",Neutral,
 -1," so what are you going to do about russian interference",Negative,
 -1," he is getting closer and closer to you crook",Negative,
  3," narrator in james earl jones voice he knew as sure as im standing here he knew",Positive,
  1," maybe thats because they had already recruited you to be their stooge while you were visiting russia right before then and they then convinced you to run for president",Positive,
  0," you announced you were running twice before dummy  my god",Neutral,
  0," what are you doing now to protect us from russian interference in our elections",Neutral,
  2," dont be cockyyou are not yet exoneratedand the fact that people around you were unwittingly involved does not speak highly of the intelligence around you and our national security  its not a wall we needits a firewall",Positive,
 -1," funny how we got a fake ass president",Negative,
  0," i am so enjoying your meltdown trumpmeltdown",Neutral,
  0," ehhummm you started as early as maybe earlier factsmatter",Neutral,
  1," lol right after your  meetings to start your presidential run you contacted your russian mob boss and he set up the master plan",Positive,
  0," the simpsons predicted it ",Neutral,
  2," didnt you also hint at you might run for president in one of your speechesp ",Positive,
 -2," i cannot wait to see your stupid orange face in a matching orange jump suit and your tiny hands in cuffs trumprussia muellertime ",Negative,
 -1," shouldnt you be consoling parents right now you sack of shitif you wont resign please do everone a favor and expire at the hands of your second amendment people",Negative,
 -1," once again you miss the point how were you elected again",Negative,
  0," maybe you decided to run when putin told you he had things all set up for you to win traitor",Neutral,
 -1," every team practices before the big game no matter the opponent  wise up dude  your constant denials make you one of the unwitting participants",Negative,
 -1," me think you protest too much",Negative,
 -3," what fake news its all in the indictment you agree russian meddling wasnt a hoax but youve done nothing to prevent it from happening again if that doesnt say collusion what does impeachtrump impotus maga",Negative,
  4," you were planning a run for president since  and even tweeted about it including your alreadydecided maga catchphrase and you told the russians you planned to theres a photo of you meeting them",Positive,
 -1," issue the sanctions you effing twat",Negative,
  0," nrawhore",Neutral,
  0," seriously mr president you claim you saw thousands celebrating on  and you keep droning on about fake news ",Neutral,
  0," of course they did they spotted you for an easy mark and started cultivating you as an asset you fit the profile vain a sucker for flattery deep in debt wide open to blackmail",Neutral,
 -1," great argument dummy the russians knew in january  ",Negative,
  0," just wait until mueller lays out the entire timeline your goose is so cooked  hahahahahaha",Neutral,
  1," grow the f up and shut up do you job and just shup up show some respect for our citizens who lost family children who were terrorized not this stupid stupid crap be mornful learn how and get out of the way",Positive,
 -1," what a similar pattern of passing the  blame to previous regime quite similar here too",Negative,
  0," i read about it in the news the other day potus but you gots to repeat it cause your supporters only listens to you",Neutral,
 -1," check your time line boy",Negative,
 -2," the only fake news comes from you and fox by you not putting sanctions on russia makes you look even more guilty i really believe youre too stupid to realize that put the f sanctions on now just the sight of you makes me physically ill ",Negative,
  2," i know reading a  document is hard for you but try reading it before commenting on it you are the president with access to the worlds top secret and stop spreading the lies from ",Positive,
  1," theres no question that russia sought to interfere perhaps with other countries in our electoral process and its absolutely essential that we take action against individuals who attempted to interfere with our democracy vice president mike pence told fox news",Positive,
 -1," another lie news media did report about  formation",Negative,
  0,"  you numbskull stop fighting your own tweets come clean  get it over with ",Neutral,
 -2," do you remember the birther nonsense you started when obama was president  the beginning of fake news  karma will kick you in the butt every time",Negative,
 -1," theres only one fake thing plaguing the country you fakepresident fakepotus",Negative,
  0," maybe they talked you in to running ",Neutral,
  1," duuuhwellthat would be telepathyor you being in russia for your beauty pageant event and telling anyone who would listen that you were going to run for presidency ",Positive,
 -1," funny how the fake  doesnt want to say that he started talking to russia about running for president in   maybe he thought we would forget  trumptreason ",Negative,
  1," doesnt matter when they were formed the facts are they helped you and you have done nothing to penalize these russians for coming into our country and messing with our democracy stand up for us",Positive,
  0," you really are this stupid potus bought and paid for by vlad congratulations",Neutral,
 -2," i thought you said the russia election meddling was a hoax you lied because you are in on it",Negative,
  1," every frickin news agency has included that detail funny how you sorta understand that russia has manipulated our elections but you havent called for any action to either protect us in november or to tell putin to knock it off traitor much",Positive,
 -2," what about the sanctions  against russia what do they have on you that you wont implement them we the people are waiting do you think we are so stupid that we dont realize what you are doing smdh",Negative,
  0," think your telling porgies again",Neutral,
 -3," you know what i dont think is funny how we have a president the morning after meeting with families broken by the horror of a gun nan you are still in florida i know its hard for u  your staff to stay on point but trump is worried about his own ass has usual ",Negative,
 -2," or maybe you ran because putin has you by your tiny little balls ",Negative,
  0," read the indictment sir  it states that in september   after the party nominees were in place  russian agents were instructed to use every opportunity to criticize hillary  who was they guy she was running against that they were so anxious to see win  i wonder",Neutral,
 -3," fake potus youre there bc of the russians does that hurt your ego",Negative,
 -2," no the media isnt fake you are fake you are a liar you will be held accountable for your crimes",Negative,
  0," was there something about registering a trademark in  i think it was maga",Neutral,
  0," can someone tell me how russians could interfere in our election  how could they convince anyone to do anything  truly stunning how stupid people really have become  ill be waiting to see how russians could make anyone do anything to sway an election ima waiting",Neutral,
 -1," yea when you were over there with the miss universe pageant you and the russians began your plots then fake president",Negative,
  1," or maybe they decided to help the shittiest candidate because they knew it would fuck our government up and that shitty candidate gladly accepted their help won the election lied about collusion and now refuses to go after russia despite the evidence coming to light",Positive,
  0," you told the russians in ",Neutral,
  1,"  you just tqeetwd that  days ago ",Positive,
  1," these all r opponents paid bitches who are after you dont worry for them they r just doing their jobs to please their masters thats barking",Positive,
 -4," hey asshole you stupid fuck news outlets that reported this fact partial list wash postny times nprcnnfox newsabcnbccbsmsnbcpbsapreutersnew yorkerbuzzfeeddaily beast bbcslatevoxatlantic",Negative,
  1," you ran in  you running in  was no surprise",Positive,
 -2," i couldnt possibly have robbed the bank at am  the getaway driver left his house at am and i didnt leave my house until am   yeah its that stupid",Negative,
 -1," you are not just ignorant stupid and braindead you are an absolute idiot  rundonnierun",Negative,
 -4," democrats so stupid they havent realized yet that their the ones guilty of collusion and treason  all be it in ignorance im not sure if that makes it better or sad",Negative,
 -2," yes they do  they say exactly that because they are not fake  once your campaign started the russian supported you  you were divisive and weak  they wanted you",Negative,
 -1," thats why u trademark maga as urs in  oops u lies again",Negative,
 -1," we most of us americans know bs of yours ",Negative,
  1," funny how the fakepresident cant connect the dots between what this indictment says and the emails to jr referring to the russian effort to help his daddy the trump tower meeting and the coordinated protrump leaking of hacked emails through assange stone and hannity",Positive,
  5," funny how you dont realize you started being controlled even before you willingly and publically encouraged russian  love being told you are great even if its a bot telling you",Positive,
 -1," time for some sanctions on russia and s resignation",Negative,
  0," hows things at home donnie",Neutral,
  1," same donald j trump",Positive,
 -1," you are guilty of soooo many thing  just shut up already  do some workuseless waste of space trumpislazy trumpgoesonvacationeveryweekend trumplies  guncontrolnow",Negative,
  2," and they helped you to win",Positive,
  0," wow a tweet with selfdenial and guilt written all over it",Neutral,
 -2," its your job to penalize the russians and protect our elections from future interference this whining makes you seem scared of muehller why is that",Negative,
  2," you can no longer hide  the truth  always comes to light ",Positive,
 -1," asshole ",Negative,
 -3," all of this started after you when yo russian who are you trying to lie to impeach impeachtrumpnow impeachtrump ",Negative,
  0," we have been covered with a blanket of lies all these years can you imagine our world if you had not been elected president i shiver at the mere thought of such hell we would all be under thank god he brought us you  your family thank you",Neutral,
 -2," um shouldnt you as president be doing something about russian interference in our election  instead of babbling on about fake news media  how about those sanctions for a start",Negative,
 -4," bullshit liar trump you and your family and all aides turming have been having contact with the russians for years your nothing but a loser and traitor to america   your just a fat chicken shit who is compremised and afraid of putin",Negative,
  2," you were being encouraged and groomed to run the russians got exactly what they wanted and youre performing just as they hoped you would theyre quite pleased with their investment",Positive,
  2," donnie you are gonna look so great in orange it will match your hair",Positive,
 -2," who cares when they were formed if you helped them and then denied they existed then denied they influenced anything now you are pushing off blame again lol",Negative,
-17,"  fake racism from you no  fake women hate from you no fake racism from you no  fake violence bating at your primaries no fake cheating on your wife no fake refusal to impose russian sanctions no  fake news from you a vile pathetic man yes  you r an embarrassment to the usa",Negative,
 -4," began  and continues to this day if you are not guilty of collusion then impose the sanctions against russia",Negative,
 -1," hmmm every nonfox program i watched mentioned   so strange how you always twist everything to try to help you  kind of sad",Negative,
 -1," sorry to say your a joke",Negative,
  0," such a moron defend our country or go home",Neutral,
  1," i know so fake right it was more like back in  in russia during the miss universe pageant remember when you wanted to have the tallest building with your name on it",Positive,
  2," i gave you a fair chance to be honest  you ignored it  now more trumpliesyour own tweets tell a different story ",Positive,
  0," but you did register the phrase maga weird right",Neutral,
  0," peestain crying like a baby again i see idiot",Neutral,
  0," you knew and so did the russians your tweets reveal you",Neutral,
  4," what the media should say is how they started it right after you were there in  and enjoyed your golden showet which was videotaped  even cohen has stated thats when it began  why does melania stick with you  still have to look at you change your sheets after you wet them",Positive,
  1," sure donald ",Positive,
  1," you trade marked maga in november ",Positive,
  0," doesnt matter that they formed in  what matters is what they did  now what are you going to do  put congressional sanctions in effect expell diplomats and tell putin to stop publicly",Neutral,
  1," why did you copy right make america great  in ",Positive,
  0," right after your ass came back from russia in   they knew you were a useful fool",Neutral,
 -1," you mean before your announcement  your intent different story",Negative,
  1," you were already a russian asset ",Positive,
 -1," funny how the fakepresident trademarked maga before  and perhaps was convinced by his russian collaborators to go for it before he came down the escalator",Negative,
 -1," youre the fake",Negative,
 -1," that has nothing to do with anything stop pushing lies",Negative,
  1," theres always a convenient twist after the fact make a statement thats true and can stand the test of time start with a couple of days or maybe a week",Positive,
  0," i love how stupid you and your boys are",Neutral,
  5," dear fake president donaldtrumpyou dont even know when you lie do you you even believe your own lies  trump enters the presidential race as a reform  party candidate and receives more than  votes in the partys  california primary",Positive,
 -1," how does one respond to this twisted attempt to change the narrative the news isnt fake it has been duly noted that this meddling",Negative,
  0," you still havent implemented the sanctionswhy not",Neutral,
  0," i guess they would know you told vlad",Neutral,
  0," but you were in moscow in  saying you were going to run for potus trumprussia",Neutral,
  0," you know what you and hitler have in common everything",Neutral,
  1," hahaha fuckera nationel tragedy is not a photoop for you to spread your idiotic smile and thumbsup and congratulating the doctors as though they won a fucking prize on your way to teejust resignthats better for everyone",Positive,
 -3," funny how the  fake president keeps lying to the american people  what a bunch of robots  they will turn on you the second all your lies and collision are exposed  eat those big macs now  they wont have them in prison",Negative,
  0," the only fake new is the shit you talk about and fox new talking point    god you must have the dumbest or the dumbest around you   keep talking muller listening and recording",Neutral,
  1," when was the first time you said publicly we were thinking about running for president oh yeah the truth is early  what about the same time busted dumbass",Positive,
  1," interestingly enough the fact that the russian group was formed in  may have nothing to do with  you just a plan to disrupt our democracy everything is not always about you you know unless you already had a relationship wthem in   they saw a patsy for blackmail",Positive,
  0," you know this will be the story to save sneaky obama  hilllary from their part of the greatest corruption in us history it will be the russians  the russians fooled hillary which isnt hard apparently  set up obama too i wasnt even there and i know the plan already weak",Neutral,
  1," can we hear leadership about how our intelligence is going to curtail foreign interference with elections  or shall we have to keep questioning our prez loyalty us vs  personal gain over and again",Positive,
  2," oh you knew you were running and i think russia was behind your decision to run  you just didnt think you could actually win on your own",Positive,
  2," they said correctly in  while you were in moscow the agreement was made remember trump tower moscow sad little try donnie",Positive,
 -5," nothing is funny you pos traitor arent you supposed to be mad they interfered are you too stupid to even pretend resign you are likely the most hated living person on earth",Negative,
  2," regardless youre president now what are you going to do about it you swore an oath to protect our country",Positive,
  2," funny your buddy roger stone told joshua green that you mentioned on new years day  that you had trademarked maga and you were definitely running for president  ",Positive,
  2," is that why you registered make america great again in  is that why you told a russian model in ",Positive,
  0," mind readers they r",Neutral,
  6," or maybe they intended to interfere even before you came along and when they saw a buffoon get the republican nomination they couldnt believe their luck and went into high gear to help him win",Positive,
  1," oh donald just give it up you are so fucked",Positive,
  2,"   were sure it really took them by surprise",Positive,
  1," shut up and do your job",Positive,
  0," funny how youre investigating the very thing that got you elected and it is only fake to you cause they dont like you like faux bullshit news does",Neutral,
  0,"  ummm you registered your trademark in  ",Neutral,
  0," get your shoes without laces readyyou might be rightly dragged off your golf coursethumbs up your ass for nraisaterroristorganization nrabloodmoney",Neutral,
  4," mr trump just ignore fake news on you and work for the people you have promised good luck ",Positive,
 -1," there sneaky",Negative,
  0," and your point",Neutral,
  1," its simple majority of the people hate u",Positive,
 -3," you are fucking pathetic and running scared trumprussia trumpcrimefamily impeachtrump",Negative,
 -3," you are guilty as hell of money laundering and obstruction you are going to be indicted tried convicted and sentenced to life in prison",Negative,
 -2," funny how you say that when you had an unsuccessful run in  irony and then theres this little gemcan you explain this ",Negative,
  1," russian troll farm operated nonstop to support your candidacy and undermine us elections  thats in the indictment and your national security adviser just acknowledged it thats real news  your leadership in confronting this threat to our democracy  totally fake",Positive,
  3," your trademark application date for make america great again is november   comrade trump",Positive,
 -1," you are fake news",Negative,
  0," ff",Neutral,
 -2," who the fuck cares about russia kids are getting shot do something",Negative,
  0," hey fuckface you and vladdy planned this in ",Neutral,
 -2," lying fake potus real guilty fupos",Negative,
  1," i had a  mustang gt it was epic convertible too",Positive,
  2," you are so out of touch your dealings with russia goes way back did ivanka enjoy her vacation with putins girlfriend",Positive,
  0," haha hahahaha  not",Neutral,
  0," lol ",Neutral,
  3," you sound like a terrified man who is at the end of his rope",Positive,
  0," just because they msy have started before doesnt mean they did not act to your benefit during the campaign moron",Neutral,
  5,"   in october  trump declared himself a potential candidate for the reform partys presidential nomination but withdrew on february  ",Positive,
 -4," stop fucking watching fox newsgod damn you are so fucking dumb",Negative,
 -5," cant wait until you rot in jail or hell  whichever comes first traitor ",Negative,
  0," you have been discussing it since ",Neutral,
 -3," pee pee tape thats why youre afraid of the russians afraid of putin disgrace",Negative,
  5,"   post and i sat back and i said what would be a good expression and i said lets do this  since the  presidential election trump was discussed as a potential candidate for president in nearly every election",Positive,
  1," dude youre such a child",Positive,
  0," eds back at it againtrollinggo run your ponzi schemes ed",Neutral,
  3,"  hmmm but you patented magabefore then like years before like you planned it with putin like that",Positive,
 -1," good one  they need to drop russian collusion because its a lot of time and money wasted",Negative,
 -2," you are unbelievable really you are a disgrace to america",Negative,
  0," mueller wants to see you",Neutral,
  0," i think this says it all ",Neutral,
  0," uh except there is this ",Neutral,
  1," an innocent man would be trying to fight for the future integrity of our elections you protest too much all talk no action you attacked the fbi",Positive,
 -2," too bad thats a lie",Negative,
  2,"  trump forms a presidential exploratory committee and despite a strong backing from republican voters announces that he has no interest in running for governor of new york in  ",Positive,
 -1," felt sad",Negative,
  1,"   stormydanielsshitholepresidenttrumptreasonresist penceknew trumprussia impeachtrumppencetrumpsexualpredator enough gunreformnow foxnewsisfakenewsfuckthenra fuckwaynelapierre firehannitynramassacres subpoenatrump ",Positive,
 -1," lol idiot",Negative,
 -1," wait    werent you in russia in  for the ms universe pageant",Negative,
  0," they knew you were going to run because they ordered you to run you owe them your whole family owes them",Neutral,
  0," umm how can you say that you were picked and primed",Neutral,
 -1," you dont get and you dont understand itthis is way over your head donnie    do we need to use more basic words for you to understand",Negative,
  1," youve been sharing golden showers with russia since the s",Positive,
 -1,"  liar  ",Negative,
  0," tratiortrump ",Neutral,
  0," hmm whats this a trademark for maga didnt u know putin since  wasnt he at ur pagent in moscow in  didnt u spend a million on a committee in  to see what ppl thought of u in the us kinda seems that u n putin planned this  years ",Neutral,
  1," you continue to lie and deny to protect your legacy but it will forever be that you were the worst president ever fatnixon",Positive,
  0," pro tip once you pit it on the internet it never goes away we can see yulyas tweet  we can see when you applied for the trademark its rather pathetic you know what else it is muellertime",Neutral,
  0," explain thisill wait ",Neutral,
  1," msm walks llike pravda talks like pravda lies like pravda are they colluding with pravda  mueller stretch your hunt to them",Positive,
  0," maybe the dems planned it against the gop candidate no matter who that was going to be crookeddemocrats all of them",Neutral,
 10," wasnt even born in the us that was disproved but trump isnt one to bow his head in the face of things like official birth certificates though he withdrew his bid trump did so while saying he still thought he would be able to win the primary and ultimately the general",Positive,
 -2," we the people have been fed fake news since kennedy  moon landing ect its worn thin and pres has broken that coverup time for the real stuff media youre fired maga",Negative,
  0," you have been envolved with the russians for some time now  sellout",Neutral,
 -1," the fact is russia spent millions interfering with the election  as president you are doing nothing to stop them from continuing to interfere",Negative,
  1," this is not about you get over your insecurities and start working to secure our country from technological attacks sanction russia now",Positive,
  0," you went in  and told them ",Neutral,
 -1," youve been sucking moscow dick for years pal",Negative,
  4," so what  trump rantrump won become real news not tabloid there is a story you just arent reporting it",Positive,
  1,"   people forget that russias primary objective was not to elect trump but to undermine peoples faith in the democratic process trumps dubious financial ties to russia  trumps own propaganda campaign against obama both predate his campaign announcement",Positive,
  1," well sir it has become an every day thing for you to post a lie so why should they say anything",Positive,
  1," trump was all about running in  until he you know backed out again he tried over and over to drum up the idea that president barack obamahis wouldbe opponent",Positive,
  0," delete your account",Neutral,
  3," the news did mentioned it trump it does not matter trump tic toc trump tic toc ",Positive,
  7," yes they left that part out  and the sheep believe every word if it all of this because  hillary was humiliated live on election night sad and as usual you outsmarted them all  thats why you won  your smart dedicated and you care about us  thank you mr president  ",Positive,
 -3," dude you trademarked your stupid fucking maga bullshit in  you knew they knew now eat shit",Negative,
 -1," i thought bush was the worse president we ever had  there cant be anybody worse than you",Negative,
  2," funny how you continue to work against one of the underpinnings for  democracy instead of upholding the constitution and the oath of office  to protect us from enemies both foreign and domestic",Positive,
  2," funny how you feel the need to constantly tweet about this if you were actually innocent you wouldnt have to also i would like to see your birth certificate",Positive,
  2," well they did start it in  just after you were in moscow for miss universe in november  which is interesting",Positive,
 -4," exactly how many hookers in pornstars have you paid offyoure an idiot worse than an idiot youre a punk",Negative,
  0," youre a rapist",Neutral,
  4," keep up the great work mr president bless u",Positive,
 -2," and what are you doing about it our country has been attacked and you do nothing you are a traitor and it is becoming more clear every day time to hang the traitor",Negative,
  0," did you take your meds very stablegenius ",Neutral,
  1," actually the russians have always been smart enough to plan ahead and do tentative plans to wait for the right person to support instead of hoping for certain individuals they wait for the person that fits their mold",Positive,
  1," indictment proves forever that your election was tainted and influenced by your russian friends all your denials wont alter the facts",Positive,
  1,"  brand a run for president as a revival of the party and the countryas soon as the loss took place i said ill tell you what assuming im in a good position assuming all of the things that you have to assume which are many im going to run next time he told the",Positive,
  0," reminder ",Neutral,
  1," explain this fuckup  ",Positive,
  0," at this point its about russia meddling some say attacking the question is what are you going to do about it",Neutral,
  4," or maybe it was your deal with putin that in exchange for his help and after you were elected you would lift sanctions for all the money and help he gave you to get elected idiot",Positive,
 -3," what a filthy lying swine you are the news is you met with putin and the other oligarchs to conspire plot and plan the final details of a scheme hatched long before when you brought your traveling flesh factory into moscow in  the truth will come out",Negative,
  0," u narcissist do something about it we need a leader will keep foreign powers out of our elections unless it helps you of course",Neutral,
 -5," can you just shut the hell up and pay attention to what is happening in tbe country you are treasonous liar and a cheater what the hell is wrong w you shut the hell up and change the gun laws shut up",Negative,
