Sentiment_Score,Tweets,Sentiment_level.score
-3, gun control gun control gun control,Negative
0, what are you going to do about the klans kids men killing innocent students thoughts,Neutral
0, melania will divorce this guy any minute,Neutral
1, hey donnie would your grandfather the one who ran away from his military duty and came to america to open whore houses have passed your merit based system,Positive
-1, a ridiculous comment,Negative
2,  maybe big government should take a backseat to a communitycentered solution maybe local businesses churches and neighbors should be enabled to sponsor their daca neighbors in the same way they can sponsor other immigrantslet the locals decide who they want next door,Positive
-2, did your personal joseph goebbels stephen miller give you that idea your a sick sick man please end yourself,Negative
0, thanks for all youre doing donald ,Neutral
1, how about you come up with a merit system to deal with all these crazy white male american citizens killing people domesticterrorism,Positive
2, if only they went through so much work to justify you bring president douche bag in its truest form to clean out nasty vaginas thats all youre good for,Positive
1,  its about time we have a commonsense migration policy ,Positive
0, shouldnt a hard working individual be judged on their merits too,Neutral
-2, ban guns you prick,Negative
0, el salvador,Neutral
-1, you should consider resignation children are dying in schools and the nra has the republican party acting like punks,Negative
1, what merit did melania have to get in,Positive
0, if it were merritt based immigration you would never have gotten in norwood your parents,Neutral
-2, you should be impeached for gross negligence,Negative
-2, stop this nonsense and concentrate on getting these guns off the streets how can anybody in their right minds sell an assault rifle to an  year old without asking himself questions there should be a law that as soon as firearm is sold a letter to the fbi should follow asap,Negative
3, announced yesterday in american metal market that the line pipe required for the gulf coast express pipeline project in texas will be made by borusan mannesmann in their plant in turkey has your pledge to use american made pipe for future pipeline project in the usa been dropped,Positive
1, what merit do melanias parents have,Positive
1, like marrying in,Positive
0, go back to where you came from djt  and stay there with your mouth shut,Neutral
0, who gives a shit about daca build the wall get rid of the clintonobama cronies,Neutral
-4, what about the people who are living illegally in the usa mrpresidentis there any bill to evacuate illegal immigrants who can be a threat to the nation,Negative
2, you dont even know the definition of merit and if it was your family that couldnt emigrate here u would be paying off everyone you could find,Positive
0, maybe the greatest loss in the history of american politics was actually a winfakepresident,Neutral
2, me trump how about coming up with a solution to get the working people  some kind of a tax break i work harder than ever and am making lessi voted for you dont let me down please,Positive
0, stop the chain immigration and visa ,Neutral
-1, i thought those jobs were for americans you constantly putting your feet in your mouth best thing the west wing could do is take away your twitter sad idiot you type too much,Negative
3, why did you not agree to the nonpartisan senate groups bill this would have resolved the daca issue and provided money for border security ,Positive
1, like gm liarinchief,Positive
0, ooooooh does that mean youre moving all your companies and ivankas into the us,Neutral
-1, you are a piece of shit,Negative
7, if you compromise on immigration with amnesty and path to citizenship for  illegals that would end your political career not beneficial for the better of the us and its citizens keep your promise enforce the law get rid of daca no special treatment for illegals,Positive
-3, dems should see ur doing ur best for america  whats best for america or dems can go home or retire election is coming up  we know all those that sat or played candy crush dems need to wake up this is the true american lives they trying to gamble with we not dumb dems,Negative
0, sant rampal ji kabir avtar hai ,Neutral
0, they should consider  u mean if they dont u will kick an scream and whine like a baby and try to destroy the board like a child ,Neutral
-1, you are a cruel joke on america,Negative
1, they got to love you,Positive
2, send them all packing build the wall lock them up  with you all the way ya all stay safe  kat  spokane xxx,Positive
1, you will be impeached  and you will go to jail,Positive
0, how are you going to keep russia from hacking us again,Neutral
1, like immigrants from africa that are more likely to be college graduates and generally have a higher income,Positive
0, and you are working on a way to ban assault rifles correct,Neutral
1, you dont have a solutions donald because you are not capable of forming an opinion,Positive
2, totally agree mr president,Positive
-2, your tweet before said dems have left daca out in the cold and in this tweet you said they are working hard  so what are you really saying your the biggest disappointment this nation has ever witnessed ,Negative
2, youre tracking that we have had a merit based system in the past and it didnt work out the way the powers that be wanted it so they added in the diversity lottery which was meant to target western europeans but they stopped coming here for reasons,Positive
0, ever looking after in our india,Neutral
-1, you mean the ninety three thousand jobs lost carrier moved harley davidson closing plant jc penny sears j crew teanander  shops yeah you sure did save jobs you moron coal dirty solar clean  good  tariffan idiots idea my dog knows more about trading  trade,Negative
0, what do you mean when you say merit based,Neutral
0, spare us the lecture strange who is willing to work,Neutral
0, trump you are the one that ended dacawake up you idiot,Neutral
1, we already have that genius,Positive
2,  you deserve better than this fakenews maga russiagate ,Positive
0, start with your in laws,Neutral
2, you got it djt people like melania are the ones that help companies move to the usa,Positive
4,  i no longer trust gop to maga please consider leaving gop mr president well vote for you on independent ticket,Positive
2, yes like picking strawberries oranges and tobacco cleaning crabs and cutting thrones on our roses cooking  your beloved mcdonalds and kfc and staffing your hotels and resorts and raising our children and caring for our elderly supply employees immigrants,Positive
0, can you please help the texas cotton farmers the farm bill have destroyed us,Neutral
0, dream on youre the problem not immigrant,Neutral
3, mr president your doing a great job keep it up,Positive
0, your own inlaws are beneficiaries of chain migration they are not american citizens,Neutral
2, in that system ur wife would have never been allowed in she is a vapid bimbo with no college degree plus we would not have to support her parents whowait for it only got in by chain immigration,Positive
-2, resign loser,Negative
3, i would like to send my application with somebody of your trust please guide me,Positive
-1, you are delusional,Negative
0, dillusional,Neutral
0, you the best bullshit artist,Neutral
0, as of today not a single american can credibly argue that   is a legitimate leader of our nation even if he was duped or unwitting  winning by only  thousand votes spread over  states no one can deny  criminal acts altered peoples voting actions,Neutral
0, delete your account,Neutral
1, i totally agree,Positive
3, rock on my president your tweets are much appreciated,Positive
1, omg work on effing automatic weapon control  will it only hit u if it is a family member,Positive
0, hang tough my prrsident so proud of you and potus,Neutral
-1, why white racist people talk so much shit in social media  but when they say a mexican in the streets or even black people they dont say shit  ,Negative
0, dont let the american people down no daca vote privileges or entitlements for yrs after citizenship end chain and lottery migration no anchor babies permitted merit based only deport any illegals with any criminal activities including duis tough vetting and restrictions,Neutral
2, what about the  immigrants working for you in florida what kind of program is your wifes parents on while they are living here are tax payers also paying for their security,Positive
2, are your companies moving into the usa please provide citations to support your answer as everyone knows you are a pathological liar,Positive
2, finally you make sense,Positive
2, what about if some really loves the us but cant work,Positive
-1, everyday i wake up wish u died in yo sleep n every morning u disappoint me smh,Negative
2, so immigration has  do with helping businesses make more money thats it,Positive
2, you dont understand the merit based system i am canadian and we have a merit based system and it works with non prejudicial views and that you fail supremely at,Positive
3, congress  we have done enough for the dreamers  now concentrate on american kids  send all not self sufficient dreamers home  help american kids,Positive
0, wait a minute r some people more valuable then others,Neutral
1, weve spent millions on the illegals kids  congress think about americans for a change  fund  metal detectors and put retired cops soldiers on campus with guns  have someone manufacture clear backpacks   require clear purses and backpacks  at schools dreamers go home,Positive
0, the courage of trumptakes on everyone while being endlessly beaten uphis own party abandons himthe media is rudeunrelentingthis man overcomesfights back delivering for the american publicthe more he producesthe more vile the media becomesgod bless this manhis sacrifice,Neutral
1, right on grandmommy,Positive
1, there is only one true god,Positive
0, you are a fraud  and apparently a womanizer  good luck melania,Neutral
2, you are great daddy trump ,Positive
-1, senators from both parties rejected your plan just remove yourself from the process before you screw it up again,Negative
0, the one and only this country was founded under,Neutral
3, beautiful president donald trump ,Positive
-1, only a idiot wouldnt know that,Negative
2, listen you work for the american people but we now know you favor the russians they got you in in  but  we now know how truly crooked you are,Positive
2, if merit system was used for you you wouldnt even exist,Positive
4, just ours you know the one thats on our money or our pledge of allegiance or the one our country was based on  not uours satan,Positive
1, you are so full of it,Positive
-1, dang what a runon sentence,Negative
0,        ,Neutral
0,   ,Neutral
4, a societies governments responsibility is first to its citizens and then as is reasonable to the rest of humanity,Positive
-1, watch out for rino lindsay graham he says you should be blamed if no immigration bill is passed lindsay is a jerk,Negative
-1, send melanias family home and while youre at it send her home since she lied on her application to be in the us huge hypocrite you are huge waste of air in my opinion you know exercising my freedom of speech,Negative
0, glass steagall now,Neutral
1, yes merit based sounds good if we have to let them stay at all we certainly dont need the bums,Positive
0, florida ,Neutral
4, peoples worth is not measured by your merit scale which includes financial considerations and education we should value and help those in need not wealthy investors first,Positive
-1, what about gun control    how about spending your on that instead of your wall,Negative
3, its a new year mrpresident time to clean house sessions  fbi director must go now need stronger leaders who will fire people,Positive
-1, impeach,Negative
1, funny how everyone says you must except god i respect everyones beliefs but god lets all kinds of horrific tragedies to happen thoughts and prayers dont do shit,Positive
-2, but when forcing americans to retire before they need pensioned they should not be forcing them to train their cheap foreign replacements like has been happening,Negative
0, shut up motherfucker,Neutral
1, evidence is all over the placeag sessions is afraid to deal with the truthneed outside prosecutor for laworder you promised the people,Positive
4, all we can do is follow your lead mr president  we trust you have all our backs i know you do thank you ,Positive
-1, is he playing the village idiot,Negative
-2, to us chtistians not to commies that only believe in big government or evil,Negative
1, donald shitface trump is digging a deeper and deeper hole for himself  soon his time will come,Positive
-2,  russians have been caught trying to interfere with our systemnow its time to get the real people who colludedfbi lovershillary gang,Negative
-1, thats what we have already you moron,Negative
1, the us is a sad sad country allowing so many children to be murdered no guns no murders how would you feel if your child was killed by a semi thank god i live in canada,Positive
0,  otherwise known as russia,Neutral
4, the example you are setting for your subordinatescitizens and children is stellar hiring attorneys to pay for silence of your improprieties sets an excellent set of ethics to be imitated and admired winning,Positive
0, hi from the uk what about the shootings in florida,Neutral
3, if they are actually smart enough to pull their heads out of their ass and see the way forward,Positive
-1, if they implanted this system when your grandfather immigrated to the us they wouldnt have been allowed in they would have been denied and sent back wish it happened so we wouldnt be dealing with your monstrosity of a presidency,Negative
1, just let daca expire then packem up and sendem out we can get the wall without the deal on daca,Positive
1, put  family at the top of the list chainmigrationatitsfinest,Positive
0, you have got to be kidding me you are now the president that will do nothing to prevent assault weapon violence you r such a pig how do u live with yourself,Neutral
-1, what about your in laws  how are they here in america  chain migration maybe hypocrite in chief,Negative
7, or we could focus on that mental healthgun ownership problem but i am sure with your infinite wisdom and your pursuit to maga you have already figured out how our country will be great with no youth left to run it wakethefuckup,Positive
2, how about malanias parents what is their skill baby sitting,Positive
0, democrats are only working hard at screwing up america,Neutral
-1,  did you see these hate mongering antiamerican antiwhite portraits of   ,Negative
0, save yourself and resign,Neutral
-1, youre oblivious,Negative
-1, you should consider suicide,Negative
1, misery loves the company store mentality   thelasttrumpaliens,Positive
-1, right  instead of taking people who need a break like your parents did thats better than taking from those shit hole countries,Negative
-1, gee someone else needs to advising because obviously they dont know what to do,Negative
0, remind me of the merits of your grandfather or wife again,Neutral
1, we need people with high tech abilities i can pick my own fruit maga,Positive
1, yea like that gm plant thats closing in korea and not moving to the us that you lied about,Positive
1, so what was the merit of bringing over melanias parents  we want to knowimpeachtrump savedaca dreamersareamericans nomoreguns,Positive
9, each step president trump is implimenting works together with others for a comprehensive national improvement we would be wise to vote in each very worthwhile aspect of this great immigration planwake up america work together   ,Positive
8, america makes me feel like i am in heaven president trump is making america great again usa first thank you dear beloved family america forever and ever,Positive
1, thats kinda funny as our local news was talking about all the companies that have left the us like carrier ford etc,Positive
1, if you cared at all mrpresident you would have not created this daca deadline which the courts over turned  you can fix with a single signature but you are using the to get you wall  cut immigration in half which in a nation at full employment will crash our economy,Positive
1, who cares when you are doing nothing to protect our kids ,Positive
0, yeah we dont want people from shithole countries,Neutral
3, in this aspect the president is very correct america should encourage builders to come not destroyers and mendicants,Positive
0, and the wall,Neutral
1, donald trump can i borrow ,Positive
1, so are you inlaws here based on merit or because of something else,Positive
1, did you write this donny or did a staffer write  too coherent for you,Positive
-1, the one thing i will never get from this kind of message is whether you smoke too much or too less weed pal,Negative
1, we didnt need a solution to daca we had fcking dacawe needed dapa for their parents  we needed comprehensive immigration reform that was blocked by the gop  bish you keep trying you tool,Positive
-4, fuck immigration  do something about gun control you fucking moron,Negative
-1,  yet they wont too stupid,Negative
4, pls dont give in to democrats no citizenship to daca make them go through process stop all freebies fine companies who dont use e verify no voting rights to daca you are doing a great job,Positive
1, so what are your mother in law and father in laws immigration staus still not revealing that donald laws dont apply to me trump,Positive
0, what we need is a merit based system for presidental election candidates,Neutral
2, well if you would keep your word as you said you would accept whatever the gop and dems put together we would have something by now trumplies,Positive
3, schumer and pelosi are rats i am grateful for you putting them in a corner mr president great move to show that democrats only want votes and wont do anything for the daca recipients other than look for votes but dont give a dam about them,Positive
-2, muellers coming for you and those sorry ass kids of yours,Negative
1, no daca without wall i live in the south,Positive
2, yeah sure i will believe it when i see it,Positive
0, thank you pres for fighting for all us citizens the nation in which you represent protrumpcbts,Neutral
0, fyi ,Neutral
2, good luck,Positive
-1, the problem is with crummy us healthcare poor education system phycho gun laws poor environmental stance and a nut job as president anyone who  qualifies most likely does not want to come here just sayin as an immigrant whos great grandparents left us for canadagoodidea,Negative
0, no,Neutral
0, what about emma lazarus new yorker,Neutral
1, what merit do melania and her parents bring i cant see any where are their papers,Positive
-2, what a stupid thing for donny to say he has no idea how dreamers are helping the economy loser racist homophobe,Negative
1, companies moving back to usa,Positive
-1, liar,Negative
1, a solution is not giving them everything we need to end chain and lottery while still getting the wall funded no trade offs or u will start losing your base,Positive
2, dear psychodonwe should have had merit based immigration a long time agoyoure the product of chain migration  starting when your draft dodging grandfather moved back to americago mueller ,Positive
1, no amnesty,Positive
1, yep  mbi is the way  the only way  no free citizenship for daca ,Positive
0, america needs a new president and if it was up to me i would have trump impeached and i would have either hilary clinton or someone else who does not try to deport every single bloody human out of the country and if daca is built it will make north korea want war even more idiot ,Neutral
0,  why are republicans in congress are working hard to come up with a solution to daca obama  dems own the daca mess,Neutral
1,  no amnesty no immigration no chain migration no visa lottery period,Positive
1, and what about parkland mr president,Positive
0, don keys demon crafts demo crafts,Neutral
0, why not spend some money training american workersand keep the family based immigration which helps people be more successful when they come here and less likely to flounder,Neutral
2, perhaps nowolympycsall unite in sport is the time for global peace and climat olympics who can make world more honest equally in foodwaterright too liveprotect the weak and make world greenertoo all leaderswho dares maby a h look at hollywood,Positive
0, translatedno immigrants who wont vote for the  dogwhistle,Neutral
0, gotrumphelpbrazil,Neutral
1, we should probably have a merit based system for presidential candidates too so we dont get another you,Positive
1, first people whove been here over  years and served in the military then people whove been here for over  years with us accredited college degrees there should be a scale people arent cattle we are not a weapon for corporate democrats,Positive
-1, the only thing they need to be considering is to get rid of daca period,Negative
1, we are not seeing amass migration of business to us we are still losing jobs to your great trade agreements made without any one there whats up don,Positive
1, stop reading off teleprompters  start speaking from your years of knowledgeforged into wisdom you have been set running you appear worried  scaredweak waveringrather than bold  true for this you are unreliable daca they should go home to their familiesusa maga,Positive
2, hmmm much like your inlaws right,Positive
1, ibis  orchid design gave its  paid employees a trump bonus  were a small biz in vicksburg ms,Positive
0,  when daca does not happen look out usa compose are going to loss workersthen what trump ,Neutral
-1, thats a separate issue,Negative
2, obviously not qualified its point the finger time the question is becoming are we running a kindergarden or should we build a old folks home with a insane asylum attached to it  we are american citizens and we come first i can see both sides buthow can we support more,Positive
2, agree must build the wall quickly  bigly,Positive
1, will you send your inlaws back to slovenia,Positive
-1, how did malanias communist official father and mother get into this country chain migration,Negative
2, god knows these corporations got far far more than enough  via huge permanent tax breaks to be able to afford to retrain our own citizens,Positive
1, talk about gun control i think that is more important dont you,Positive
1, if it were a merit based system before you married melanie neither she nor your father would have been allowed in,Positive
1, i say we have enough of our own people already willingwanting to do these jobs why not reeducation them to do these jobs not immigrants,Positive
4, yes indeed  please get yourselves ready  you know who i am talking to you belong here  your heart is here already  step up to the plate now  i want you here  legal  please  come in now  do it go trump go go go go,Positive
-1, this is what youre concerned with after the murders on valentines day shouldnt the murders be addressed and what you will do to prevent terrorist like the vegas shooter and the kid at parkland from shooting people with semi automatic weapons be in your agenda at the moment,Negative
0, the republicans and democrats are working hard to maintain their perks and get reelected,Neutral
2, that is correct mr president,Positive
1, if we had merit based immigration your grandfather and mother wouldnt have gotten in you wouldnt be here melania  her family either,Positive
0, what the,Neutral
-1, just remember that youbwhere the one that broke the daca program   now it is your problem,Negative
0, what merits did your parents have what merits do melanias parents have,Neutral
1, boooooo merit based immigration have you read the constitution,Positive
1, them dems will never work hard,Positive
0, where are your companies in this scenario,Neutral
1, boom   my ,Positive
0, lets get all the americans back to work first then if we need more workers bring them in,Neutral
3, oh so you will import workers to accomadate new job growth oh,Positive
1, lying just come so naturally to you,Positive
0,  nodaca,Neutral
0, half the stuff im heading here from these donald drumph supporters makes me think that the americans have the troll farms and the russians are just catching up wtf ,Neutral
1, what companies  are yours moving here  from china ,Positive
1, well said,Positive
1, you are a liar who only loves money and does not care about the future of america,Positive
-1, law for guns now bab ban guns ,Negative
-3, hey moron you ended daca  sad and pathetic,Negative
1, under your merit based requirement your grandparents wife and inlaws wouldnt have qualified to enter the us since they are all unskilled and have no education chain migration got your inlaws into the us,Positive
1,  people who assimilate here are most welcome those who do not are not,Positive
4, what about the seniors who make too much for extra help but still have to pay over  for one prescription  i cant work or i will lose my disability and i cant afford the prescriptions that the insurance wont cover what are you going to do about that,Positive
1, hi potus look really hard at that woman senators dacadealhers is the best fithas all your requirements and the best way a path dont let schumer and traitor collins legalize all illegals make them prove the date they got in heretje test send back,Positive
4, maga so hows is that high educated immigrants will help  americans why not help americans get the skilled need and high paying jobs because lately they can not afford college highereducation i could go for miles with the list well you need americans idiots,Positive
-1, every time i read one of these posts and the comments it makes me want to play fallout  or new vegas lol,Negative
-2, so many really educated people now want to immigrate here now that you are president the starving the poor the refugee from torture  death those people really have nothing to offer the bottom line and really why should any want to come to the same situation,Negative
-4, you destroyed daca you destroyed all of the bipartisan solutions  the daca mess is totally your fault,Negative
2, besides being white give an example of a merit that would be used to decide entry,Positive
0, katilll pi,Neutral
0, absolutely it is ano brainer,Neutral
0, newellisislandhadtoshowwhotheyweretolivewithevenhowmuchmoneytheywerecarryingsickwerequarentinedweneedthis,Neutral
-1, we need to train americans the way we used to do not import more foreigners,Negative
3, one wonders if we were on the merit based immigration system as you propose would your current wife or pass wives have ever been allowed in this country one wonders indeed,Positive
5, if obama had no legal authority to inact daca daca is not legal therefore no such legal act exist then why are we the people allowing our welfare systems to be used by non citizens,Positive
5, yes mr president  lets just let in the elite  so there are more smart people like you ,Positive
1,  until mcconnell is ousted and we get someone who represents american citizens to lead the senate its obvious there is only one solution ignore obamas lawlessly created daca bs allow these illegal aliens to assume the status theyve held for decades and enforce our laws,Positive
3, if you was listening to bernie sanders and the chancellor of germany you would find out the prentice ship program is the ultimate for education also classes like orientation occupation where groups of souness see what different jobs are by going into the workplace,Positive
0, usa should only bring in the people they need and not needed right now need to fix nation for citizens right now    maga masa lockherup buildthewall enddaca now ,Neutral
2, donald wants all of your merits to be sparkling whitejust be white actuallyand dont be poormurikkka,Positive
1, your wife would not be in this country if it was based on merit based immigration  family chain is what got your father in  wish theyd deport you,Positive
1, i agree,Positive
1, thats the problem mr president  they are working harder at fighting each other instead of fighting for the people of this great nation  i would love to have  minutes to address them and let them know exactly how we the people feel,Positive
0, blablabla,Neutral
-1, nodaca noamnesty mandatoryeverify endchainmigration endvisalottery americafirst u promised us u lie  we die dont be a donnydaca,Negative
1, what merits did melania possess ,Positive
4, i believe in you with all my heart you have done so much for our country more than any commander in chief  you are gods champion and he is looking down on you with love i light a candle for you and your family and ask god to protect you from the devil and his minions,Positive
0, meetrealtruckers,Neutral
2, we support you mr president ,Positive
-1, gods of all faiths your racist btw whats the status of your wifes the one you repeated cheated on parents you refuse to tell us all for that matter why havent you deported your wife since she lied about her immigration status thus revoking her own green card,Negative
3, yeah mr president if everything were about merit base than you would not be the president think about it ,Positive
3, there is no way trump believes in a merit system if that was to happen trump would then blame the merit based immigrants of taking hard working americans jobs,Positive
3, like  parents right no degree  no job and they came after their daughter was here illegally  you are such a hypocrite,Positive
-1, all you people are idiots,Negative
0, maun nu yawan teri,Neutral
0, you should consider quitting,Neutral
0, this the st i have that they are dreamers is this true why is no  talking about this,Neutral
2, you just suck as a president please do something important like making gun control laws that prevent people who shouldnt own guns from getting them we are  weeks into  and there have been  school shootings wtf weneedstrongerguncontrolnow,Positive
1, if wed always had a merit based immigration policy your grifter grandfather and dad wouldnt have been here which means you wouldnt have been born here think about that,Positive
1, the dems r trying  expand their voting base if enough get n other parties will b gone,Positive
2, maybe you should think about getting this deal done otherwise you prove to us all that you are the worst deal maker in us history,Positive
0, nodaca noamnesty  our veterans and taxpayers must be taken care of before any and all illegals,Neutral
-1, hi don still going on about immigration not the horrific shooting,Negative
-2, the democrats do not want any solutions to the immigration problem to daca or any part of it they want a third world country uneducated voting democrat keeping them in the office hopefully they want mess in this country and they dont care about anything else but reelection,Negative
-1, now is the time to fix our immigration problems unless democrats dont see it as a problem democrats dont have daca kids backs hopefully theyll soon see,Negative
1, go trump nation              ,Positive
-1, you asked russians to hack hillarys emailsdoesnt this make you one of the known coconspirators not yet indicted,Negative
5, while some republican conservatives may think you went too far with your offer its pretty clear that the democrats dont want any part of the deal they want the issue to continue for election leverage,Positive
0, all of the companies moving into the usa  whos this and are they bringing foreign workers,Neutral
1, the illegals should loose thier voting rights and those rights should go to next generation for being here illegal there should be a price to pay ,Positive
0, whats the immigration status of melania trumps parents  they need to go home too,Neutral
1, thats great but how about gun control  are they working on that,Positive
4, do you like black pplcause once you get rid of food stampsyou going to have white at your door tooabout  of white ppl are on food stampsmerely  more than blacksgoodluck,Positive
-1, ah changing your tune a little you are needing some votes you are eh,Negative
-1, killer usa ,Negative
5, any merit based immigration should include a working knowledge of the english language too many americans are declined jobs because they are not bilingual meritbasedimmigration,Positive
-5, ignorant insensitive fool how dare you blame the victims get the assault  weapons off the streets and out of the hand of disturbed people do your job,Negative
1, mr president please ask me about the very highly qualified family of a decorated marine that obama refused citizenship,Positive
0, stay out if it asshole and perhaps they will come up with something,Neutral
2, trump can still secure the border if he wants toorder troops on   corp of engineers to build a walldont need senate or congress for that so why not i think its all about the ,Positive
-3, why dont we wait until the socalled companies get back here and see what they need  you are so stupid dont you see the hand in front of your face  get a life outside our white house and leave it very soon,Negative
0, demoncrats dont deserve any more favors time to get this country back on track  yrs in the federal government has taught me something,Neutral
1, fire your foreign workers at your resortsproperties  you can scrub the toilets wash the floors etc  you might earn an honest living for once if you do that,Positive
3, merit based like melania right,Positive
3, that would make to much sense president trump ,Positive
0, what the hell is merit based,Neutral
-1, no deals for daca this is a separate issue this is more pork barrel mentality  clean the the swamp,Negative
-1, why are we still not doing nothing about what hillary has done this is a double standard clearing disgraceful ,Negative
1, we dont need to lay them in and cost us more money to support them,Positive
-1, problem with the dems is they dont want it fixedits a vote getter for them,Negative
-1, tell us more about melanias parents  idiot,Negative
2, can you please supply s list of all these companies that are moving into the usa,Positive
0, i dont want my kids learning about  that fake shit in school and im not alone science has proven ur holy book is wrong on practically everything its claiming it was only created to keep ppl in line back in day where ppl were gullible n it helped control ppl using stories,Neutral
-2, this is a true tragedy our thoughts and pra mexican rapists economy maga we dont give a shit about that squirrel donnie stay focused,Negative
3, all a board we the american citizens deportation train departing asap  mexico  mmga  safe  prosperity ea mexican citizen buildthatwall  keep illegal americans from invading mexico  demanding benefits  citizenshipgod bless ea american citizen now,Positive
1, and  to the ppl saying return god to school lmfao u do know science has proven that god is fake right get a grip n quit ur scifi story called the bible n enter this time in life quit forcing fake religion on ppl in school especially cuz most ppl know its a crock,Positive
2, i wish we would have had merit based immigration when your ancestors came the drumpfs wouldnt have made the cut,Positive
1, bravo on illegal aliens they must go through a process  boo on the lack of action on our horrific gun control the right to bear arms arose when we lived along a frontier and had no protective services change is necessary  a lifelong republican,Positive
1, globalization wants open society and no borders they dont want us,Positive
1, how many more are you going to allow be murdered in the name of nra money,Positive
5,  we have the right to expect that anyone who has the privilege of living in this great country will be a contributing member of society,Positive
-1, asshole,Negative
-2, we do have ppl ready ud think with how much chuck schumer and nancy pelosi n their local dumbasscrats have been crying about this issue and threatening government shutdowns n blocking trump on everything until thus is done ud think that the two wld have this on lock hahahaha,Negative
3, sorry mr president but we americans need those jobs im all for immigration but lets stay on track and maga but they are here illegally so lets up hold the laws of this great land and get them out then if they are truly loving this country it should be relatively easy to c,Positive
3, what companies are moving to the us genuine question,Positive
2, when will that list of companies include those that make your trump crap  let me guess  it never will because your hypocrisy knows no bounds,Positive
-1, send all illegals by and visa violators and allow an equal amount of people who come here legally to come on and come whove been waiting,Negative
2, donald not considering but it should be a priority or else lets all get straight about this  would these folks want their daughter to go out with these folks they think so highly of  thats what i thought enough said stop the trash,Positive
1, so your wife and her parents would not be welcome,Positive
-3, im so tired of hearing that daca are here through no fault of their own cut the crap everyone has events that happen to them through no fault of their own deal with it follow the law and wait in line just like everyone else no skipping to the front of the line,Negative
0, your wife wouldnt have passed,Neutral
-2, deport all illegals or lose your base voters in next election,Negative
4, and speaking of merit based immigration what merit did melania have to get her here and where are her documents no your attys letter saying it was legit doesnt count are her papers being audited like your taxes pffft,Positive
0, toi tu drange les prsidents africains ont peur de toi pourquoi parle les choses de ton pays,Neutral
1, nothing you just said is true,Positive
-2, you still say no collusion asshole,Negative
-1, you are either a comedian or an idiot,Negative
-1, he is delusional,Negative
0, turkeykillchildrenturkeykillciviliansavecivilhumanwhereishumanrightstopafringenocidesaveafrinstoperdogan,Neutral
0, do what you need to do sir we are behind you ,Neutral
1, god a nod and a wink to a blind horse,Positive
2, mr president we the people that voted for you because of your platform  if i need to remind you no daca fix the immgration laws the wall repeal and replace and nafta you stated that you were a deal maker so prove it  maga dml,Positive
0, why dont you pass stricter gun laws that all victims of school shootings and other mass shootings wantthey want action now there is no excuse for  shootings so far this year alone do you plan on making bulletproof vests part of the school requirements for students to own,Neutral
1, right demented don,Positive
1, please immigrate out of this country resign and live in one of your hotels out of this country democrats have good hearts you and republicans have no heart but pretend that you do,Positive
1, so its official you are putins president,Positive
0, wasnt your mommy a maid,Neutral
2, merit based like melania and her parents,Positive
2, so those companies already have the people that they already have picked to work for them here in usa  what about the people that is already here they still are going to be without a job,Positive
3, cause only people you find worthy are able to make a better life for themselves   eat a dick,Positive
-1, eat shit you scum,Negative
-1, dont tell us tell congress your rhetoric is empty  btw i see a bakers dozen of your russian buddies have been indicted for meddling with the  election have fun with that,Negative
1,  when will you act on onesided immigration marriage fraud   novawavisa,Positive
1, the left is trying to shut down a church in michigan that offers counseling to trouble teens many young people are being pressured into the homosexual lifestyle and even threaten suicide the church is the hospital god is our doctor,Positive
-2, and while parents are burying their dead children today in florida you should get off your ass and do something regarding gun control just a suggestion,Negative
3, president trump consider how the israelites made the gibeonites bondsmen servants rather than make them citizens      they disguised themselves as travelers from afar joshua believed them  made a league with them after they learned how sneaky they were     joshua ,Positive
1, build the wall deport them all make america great again,Positive
1, the dems only want welfare people who vote for them they dont care about the cost,Positive
-2, melanias father is a communistyour father  grandfather were draft dodgersyour mother spoke no englishyou beat your wifeyou raped your wife,Negative
5, im military needs to grow we have plenty of healthy daca individuals that need a job and they would be happy to serve our country god says no work no eat,Positive
0, end all immigration,Neutral
2, so where do melanias parents fit in with your immigration reforms,Positive
6, well that sounds good but i am sure the dems will shoot it downgood luck president trump,Positive
-3, no one cares about your immigration bullshit anymore there are kids being killed in an area where they are supposed to learn something needs to change and it needs to be soon so many kids are going to school scared for their lives suck it up get with the democrats n change,Negative
1, everything you say and do does not ring any truth,Positive
0, why any immigrant worth their salt would want to sneak into another country and then spend the rest of their lives looking over their shoulders is bewildering,Neutral
0, looking at the muller indict  russins for the us election meddling  listen to rod rosenstein he knows what he is talking about this is not fake news  our president is he actually lost hillary won  so said,Neutral
3, the pig in the white house needs a history lesson read the whole inscription on the statue of liberty,Positive
0, fakenews or nah ,Neutral
0,  everyone follow   he is a young man with aids hoping to reach  followers he is so close git r done,Neutral
4, yes i agree but i think the shouldnt go on vacation till all of this is voted on and finished  they go on too many vacation days they wanted the job so they need to stay and do that job,Positive
1,  heres the solution to daca  no daca,Positive
-1, so foreign models are no longer needed in the us,Negative
1, build a high fence around the schools like they do at the airports we need our children protected from these mental shooters,Positive
0, maybe you should give a little and help them along,Neutral
7,  will it bring back my wonderful helper of  years legal who left because his relatives could not stay  maybe it will bring a talented realtor because without my helper i cannot stay in my home  thanks a bunch,Positive
0, are you truly this stupid,Neutral
0, how about a meritbased presidency,Neutral
