"Sentiment_Score","Tweets","Sentiment_level.score","Sentiment_level.text"
 -4," dotard jello traitor time to resign stop lying everyone knows you are guilty af",Negative,
 -2," thoughts and prayers that you your family and cronies all rot in jail",Negative,
  0," are donald and melania in the cover page at his twitter site standing there grinning broadly in front of two big screens displaying an overhead view of the broward county  high school where  died",Neutral,
  2," russia is attacking usa  trying to influence elections and you believe mr facebookflynn  papadopoulos are cooperating with mueller gates will do the same soon no its not overheed the advice from your intelligence agencies and act on russia if you really want to maga",Positive,
  3," what is the matter with you your job is to protect our democracy not to protect the russians stop being a shill for putin take this seriously",Positive,
  0," through clinched jaw and fists you are missing the point this is evidence that the russians interfered sanctions now protect the election in november now",Neutral,
  2," wonder where mauller going next with his open investigations into russian collusion in the  election open ended lets go mueller",Positive,
  1," not the main goalyou all capped the wrong word",Positive,
 -3," are you suggesting we ignore any secondary goals are you really that naive never mind its rhetorical",Negative,
 -1," you are just so freaking dumb its mind blowing",Negative,
 -2," mueller indictment says differently rob goldman is trying to save his ass he wont succeed",Negative,
 -1," you are really only worried about yourself arent you  and right now ill bet youre pretty worried and you should bestop tweeting  you are making youself and our whole country look like idiots",Negative,
  4," just a questionyou dont think he made those comments so he didnt lose business  seemed like a pretty transparent objective there",Positive,
 -1," more lies from you",Negative,
  2," well your infrastructure week was a booming success once again loser",Positive,
 -2," youve lost your fing mind donnie now youre quoting facebookcmon resign gunreformnow worstpresidentever liarinchief moronsaregoverningamerica moroninchief",Negative,
  0," we are witnessing a conspiracy unfold trump trademark registered make america great again in  evidence indicates many in russia were well aware of trumps intention to run by late  or early  these recent lies are odd trying to rewrite facts and history",Neutral,
 -2," your collusion is still continuing today until you stop keeping all interactions with russians from the public you are committing treason against the united states and need to be tried for your crimes",Negative,
  0," didnt rob make a lot of money off russia with facebook with their ads yeah something tells me his name is gonna come up too",Neutral,
  2," what you should be worried about is your supporters are going undergroundonly posting here on your threads in the past they would jump all over any post elsewhere on twitterfblast couple weekcricketsthey arent cant even defending you publicly anymore",Positive,
  1," no hoax now trump why did the russians want you to win  because putin has leverage over you of course why else would you refuse to enact sanctions on them guess you are shitting your pants ",Positive,
 -6," your preoccupation with small comments focused on noncollusion speak volumes about your guilt bet youre an awful poker player putins little bitch",Negative,
 -1," then that guy is a complete idiot",Negative,
  1," still giving cover to putin you literal pos",Positive,
  0," are you determined not to accept the findings behind the mueller investigation what we want to hear is a president that acknowledges there are problems and tells us how he is going to fix themstarting with sanctions against russia",Neutral,
  4," this is your response to a huge security breechthat threatens our life as we know it thank robert muller for having the courage to defend us",Positive,
 -4," all this proves is rob goldman the facebook vice president is a trump sympathizer and is trying very hard to help out you and your illegitimate presidency rob goldman is looking quite suspect to say the very least",Negative,
  1," your still guiltyif you accept that they interfered in the election then it should be made null and voidput your money where your mouth is",Positive,
  3," hmmm swaying the election was not the main goalbut it was still a goal and seeing that you lost the popular vote by over  million then it is reasonable to conclude that without russias meddling on your behalf you would have never been elevated to the podium ",Positive,
  5," the entire present gop intelligence leadership not to mention the previous dem intelligence leadership unanimously say russia tried to influence the election but trump isnt convinced because some exec from facebook has had a look and reckons nah funny how that works",Positive,
  0," again fake news donny  are you in league with putin  yep",Neutral,
  1," to help you",Positive,
 -1," seriouslyis there anyone in your administration who is not a total piece of scum",Negative,
  0," for someone who says russia is a hoax you seem to talk about it a lot",Neutral,
  2," thats a self revealing statement if i ever heard one so facebook is in on the take over america with russian money espionage attempt and you knew about that too and let it happen wow ",Positive,
  1," please they wanted to get you elected and the people that voted for you are just gullible enough to believe the ads",Positive,
 -3," you are on a roll for someone who isnt guilty anyone with a rudimentary understanding of the human psyche can see what is going on here but you are either atoo dense  denial c both in thinking that robt mueller wont get to the bottom of this",Negative,
  4," how about you say something useful like we will not tolerate russian interference in our elections my apologies to our intelligence agencies for doubting them or better yet the election was rigged in my favor so i will do the right thing and cede to hillary ilostbigly",Positive,
  6," you dont get it read forward to the things a real president should be paying attention to the policy side of things  what are you doing to improve the digital literacy of the nation  im asking this of the president who has no digital literacy himself we are fucked",Positive,
  2," boycottfacebook btw what was the main goal why is russia putting ads on facebook facebook has no integrity",Positive,
  1," he will never understand what happened he doesnt want to hear it",Positive,
  0," grasp at straws thats all you can do",Neutral,
  3," sir russians interfered plain and simple and its clear now more than ever you conspired with russia otherwise you would have enforced all sanctions congress passed overwhelmingly",Positive,
  1," make sure you let mueller know",Positive,
-40," guilty guilty guilty guilty guilty guilty guilty guilty guilty guilty guilty guilty guilty guilty guilty guilty guilty guilty guilty guilty guilty guilty guilty guilty guilty guilty guilty guilty guilty guilty guilty guilty guilty guilty guilty guilty guilty guilty guilty guilty",Negative,
  3," who should we believe a grand jury of impartial american citizens or rob goldman who has a financial interest in clearing facebooks reputation hmmmm",Positive,
  2," you said during the  elections that you like the russians and are friends with them  thats the first thing and only thing ive believed you",Positive,
  1," maybe listen to the intelligence agencies over the guy from fb",Positive,
 -2," fuck you traitor",Negative,
  1," ive always hated  with a passion because she is a corrupt inept carpet bagging money grubbing liberal i didnt need russian bots to lead me to that conclusion if they changed other peoples minds we should thank them for doing us all a service well done vlad",Positive,
  1," putin will show little donald trump what the definition of collusion truly is",Positive,
  1," you wish",Positive,
  0," totaslly selfserving bullshit from a nonexpert  when we discuss bankruptcy and screwing people out of their savings well call you",Neutral,
 -1," btw watching your meltdown is exactly what we knew what was going to happen",Negative,
 -2," i could advertise the sale of my stinky corninfused shit and a bunch of your supporters would get into a bidding war to buy it the ads influenced the election  nottherealprez",Negative,
 -2," msm propaganda divided this nation x more than any fb ads of which most were never exposed to or even aware of",Negative,
  2," well well since you know everythingwhat was the goal fake president",Positive,
  2," wow your nose is even longer",Positive,
  0," says the company catching hell for not knowing or worse knowing who is buying political ads on its service",Neutral,
  6," mueller is coming for youwe will celebrate in our beautiful streets we will chant lock him up lock him up lock him up we will enjoy watching your entire con family indicted we wait",Positive,
  0," i have reported a bunch of obviously fake fb profiles and fb has done nothing i dont believe a thing they say about this they are covering their asses just like you instead of figuring out what happened how it happened and how we prevent it from happening in the future",Neutral,
  5," goldman writes just as you do definitively means just that yet he added the word very which is one of your favorite qualifiers",Positive,
  0," no they wanted to get a moroninchief to create obstruct our country they needed you to divide our country and government too good job traitor",Neutral,
 -2," you are a fucking idiot",Negative,
 -1," there is collusion ",Negative,
  1," sounds like youre really up the creek",Positive,
  1," trump needs to understand that mueller is how democrats want to roll they could never win an election on the issues americans care about there gig is propaganda this guy is aso you need to elect us to come back and destroy the economy ethics and morality of america",Positive,
 -2," youre only president because you bow to putin you are a treasonous rotten bastard",Negative,
 -1," its all about you while you destroy our nation little by little day by day you only truly care about yourself we know youve had dealings with russia for years you cant hide from this one mr mueller isnt going to tell you what he has found out not yet",Negative,
  1," ive seen all the trump tweets and i can categorically say he is not trying to use diversion tat tics",Positive,
 -2," i think the idiot protests too much",Negative,
  4," putin will know how to get little paul ryan and little mitch mcconnell in line they will do a proper goose step down pennsylvania ave in a fine military parade to make stalin jealous trump will sit emasculated and silent as putin shows him true freedom",Positive,
 -5," the russians bought you and paid for the election you are an illegitimate president thats what you have been afraid of all this time admit it you disgusting piece of crap you and your admin need to resign you have no respect for we the people you loser",Negative,
  0," gee i wonder why you and facebook dont want to admit you both enabled russia to steal the election for you",Neutral,
  2," you collided just say it so we dont have to waste anymore time and money proving it",Positive,
  5,"  you keep telling that to your adoring fans most of us know better and know that the main goal was to elect you and you know it",Positive,
 -1," opinions are like assholes everyones got one and america got stuck with the biggest asshole you",Negative,
  3," the russian foreign minister and an ad executive very definitely say there was no attempt to throw the electionyup youre good nothing to worry aboutmanafort trips to nicosia cant imagine the intelligence community having operations there russian friends sleep soundly",Positive,
  3," give it a rest its over just stop the more you tweet the more we can see right through you",Positive,
  0," you mean to say that youve read all the ads and you actually believe jesus was pushing for a sexist racist cheater and philanderer with no real christian values to win ",Neutral,
  2," this is a bipartisan call for  to enforce the russian sanctions that were passed  by the senatetrump says the current sanctions are working but  russian indictments say otherwisewill maga join theresistance herert ",Positive,
  0," say more on the matter lol",Neutral,
  0," we got you by the balls now that is if you have any",Neutral,
 -3," yu called out on live tv to russiato hack hillarywe know yu r a pop off brainyou dont do any deep multitask thinkingyu played a part in the russia hackand you liked ithahahahayu luvved every second of ityour still laffing at all these lower lives living in grief",Negative,
 -1," not true again and again yourre liar",Negative,
  0," is melania back to holding your hand again",Neutral,
  0," rob goldmann quote over your countrys intelligence agencies",Neutral,
  1," oh well if rob goldman sayswhat kind of a half wit are you why are you stupid enough to think anyone gives a shit what rob goldman says about anything  better off asking my dog at least hes an authority on whiffing asses",Positive,
  2," goldman is a trump shill  just look at his timeline  why those on  were so easily manipulated",Positive,
  0," horsecrap",Neutral,
  1," jacob isnt real hes a russian generated bot",Positive,
 -2," but wait you claimed hoax all along now this get your fucking story straight",Negative,
  0," i hear a treason charges are coming and names will be named hmmmmm",Neutral,
  0," way to call him out",Neutral,
 -2," youre a liar who divides the country and a bad person",Negative,
  2," nice but hes already retracked keep using his post though it favors you and another thing to wrap around your yuuge head enjoy",Positive,
  1,"  has moved from nothing at all happened to the main purpose was not while whistling past the carnage on his campaign transition team and admin staff to date with next batch on deck but what the heck not main purpose is a good defence to hang maga hat on right",Positive,
 -1," moms against facebook",Negative,
 -4," it doesnt mean youre not guilty you fat orange traitor",Negative,
 -1," and yet sway they didand now you are president and you refuse to implement sanctions passed by congress and signed into law by youwhat say you traitor",Negative,
  5," sure  lets take the word of a facebook employee over that of our intelligence professionals  sounds like a wise choice right  jesus christ  when is congress going to do something about this incompetent asshole in the oval office",Positive,
 -1," dirty donald if it wasnt for the facebook ads alone you would not have been elected",Negative,
  0," and the dog ate your homework",Neutral,
 -1," ruins republicans united in nefarious solicitation",Negative,
 -1,"  hes complicit",Negative,
  2," once trump is outta the picture putin and milania can get to bring about a new pure race of people to run this fucked up country",Positive,
 -2," whats that trumpsome guy you like saw the ads and he came to that dumbass conclusionwell kick ass i know im convincedhow bout youfailingtrump",Negative,
  0,"  took payment for pro ads in rubles sure they knew but profited from the treason dump your stock theyre still not making a profit despite working for the soviets",Neutral,
  4," you trust our intelligence agencies  do you think an exec from fb might have a reason to say that",Positive,
  9," you are my best beloved ideals guide and guru and philosopher honourable president of usa sir good night sir",Positive,
  0," implementrussiansanctions showusyourtaxreturns",Neutral,
  0," they got the most damaging candidate elected so they won of coarse facebook wants to say they werent played by russia",Neutral,
  1," bs   you lack critical thinking skills thus i dont buy u figuring out the motives for the ads from the russians i point you to you registering maga in   a russian social media persona in  saying youd make a great president  russia will support u ",Positive,
  6," so trump is supporting facebook the organization that knew the united states democracy was being attacked by russia via millions of russian posts and doing nothing about it is now one of trumps heros kind of like putin damn unhinged is getting ugly",Positive,
 -1," you omitted s tweet immediately preceding the one you retweeted here it is are you inherently unable to be truthful do you think americans are stupid ",Negative,
  0," yes  yes  yes it was",Neutral,
 -5," not only are you a flaming jack ass donnybut youre also a cornered no retreat corrupt and illegitimate potus you and your pal putin are about to fall",Negative,
  0," jerez how about stop whining and just enforce the sanctions for starters",Neutral,
 -1," for context obama expelled  russian diplomats and sanctioned russian individuals and entities for election interferenceconversely last month trump announced he was refusing to impose russian sanctions passed nearly unanimously by a republican controlled house and senate",Negative,
  0," but was a secondary goal",Neutral,
 -3," bullshit   the gig is up adulterer and fat boy",Negative,
  1," i wish little trump and his lover hillary would take a hike already putin needs to get here and restore order before all the immigrants and people of color run wild",Positive,
  0," hey dumbass the truth is coming for you and all your lies wont change that illegitimatepresident",Neutral,
  1," this coming from you means absolutely nothing nothing that you say scream or type means anything to the majority of america because we know who you are its ok though because youll be gone and in prison soon enough then we celebrate nighty night dotard",Positive,
 -1,"  all of your appointed ic leaders disagree",Negative,
  0," bs so why are the russians parting they got what they wanted a puppet you attacked our justice dept then embrace putin and all the russians your a tratior",Neutral,
  1," they lied and said they did not sell ads then got caught hmm just like you tick tock tick",Positive,
  0," hey numb nut you are a president of the usa you should be pissed at russia they are fcking with us and you dont care",Neutral,
 -2," cadet bone spurs you are a despicable human being  also you are still an idiot",Negative,
  1," this is where you go full tilt nixon",Positive,
  1," how about paying attention to  murdered thanks to the influence of the  ",Positive,
  1," oh i totally trust facebook to tell the truth they have no reason to lie stupid",Positive,
 -2," boy donmueller has you quaking in your boots you should be scared",Negative,
  1," how about a tweet from you expressing what this meddling has done to the american people rather than just how it effects you narcissistic much",Positive,
 -2," gahahahahahahaha ahhhhhhbahahahahahahalollolololololololllllllllllsays the guy whos going to prison from the other guy going to prison",Negative,
  0," poleznyyidiot",Neutral,
 -1," hey asshole those ads were paid for in rubles gfys",Negative,
  1," hilarious what do you expect goldman to say hes trying to cover his butt the actual russians who placed the ads were definitely trying to sway the election why would they place ads in the first place genius",Positive,
  7," just your constant interjection into defend what russia did proves you had knowledge of this activitydo you recall we have emails before they were every made public you conspired throughout the campaign and it will come out",Positive,
 -3," how about worrying about our school children instead of your own fat ass",Negative,
  0," little donald trump lackey to vladimir king of the world putin",Neutral,
  0," never believe someone who doesnt know the difference between effect and affect",Neutral,
  1," if it wasnt for russia you wouldnt be president",Positive,
  1," as if anyone trusts facebook anymorethey are almost in as much deep sh as you arekeep pumping those tweets it just enforces how much youre terrifiedorange is such a bad color for you but hey its coming most of the world will rejoice",Positive,
  0," no they were marketing russian vodka",Neutral,
 -1," ah so facebook isnt so bad makin waffles",Negative,
 -2," how about you give a strict message to putin by putting the sanctions in place why did so many in your campaign have russian contacts and lie about them",Negative,
 -2," rob is complicit his company is owned by putey",Negative,
  0," keep spinning donniemuellertime",Neutral,
 -1," lol youre a total moron can you just have your stroke and get it over with ",Negative,
  1,"  thanks for doing more of trumpputins work",Positive,
 -1," youre really worried arent you",Negative,
 -2," haha haha someones getting scared as the investigation continues youre going down traitor trump indictments",Negative,
  0," cnn  msnbc abc  cbs and pbs  did  more  harm then the russiansthey never told  truth about  anything",Neutral,
  3," oh thats real reassuring lmao can someone check on president trump i think russia fucked him so hard he cant think straight having stockholm syndrome for his lover putin",Positive,
  0,"           new term fakepresident",Neutral,
  0," muelleriscomingforyou trumprussia trumptraitor liarinchief resignnow",Neutral,
  0,"  evidence on russian meddling is overwhelming why you choose to ignore it it totally obvious enact more russian sanctions nowrussiahelpedtrumpwintrumpisgayforputin",Neutral,
  5," ive seen them too and yes they did try to sway the election  but so what open and free debate is at heart of democracy",Positive,
 -1,"  of course you would say that youre trying to cover your ass and your job",Negative,
  1," trump  illegitimate president",Positive,
  0," nobody cares what you say ever",Neutral,
  0," not telling the truth greed",Neutral,
  0," hey   why does rob goldman have a job",Neutral,
  0," just because it was not the main goal doesnt mean it wasnt a goal lets say that the main goal was to sew discord secondary goal was to get the moron elected",Neutral,
 -1," youre going to jail fuckface",Negative,
 -6," you are the biggest hoax in us presidency  what a creep show is going on  racism fasicm and bigotry at its worse  you and your family are a disgrace to the world",Negative,
 -3," your twitter blathering is fcking comical anymore with your lies and delusion moroninchief ",Negative,
  0," you knew everything that was going to happen like the emails from wikileaks being released flynn chanting lock her up paid to chant people being paid to protest you would brag in your speeches about those things we all now russia told you everything that they were doing",Neutral,
 -2," mueller will be there until  longer now we need to fire sessions and get someone in there who will prosecute the deep state and democrats we cant just have mueller and never a democrat prosecution with mountains of evidence that is total corruption running washington",Negative,
 -1," michael a mcfaul an ambassador to moscow under president obama called trumps reaction to the indictments shockingly weak  america was attacked and our commander in chief said nothing in response he looks weak not only in moscow but throughout the world",Negative,
 -1," thats fb deflecting you do the same thing bitch",Negative,
 -1," look at home mad trump is for mueller proving trumps worst fear lol",Negative,
 -2," your back is against the wall you know youre con man you know the american public are no longer falling for it youre scared you should be",Negative,
  3," yes right how many million did you get rob goldman if you are willing to show the accounts and from where the money comes we might believe you",Positive,
 -1," awww such a liar pathological",Negative,
 -1," ok lets accept that their goal was merely to put american against american and at that they were extremely successful now do something about it commanderinchief",Negative,
  1," panicking much widdle donnie keep dreaming like youre in the land of oz",Positive,
  0," you must have read one line and stoppedread all of it if you can",Neutral,
 -2," or two s but never  its unnecessary button pressing",Negative,
  0," shouldnt you be on the golf course instead of polluting twitter",Neutral,
  0," in addition the rest of the tweet said it has stoked fear and hatred among americans  it  is working incredibly well we are quite divided as a nation i would add because we have an unwitting idiot in the white house whose only goal is to help himself to whatever he can steal",Neutral,
  2," cause the guy trying to save his own ass should be believed over literally every allied intelligence agency and all american intelligence agencies",Positive,
 -1," youv dont no your ass from a whole in the ground donnie ",Negative,
  3," i admire the hell out of your commitment to keep feeding line after line of crap to the american people i know you will never be impeached or spend time in jail i just take solace knowing that your presidential legacy will be nothing more than a punchline to a terrible joke",Positive,
  1," you are not smart when you have tell people you are smart moron",Positive,
 -2," your tireless effort to distract and dissuade are for naught youre sunk  sunkshitholeadministration",Negative,
  0," wecallbs wecallbs wecallbs wecallbs wecallbs wecallbs wecallbs wecallbs wecallbs wecallbs wecallbs wecallbs wecallbs wecallbs wecallbs wecallbs wecallbs wecallbs wecallbs wecallbs wecallbs wecallbs wecallbs wecallbs",Neutral,
  4," donald  innocent people just got shot at a school on your watch stop self indulging in your war on the free press and how about you focus on the real problems in your country making america great again is your slogan but you cower to the needs of the nra and their support",Positive,
 -1," insecure fakepresident",Negative,
 -4," pleasewerent you the one who said your base of supporters is so gullibleloyal to a fault that you could shoot someone on th ave  not lose any supporters  your base believes any bullshit put in front of them that favors youyou said it yourself mindfuckery  stablegenius",Negative,
  1," everyone is saying the russians rigged the election for trump fakepresident",Positive,
 -2," traitor treason",Negative,
  0," witchhunt by the democrats ",Neutral,
 -2," try a deep scan of the posted material paradox the russians look dirty so no one suspects that their campaign is a cover for deeper messaging etcjust a hypothesis lol",Negative,
  0," did your cognitive test results tell you that moron",Neutral,
  1," its hard to believe you actually read all ads since you never read anything else but maybe you did because its about russia and you have a vested interest to protect putin",Positive,
 -2," am i in trouble he asked comey in his high squeak yes yes you are sparky",Negative,
 -1," doesnt he mean  and ",Negative,
  2," so russia rigged the election that literally means trump is not the president",Positive,
  1,"  wasnt it traitorobama that gave citizenship to many russians for what purpose   tell us why u whispered you would have more flexibility at a later time americans want your answers        ",Positive,
  0," bullshit swaying the election to prevent a clinton win and then to support a trump win was a goal trump seeks to be divisive promote incivility  chaos and undermine american institutions  all things that putin wants",Neutral,
 -3," oh well that settles itsome vp from the fb ads department overrides months of research by our fbido you even realize how absolutely pathetic you are you and your crime  family are guilty as sin putin saw a loser and went for iteasy preydisgustingfakepresident",Negative,
 -4," the fact you care more about how this looks on you and not that a foreign government started a cyber war against the us shows who u really are russianpuppet traitortrump impeachtrump",Negative,
  1," so youve now come up with two people that agree with you bahahaha",Positive,
  2," words without actions mean nothing show americans the respect we deserve sanctions on russia please america first right or is that just a joke",Positive,
  0,"  im sure robertmueller agrees with the vp of facebook ads case closed iqpoints",Neutral,
 -4," ffs  quotes guy claiming to be vp of facebook  who is posting on twitter  his fb page is a shell fb points to nonexistent   points to fake  redirects to  also fake ",Negative,
 -3," lets disband the fbi they are incompetent  bureaucracy useless",Negative,
  2," hes probably is a friend of yours just like national enquirer a hole",Positive,
  0," who cares what  says the grand jury had spoken and goldman wasnt in the courtroom has he read the pg indictment russianindictments ",Neutral,
 -1," go back to sleep you oaf",Negative,
  3," donny maybe you should have retweeted this tweet from goldman because your presidency is exactly what putin wanted the main goal of the russian propaganda and misinformation effort is to  divide america by using our institutions like free speech and social  media against us",Positive,
  0," everyone knows youre compromised by russian interests mueller is closing in and youre freaking out best thing to do is resign",Neutral,
  2," didnt facebook get a bunch of money from russia like you did",Positive,
 -1," do the sanctions otherwise shut the fuck up",Negative,
 -1," it is sooo telling that trump rages against america instead of being outraged at putin  russia what is putins puppet so terrified  of what is he hidingits also very telling that trump constantly mocks short menexcept for shorty putin",Negative,
  0," hahaha  do your tards believe that  oh my they are dumber than i thought  can you hear that clock ticking donnie  your time is running out  muellertime goingtoprisonsoon melanianeedstoleaveyourfatass",Neutral,
  1," ads and trolling comments bots are not the same thing sweetheart",Positive,
  2," if you and the  dont think political ads work were all looking forward to your advertisementfree political campaigns in the future you can begin this year",Positive,
  0," yeah it was  they wanted hillary out and their stooge in  they won",Neutral,
 -3," and you right except you knew you were going to loose until putin whipped out his kielbasa and screwed the american people we thought you and ailes we gonna go off and start a new mega faux news  sadly we got screwed ",Negative,
 -1," so russians funded a couple of rallies to disrupt our elections how many rallies has george soros funded to sway our elections ",Negative,
 -1," it is sooo telling that trump rages against america instead of being outraged at putin  russia what is putins puppet so terrified  of what is he hiding",Negative,
 -1," guilty",Negative,
  2," according to the indictment by early to mid defendants operations included supporting the presidential campaign of thencandidate donald j trump trump campaign and disparaging hillary clinton maybe you didnt read that far",Positive,
 -5," loloh trump you weak little fooltweeting this much about it only makes you look guilty as hellmain goalwhat was the main goal thenbecause if installing your failing ass was secondary then they mustve done some really bad shit",Negative,
  0," a foreign adversary attacked our democracy and republicans dont care because their guy won easily the most disgraceful act of partisanship in modern history",Neutral,
 -1," treason ",Negative,
  0," yeah your five tweets in an hour show your consciousness of guilt more than anything unfittolead",Neutral,
  1," are the russians still active on youtube",Positive,
 -1," thanks oyster headim sure someone from facebook isnt biased shameshameshame shameshameshame shameshameshame shameshameshame shameshameshame shameshameshame shameshameshame shameshameshame shame",Negative,
 -2," pathetic loser ",Negative,
  0," uranium deal crooked hillary ",Neutral,
 -2," paranoid much my god stfu you sound like a lunatic stop ranting do you want to prove you didnt collude with russia start with the damn sanctions you were told to impose",Negative,
 -1," dutard that is a fake account i would think you should really know fake just look inward",Negative,
  0," pffftjust because you retweet someone who says so doesnt make it soyou are patheticyou value the opinion of those who agree with your lies fox news russian bots and vladimir putinbut you dont believe your own icresign",Neutral,
  0," russianpresident ",Neutral,
  1," flag the adds and let american public see the adds",Positive,
  1," so an employee of  has more credibility with dumb donald than our intelligence agencies  moroninchief",Positive,
  1," if the russians interfered in the electionthat obviously meanthat  donald trump did not win itbecause everything leads against clinton",Positive,
  1," you sir aint seen all of nothing",Positive,
  0," shitting your pants are you keep at it",Neutral,
  1," hey why not trust some guy over your entire military and intelligence apparatus youre fake and dishonest in every way this is just one more stupid ugly thing that you can do right nice try nazi ",Positive,
 -1," impeach is coming",Negative,
  1," stop defending russia",Positive,
 -2," did you just really retweet from one of the idiot children that are responsible for selling ads to russians  you are certainly desperate one can only wonder why such a failure how sad very sad",Negative,
 -1," gee dolt for a guy who thinks hes already been declared innocent your twittershitter moment yesterday you seem awful defensive about this",Negative,
 -1," and we are going to believe that  not  what are you afraid of tonight dickhead",Negative,
 -1," seriously you think we are buying this shit putin handed you the election they picked the most incompetent boob to support and went for it perfect putin puppet did you send him a thank you note yet oh thats rightyou dont read so you probably dont write either",Negative,
 -3," werent you the one who said i love the uneducated or i could shoot someone in times square and still get elected you know how stupid your base is they were used by the russians to elect a russian puppet so mr patriotism resign to maga bigly fakepresident",Negative,
  3," lol and what does the vice president of facebook ads know about russian meddling in our elections what about the real president of facebook talk to us when he vouches for it",Positive,
 -2," sorry but the goal was to elect you and not hillary and i doubt youve seen all the russian ads the problem is they are still at it you need to put the russian sanctions in place people have to wonder why you wont",Negative,
 -1," to stir discord in  russians turned most often to facebook ",Negative,
  0," donnie boy you can say all you want we do not believe you but keep saying all you want  you have that right",Neutral,
  1," trump is gaslighting america ",Positive,
 -1," you seem nervous about something",Negative,
  0," you are fakepresident get over it",Neutral,
 -3," i love that you are soooo stupid that you honestly think your lies are going to stand up under cross examination by muellers investigators you will die in prison fatnixon stupidgate trumpliesmatter trumprussiacollusion",Negative,
  0," treason president ",Neutral,
  2," nice selective retweeting there turniptrumprussia",Positive,
 -1," dont we all attempt to try to influence the outcome of the electionthis witch hunt was so dumb",Negative,
  4," well sure then if you say so well take your word on it its not like your a pathological liar or something",Positive,
  1," this one you tweeted is great ",Positive,
 -3," your mind is really twisted trump sick sick sick",Negative,
  0," facebook  sorry but nobody is doing facebook anymore its like landline telephone  obsoled and forgotten  its clear  everything who is in favour to trump get postet but the  who shows his meddling and the collusion where is that thats fake news ",Neutral,
  0," you are an illegitimate president clinton got more votes than you did without russian help impeachment",Neutral,
  1," mueller is hot on your trail",Positive,
  2," q our eyes are wide open all for one one for all",Positive,
  0," bob knows bobs comin ",Neutral,
  0," you won so why do you care   oh yeah because you colluded with them to cheat so you would win   dumbass thinks he can lie and gaslight his way out of his treason   mueller keep working",Neutral,
  4," stop tweeting and being acting like a child man up and stand up to putin you took a oath to defend us russia attacked us so fucking defend us",Positive,
 -1," so now youre going to listen to a facebook employee rather than your own law enforcement you are one very sick puppy",Negative,
  0," damn liberals need to understand we voted for trump for real change not anymore tax and give politiciansit wasnt russia it was common sence people making a beyter choice for this countryand as u see its paying off",Neutral,
 -4," youre a lying pathetic piece of shit youll be going down",Negative,
  1," its not working neither are you seriouslydelete yourself",Positive,
  0," this is a act of war trump  you dont have any balls to call out putin you only say no collusion you are not leader just a cowardly bonespur draft dodger sanctions on russia now",Neutral,
  3," oh ok well well just take some dickheads word for it and ignore what the fbi and intelligence community concludednot  why are you looking to everyone but your own law enforcement and intelligence  youre guilty as hell",Positive,
  0," worstpresidentever ",Neutral,
  0," an adversary attacked us youre the leader of america",Neutral,
 -1," heres a russian ad  i think its trying to sway the election ",Negative,
 -1," you believe a marketing person over your own government then you have major issues",Negative,
  2," oh yeah the meeting at trump tower with russian officials wasnt about adoptions you later admittedyou changed that story to you guys taking the meeting to acquire scoop dirt on hillary",Positive,
  2," trump national security adviser says fbi indictments show russian meddling in us election is beyond dispute",Positive,
 -2," stop making it about you for a second and address the issue that america has been attacked you traitor",Negative,
  0," running out of straws to grasp",Neutral,
  1," no their main goal was damaging the country and you have managed to fulfill their purposes like a good little puppet comrade ronald mcdonald youve given more material aid to an enemy of our nation than anyone else in history  no one is more of a bigly traitor than you are",Positive,
  3," trump just shut the fuck up  all your talk on twitter means nothing you wait mueller will make sure that you and all your family will go to prison couldnt happen to a better lying family",Positive,
  4," shep smith if there was ever any question even a single question there is no more russia attacked the united states of america a coordinated government sponsored campaign to undermine americas democracy eventually in support of donald trump and against hillary clinton",Positive,
 -1," there are not any words that describes how full of crap you really are the american people know it",Negative,
  2," keep defending russia laughing boywe are watchingenact the sanctions",Positive,
  1," follow the money",Positive,
 -1," two words bull and shit",Negative,
  0," russia helped you and mueller never said case closed so you and your family are next to get indictments",Neutral,
  2," rob goldman today as to the substance the russian campaign was certainly in favor of trump the point is that the misinformation campaign is ongoing and must be addressed",Positive,
  0," keep telling yourself that until you believe it ",Neutral,
  0," why would russia need to help you win when they can get everything they need from hillary",Neutral,
  0," please give us the other explanation",Neutral,
 -1," face it youre going down",Negative,
 -2," youre still guilty  you talk guilty act guilty and lie like a guilty man  if it walks like a ducktrumpguilty",Negative,
 -1," but  you said it was all a hoax pin head",Negative,
 -4," one ignorant assholes opinion trying to avoid liability",Negative,
 -3," trumprussia you are a sick and ugly dummy",Negative,
  0," trump the traitor",Neutral,
 -2," strict gun laws now",Negative,
  0," treasonpresident ",Neutral,
 -3," if you could actually read  you would know the message thread undermines your position  sorry but youre still a moron",Negative,
  2," wasnt the main goal  ok im good now  not",Positive,
 -1," seen them you probably helped write them or at least approved them nobody believes anything that comes out of your pie hole believe me",Negative,
  1," slim pickings",Positive,
  0," fake president",Neutral,
  0," hows those russian adoptions coming along",Neutral,
  3," please president trump now that we are beyond the russian hysteria the mccarthyist left will never be but who cares let us become true allies with russia  theyre extremely advanced westernized and would be a much better friend than foe",Positive,
 -3," you are fucking delusional and a liar",Negative,
 -2," youre a fucking idiot",Negative,
  0," then what were the ads for",Neutral,
 -2," sanctions get off your fat ass and implement the sanctions on russia that were overwhelming approved by congress",Negative,
  0," fakepresident dumptrump",Neutral,
  0," ummmm reread that bubba from that facebook guy",Neutral,
